segmentnr	original	analyzed
SA_K05_dsp1-2_u-0	Daśasāhasrikā Prajñāpāramitā	daśa sāhasrikā prajñāpāramitā 
SA_K05_dsp1-2_u-1	evaṃ mayā śrutam:	evam mayā śrutam 
SA_K05_dsp1-2_u-2	ekasmin samaye bhagavān rājagṛhe viharati sma gṛdhrakūṭaparvate mahatā bhikṣusaṃghena sārdham anekair bhikṣusahasraiḥ,	ekasmin samaye bhagavān rājagṛhe viharati sma gṛdhrakūṭa parvate mahatā bhikṣu saṃghena sārdham anekaiḥ bhikṣu sahasraiḥ 
SA_K05_dsp1-2_u-3	sarvair arhadbhiḥ kṣīṇāsravair niṣkleśair vaśībhūtaiḥ suvimuktacittaiḥ suvimuktaprajñair	sarvaiḥ arhadbhiḥ kṣīṇa āsravaiḥ niṣkleśaiḥ vaśībhūtaiḥ su vimukta cittaiḥ su vimukta prajñaiḥ 
SA_K05_dsp1-2_u-4	ājāneyair mahānāgaiḥ kṛtakṛtyaiḥ kṛtakaraṇīyair apahṛtabhārair anuprāptasvakārthaiḥ	ājāneyaiḥ mahā nāgaiḥ kṛtakṛtyaiḥ kṛta karaṇīyaiḥ apahṛta bhāraiḥ anuprāpta svaka arthaiḥ 
SA_K05_dsp1-2_u-5	parikṣīṇabhavasaṃyojanaiḥ samyagājñāsuvimuktacittaiḥ sarvacetovaśiparamapāramitāprāptair,	parikṣīṇa bhava saṃyojanaiḥ samyagājñāsu vimukta cittaiḥ sarva cetaḥ vaśi parama pāramitā prāptaiḥ 
SA_K05_dsp1-2_u-6	ekaṃ pudgalaṃ sthāpayitvā yadutāyuṣmantam ānandaṃ śaikṣaṃ srotaāpannaṃ;	ekam pudgalam sthāpayitvā yat uta āyuṣmantam ānandam śaikṣam srotaāpannam 
SA_K05_dsp1-2_u-7	pañcamātraiś ca bhikṣuṇīśatair,	pañca mātraiḥ ca bhikṣuṇī śataiḥ 
SA_K05_dsp1-2_u-8	upāsakair upāsikābhiś ca sārdhaṃ,	upāsakaiḥ upāsikābhiḥ ca sārdham 
SA_K05_dsp1-2_u-9	sarvair dṛṣṭasatyair;	sarvaiḥ dṛṣṭa satyaiḥ 
SA_K05_dsp1-2_u-10	anekasahasraiś ca bodhisattvair mahāsattvaiḥ sārdhaṃ,	aneka sahasraiḥ ca bodhisattvaiḥ mahāsattvaiḥ sārdham 
SA_K05_dsp1-2_u-11	sarvair dhāraṇīpratilabdhaiḥ samādhipratilabdhaiḥ śūnyatāvihāribhir animittagocarair	sarvaiḥ dhāraṇī pratilabdhaiḥ samādhi pratilabdhaiḥ śūnyatā vihāribhiḥ a nimitta gocaraiḥ 
SA_K05_dsp1-2_u-12	avikalpitapraṇidhānaiḥ samatākṣāntipratilabdhair asaṃgapratibhāṇapratilabdhaiḥ sarvaiś	a vikalpita praṇidhānaiḥ samatā kṣānti pratilabdhaiḥ asaṃga pratibhāṇa pratilabdhaiḥ sarvaiḥ 
SA_K05_dsp1-2_u-13	ca pañcābhijñair ādeyavacanair akuhakair apagatajñānārthalābhasatkāracittair nirāmiṣadharmadeśakair	ca pañca abhijñaiḥ ādeya vacanaiḥ akuhakaiḥ apagata jñāna artha lābha satkāra cittaiḥ nirāmiṣa dharma deśakaiḥ 
SA_K05_dsp1-2_u-14	gambhīradharmakṣāntipāragatair vaiśāradyaprāptair mārakarmasamatikrāntaiḥ sarvakaraṇāvaraṇavimuktair	gambhīra dharma kṣānti pāra gataiḥ vaiśāradya prāptaiḥ māra karma samatikrāntaiḥ sarva karaṇa āvaraṇa vimuktaiḥ 
SA_K05_dsp1-2_u-15	dharmanirdeśasaṃcitair asaṃkhyeyakalpasamārabdhapraṇidhānaiḥ smitamukhaiḥ pūrvābhilāpibhir	dharma nirdeśa saṃcitaiḥ asaṃkhyeya kalpa samārabdha praṇidhānaiḥ smita mukhaiḥ pūrva abhilāpibhiḥ 
SA_K05_dsp1-2_u-16	vyapagatabhrūkuṭīmukhair anantapariṣadabhibhavanavaiśāradyasamanvāgatair anekakalpakoṭinirdeśaniḥsaraṇakuśalair	vyapagata bhrūkuṭī mukhaiḥ ananta pariṣad abhibhavana vaiśāradya samanvāgataiḥ aneka kalpa koṭi nirdeśa niḥsaraṇa kuśalaiḥ 
SA_K05_dsp1-2_u-17	māyāmarīcisvapnodakacandrapratibhāsākāśagandharvanagarapratibimbanirmāṇopamadharmādhimuktair	māyā marīci svapna udaka candra pratibhāsa ākāśa gandharvanagara pratibimba nirmāṇa upama dharma adhimuktaiḥ 
SA_K05_dsp1-2_u-18	apramāṇavaiśāradyasamanvāgataiḥ sarvasattvacittagatyadhimuktiparyāptikuśalaiḥ sarvasattvāpratihatacittair	apramāṇa vaiśāradya samanvāgataiḥ sarva sattva citta gati adhimukti paryāpti kuśalaiḥ sarva sattva apratihata cittaiḥ 
SA_K05_dsp1-2_u-19	mahākṣāntisamanvāgatair yāthātmyāvatāraṇakuśalair anantabuddhakṣetravyūhaparigṛhītair	mahā kṣānti samanvāgataiḥ yāthātmya avatāraṇa kuśalaiḥ ananta buddhakṣetra vyūha parigṛhītaiḥ 
SA_K05_dsp1-2_u-20	asaṃkhyeyalokadhātugatabuddhānusmṛtisamādhisatatasamitābhimukhībhūtair aparimitabuddhādhyeṣaṇakuśalair	asaṃkhyeya lokadhātu gata buddha anusmṛti samādhi satata samitā abhimukhībhūtaiḥ aparimita buddha adhyeṣaṇa kuśalaiḥ 
SA_K05_dsp1-2_u-21	nānādṛṣṭisamutthitakleśapraśamanakuśalaiḥ samādhivikrīḍanaśatasahasranirhārakuśalais,	nānā dṛṣṭi samutthita kleśa praśamana kuśalaiḥ samādhi vikrīḍana śata sahasra nirhāra kuśalaiḥ 
SA_K05_dsp1-2_u-22	tadyathā bhadrapālena ca bodhisattvena mahāsattvena,	tat yathā bhadrapālena ca bodhisattvena mahāsattvena 
SA_K05_dsp1-2_u-23	ratnākareṇa ca,	ratnākareṇa ca 
SA_K05_dsp1-2_u-24	sārthavāhena ca,	sārthavāhena ca 
SA_K05_dsp1-2_u-25	naradattena ca,	naradattena ca 
SA_K05_dsp1-2_u-26	varuṇadattena ca,	varuṇadattena ca 
SA_K05_dsp1-2_u-27	indradattena ca,	indradattena ca 
SA_K05_dsp1-2_u-28	udāramatinā ca,	udāra matinā ca 
SA_K05_dsp1-2_u-29	viśeṣamatinā ca,	viśeṣa matinā ca 
SA_K05_dsp1-2_u-30	vardhamānamatinā ca,	vardhamānamatinā ca 
SA_K05_dsp1-2_u-31	amoghadarśinā ca,	amoghadarśinā ca 
SA_K05_dsp1-2_u-32	susaṃprasthitena cam,	su saṃprasthitena cam 
SA_K05_dsp1-2_u-33	suvikrāntavikramiṇā ca,	suvikrāntavikramiṇā ca 
SA_K05_dsp1-2_u-34	nityodyuktena ca,	nitya udyuktena ca 
SA_K05_dsp1-2_u-35	anikṣiptadhureṇa ca,	a nikṣipta dhureṇa ca 
SA_K05_dsp1-2_u-36	ādityagarbheṇa ca,	ādityagarbheṇa ca 
SA_K05_dsp1-2_u-37	candragarbheṇa ca,	candragarbheṇa ca 
SA_K05_dsp1-2_u-38	anupamamatinā ca,	anupama matinā ca 
SA_K05_dsp1-2_u-39	avalokiteśvareṇa ca,	avalokiteśvareṇa ca 
SA_K05_dsp1-2_u-40	mañjuśriyā ca,	mañjuśriyā ca 
SA_K05_dsp1-2_u-41	ratnamudrāhastena ca,	ratna mudrā hastena ca 
SA_K05_dsp1-2_u-42	nityotkṣiptahastena ca bodhisattvena,	nitya utkṣipta hastena ca bodhisattvena 
SA_K05_dsp1-2_u-43	maitreyeṇa ca bodhisattvena mahāsattvena,	maitreyeṇa ca bodhisattvena mahāsattvena 
SA_K05_dsp1-2_u-44	evaṃpramukhair anekabodhisattvasahasraiḥ,	evaṃpramukhaiḥ aneka bodhisattva sahasraiḥ 
SA_K05_dsp1-2_u-45	sarvaiḥ kumārabhūtaiḥ sārdham.	sarvaiḥ kumāra bhūtaiḥ sārdham 
SA_K05_dsp1-2_u-46	tasyāṃ velāyāṃ bhagavān śakraṃ ca brahmāṇaṃ ca sarvāṃś ca lokapālān tejasābhibhūya	tasyām velāyām bhagavān śakram ca brahmāṇam ca sarvān ca lokapālān tejasā abhibhūya 
SA_K05_dsp1-2_u-47	tāsāṃ catasṛnāṃ parṣadāṃ purato virocamāna ṛddhyā nānāvidhaṃ vikurvaṇaprātihāryaṃ	tāsām catasṛnām parṣadām puratas virocamānaḥ ṛddhyā nānāvidham vikurvaṇa prātihāryam 
SA_K05_dsp1-2_u-48	saṃdarśayati sma. romakūpebhyo 'nekāni raśmikoṭiniyutaśatasahasrāṇi niśceruḥ.	saṃdarśayati sma romakūpebhyaḥ nekāni raśmi koṭi niyuta śata sahasrāṇi niśceruḥ 
SA_K05_dsp1-2_u-49	tena khalu samayenāyuṣmān śāradvatīputras tasyāṃ parṣadi saṃnipatito 'bhūt saṃniṣaṇṇaḥ.	tena khalu samayena āyuṣmān śāradvatī putraḥ tasyām parṣadi saṃnipatitaḥ bhūt saṃniṣaṇṇaḥ 
SA_K05_dsp1-2_u-50	sa tathāgatasyedṛśam ṛddhivikurvaṇaprātihāryaṃ dṛṣṭvā tuṣṭa udagra āttamanaḥ pramuditaḥ	sa tathāgatasya īdṛśam ṛddhi vikurvaṇa prātihāryam dṛṣṭvā tuṣṭaḥ udagraḥ ātta manaḥ pramuditaḥ 
SA_K05_dsp1-2_u-51	prītisaumanasyajāta utthāyāsanād ekāṃsam uttarāsaṃgaṃ kṛtvā dakṣiṇaṃ jānumaṇḍalaṃ	prīti saumanasya jātaḥ utthāya āsanāt eka aṃsam uttarāsaṃgam kṛtvā dakṣiṇam jānu maṇḍalam 
SA_K05_dsp1-2_u-52	pṛthivyāṃ pratiṣṭhāpya yena bhagavāṃs tenāñjaliṃ praṇamya bhagavantam etad avocat:	pṛthivyām pratiṣṭhāpya yena bhagavān tena añjalim praṇamya bhagavantam etat avocat 
SA_K05_dsp1-2_u-53	sacen me bhagavān praśnavyākaraṇāyāvakāśaṃ kuryād ahaṃ bhagavantam kaṃcit pradeśaṃ prakṣyāmi.	saced me bhagavān praśna vyākaraṇāya avakāśam kuryāt aham bhagavantam kaṃcid pradeśam prakṣyāmi 
SA_K05_dsp1-2_u-54	evam ukte bhagavān āyuṣmantaṃ śāradvatīputram etad avocat:	evam ukte bhagavān āyuṣmantam śāradvatī putram etat avocat 
SA_K05_dsp1-2_u-55	tathāgataṃ praṣṭuṃ,	tathāgatam praṣṭum 
SA_K05_dsp1-2_u-56	śāradvatīputra,	śāradvatīputra 
SA_K05_dsp1-2_u-57	sadā kṛtāvakāśatvād yat kiṃcit tvaṃ tathāgataṃ praṣṭum icchasi,	sadā kṛta avakāśa tvāt yat kiṃcid tvam tathāgatam praṣṭum icchasi 
SA_K05_dsp1-2_u-58	tat prccha,	tat prccha 
SA_K05_dsp1-2_u-59	praśnaprativacanena cāhaṃ tava cittam ārādhayiṣye.	praśna prativacanena ca aham tava cittam ārādhayiṣye 
SA_K05_dsp1-2_u-60	evam ukta āyuṣmān śāradvatīputro bhagavantam etad avocat:	evam uktaḥ āyuṣmān śāradvatī putraḥ bhagavantam etat avocat 
SA_K05_dsp1-2_u-61	prajñāpāramitā,	prajñāpāramitā 
SA_K05_dsp1-2_u-62	bhadanta bhagavan,	bhadanta bhagavan 
SA_K05_dsp1-2_u-63	prajñāpāramitety ucyate;	prajñāpāramitā iti ucyate 
SA_K05_dsp1-2_u-64	katamā bhadanta bhagavan sā bodhisattvānaṃ prajñāpāramitā?	katamā bhadanta bhagavan sā bodhisattvānam prajñāpāramitā 
SA_K05_dsp1-2_u-65	kasya dharmasya pāramitāyāṃ bodhisattvāḥ prajñāpāramitāyāṃ pāraṃ gatāḥ kṣipram anuttarāṃ samyaksaṃbodhim abhisaṃbudhyante?	kasya dharmasya pāramitāyām bodhisattvāḥ prajñāpāramitāyām pāram gatāḥ kṣipram anuttarām samyaksaṃbodhim abhisaṃbudhyante 
SA_K05_dsp1-2_u-66	evam ukte bhagavān āyuṣmate śāradvatīputrāya sādhukāram adāt: sādhu,	evam ukte bhagavān āyuṣmate śāradvatī putrāya sādhukāram adāt sādhu 
SA_K05_dsp1-2_u-67	sādhu,	sādhu 
SA_K05_dsp1-2_u-68	śāradvatīputra,	śāradvatīputra 
SA_K05_dsp1-2_u-69	yat tvaṃ tathāgatasyādhiṣṭhānād evaṃ praśnaṃ pṛcchasi,	yat tvam tathāgatasya adhiṣṭhānāt evam praśnam pṛcchasi 
SA_K05_dsp1-2_u-70	sādhu; sundaras te saṃkalpaḥ,	sādhu sundaraḥ te saṃkalpaḥ 
SA_K05_dsp1-2_u-71	tena hi tvaṃ śṛṇu,	tena hi tvam śṛṇu 
