segmentnr	original	analyzed
SA_GSP33_madhanuu-0	// sūtraprasthānam //	sūtraprasthānam 
SA_GSP33_madhanuu-1	// anuvyākhyānam //	anuvyākhyānam 
SA_GSP33_madhanuu-2	nārāyaṇaṃ nikhilapūrṇaguṇaikadehaṃ nirdoṣamāpyatamamapyakhilaiḥ suvākyaiḥ /	nārāyaṇam nikhila pūrṇa guṇa eka deham nirdoṣam āpyatamam api akhilaiḥ su vākyaiḥ 
SA_GSP33_madhanuu-3	asyodbhavādidamaśeṣaviśeṣato 'pi vandyaṃ sadā priyatamaṃ mama sannamāmi // MAnuv_1,1.1 //	asya udbhavāt idam aśeṣa viśeṣataḥ vandyam sadā priyatamam mama sat namāmi 
SA_GSP33_madhanuu-4	tameva śāstraprabhavaṃ praṇamya jagadgurūṇāṃ gurumañjasaiva /	tam eva śāstra prabhavam praṇamya jagadgurūṇām gurum añjasā eva 
SA_GSP33_madhanuu-5	viśeṣato me paramākhyavidyāvyākhyāṃ karomyanvapi cāhameva // MAnuv_1,1.2 //	viśeṣataḥ me parama ākhya vidyā vyākhyām karomi anu api ca aham eva 
SA_GSP33_madhanuu-6	prādurbhūto harirvyāso viriñcabhavapūrvakaiḥ /	prādurbhūtaḥ hariḥ vyāsaḥ viriñca bhava pūrvakaiḥ 
SA_GSP33_madhanuu-7	arthitaḥ paravidyākhyaṃ cakre śāstramanuttamam // MAnuv_1,1.3 //	arthitaḥ paravidyā ākhyam cakre śāstram anuttamam 
SA_GSP33_madhanuu-8	gururgurūṇāṃ prabhavaḥ śāstrāṇāṃ bādarāyaṇaḥ /	guruḥ gurūṇām prabhavaḥ śāstrāṇām bādarāyaṇaḥ 
SA_GSP33_madhanuu-9	yatastaduditaṃ mānamajādibhyastadarthataḥ // MAnuv_1,1.4 //	yatas tat uditam mānam aja ādibhyaḥ tad arthataḥ 
SA_GSP33_madhanuu-10	vaktṛśrotṛprasaktīnāṃ yadāptiranukūlatā /	vaktṛ śrotṛ prasaktīnām yadā āptiḥ anukūla tā 
SA_GSP33_madhanuu-11	āptavākyatayā tena śrutimūlatayā tathā // MAnuv_1,1.5 //	āpta vākya tayā tena śruti mūla tayā tathā 
SA_GSP33_madhanuu-12	yuktimūlatayā caiva prāmāṇyaṃ trividhaṃ mahat /	yukti mūla tayā ca eva prāmāṇyam trividham mahat 
SA_GSP33_madhanuu-13	dṛśyate brahmasūtrāṇāmekadhānyatra sarvaśaḥ // MAnuv_1,1.6 //	dṛśyate brahmasūtrāṇām ekadhā anyatra sarvaśas 
SA_GSP33_madhanuu-14	ato naitādṛśaṃ kiñcit pramāṇatamamiṣyate /	atas nā etādṛśam kiñcid pramāṇatamam iṣyate 
SA_GSP33_madhanuu-15	svayaṃ kṛtāpi tadvayākhyā kriyate spaṣṭatārthataḥ // MAnuv_1,1.7 //	svayam kṛtā api tad vayākhyā kriyate spaṣṭa tā arthataḥ 
SA_GSP33_madhanuu-16	tatra tārāthamūlatvaṃ sarvaśaśastrasya ceṣyate /	tatra tārātha mūla tvam sarvaśas śastrasya ca iṣyate 
SA_GSP33_madhanuu-17	sarvatrānugatatvena pṛthagoṅkriyate 'khilaiḥ // MAnuv_1,1.8 //	sarvatra anugata tvena pṛthak oṅkriyate khilaiḥ 
