segmentnr	original	analyzed
SA_MB_yogacudamanyupanisatHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_yogacudamanyupanisatHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00299	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_yogacudamanyupanisatHK-2	Uniform title: yogacūḍāmaṇyupaniṣat	uniform title yogacūḍāmaṇi upaniṣad 
SA_MB_yogacudamanyupanisatHK-3	Main title: yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 
SA_MB_yogacudamanyupanisatHK-4	Secondary title: yogacūḍāmaṇi upaniṣat	secondary title yogacūḍāmaṇi upaniṣad 
SA_MB_yogacudamanyupanisatHK-5	Commentator : brahmayogin	commentatoḥ brahmayogin 
SA_MB_yogacudamanyupanisatHK-6	Alternate name : śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 
SA_MB_yogacudamanyupanisatHK-7	Editor : śāstrī mahādeva	e t itoḥ śāstrī mahādeva 
SA_MB_yogacudamanyupanisatHK-8	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
SA_MB_yogacudamanyupanisatHK-9	Revision 0: January 6, 2014	revision january 
SA_MB_yogacudamanyupanisatHK-10	Publisher : Adyar library and research centre	publisher adyar library and research centre 
SA_MB_yogacudamanyupanisatHK-11	Publication year : 1920	publication year 
SA_MB_yogacudamanyupanisatHK-12	Publication city : Madras	publication citi madras 
SA_MB_yogacudamanyupanisatHK-13	Publication country : India	publication country india 
SA_MB_yogacudamanyupanisatHK-14	yogacūḍāmaṇyupaniṣat	       
SA_MB_yogacudamanyupanisatHK-15	āpyāyantu- iti śāntiḥ	āpyāyantu iti śāntiḥ 
SA_MB_yogacudamanyupanisatHK-16	yogāṅgaṣaṭkam	          
SA_MB_yogacudamanyupanisatHK-17	yogacūḍāmaṇiṃ vakṣye yogināṃ hitakāmyayā |	            
SA_MB_yogacudamanyupanisatHK-18	kaivalyasiddhidaṃ gūḍhaṃ sevitaṃ yogavittamaiḥ || 1 ||	kaivalya siddhi dam gūḍham sevitam yoga vittamaiḥ 
SA_MB_yogacudamanyupanisatHK-19	āsanaṃ prāṇasaṃrodhaḥ pratyāhāraśca dhāraṇā |	āsanam prāṇa saṃrodhaḥ pratyāhāraḥ ca dhāraṇā 
SA_MB_yogacudamanyupanisatHK-20	dhyānaṃ samādhiretāni yogāṅgāni bhavanti ṣaṭ || 2 ||	dhyānam samādhiḥ etāni yoga aṅgāni bhavanti ṣaḍ 
