segmentnr	original	analyzed
SA_T02_mrtvts_u-0	Mṛtyuvañcanatārāsādhana	        
SA_T02_mrtvts_u-1	// namaḥ sitatārāyai //	namaḥ sitatārāyai 
SA_T02_mrtvts_u-2	pūrvavac chūnyatāparyantaṃ vibhāvya	pūrvavat śūnyatā paryantam vibhāvya 
SA_T02_mrtvts_u-3	sitāravindamadhyasthāṃ tāṃbhūtāṃ candraviṣṭarām /	sita aravinda madhya sthām tāṃbhūtām candra viṣṭarām 
SA_T02_mrtvts_u-4	ābaddhavajraparyaṅkāṃ varadotpaladhāriṇīm // Mvts_1 //	ābaddha vajra paryaṅkām vara da utpala dhāriṇīm 
SA_T02_mrtvts_u-5	śaraccandrakarākārāṃ pṛṣṭhacandrasamāśritām /	śarad candra kara ākārām pṛṣṭha candra samāśritām 
SA_T02_mrtvts_u-6	sarvālaṅkārasaṃpūrṇāṃ ṣoḍaśābdavapuḥkramām // Mvts_2 //	sarva alaṅkāra saṃpūrṇām ṣoḍaśa abda vapuḥ kramām 
SA_T02_mrtvts_u-7	dhyātvāryatārāṃ hṛdaye tasyāś cakraṃ sitadyuti /	dhyātvā ārya tārām hṛdaye tasyāḥ cakram sita dyuti 
SA_T02_mrtvts_u-8	aṣṭakoṣṭhakam aṣṭābhir akṣaraiḥ paripūritam // Mvts_3 //	aṣṭa koṣṭhakam aṣṭābhiḥ akṣaraiḥ paripūritam 
SA_T02_mrtvts_u-9	oṃhāvyañjanamadhyasthasādhyanāmādyanābhikam /	oṃhā vyañjana madhyastha sādhya nāma ādya nābhikam 
SA_T02_mrtvts_u-10	dhyāyād ekāgracittaḥ san ṣaṇ māsān dṛḍhaniścayaḥ // Mvts_4 //	dhyāyāt ekāgra cittaḥ san ṣaṭ māsān dṛḍha niścayaḥ 
SA_T02_mrtvts_u-11	japed akhinnacittaḥ san mantram enaṃ daśākṣaram //	japet a khinna cittaḥ san mantram enam daśa akṣaram 
SA_T02_mrtvts_u-12	tatrāiṣa mantraḥ oṃ tāre tuttāre ture svāhā // Mvts_5 //	tatra eṣa mantraḥ om tāre tuttāre ture svāhā 
SA_T02_mrtvts_u-13	mṛtyudoṣair na liptaḥ syāt tārāhṛccakrabhāvakaḥ /	              
SA_T02_mrtvts_u-14	lābhī ca sarvasiddhīnāṃ ṣaṇmāsāvadhi tatparaḥ // Mvts_6 //	lābhī ca sarva siddhīnām ṣaṣ māsa avadhi tatparaḥ 
SA_T02_mrtvts_u-15	// mṛtyuvañcanatārāsādhanam //	        
