segmentnr	original	analyzed
SA_GK16_dkavy12u-0	ācāryadaṇḍinaḥ kāvyādarśaḥ	ācārya daṇḍinaḥ kāvya ādarśaḥ 
SA_GK16_dkavy12u-1	caturmukhamukhāmbhoja- vanahaṃsavadhūr mama &	caturmukha mukha ambhoja vana haṃsa vadhūḥ mama 
SA_GK16_dkavy12u-2	manase ramatāṃ nityaṃ sarvaśuklā sarasvatī // DKd_1.1 //	manase ramatām nityam sarva śuklā sarasvatī 
SA_GK16_dkavy12u-3	pūrvaśāstrāṇi saṃhṛtya prayogān upalakṣya ca &	pūrva śāstrāṇi saṃhṛtya prayogān upalakṣya ca 
SA_GK16_dkavy12u-4	yathāsāmarthyam asmābhiḥ kriyate kāvyalakṣaṇam // DKd_1.2 //	yathāsāmarthyam asmābhiḥ kriyate kāvya lakṣaṇam 
SA_GK16_dkavy12u-5	iha śiṣṭānuśiṣṭānāṃ śiṣṭānām api sarvathā &	iha śiṣṭa anuśiṣṭānām śiṣṭānām api sarvathā 
SA_GK16_dkavy12u-6	vācām eva prasādena lokayātrā pravartate // DKd_1.3 //	vācām eva prasādena lokayātrā pravartate 
SA_GK16_dkavy12u-7	idam andhatamaḥ kṛtsnaṃ jāyeta bhuvanatrayam &	idam andhatamaḥ kṛtsnam jāyeta bhuvanatrayam 
SA_GK16_dkavy12u-8	yadi śabdāhavayaṃ jyotir āsaṃsārān na dīpyate // DKd_1.4 //	yadi jyotiḥ ā saṃsārāt na dīpyate 
SA_GK16_dkavy12u-9	ādirājayaśobimbam ādarśaṃ prāpya vāṅmayam &	ādirāja yaśaḥ bimbam ādarśam prāpya vāc mayam 
SA_GK16_dkavy12u-10	teṣām asaṃnidhāne 'pi na svayaṃ paśya naśyati // DKd_1.5 //	teṣām asaṃnidhāne na svayam paśya naśyati 
SA_GK16_dkavy12u-11	gaur gauḥ kāmadughā samyak prayuktā smaryate budhaiḥ &	gauḥ gauḥ kāmadughā samyak prayuktā smaryate budhaiḥ 
SA_GK16_dkavy12u-12	duṣprayuktā punār gotvaṃ prayoktuḥ saiva śaṃsati // DKd_1.6 //	duṣprayuktā go tvam prayoktuḥ sā eva śaṃsati 
SA_GK16_dkavy12u-13	tad alpam api nopekṣyaṃ kāvye duṣṭaṃ kathaṃ cana &	tat alpam api nā upekṣyam kāvye duṣṭam katham cana 
SA_GK16_dkavy12u-14	syād vapuḥ sundaram api śvitreṇaikena durbhagam // DKd_1.7 //	syāt vapuḥ sundaram api śvitreṇa ekena durbhagam 
SA_GK16_dkavy12u-15	guṇadoṣān aśāstrajñaḥ kathaṃ vibhajate janaḥ &	guṇa doṣān aśāstra jñaḥ katham vibhajate janaḥ 
SA_GK16_dkavy12u-16	kim andhasyādhikāro 'sti rūpabhedopalabdhiṣu // DKd_1.8 //	kim andhasya adhikāraḥ sti rūpa bheda upalabdhiṣu 
SA_GK16_dkavy12u-17	ataḥ prajānāṃ (vl. padānāṃ)	a taḥ prajānām v l padānām 
SA_GK16_dkavy12u-18	vyutpattim abhisaṃdhāya sūrayaḥ &	vyutpattim abhisaṃdhāya sūrayaḥ 
SA_GK16_dkavy12u-19	vācāṃ vicitramārgāṇāṃ nibabandhuḥ kriyāvidhiṃ // DKd_1.9 //	vācām vicitra mārgāṇām nibabandhuḥ kriyā vidhim 
SA_GK16_dkavy12u-20	taiḥ śarīraṃ ca kāvyānām alaṃkārāś ca darśitāḥ &	taiḥ śarīram ca kāvyānām alaṃkārāḥ ca darśitāḥ 
SA_GK16_dkavy12u-21	śarīraṃ tāvad iṣṭārthavyavacchinnā padāvalī // DKd_1.10 //	śarīram tāvat iṣṭa artha vyavacchinnā pada āvalī 
SA_GK16_dkavy12u-22	padyaṃ gadyaṃ ca miśraṃ ca tat tridhaiva vyavasthitam &	padyam gadyam ca miśram ca tat tridhā eva vyavasthitam 
SA_GK16_dkavy12u-23	padyaṃ catuṣpadī tac ca vṛttaṃ jātir iti dvidhā // DKd_1.11 //	padyam catuṣpadī tat ca vṛttam jātiḥ iti dvidhā 
SA_GK16_dkavy12u-24	chandovicityāṃ sakalas taprapañco nidarśitaḥ &	chandovicityām sakalaḥ ta prapañcaḥ nidarśitaḥ 
SA_GK16_dkavy12u-25	sā vidyā naur vivikṣūṇāṃ gambhīraṃ kāvyasāgaram // DKd_1.12 //	sā vidyā nauḥ vivikṣūṇām gambhīram kāvya sāgaram 
SA_GK16_dkavy12u-26	muktakaṃ kulakaṃ koṣaḥ saṃghāta iti tādṛśaḥ &	muktakam kulakam koṣaḥ saṃghātaḥ iti tādṛśaḥ 
SA_GK16_dkavy12u-27	sargabandhāṃśarūpatvād anuktaḥ padyavistaraḥ // DKd_1.13 //	sargabandha aṃśa rūpa tvāt anuktaḥ padya vistaraḥ 
SA_GK16_dkavy12u-28	sargabandho mahākavyam ucyate tasya lakṣaṇam &	sargabandhaḥ mahā kavyam ucyate tasya lakṣaṇam 
SA_GK16_dkavy12u-29	āśīrnamaskriyā vastunirdeśo vāpi tanmukham // DKd_1.14 //	āśīḥ namaskriyā vastunirdeśaḥ vā api tad mukham 
SA_GK16_dkavy12u-30	itihāsakathodbhūtam itarad vā sadāśrayam &	itihāsa kathā udbhūtam itarat vā sat āśrayam 
SA_GK16_dkavy12u-31	caturvargaphalāyattaṃ caturudāttanāyakam // DKd_1.15 //	caturvarga phala āyattam catur udātta nāyakam 
SA_GK16_dkavy12u-32	nagarārṇavaśailārtucandrārkodayavarṇanaiḥ &	nagara arṇava śaila ārtu candra arka udaya varṇanaiḥ 
SA_GK16_dkavy12u-33	udyānasalilakṛīḍāmadhupānaratotsavaiḥ // DKd_1.16 //	udyāna salila kṛīḍā madhu pāna ratotsavaiḥ 
SA_GK16_dkavy12u-34	vipralambhair vivāhaiś ca kumārodayavarṇanaiḥ &	vipralambhaiḥ vivāhaiḥ ca kumāra udaya varṇanaiḥ 
SA_GK16_dkavy12u-35	mantradūtaprayāṇājināyakābhyudayair api // DKd_1.17 //	mantra dūta prayāṇa āji nāyaka abhyudayaiḥ api 
