segmentnr	original	analyzed
SA_MB_mandalabraahmanopanisaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_mandalabraahmanopanisaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00110	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_mandalabraahmanopanisaHK-2	Uniform title: maṇḍalabrāhmaṇopaniṣat	uniform title maṇḍalabrāhmaṇa upaniṣad 
SA_MB_mandalabraahmanopanisaHK-3	Main title: yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 
SA_MB_mandalabraahmanopanisaHK-4	Secondary title: maṇḍalabrāhmaṇa upaniṣat	secondary title maṇḍalabrāhmaṇa upaniṣad 
SA_MB_mandalabraahmanopanisaHK-5	Commentator : brahmayogin	commentatoḥ brahmayogin 
SA_MB_mandalabraahmanopanisaHK-6	Alternate name : śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 
SA_MB_mandalabraahmanopanisaHK-7	Editor : śāstrī mahādeva	e t itoḥ śāstrī mahādeva 
SA_MB_mandalabraahmanopanisaHK-8	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_mandalabraahmanopanisaHK-9	Revision 0: June 14, 2007	revision june 
SA_MB_mandalabraahmanopanisaHK-10	Publisher : Adyar library and research centre	publisher adyar library and research centre 
SA_MB_mandalabraahmanopanisaHK-11	Publication year : 1920	publication year 
SA_MB_mandalabraahmanopanisaHK-12	Publication city : Madras	publication citi madras 
SA_MB_mandalabraahmanopanisaHK-13	Publication country : India	publication country india 
SA_MB_mandalabraahmanopanisaHK-14	maṇḍalabrāhmaṇopaniṣat	maṇḍalabrāhmaṇa upaniṣad 
SA_MB_mandalabraahmanopanisaHK-15	pūrṇamadaḥ- iti śāntiḥ	pūrṇamadaḥ iti śāntiḥ 
SA_MB_mandalabraahmanopanisaHK-16	prathamaṃ brāhmaṇam	prathamam brāhmaṇam 
SA_MB_mandalabraahmanopanisaHK-17	ātmatattvajijñāsā	ātma tattva jijñāsā 
SA_MB_mandalabraahmanopanisaHK-18	yājñavalkyo ha vai mahāmunirādityalokaṃ jagāma | tamādityaṃ	yājñavalkyaḥ ha vai mahā muniḥ āditya lokam jagāma tam ādityam 
SA_MB_mandalabraahmanopanisaHK-19	natvā bho bhagavannādityātmatattvamanubrūhīti || 1 ||	natvā bho bhagavan āditya ātma tattvam anubrūhi iti 
SA_MB_mandalabraahmanopanisaHK-20	vivaraṇam	vivaraṇam 
SA_MB_mandalabraahmanopanisaHK-21	bāhyāntastārakākāraṃ vyomapañcakavigraham |	bāhya antar tāraka ākāram vyomapañcaka vigraham 
SA_MB_mandalabraahmanopanisaHK-22	rājayogaikasaṃsiddhaṃ rāmacandramupāsmahe ||	rājayoga eka saṃsiddham rāmacandram upāsmahe 
SA_MB_mandalabraahmanopanisaHK-23	atha khalu śuklayajurvedapravibhakteyaṃ maṇḍalabrāhmaṇopaniṣat	atha khalu śuklayajurveda pravibhaktā iyam maṇḍala brāhmaṇa upaniṣad 
SA_MB_mandalabraahmanopanisaHK-24	sūkṣmāṣṭāṅgayogaprakaṭanapūrvaka	            
SA_MB_mandalabraahmanopanisaHK-25	lakṣyatrayavyomapañcakatārakadvayādiprakāśakarājayogasarvasvaṃ	                         
SA_MB_mandalabraahmanopanisaHK-26	prakāśayantī vijṛmbhate | asyāḥ svalpagranthato vivaraṇamārabhyate |	prakāśayantī vijṛmbhate asyāḥ su alpa granthataḥ vivaraṇam ārabhyate 
SA_MB_mandalabraahmanopanisaHK-27	yājñavalkyādityapraśnaprativacanarūpeyamākhyāyikā vidyāstutyarthā |	yājñavalkya āditya praśna prativacana rūpā iyam ākhyāyikā vidyā stuti arthā 
SA_MB_mandalabraahmanopanisaHK-28	ākhyāyikāmavatārayati- yājñavalkya iti || 1 ||	ākhyāyikām avatārayati yājñavalkyaḥ iti 
SA_MB_mandalabraahmanopanisaHK-29	sūkṣmāṣṭāṅgayogapratijñā	sūkṣma aṣṭāṅga yoga pratijñā 
SA_MB_mandalabraahmanopanisaHK-30	sa hovāca nārāyaṇaḥ | jñānasahitayamādyaṣṭāṅgayoga ucyate || 2	sa ha uvāca nārāyaṇaḥ jñāna sahita yama ādi aṣṭa aṅga yogaḥ ucyate 
SA_MB_mandalabraahmanopanisaHK-31	p. 274) yājñavalkyena evaṃ pṛṣṭaḥ tatpraśnamaṅgīkṛtya sa hovāca |	yājñavalkyena evam pṛṣṭaḥ tad praśnam aṅgīkṛtya sa ha uvāca 
SA_MB_mandalabraahmanopanisaHK-32	ādityamaṇḍalāntarvartī sarvalokaparāyaṇarūpo'sau	āditya maṇḍala antarvartī sarva loka parāyaṇa rūpaḥ usau 
SA_MB_mandalabraahmanopanisaHK-33	yājñavalkyapraśnottaramāhetyarthaḥ | kiṃ tadityākāṅkṣāyāṃ	yājñavalkya praśna uttaram āha iti arthaḥ kim tat iti ākāṅkṣāyām 
SA_MB_mandalabraahmanopanisaHK-34	tatpṛṣṭātmatattvopāyatayā yamādyaṣṭāṅgayogamādāvāha- jñāneti |	tad pṛṣṭa ātma tattva upāya tayā yama ādi aṣṭa aṅga yogam ādau āha jñāna iti 
