segmentnr	original	analyzed
SA_T17_byogalbu-0	YL 115V1 /// .uvana evā ///	ro 
SA_T17_byogalbu-1	2 /// .y. māne kṛtsnaṃ jagat. ///	      
SA_T17_byogalbu-2	3 /// tā dṛśyante parittāḥ ///	tāḥ dṛśyante parittāḥ 
SA_T17_byogalbu-3	4 /// śmaśānam iva paśyati /	śmaśānam iva paśyati 
SA_T17_byogalbu-4	tā ///	tā 
SA_T17_byogalbu-5	5 /// saṃcayāpacayau bahuśo gatvā ni ///	saṃcaya apacayau bahuśas gatvā 
SA_T17_byogalbu-6	6 /// nāsāgrāc cāsya vaiḍūryadhvajo nirgataḥ ///	nāsā agrāt ca asya vaiḍūrya dhvajaḥ nirgataḥ 
SA_T17_byogalbu-7	R2 /// duścaritacāriṇāṃ pūrv. ///	R duścarita cāriṇām pūrvam 
SA_T17_byogalbu-8	3 /// vyāmiśrā dṛśyante / ///	vyāmiśrāḥ dṛśyante 
SA_T17_byogalbu-9	4 /// uddhatāni ca marmāny ā ///	uddhatāni ca marmāni ā 
SA_T17_byogalbu-10	5 /// jīvite cāsya pa ///	jīvite ca asya pa 
SA_T17_byogalbu-11	6 /// kapṛthagjana ///	kapṛthagjana 
SA_T17_byogalbu-12	YL 116V3 /// yāvat samudraparyantāṃ mahāpṛthivīṃ ///	yāvat samudra paryantām mahā pṛthivīm 
SA_T17_byogalbu-13	4 /// samudraparyantāyāṃ sarvasatvāṃ ///	samudra paryantāyām sarva satvām 
SA_T17_byogalbu-14	5 /// uruḥ vipītakam /	     
SA_T17_byogalbu-15	dvitīyāv. / / /	dvitīyau 
SA_T17_byogalbu-16	{lies: ūrur vipītakam}	lieḥ ūruḥ vipītakam 
SA_T17_byogalbu-17	6 /// / yathātmānaṃ + + sarvasatvā ///	       
SA_T17_byogalbu-18	R1 /// bakair iva citaṃ sphuṭitadā ///	R bakaiḥ iva citam sphuṭita dā 
SA_T17_byogalbu-19	2 /// satvānāṃ ca pṛthivyāṃ tannimagnāṃ ///	sattvānām ca pṛthivyām tad nimagnām 
SA_T17_byogalbu-20	3 /// paripavanavac chidrīkṛtaṃ svam āśrayaṃ paśyati / ///	paripavana vat chidrīkṛtam svam āśrayam paśyati 
SA_T17_byogalbu-21	4 /// yā cūrṇīkṛtaṃ bhasma ///	yā cūrṇīkṛtam bhasma 
SA_T17_byogalbu-22	5 /// la + .e .ī ///	R la e ī 
SA_T17_byogalbu-23	YL 117V3 /// pṛthivīṃ bhitvāṣṭau mahānarakān avabhāsya ///	pṛthivīm bhitvā aṣṭau mahā narakān avabhāsya 
SA_T17_byogalbu-24	4 /// mūrdhnā niṣkrāmya yāvad aghaniṣṭhāṃ gatvā ///	mūrdhnā niṣkrāmya yāvat agha niṣṭhām gatvā 
SA_T17_byogalbu-25	5 /// gataṃ vinivartya nāsti hi rūpā ///	gatam vinivartya na asti hi 
SA_T17_byogalbu-26	6 /// yati ca / tato lalāṭāt pravāho nirgatya ///	yati ca tatas lalāṭāt pravāhaḥ nirgatya 
SA_T17_byogalbu-27	R1 /// sthitim āpūrayati /	R sthitim āpūrayati 
SA_T17_byogalbu-28	tataḥ paripākān nābhyāṃ .i ///	tatas paripākāt nābhyām i 
SA_T17_byogalbu-29	2 /// / catvāraś ca mahābhūtāśiviṣā ///	catvāraḥ ca mahābhūta āśiviṣā 
SA_T17_byogalbu-30	3 /// aṃgāraśalākāsadṛśa tejodhātoḥ /	tejaḥ dhātoḥ 
SA_T17_byogalbu-31	// {Cf. Yamabe 9.1.vd}	cf yamabe 
SA_T17_byogalbu-32	4 /// tat saptottaraṃ marmaśataṃ saṃnirodhayitvā /	tat sapta uttaram marma śatam saṃnirodhayitvā 
SA_T17_byogalbu-33	// {Cf. Yamabe 9.1.vd}	cf yamabe 
SA_T17_byogalbu-34	YL 118V1 /// tiṣṭhati /	y   sthāti 
SA_T17_byogalbu-35	hrasvatāyāṃ /	hrasva tāyām 
SA_T17_byogalbu-36	+ + + + + + + + + + + + + + + + + + + + dīrghatāyāṃ /	dīrgha tāyām 
SA_T17_byogalbu-37	tathaiva parivṛttam antargataṃ ca kāye /	tathā eva parivṛttam antargatam ca kāye 
SA_T17_byogalbu-38	hrasvatāyāṃ tīryan mahācakravāḍagataṃ	hrasva tāyām tīryan mahā cakravāḍa gatam 
SA_T17_byogalbu-39	2 dīrghatāyāṃ tathaiva parivṛttaṃ kāye 'ntargatam /	dīrgha tāyām tathā eva parivṛttam kāye ntargatam 
SA_T17_byogalbu-40	hrasvatāyām /	hrasva tāyām 
SA_T17_byogalbu-41	+ + + + + + + + + + + + tivat pūrṇam āśrayaṃ vāyubhiḥ paśyati /	        paśyati 
SA_T17_byogalbu-42	sarvasrotobhir vāyūn praviśato + + +	sarva srotobhiḥ vāyūn praviśataḥ 
SA_T17_byogalbu-43	3 + + + si sarvaṃ vā si + + + + + + + + + + + + + + + + + + tailahradanimagnaṃ cātmānaṃ sarvasrotobhis tailena praviśata iti sarvakāyapratisaṃvedanāyām	                                                                                  
SA_T17_byogalbu-44	4 + + + + + + + + + + + + + + + + + + + + + + pravartamānaṃ paśyati /	       paśyati 
SA_T17_byogalbu-45	tailahradanimagnaṃ cākāśāvaṣṭabdham upari tailadhārābhiḥ siṃcyamānaṃ	taila hrada nimagnam ca ākāśa avaṣṭabdham upari taila dhārābhiḥ siṃcyamānam 
SA_T17_byogalbu-46	5 prasrabdhakāyāsaṃskāratāyām / //	prasrabdha kāya a saṃskāra tāyām 
SA_T17_byogalbu-47	+ + + + + + + + + + + + + + + + + + + + + + + + dhā nirgatā prītisaṃvedanāyāṃ //	          
SA_T17_byogalbu-48	candramaṇḍalarecita + + +ṃ + + +	       
SA_T17_byogalbu-49	6 sukhapratisaṃvedanāyām / //	sukha pratisaṃvedanāyām 
SA_T17_byogalbu-50	+ + + + + + + + + + + + + + + + + + + + + cittasaṃskārapratisaṃvedanāyāṃ //	          
SA_T17_byogalbu-51	cittapaṭutvam atra cittasaṃ + + + + + + + +	       
SA_T17_byogalbu-52	YL 118R1 + + + ta evādityaraśmayaḥ prasrabdhacittasaṃskāratāyām / //	ro te eva āditya raśmayaḥ prasrabdha citta saṃskāra tā 
SA_T17_byogalbu-53	+ + + + + + + + + + + + + + + .ān avaṣṭabhya tiṭḥati cittapratisaṃvedanāyāṃ //	    avaṣṭabhya     
SA_T17_byogalbu-54	hṛdaye nīlapītalohitāvadātaṃ	hṛdaye nīla pīta lohita avadātam 
SA_T17_byogalbu-55	2 raśmikalāpanirgataṃ + + + + + + + + + cittābhipramodanāyām / //	raśmi kalāpa nirgatam  /       citta abhipramodanāyām 
SA_T17_byogalbu-56	+ + + + + + + paśyati /	diśyati 
SA_T17_byogalbu-57	āśvāsapraśvāsasahīyaṃ cātra bāladārakaṃ cittanimitaṃ nimajjamānam /	āśvāsapraśvāsasahīyam ca atra bāla dārakam citta nimitam nimajjamānam 
SA_T17_byogalbu-58	3 cittasamādhānatāyām / //	citta samādhāna tāyām 
SA_T17_byogalbu-59	tato hṛdaye puṣkiriṇī + + + + + + + + + + taṃnimagnaṃ bāladārakaṃ samādhisukhasaktaṃ paśyati aṅgārābhatārakacitaḥ	tatas hṛdaye puṣkiriṇī            tam nimagnam bāla dārakam samādhi sukha saktam paśyati aṅgāra ābha tāraka citaḥ 
SA_T17_byogalbu-60	4 puruṣaś ca tasyāṃ eva puṣkiriṇyāṃ bāladārakaṃ gṛhyoddharati /	puruṣaḥ ca tasyām eva puṣkiriṇyām bāla dārakam gṛhya uddharati 
SA_T17_byogalbu-61	tataḥ puṣkiriṇī jvalati /	tatas puṣkiriṇī jvalati 
SA_T17_byogalbu-62	cittavimocanatāyām / //	citta vimocana tāyām 
SA_T17_byogalbu-63	durbalībhūtaṃ duḥkhitaṃ	durbalībhūtam duḥkhitam 
SA_T17_byogalbu-64	5 jīrṇaṃ svam āśrayaṃ paśyati /	jīrṇam svam āśrayam paśyati 
SA_T17_byogalbu-65	āśvāsapraśvāsa + + + + + + + + + + + + + + + + + lokaḥ śīryate anityānudarśanāyāṃ āśvāsapraśvāsāṃ jvalitāṃ paśyati /	lokaḥ śīryate anitya anudarśanāyām āśvāsa praśvāsām jvalitām paśyati 
SA_T17_byogalbu-66	tathaiva ca kṛtsnaṃ lokaṃ	tathā eva ca kṛtsnam lokam 
SA_T17_byogalbu-67	6 jvālayanti prahāṇānudarśanāyām / //	jvālayanti prahāṇa anudarśanāyām 
