segmentnr	original	analyzed
SA_GR13_bhnstcpu-0	sugirā cittahāriṇyā paśyantyā dṛśyamānayā /	su girā citta hāriṇyā paśyantyā dṛśyamānayā 
SA_GR13_bhnstcpu-1	jayaty ullāsitānanda- mahimā parameśvaraḥ // BhStc_1 //	jayati ullāsita ānanda mahimā parameśvaraḥ 
SA_GR13_bhnstcpu-2	yaḥ sphītaḥ śrīdayābodha- paramānandasampadā /	yaḥ sphītaḥ śrī dayā bodha parama ānanda sampadā 
SA_GR13_bhnstcpu-3	vidyoddyotitamāhātmyaḥ sa jayaty aparājitaḥ // BhStc_2 //	vidyā uddyotita māhātmyaḥ sa jayati aparājitaḥ 
SA_GR13_bhnstcpu-4	prasaradbindunādāya śuddhāmṛtamayātmane /	prasarat bindu nādāya śuddha amṛta maya ātmane 
SA_GR13_bhnstcpu-5	namo 'nantaprakāśāya śaṃkarakṣīrasindhave // BhStc_3 //	namaḥ nanta prakāśāya śaṃkara kṣīra sindhave 
SA_GR13_bhnstcpu-6	dviṣmas tvāṃ tvāṃ stumas tubhyaṃ mantrayāmo 'mbikāpate /	dviṣmaḥ tvām tvām stumaḥ tubhyam mantrayāmaḥ mbikāpate 
SA_GR13_bhnstcpu-7	ativāllabhyataḥ sādhu viśvaṅ no dhṛtavān asi // BhStc_4 //	ati vāllabhyataḥ sādhu viśvak naḥ dhṛtavān asi 
SA_GR13_bhnstcpu-8	saṃhṛtasparśayogāya sampūrṇāmṛtasūtaye /	saṃhṛta sparśa yogāya sampūrṇa amṛta sūtaye 
SA_GR13_bhnstcpu-9	viyanmāyāsvarūpāya vibhave śambhave namaḥ // BhStc_5 //	viyat māyā svarūpāya vibhave śambhave namaḥ 
SA_GR13_bhnstcpu-10	bhinneṣv api na bhinnaṃ yac chinneṣv achinnam eva ca /	bhinneṣu api na bhinnam yat chinneṣu a chinnam eva ca 
SA_GR13_bhnstcpu-11	namāmaḥ sarvasāmānyaṃ rūpaṃ tat pārameśvaram // BhStc_6 //	namāmaḥ sarva sāmānyam rūpam tat pārameśvaram 
SA_GR13_bhnstcpu-12	praṇavordhvārdhamātrāto 'py aṇave mahate punaḥ /	pi aṇave mahate punar 
SA_GR13_bhnstcpu-13	brahmāṇḍād api nairguṇya- guṇāya sthāṇave namaḥ // BhStc_7 //	brahmāṇḍāt api nairguṇya guṇāya sthāṇave namaḥ 
SA_GR13_bhnstcpu-14	brahmāṇḍagarbhiṇīṃ vyoma- vyāpinaḥ sarvatogateḥ /	brahmāṇḍa garbhiṇīm vyoma vyāpinaḥ sarvatogateḥ 
SA_GR13_bhnstcpu-15	parameśvarahaṃsasya śaktiṃ haṃsīm iva stumaḥ // BhStc_8 //	parameśvara haṃsasya śaktim haṃsīm iva stumaḥ 
SA_GR13_bhnstcpu-16	nirupādānasambhāram abhittāv eva tanvate /	nirupādāna sambhāram abhittau eva tanvate 
SA_GR13_bhnstcpu-17	jagaccitraṃ namas tasmai kalāślāghyāya śūline // BhStc_9 //	jagat citram namaḥ tasmai kalā ślāghyāya śūline 
SA_GR13_bhnstcpu-18	māyājalodarāt samyag uddhṛtya vimalīkṛtam /	māyā jala udarāt samyak uddhṛtya vimalīkṛtam 
SA_GR13_bhnstcpu-19	śivajñānaṃ svato dugdhaṃ dehy ehi harahaṃsa naḥ // BhStc_10 //	                 
SA_GR13_bhnstcpu-20	ṣaṭpramāṇīpariccheda- bhedayoge 'py abhedine /	bheda yoge abhedine 
