segmentnr	original	analyzed
SA_GS40_rassanku-0	Cāmuṇḍa (Kāyastha [= Kāyasthacāmuṇḍa],	cāmuṇḍa kāyastha 
SA_GS40_rassanku-1	or Caṇḍa; around 1490 CE):	or caṇḍa around ce 
SA_GS40_rassanku-2	Rasasaṃketakalikā [= Rasasaṅketakalikā]	rasasaṃketakalikā rasasaṅketakalikā 
SA_GS40_rassanku-3	śivaṃ natvā raseśaṃ cāmuṇḍaḥ kāyasthavaṃśabhūḥ /	śivam natvā raseśam cāmuṇḍaḥ kāyastha vaṃśa bhūḥ 
SA_GS40_rassanku-4	karoti rasasaṃketakalikām iṣṭasiddhidām // Rsk_1.1 //	karoti rasasaṃketakalikām iṣṭa siddhi dām 
SA_GS40_rassanku-5	(mercury:: myth. origin)	mercury myth origin 
SA_GS40_rassanku-6	skandāttārakahiṃsārthaṃ kailāse vidhṛtaṃ suraiḥ /	skandāt tāraka hiṃsā artham kailāse vidhṛtam suraiḥ 
SA_GS40_rassanku-7	rate śambhoścyutaṃ reto gṛhītamagninā mukhe // Rsk_1.2 //	rate śambhoḥ cyutam retaḥ gṛhītam agninā mukhe 
SA_GS40_rassanku-8	kṣiptaṃ tena caturdikṣu kṣārābdhau tatpṛthak pṛthak /	kṣiptam tena catur dikṣu kṣāra abdhau tat pṛthak pṛthak 
SA_GS40_rassanku-9	saumyādidiktrayasthaṃ yad gaurīśāpānna kāryakṛt // Rsk_1.3 //	saumya ādi diś traya stham yat gaurī śāpāt na kārya kṛt 
SA_GS40_rassanku-10	paścimāyāṃ vimuktaṃ tat sūto'bhūt sarvakāryakṛt /	paścimāyām vimuktam tat sūtaḥ bhūt sarva kārya kṛt 
SA_GS40_rassanku-11	(mercury:: subtypes: :	mercury subtypes 
SA_GS40_rassanku-12	colour, caste)	colour caste 
SA_GS40_rassanku-13	śvetāruṇaharidrābhakṛṣṇā viprādipāradāḥ // Rsk_1.4 //	śveta aruṇa haridrā ābha kṛṣṇāḥ vipra ādi pāradāḥ 
SA_GS40_rassanku-14	dehe lohe gade piṣṭyāṃ yojyā vā svasvajātiṣu /	dehe lohe gade piṣṭyām yojyāḥ vā sva sva jātiṣu 
SA_GS40_rassanku-15	(rasadoṣāḥ)	rasa doṣāḥ 
