segmentnr	original	analyzed
MBSpandakarikaRamakanthaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBSpandakarikaRamakanthaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00352	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBSpandakarikaRamakanthaHK-2	Uniform title: spandakārikā with vivṛtti by rāmakaṇṭha	uniform title spandakārikā with vivṛtti by rāmakaṇṭha 
MBSpandakarikaRamakanthaHK-3	Author : kallaṭa bhaṭṭa	authoḥ kallaṭa bhaṭṭa 
MBSpandakarikaRamakanthaHK-4	Commentator : rāmakaṇṭha	commentatoḥ rāmakaṇṭha 
MBSpandakarikaRamakanthaHK-5	Editor : J. C. Chatterji	e t itoḥ j c chatteḥ ji 
MBSpandakarikaRamakanthaHK-6	Description: KSTS Series volume  6	description ksts series volume 
MBSpandakarikaRamakanthaHK-7	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBSpandakarikaRamakanthaHK-8	Revision 0: June 26, 2016	revision june 
MBSpandakarikaRamakanthaHK-9	Publisher : Kashmir Series of Texts and Studies	publisher kashmir series of texts and studies 
MBSpandakarikaRamakanthaHK-10	Publication year : 1913	publication year 
MBSpandakarikaRamakanthaHK-11	Publication city : Shrinagar	publication citi shrinagar 
MBSpandakarikaRamakanthaHK-12	Publication country : United States	publication country united states 
MBSpandakarikaRamakanthaHK-13	p. 1)	p 
MBSpandakarikaRamakanthaHK-14	oṃ namaḥ svaspandātmasaṃvinmūrtaye śaṃbhave |	om namaḥ sva spanda ātma saṃvid mūrtaye śaṃbhave 
MBSpandakarikaRamakanthaHK-15	atha spandakārikāḥ	atha spanda kārikāḥ 
MBSpandakarikaRamakanthaHK-16	śrīrāmakaṇṭhācāryaviracitavivṛtyupetāḥ |	śrī rāmakaṇṭha ācārya viracita vivṛti upetāḥ 
MBSpandakarikaRamakanthaHK-17	prathamo niṣyandaḥ |	prathamaḥ nisyandaḥ 
MBSpandakarikaRamakanthaHK-18	daśādikkālādyairakalitacidālokavapuṣaḥ sadā tādṛksvātmānubhavitṛtayā	daśa ādiś kāla ādyaiḥ a kalita cit āloka vapuṣaḥ sadā tādṛś sva ātma anubhavitṛ tayā 
MBSpandakarikaRamakanthaHK-19	visphurati yaḥ |	visphurati yaḥ 
MBSpandakarikaRamakanthaHK-20	nijo dharmaḥ śambhoranupamacamatkārasarasaḥ paraṃ śāktaṃ tattvaṃ jagati	nijaḥ dharmaḥ śambhoḥ anupama camatkāra sarasaḥ param śāktam tattvam jagati 
MBSpandakarikaRamakanthaHK-21	jayati spanda iti tat [digādivṛttayaḥ śaktāvanudbhinnaprasaratyā tanmayā eva	jayati spandaḥ iti tat diś ādi vṛttayaḥ śaktau anudbhinna prasaratyā tad mayāḥ eva 
MBSpandakarikaRamakanthaHK-22	svālakṣaṇyena bhātumaprabhaviṣṇavaḥ śaktirapi śaktimadaunmukhyena	svālakṣaṇyena bhātum aprabhaviṣṇavaḥ śaktiḥ api śaktimat aunmukhyena 
MBSpandakarikaRamakanthaHK-23	tanmātrāvaśeṣā kevalamanubhavitṛrūpavisphuraṇamāśliṣṭā | ata eva	tad mātra avaśeṣā kevalam anubhavitṛ rūpa visphuraṇam āśliṣṭā atas eva 
MBSpandakarikaRamakanthaHK-24	digādikalanayā akalitaṃ cinmātraṃ vapuḥ iti prathamapādena śaktimān	diś ādi kalanayā a kalitam cit mātram vapuḥ iti prathama pādena śaktimān 
MBSpandakarikaRamakanthaHK-25	parāmṛṣṭaḥ | śeṣeṇa spandaśabdasya sārthakatāṃ prakaṭayituṃ	parāmṛṣṭaḥ śeṣeṇa spanda śabdasya sārthaka tām prakaṭayitum 
MBSpandakarikaRamakanthaHK-26	śaktimadabhivyañjikā tatsamavāyinī brahmāhrādādiparyāyā śāktavijṛmbhaṇā	                        
MBSpandakarikaRamakanthaHK-27	parāmṛśyate | jayati-padābhidheyaṃ sarvautkarṣyaśālitvaṃ śāktatattvasya	parāmṛśyate jayati pada abhidheyam sarva autkarṣya śāli tvam śākta tattvasya 
MBSpandakarikaRamakanthaHK-28	avagamyate | tataśca tatsamāveśarasaparibhogavigāhanavatāṃ bhaktibhājāṃ	avagamyate tatas ca tad samāveśa rasa paribhoga vigāhanavatām bhakti bhājām 
MBSpandakarikaRamakanthaHK-29	bhuktimuktisaṃpattipātratā viśvābhilaṣaṇīyatā ca dhvanyate |] || 1 ||	bhukti mukti saṃpatti pātra tā viśva abhilaṣaṇīya tā ca dhvanyate    
MBSpandakarikaRamakanthaHK-30	p. 2)	p 
MBSpandakarikaRamakanthaHK-31	tajjñairadarśitadiśaḥ svayamāviśantaḥ kecinnisargagahanaṃ viṣamaṃ bhramantu	tad jñaiḥ adarśita diśaḥ svayam āviśantaḥ kecid nisarga gahanam viṣamam bhramantu 
MBSpandakarikaRamakanthaHK-32	tenaiva yatpunaramī hatavartmanānyān ākārayanti gamanāya mahānbhramo'yam	tena eva yat punar amī hata vartmanā anyān ākārayanti gamanāya mahān bhramaḥ yam 
MBSpandakarikaRamakanthaHK-33	[vijñajanopadiṣṭasatsaṃpradāyamantareṇa nisargagambhīraṃ	vijña jana upadiṣṭa sat saṃpradāyam antareṇa nisarga gambhīram 
MBSpandakarikaRamakanthaHK-34	śaivāgamābdhimavagāhamānānāṃ vāmākhyaśaktisaṃvṛtasaṃvidāṃ	śaiva āgama abdhim avagāhamānānām vāma ākhya śakti saṃvṛta saṃvidām 
MBSpandakarikaRamakanthaHK-35	svopajñatayā saṃbhāvanāvatāṃ vastuto vinā pāratīralābhaṃ madhye	svopajña tayā saṃbhāvanāvatām vastutas vinā pāra tīra lābham madhye 
MBSpandakarikaRamakanthaHK-36	nimagnaprāyataiva | tadīyaduṣpathe tu bhramimanubhavatāṃ tadanugānāṃ yā	nimagna prāya tā eva tadīya duṣpathe tu bhramim anubhavatām tad anugānām yā 
MBSpandakarikaRamakanthaHK-37	pāradarśanāya taccodanā hanta tat cakṣurunmeṣamandhakūpanipatanam | ataḥ	pāra darśanāya tad codanā hanta tat cakṣuḥ unmeṣam andhakūpa nipatanam atas 
MBSpandakarikaRamakanthaHK-38	tādṛśajanān pāraṃ laṅghayitumayaṃ madīyo yatraḥ iti |] || 2 ||	tādṛśa janān pāram laṅghayitum ayam madīyaḥ yatra iti 
MBSpandakarikaRamakanthaHK-39	nānāvādānilaughānanavasarakṛtānyonyasaṃghaṭṭaghorodghātānāpādayadbhiḥ	nānā vāda anila oghān ananavasara kṛta anyonya saṃghaṭṭa ghora udghātān āpādayadbhiḥ 
MBSpandakarikaRamakanthaHK-40	śravaṇavidalanoddāmaśabdaprabandhān |	śravaṇa vidalana uddāma śabda prabandhān 
MBSpandakarikaRamakanthaHK-41	śāstrābdhiḥ kṣobhyate	śāstra abdhiḥ kṣobhyate 
MBSpandakarikaRamakanthaHK-42	yairvivaraṇarabhasādudyadāvartabhīmabhrāntibhraṣṭāgamārthaplavavidhuramati##	yaiḥ vivaraṇa rabhasāt udyat āvarta bhīma bhrānti bhraṣṭa āgama artha plava vidhuram ati 
MBSpandakarikaRamakanthaHK-43	-##stārito'rthī janastaiḥ || 3 ||	stārita ūrthī janaḥ taiḥ 
MBSpandakarikaRamakanthaHK-44	kaścidbhinnarucirvidannapi paraṃ tattvaṃ viparyasyati	kaścid bhinna ruciḥ vidan api param tattvam viparyasyati 
MBSpandakarikaRamakanthaHK-45	dveṣadhvāntaviruddhabuddhiritaro jātyaiva cānyo jaḍaḥ |	dveṣa dhvānta viruddha buddhiḥ itaraḥ jātyā eva ca anyaḥ jaḍaḥ 
MBSpandakarikaRamakanthaHK-46	itthaṃ durlabha eva sarvahṛdayagrāhī girāṃ saṃgrahaḥ kiṃtvete'dya vivekinaḥ	ittham durlabhaḥ eva sarva hṛdaya grāhī girām saṃgrahaḥ kiṃtu etedya vivekinaḥ 
MBSpandakarikaRamakanthaHK-47	katipaye santyatra pātraṃ satām || 4 ||	katipaye santi atra pātram satām 
MBSpandakarikaRamakanthaHK-48	p. 3)	p 
MBSpandakarikaRamakanthaHK-49	kenāpi grathitāṃ prasāraṇadhiyā kaiściddvisūtrīkṛtāmekīkṛtya yathāgamaṃ	kena api grathitām prasāraṇa dhiyā kaiścid dvi sūtrīkṛtām ekīkṛtya yathāgamam 
MBSpandakarikaRamakanthaHK-50	viracitāṃ spandārthasūtrāvalīm |	viracitām spandārtha sūtra āvalīm 
MBSpandakarikaRamakanthaHK-51	īśānugrahaśaktivajraśikhayā viddheṣu vidvanmanomāṇikyeṣu	īśa anugraha śakti vajra śikhayā viddheṣu vidvat manaḥ māṇikyeṣu 
MBSpandakarikaRamakanthaHK-52	niveśayāmyahamimāṃ kartuṃ kṛtārthāṃ dvayīm [prathamaṃ	niveśayāmi aham imām kartum kṛtārthām dvayīm prathamam 
MBSpandakarikaRamakanthaHK-53	śrīvasuguptapādaiḥ sūtrāvaliḥ d.bdhā | tadanu bhaṭṭaśrīkallaṭādibhiḥ siddhaiḥ	śrī vasugupta pādaiḥ sūtra āvaliḥ tadanu bhaṭṭa śrī kallaṭa ādibhiḥ siddhaiḥ 
MBSpandakarikaRamakanthaHK-54	saṃvṛtārthavivṛtyā praguṇīkṛtā | adhunā tu sūtrasaṃdarbhaṇa##-	saṃvṛta artha vivṛtyā praguṇīkṛtā adhunā tu sūtra saṃdarbhaṇa 
MBSpandakarikaRamakanthaHK-55	spandārthasūtrāvalī ekīkṛtya saṃyojya vṛttisaṃvāditārthavivaraṇaṃ	                      
MBSpandakarikaRamakanthaHK-56	kroḍīkṛtya ca āgamāmnātaparamārthanirṇītyā viśiṣṭaracanayā upetā	kroḍīkṛtya ca āgama āmnāta parama artha nirṇītyā viśiṣṭa racanayā upetā 
MBSpandakarikaRamakanthaHK-57	parāśaktipātākhyacubhyakamaṇiśikhayā anuviddhāsu sahṛdayānāṃ	parā śaktipāta ākhya cubhyaka maṇi śikhayā anuviddhāsu sahṛdayānām 
