segmentnr	original	analyzed
SA_GSP28_jsbh2-4u-0	(B1) caturthaḥ pādaḥ /	caturthaḥ pādaḥ 
SA_GSP28_jsbh2-4u-1	(1 adhikaraṇam / ) (a.2 pā.4 adhi.1)	adhikaraṇam a pā 
SA_GSP28_jsbh2-4u-2	yāvajjīviko 'bhyāsaḥ karmadharmaḥ prakaraṇāt / Jaim_2,4.1 /	yāvajjīvikaḥ bhyāsaḥ karma dharmaḥ prakaraṇāt 
SA_GSP28_jsbh2-4u-3	“yāvajjīvaṃ darśapūrṇamāsābhyāṃ yajete” tyatra kāmye eva svargādyarthe darśapūrṇamāsakarmaṇi jīvanaparyāptakālavidhiḥ /	yāvajjīvam darśa pūrṇamāsābhyām yajeta iti atra kāmye eva svarga ādi arthe darśa pūrṇamāsa karmaṇi jīvana paryāpta kāla vidhiḥ 
SA_GSP28_jsbh2-4u-4	naca paurṇamāsyādikālavirodhaḥ;	na ca paurṇamāsī ādi kāla virodhaḥ 
SA_GSP28_jsbh2-4u-5	vyāpyavyāpakabhāvena amāvāsyāparāhṇādivadubhayorapyupapatteḥ /	vyāpya vyāpaka bhāvena amāvāsyā aparāhṇa ādi vat ubhayoḥ api upapatteḥ 
SA_GSP28_jsbh2-4u-6	ata eva vinigamanāvirahātkāladvayavidhāvapi prayogadvayavidhiḥ /	atas eva vinigamana avirahāt kāla dvaya vidhau api prayoga dvaya vidhiḥ 
SA_GSP28_jsbh2-4u-7	jīvanaparyāptakālavidhisāmarthyādeva ca pratipaurṇamāsyādyarthāddarśapūrṇamāsāvṛttiḥ /	jīvana paryāpta kāla vidhi sāmarthyāt eva ca prati paurṇamāsī ādi arthāt darśa pūrṇamāsa āvṛttiḥ 
SA_GSP28_jsbh2-4u-8	ataśca tāvadvyāpyaprayogavyāsaktavyāpakaikaprayogādeva svargādiphalamiti prāpte ---------- kālalakṣaṇāpatternāyaṃ kālavidhiḥ /	atas ca tāvat vyāpya prayoga vyāsakta vyāpaka eka prayogāt eva svarga ādi phalam iti prāpte kāla lakṣaṇa āpatteḥ na ayam kāla vidhiḥ 
SA_GSP28_jsbh2-4u-9	ato dhātusaṃbandhādhikāravihitaṇamulpratyayena jīvanasya karmasaṃbandhāvagateḥ svāvacchinnakālakatvādirūpasaṃbandhāśrayaṇe	atas dhātu saṃbandha adhikāra vihita ṇamul pratyayena jīvanasya karma saṃbandha avagateḥ sva avacchinna kālaka tva ādi rūpa saṃbandha āśrayaṇe 
SA_GSP28_jsbh2-4u-10	ca guṇabhūtakālānurodhena pradhānāvṛtternyāyalabhyatvābhāvena yāvacchabdārthasyāpi	ca guṇa bhūta kāla anurodhena pradhāna āvṛtteḥ nyāya labhya tva abhāvena yāvat śabda arthasya api 
SA_GSP28_jsbh2-4u-11	vidheyatvāpatterlāghavānnimittatvameva saṃbandhaḥ pratīyate /	vidheya tva āpatteḥ lāghavāt nimitta tvam eva saṃbandhaḥ pratīyate 
SA_GSP28_jsbh2-4u-12	tadāhi pratinimittaṃ naimittikāvṛtternyāyalabhyatvādyāvacchabdārtho 'nuvādaḥ /	tadā hi pratinimittam naimittika āvṛtteḥ nyāya labhya tvāt yāvat śabda arthaḥ nuvādaḥ 
SA_GSP28_jsbh2-4u-13	nimittatvaṃ ca svānvayavyatirekānuvidhāyyavaśyānuṣṭhānavattvam /	nimitta tvam ca sva anvaya vyatireka anuvidhāyi avaśya anuṣṭhānavat tvam 
SA_GSP28_jsbh2-4u-14	yathā rāhūparāgānvayavyatirekānuvidhāyi avaśyānuṣṭhānaṃ yasya snānasya tadvattvaṃ rāhūparāge /	yathā rāhu uparāga anvaya vyatireka anuvidhāyi avaśya anuṣṭhānam yasya snānasya tadvat tvam rāhu uparāge 
SA_GSP28_jsbh2-4u-15	atraca vyatirekānuvidhāna eva vidhestātparyam /	atra ca vyatireka anuvidhāne eva vidheḥ tātparyam 
SA_GSP28_jsbh2-4u-16	ataśca nimittasattve naimittikasyāvaśyānuṣṭhānabodhanādakaraṇe pratyavāyo 'numīyate /	atas ca nimitta sattve naimittikasya avaśya anuṣṭhāna bodhanāt akaraṇe pratyavāyaḥ numīyate 
