segmentnr	original	analyzed
MBpratisthalaksanasarasamuccayaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBpratisthalaksanasarasamuccayaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00065	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBpratisthalaksanasarasamuccayaHK-2	Uniform title: pratiṣṭhālakṣaṇasārasamuccaya	uniform title pratiṣṭhā lakṣaṇa sāra samuccaya 
MBpratisthalaksanasarasamuccayaHK-3	Main title: pratiṣṭhālakṣaṇasārasamuccayaḥ	main title pratiṣṭhā lakṣaṇa sāra samuccaya 
MBpratisthalaksanasarasamuccayaHK-4	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBpratisthalaksanasarasamuccayaHK-5	Revision 0: June 16, 2009	revision june 
MBpratisthalaksanasarasamuccayaHK-6	Publication year : Pre-1900	publication year 
MBpratisthalaksanasarasamuccayaHK-7	Publication country : India	publication country india 
MBpratisthalaksanasarasamuccayaHK-8	śrīḥ	śrīḥ 
MBpratisthalaksanasarasamuccayaHK-9	nepālarājakīya-	nepāla rājakīya 
MBpratisthalaksanasarasamuccayaHK-10	pustakālayasthahastalikhitaprācīnapustakānām	pustaka ālaya stha hasta likhita prācīna pustakānām 
MBpratisthalaksanasarasamuccayaHK-11	anyatamaḥ	anyatamaḥ 
MBpratisthalaksanasarasamuccayaHK-12	pratiṣṭhālakṣaṇasārasamuccayaḥ	         
MBpratisthalaksanasarasamuccayaHK-13	tasyāyam	tasya ayam 
MBpratisthalaksanasarasamuccayaHK-14	ekādaśādhyāyaparyantaḥ	ekādaśa adhyāya paryantaḥ 
MBpratisthalaksanasarasamuccayaHK-15	prathamo bhāgaḥ	prathamaḥ bhāgaḥ 
MBpratisthalaksanasarasamuccayaHK-16	paṇḍitabuddhisāgaraśarmaṇo'dhyakṣatāyāṃ	paṇḍita buddhisāgara śarmaṇā udhyakṣa tāyām 
MBpratisthalaksanasarasamuccayaHK-17	vedācāryadāmodaraśarmaṇā saṃpāditaḥ	veda ācārya dāmodaraśarmaṇā saṃpāditaḥ 
MBpratisthalaksanasarasamuccayaHK-18	saṃpādakena vedāntaśāstri paṃ bābukṛṣṇaśarmaṇā ca	saṃpādakena vedāntaśāstri pam bābukṛṣṇaśarmaṇā ca 
MBpratisthalaksanasarasamuccayaHK-19	saṃśodhitaḥ	saṃśodhitaḥ 
MBpratisthalaksanasarasamuccayaHK-20	nepālarājakīyapustakālayataḥ prakāśitaḥ	nepāla rājakīya pustaka ālayataḥ prakāśitaḥ 
MBpratisthalaksanasarasamuccayaHK-21	śrīḥ	śrīḥ 
MBpratisthalaksanasarasamuccayaHK-22	atha pratiṣṭhālakṣaṇasārasamuccayaḥ	atha pratiṣṭhā lakṣaṇa sāra samuccayaḥ 
MBpratisthalaksanasarasamuccayaHK-23	prārabhyate	prārabhyate 
MBpratisthalaksanasarasamuccayaHK-24	oṃ namastasyai [kh: oṃ namaḥśivāyeti nāsti]	om namaḥ tasyai om namaḥśivāya iti na asti 
MBpratisthalaksanasarasamuccayaHK-25	tattvatrayatridahanatriguṇatriliṅga [g: tanutrayeti]	tanu traya iti 
MBpratisthalaksanasarasamuccayaHK-26	kālatrayatribhuvanatrisurīśarīram |	            
MBpratisthalaksanasarasamuccayaHK-27	netratrayatripathagāhipavitragotra	netra traya tripathaga ahi pavitra gotra 
MBpratisthalaksanasarasamuccayaHK-28	putrītriśūlabhṛtamīśamahaṃ praṇamya || 1 ||	putrī triśūla bhṛtam īśam aham praṇamya 
MBpratisthalaksanasarasamuccayaHK-29	āgamebhyaḥ samākṛṣya kuryāṃ lakṣaṇasaṅgraham |	āgamebhyaḥ samākṛṣya kuryām lakṣaṇa saṅgraham 
MBpratisthalaksanasarasamuccayaHK-30	ṛjusakṣepasaṃpūrṇaṃ sarvasthāpanasaṅkulam [g: sadguṇamiti] || 2 ||	ṛju sakṣepa saṃpūrṇam sarva sthāpana saṅkulam sat guṇam iti 
MBpratisthalaksanasarasamuccayaHK-31	asaṃdigdhaṃ sphuṭārthaṃ ca dharmakāmārthamokṣadam |	asaṃdigdham sphuṭa artham ca dharma kāma artha mokṣa dam 
MBpratisthalaksanasarasamuccayaHK-32	hitāya mandabuddhīnāṃ smaraṇāya manīṣiṇām || 3 ||	hitāya manda buddhīnām smaraṇāya manīṣiṇām 
MBpratisthalaksanasarasamuccayaHK-33	kiñcit kvacit sphuṭaṃ cāṅgaṃ naikasmin sarvamaṅgakam [kh: sarvagātrakam] |	kiñcid kvacid sphuṭam ca aṅgam na ekasmin sarvam aṅgakam sarvagātrakam 
MBpratisthalaksanasarasamuccayaHK-34	bahutantrāṇyato vīkṣya krameṇaikatra likhyate || 4 ||	bahu tantrāṇi atas vīkṣya krameṇa ekatra likhyate 
MBpratisthalaksanasarasamuccayaHK-35	p. 2) siddhiliṅgāśritevaṃ śivaproktaṃ śivāgame |	siddhi liṅga āśritā ivam śiva proktam śivāgame 
MBpratisthalaksanasarasamuccayaHK-36	tadā [mu. a, k: tantrā] gamānusāreṇa liṅgaṃ vakṣyāmi sāṃpratam || 5 ||	tadā liṅgam vakṣyāmi sāṃpratam 
MBpratisthalaksanasarasamuccayaHK-37	yato jātamidaṃ sarvaṃ trailokyaṃ sacarācaram |	yatas jātam idam sarvam trailokyam sa carācaram 
MBpratisthalaksanasarasamuccayaHK-38	līyate pralaye yatra tadidaṃ liṅgamucyate || 6 ||	līyate pralaye yatra tat idam liṅgam ucyate  /
MBpratisthalaksanasarasamuccayaHK-39	arūpamapramāṇaṃ yattattridhā rūpamānataḥ |	arūpam apramāṇam yat tat tridhā rūpa mānataḥ 
MBpratisthalaksanasarasamuccayaHK-40	hīnādi [kh: hīmādi] siddhayastasmācchivapūjopacārataḥ || 7 ||	siddhayaḥ tasmāt śiva pūjā upacārataḥ 
MBpratisthalaksanasarasamuccayaHK-41	dravyānukalpana tyaktvā [k, kh, g: nyastvā] bhaktyā vārādhya tatsadā |	tyaktvā k kh g nyastvā bhaktyā vā ārādhya tat sadā 
MBpratisthalaksanasarasamuccayaHK-42	sarvajñaṃ sarvadaṃ śuddhaṃ śivatattvaṃ ca mokṣadam || 8 ||	sarvajñam sarva dam śuddham śivatattvam ca mokṣa dam 
MBpratisthalaksanasarasamuccayaHK-43	mantraiḥ śivoditaiḥ siddhā mukhyā brahmādilokapāḥ |	mantraiḥ śiva uditaiḥ siddhāḥ mukhyāḥ brahma ādi lokapāḥ 
MBpratisthalaksanasarasamuccayaHK-44	ṛṣayo vasavo rudrā gaṇā yakṣā grahoragāḥ ||	ṛṣayaḥ vasavaḥ rudrāḥ gaṇāḥ yakṣāḥ graha uragāḥ 
MBpratisthalaksanasarasamuccayaHK-45	daityā rakṣāṃsi siddhādyāḥ paraiśvaryapadaṃ gatāḥ |	daityāḥ rakṣāṃsi siddha ādyāḥ para aiśvarya padam gatāḥ 
MBpratisthalaksanasarasamuccayaHK-46	ato narādibhistattu liṅgarūpamupāsyate || 10 ||	atas nara ādibhiḥ tat tu liṅga rūpam upāsyate 
MBpratisthalaksanasarasamuccayaHK-47	liṅgasya darśanaṃ puṇyaṃ sparśanaṃ pāpanāśanam |	liṅgasya darśanam puṇyam sparśanam pāpa nāśanam 
