segmentnr	original	analyzed
SA_GV00_samavedu-0	ārcika / prapāṭhaka /	ārcika prapāṭhaka 
SA_GV00_samavedu-1	ardha /	ardha 
SA_GV00_samavedu-2	daśati / verse / line	daśati verse line 
SA_GV00_samavedu-3	1 1 1 01 01 a	ro-0
SA_GV00_samavedu-4	sāmaveda saṃhitā	sāmaveda saṃhitā 
SA_GV00_samavedu-5	kauthuma śākhā	kauthuma śākhā 
SA_GV00_samavedu-6	pūrvārcikaḥ	pūrva ārcikaḥ 
SA_GV00_samavedu-7	chanda ārcikaḥ	chandaḥ ārcikaḥ 
SA_GV00_samavedu-8	āgneyaṃ kāṇḍam	āgneyam kāṇḍam 
SA_GV00_samavedu-9	prathamaḥ prapāṭhakaḥ . prathamo 'rdhaḥ	prathamaḥ prapāṭhakaḥ prathamaḥ ṛdhaḥ 
SA_GV00_samavedu-10	1 1 1 0101a agna ā yāhi vītaye gṛṇāno havyadātaye .	agne ā yāhi vītaye gṛṇānaḥ havya dātaye 
SA_GV00_samavedu-11	1 1 1 0101c ni hotā satsi barhiṣi .. 1	ni hotā satsi barhiṣi 
SA_GV00_samavedu-12	1 1 1 0101a tvamagne yajñānāṃ hotā viśveṣāṃ hitaḥ .	  tvam agne yajñānām hotā viśveṣām hitaḥ 
SA_GV00_samavedu-13	1 1 1 0102c devebhirmānuṣe jane .. 2	R devebhiḥ mānuṣe jane 
SA_GV00_samavedu-14	1 1 1 0103a agniṃ dūtaṃ vṛṇīmahe hotāraṃ viśvavedasam .	agnim dūtam vṛṇīmahe hotāram viśva vedasam 
SA_GV00_samavedu-15	1 1 1 0103c asya yajñasya sukratum .. 3	   asya yajñasya sukratum 
SA_GV00_samavedu-16	1 1 1 0104a agnirvṛtrāṇi jaṅghanaddraviṇasyurvipanyayā .	agniḥ vṛtrāṇi jaṅghanat draviṇasyuḥ vipanyayā 
SA_GV00_samavedu-17	1 1 1 0104c samiddhaḥ śukra āhutaḥ .. 4	roddhaḥ śukraḥ āhutaḥ 
SA_GV00_samavedu-18	1 1 1 0105a preṣṭhaṃ vo atithiṃ stuṣe mitramiva priyam .	  preṣṭham vaḥ atithim stuṣe mitram iva priyam 
SA_GV00_samavedu-19	1 1 1 0105c agne rathaṃ na vedyam .. 5	agneḥ ratham na vedyam 
SA_GV00_samavedu-20	1 1 1 0106a tvaṃ no agne mahobhiḥ pāhi viśvasyā arāteḥ .	  tvam naḥ agne mahobhiḥ pāhi viśvasyāḥ arāteḥ 
SA_GV00_samavedu-21	1 1 1 0106c uta dviṣo martyasya .. 6	uta dviṣaḥ martyasya 
SA_GV00_samavedu-22	1 1 1 0107a ehyū ṣu bravāṇi te 'gna itthetarā giraḥ .	  ehi u su bravāṇi te gne itthā itarāḥ giraḥ 
SA_GV00_samavedu-23	1 1 1 0107c ebhirvardhāsa indubhiḥ .. 7	ebhiḥ vardhāse indubhiḥ 
SA_GV00_samavedu-24	1 1 1 0108a ā te vatso mano yamatparamāccitsadhasthāt .	ā te vatsaḥ manaḥ yamat paramāt cit sadhasthāt 
SA_GV00_samavedu-25	1 1 1 0108c agne tvāṃ kāmaye girā .. 8	   agne tvām kāmaye girā 
SA_GV00_samavedu-26	1 1 1 0109a tvāmagne puṣkarādadhyatharvā niramanthata .	  tvām agne puṣkarāt adhi atharvā niramanthata 
SA_GV00_samavedu-27	1 1 1 0109c mūrdhno viśvasya vāghataḥ .. 9	  mūrdhnaḥ viśvasya vāghantaḥ 
SA_GV00_samavedu-28	1 1 1 0110a agne vivasvadā bharāsmabhyamūtaye mahe .	    agne vivasvat ā bhara asmabhyam ūtaye mahe 
SA_GV00_samavedu-29	1 1 1 0110c devo hyasi no dṛśe .. 10	  devaḥ hi asi naḥ dṛśe 
SA_GV00_samavedu-30	1 1 1 0201a namaste agna ojase gṛṇanti deva kṛṣṭayaḥ .	namaḥ te agne ojase gṛṇanti deva kṛṣṭayaḥ 
SA_GV00_samavedu-31	1 1 1 0201c amairamitramardaya .. 11	amaiḥ amitram ardaya 
SA_GV00_samavedu-32	1 1 1 0202a dūtaṃ vo viśvavedasaṃ havyavāhamamartyam .	   dūtam vaḥ viśva vedasam havyavāham amartyam 
SA_GV00_samavedu-33	1 1 1 0202c yajiṣṭhamṛñjase girā .. 12	ro yajiṣṭha mṛñjase girā 
SA_GV00_samavedu-34	1 1 1 0203a upa tvā jāmayo giro dediśatīrhaviṣkṛtaḥ .	upa tvā jāmayaḥ giraḥ dediśatīḥ haviṣkṛtaḥ 
SA_GV00_samavedu-35	1 1 1 0203c vāyoranīke asthiran .. 13	ran  /
SA_GV00_samavedu-36	1 1 1 0204a upa tvāgne divedive doṣāvastardhiyā vayam .	upa tvā agne dive dive doṣāvastar dhiyā vayam 
SA_GV00_samavedu-37	1 1 1 0204c namo bharanta emasi .. 14	  bharantaḥ   
SA_GV00_samavedu-38	1 1 1 0205a jarābodha tadviviḍḍhi viśeviśe yajñiyāya .	  jarā bodhaiḥ tat viviḍḍhi viśeviśe yajñiyāya 
SA_GV00_samavedu-39	1 1 1 0205c stomaṃ rudrāya dṛśīkam .. 15	rudrāya dṛśīkam 
SA_GV00_samavedu-40	1 1 1 0206a prati tyaṃ cārumadhvaraṃ gopīthāya pra hūyase .	prati tyam cārum adhvaram gopīthāya pra hūyase 
SA_GV00_samavedu-41	1 1 1 0206c marudbhiragna ā gahi .. 16	  marudbhiḥ agne ā gahi 
SA_GV00_samavedu-42	1 1 1 0207a aśvaṃ na tvā vāravantaṃ vandadhyā agniṃ namobhiḥ .	aśvam na tvā vāravantam vandadhyāḥ agnim namobhiḥ 
SA_GV00_samavedu-43	1 1 1 0207c samrājantamadhvarāṇām .. 17	rājantam adhvarāṇām 
SA_GV00_samavedu-44	1 1 1 0208a aurvabhṛguvacchucimapnavānavadā huve .	                              
SA_GV00_samavedu-45	1 1 1 0208c agniṃ samudravāsasam .. 18	ro agnim samudra vāsasam 
SA_GV00_samavedu-46	1 1 1 0209a agnimindhāno manasā dhiyaṃ saceta martyaḥ .	  agnim indhānaḥ manasā dhiyam saceta martyaḥ 
SA_GV00_samavedu-47	1 1 1 0209c agnimindhe vivasvabhiḥ .. 19	agnim indhe vivasvabhiḥ 
SA_GV00_samavedu-48	1 1 1 0210a āditpratnasya retaso jyotiḥ paśyanti vāsaram .	retasaḥ jyotiḥ paśyanti vāsaram 
SA_GV00_samavedu-49	1 1 1 0210c paro yadidhyate divi .. 20	ro yat idhyate divi 
SA_GV00_samavedu-50	1 1 1 0301a agniṃ vo vṛdhantamadhvarāṇāṃ purūtamam .	agnim vaḥ vṛdhantam adhvarāṇām purūtamam 
SA_GV00_samavedu-51	1 1 1 0301c acchā naptre sahasvate .. 21	ro acchā naptre sahasvate 
SA_GV00_samavedu-52	1 1 1 0302a agnistigmena śociṣā yaṃsadviśvaṃ nyā3triṇam .	  agniḥ tigmena śociṣā yaṃsat viśvam 
SA_GV00_samavedu-53	1 1 1 0302c agnirno vaṃsate rayim .. 22	agniḥ naḥ vaṃsate rayim 
SA_GV00_samavedu-54	1 1 1 0303a agne mṛḍa mahāṃ asyaya ā devayuṃ janam .	agne mṛḍa mahān asyaye ā devayum janam 
SA_GV00_samavedu-55	1 1 1 0303c iyetha barhirāsadam .. 23	rocayatha barhiḥ āsadam 
SA_GV00_samavedu-56	1 1 1 0304a agne rakṣā ṇo aṃhasaḥ prati sma deva rīṣataḥ .	agne rakṣa naḥ aṃhasaḥ prati sma deva rīṣataḥ 
SA_GV00_samavedu-57	1 1 1 0304c tapiṣṭhairajaro daha .. 24	  tapiṣṭhaiḥ ajaraḥ daha 
SA_GV00_samavedu-58	1 1 1 0305a agne yuṅkṣvā hi ye tavāśvāso deva sādhavaḥ .	agne yuṅkṣva hi ye tava āśvāsaḥ deva sādhavaḥ 
SA_GV00_samavedu-59	1 1 1 0305c araṃ vahantyāśavaḥ .. 25	  aram vahanti āśavaḥ 
SA_GV00_samavedu-60	1 1 1 0306a ni tvā nakṣya viśpate dyumantaṃ dhīmahe vayam .	ni tvā nakṣya viśpate dyumantam dhīmahe vayam 
SA_GV00_samavedu-61	1 1 1 0306c suvīramagna āhuta .. 26	R su vīra magnaḥ āhuta 
SA_GV00_samavedu-62	1 1 1 0307a agnirmūrdhā divaḥ kakutpatiḥ pṛthivyā ayam .	  agniḥ mūrdhā divaḥ kakud patiḥ pṛthivyāḥ ayam 
SA_GV00_samavedu-63	1 1 1 0307c apāṃ retāṃsi jinvati .. 27	  apām retāṃsi jinvati 
SA_GV00_samavedu-64	1 1 1 0308a imamū ṣu tvamasmākaṃ saniṃ gāyatraṃ navyāṃsam .	im amū su tvam asmākam sanim gāyatram navyāṃsam 
SA_GV00_samavedu-65	1 1 1 0308c agne deveṣu pra vocaḥ .. 28	  agne deveṣu pra vocaḥ 
SA_GV00_samavedu-66	1 1 1 0309a taṃ tvā gopavano girā janiṣṭhadagne aṅgaraḥ .	  tam tvā go pavanaḥ girā janiṣṭhat agne aṅgaraḥ 
SA_GV00_samavedu-67	1 1 1 0309c sa pāvaka śrudhī havam .. 29	rocaka śrudhi havam 
SA_GV00_samavedu-68	1 1 1 0310a pari vājapatiḥ kaviragnirhavyānyakramīt .	  pari vāja patiḥ kaviḥ agniḥ havyāni akramīt 
SA_GV00_samavedu-69	1 1 1 0310c dadhadratnāni dāśuṣe .. 30	R dadhat ratnāni dāśuṣe 
SA_GV00_samavedu-70	1 1 1 0311a udu tyaṃ jātavedasaṃ devaṃ vahanti ketavaḥ .	udu tyam jātavedasam devam vahanti ketavaḥ 
SA_GV00_samavedu-71	1 1 1 0311c dṛśe viśvāya sūryam .. 31	rocaye viśvāya sūryam 
SA_GV00_samavedu-72	1 1 1 0312a kavimagnimupa stuhi satyadharmāṇamadhvare .	  kavim agnim upa stuhi satya dharmāṇam adhvare 
SA_GV00_samavedu-73	1 1 1 0312c devamamīvacātanam .. 32	ro devam amīva cātanam 
SA_GV00_samavedu-74	1 1 1 0313a śaṃ no devīrabhiṣṭaye śaṃ no bhavantu pītaye .	  śam naḥ devīḥ abhiṣṭaye śam naḥ bhavantu pītaye 
SA_GV00_samavedu-75	1 1 1 0313c śaṃ yorabhi sravantu naḥ .. 33	  śam sravantu naḥ 
SA_GV00_samavedu-76	1 1 1 0314a kasya nūnaṃ parīṇasi dhiyo jinvasi satpate .	  kasya nūnam parīṇasi dhiyaḥ jinvasi satpate 
SA_GV00_samavedu-77	1 1 1 0314c joṣātā yasya te giraḥ .. 34	roṣātā yasya te giraḥ 
SA_GV00_samavedu-78	1 1 1 0401a yajñāyajñā vo agnaye girāgirā ca dakṣase .	yajñāyajñāḥ vaḥ agnaye girā girā ca dakṣase 
SA_GV00_samavedu-79	1 1 1 0401c prapra vayamamṛtaṃ jātavedasaṃ priyaṃ mitraṃ na śaṃsiṣam .. 35	  pra pra vayam amṛtam jātavedasam priyam mitram na śaṃsiṣam  /
SA_GV00_samavedu-80	1 1 1 0402a pāhi no agna ekayā pāhyū3ta dvitīyayā .	  pāhi naḥ agne ekayā dvitīyayā 
SA_GV00_samavedu-81	1 1 1 0402c pāhi gīrbhistisṛbhirūrjāṃ pate pāhi catasṛbhirvaso .. 36	  pāhi gīrbhiḥ tisṛbhiḥ ūrjām pate pāhi catasṛbhiḥ vaso 
SA_GV00_samavedu-82	1 1 1 0403a bṛhadbhiragne arcibhiḥ śukreṇa deva śociṣā .	  bṛhadbhiḥ agne arcibhiḥ śukreṇa deva śociṣā 
SA_GV00_samavedu-83	1 1 1 0403c bharadvāje samidhāno yaviṣṭhya revatpāvaka dīdihi .. 37	  bharadvāje samidhānaḥ yaviṣṭhya revat pāvaka dīdihi  /
SA_GV00_samavedu-84	1 1 1 0404a tve agne svāhuta priyāsaḥ santu sūrayaḥ .	  tve agne su āhuta priyāsaḥ santu sūrayaḥ 
SA_GV00_samavedu-85	1 1 1 0404c yantāro ye maghavāno janānāmūrvaṃ dayanta gonām .. 38	  yantāraḥ ye maghavānaḥ janānām ūrvam dayanta gonām  /
SA_GV00_samavedu-86	1 1 1 0405a agne jaritarviśpatistapāno deva rakṣasaḥ .	    agne jaritar viśpatiḥ tapānaḥ deva rakṣasaḥ 
SA_GV00_samavedu-87	1 1 1 0405c aproṣivāngṛhapate mahāṃ asi divaspāyurduroṇayuḥ .. 39	a proṣivān gṛhapate mahān asi divaspāyuḥ duroṇayuḥ 
SA_GV00_samavedu-88	1 1 1 0406a agne vivasvaduṣasaścitraṃ rādho amartya .	agne vivasvat uṣasaḥ citram rādhaḥ amartyaiḥ 
SA_GV00_samavedu-89	1 1 1 0406c ā dāśuṣe jātavedo vahā tvamadyā devāṃ uṣarbudhaḥ .. 40	ā dāśuṣe jātavedaḥ vaha tvam adyā devān uṣarbudhaḥ  /
SA_GV00_samavedu-90	1 1 1 0407a tvaṃ naścitra ūtyā vaso rādhāṃsi codaya .	  tvam naḥ citraḥ ūtyā vaso rādhāṃsi codaya 
SA_GV00_samavedu-91	1 1 1 0407c asya rāyastvamagne rathīrasi vidā gādhaṃ tuce tu naḥ .. 41	asya rāyaḥ tvam agne rathīḥ asi vida gādham tuce tu naḥ  /
SA_GV00_samavedu-92	1 1 1 0408a tvamitsaprathā asyagne trātarṛtaḥ kaviḥ .	  tvam id saprathāḥ asi agne trātar ṛtaḥ kaviḥ 
SA_GV00_samavedu-93	1 1 1 0408c tvāṃ viprāsaḥ samidhāna dīdiva ā vivāsanti vedhasaḥ .. 42	  tvām viprāsaḥ samidhāna dīdivas ā vivāsanti vedhasaḥ  /
SA_GV00_samavedu-94	1 1 1 0409a ā no agne vayovṛdhaṃ rayiṃ pāvaka śaṃsyam .	ā naḥ agne vayaḥ vṛdham rayim pāvaka śaṃsyam 
SA_GV00_samavedu-95	1 1 1 0409c rāsvā ca na upamāte puruspṛhaṃ sunītī suyaśastaram .. 43	rāsvā ca naḥ upamāte puruspṛham su nītī su yaśastaram 
SA_GV00_samavedu-96	1 1 1 0410a yo viśvā dayate vasu hotā mandro janānām .	  yaḥ viśvā dayate vasu hotā mandraḥ janānām 
SA_GV00_samavedu-97	1 1 1 0410c madhorna pātrā prathamānyasmai pra stomā yantvagnaye .. 44	  madhoḥ na pātrā prathamāni asmai pra stomāḥ yantu agnaye 
SA_GV00_samavedu-98	1 1 1 0501a enā vo agniṃ namasorjo napātamā huve .	   enā vaḥ agnim namasā ūrjaḥ napātam ā huve 
SA_GV00_samavedu-99	1 1 1 0501c priyaṃ cetiṣṭhamaratiṃ svādhvaraṃ viśvasya dūtamamṛtam .. 45	                
SA_GV00_samavedu-100	1 1 1 0502a śeṣe vaneṣu mātṛṣu saṃ tvā martāsa indhate .	  śeṣe vaneṣu mātṛṣu sam tvā martāsaḥ indhate 
SA_GV00_samavedu-101	1 1 1 0502c atandro havyaṃ vahasi haviṣkṛta ādiddeveṣu rājasi .. 46	atandraḥ havyam vahasi haviṣkṛtaḥ ādiddeveṣu rājasi  /
SA_GV00_samavedu-102	1 1 1 0503a adarśi gātuvittamo yasminvratānyādadhuḥ .	adarśi gātu vittamaḥ yasmin vratāni ādadhuḥ 
