segmentnr	original	analyzed
SA_GK19_kulmukuu-0	śrīkulaśekharanṛpativiracitā mukundamālā	śrī kulaśekhara nṛpati viracitā mukundamālā 
SA_GK19_kulmukuu-1	vande mukundamaravindadalāyatākṣaṃ kundenduśaṅkhadaśanaṃ śiśugopaveṣam /	vande mukundam aravinda dala āyata akṣam kunda indu śaṅkha daśanam śiśu gopa veṣam 
SA_GK19_kulmukuu-2	indrādidevagaṇavanditapādapīṭhaṃ vṛndāvanālayamahaṃ vasudevasūnum // KMuk_1 //	indra ādi deva gaṇa vandita pāda pīṭham vṛndāvana ālayam aham vasudeva sūnum 
SA_GK19_kulmukuu-3	jayatu jayatu devo devakīnandano 'yaṃ jayatu jayatu kṛṣṇo vṛṣṇivaṃśapradīpaḥ /	jayatu jayatu devaḥ devakīnandanaḥ yam jayatu jayatu kṛṣṇaḥ vṛṣṇi vaṃśa pradīpaḥ 
SA_GK19_kulmukuu-4	jayatu jayatu meghaśyāmalaḥ komalāṅgo jayatu jayatu pṛthvībhāranāśo mukundaḥ // KMuk_2 //	jayatu jayatu megha śyāmalaḥ komala aṅgaḥ jayatu jayatu pṛthvī bhāra nāśaḥ mukundaḥ 
SA_GK19_kulmukuu-5	mukunda mūrdhnā praṇipatya yāce bhavantamekāntamiyantamartham /	mukunda mūrdhnā praṇipatya yāce bhavantam ekāntam iyantam artham 
SA_GK19_kulmukuu-6	avismṛtistvaccaraṇāravinde bhave bhave me 'sti bhavatprasādāt // KMuk_3 //	a vismṛtiḥ tvad caraṇa aravinde bhave bhave me sti bhavat prasādāt 
SA_GK19_kulmukuu-7	śrīmukundapadāmbhojamadhunaḥ paramādbhutam /	śrī mukunda pada ambhoja madhunaḥ parama adbhutam 
SA_GK19_kulmukuu-8	yatpāyino na muhyanti muhyanti yadapāyinaḥ // KMuk_4 //	yad pāyinaḥ na muhyanti muhyanti yad a pāyinaḥ 
SA_GK19_kulmukuu-9	nāhaṃ vande tava caraṇayordvandvamadvandvahetoḥ kumbhīpākaṃ gurumapi hare nārakaṃ nāpanetum /	na aham vande tava caraṇayoḥ dvandvam a dvandva hetoḥ kumbhīpākam gurum api hare nārakam nā apanetum 
