segmentnr	original	analyzed
SA_GV06_asvss_u-0	AsvSS_1.1/1: atha.etasya.samāmnāyasya.vitāne.yoga.āpattim.vakṣyāmaḥ./ (darśa: hotṛ)	atha etasya samāmnāyasya vitāne yoga āpattim vakṣyāmaḥ darśa hotṛ 
SA_GV06_asvss_u-1	AsvSS_1.1/2: agny.ādheya.prabhṛtīny.āha.vaitānikāni./ (darśa: hotṛ)	agnyādheya prabhṛtīni āha vaitānikāni hotṛ 
SA_GV06_asvss_u-2	AsvSS_1.1/3: darśa.pūrṇa.māsau.tu.pūrvam.vyākyāsyāmas.tantrasya.tatra.āmnātatvāt./ (darśa: hotṛ)	darśa pūrṇamāsau tu pūrvam vyākyāsyāmaḥ tantrasya tatra āmnāta tvāt darśa hotṛ 
SA_GV06_asvss_u-3	AsvSS_1.1 /4: darśa.pūrṇa.māsayor.haviḥṣv.āsanneṣu.hotā.āmantritaḥ.prāg.udag.āhavanīyād.avasthāya.prān.mukho.yajña.upavīty.ācamya.dakṣiṇāvṛd.vihāram.prapadyate.pūrveṇa.utkaram.apareṇa.praṇītāḥ.  #	darśa pūrṇamāsayoḥ haviḥṣu āsanneṣu hotā āmantritaḥ prāc udak āhavanīyāt avasthāya prāt mukhaḥ yajña upavītya ācamya dakṣiṇa āvṛt vihāram prapadyate pūrveṇa autkaram apareṇa praṇītāḥ 
SA_GV06_asvss_u-4	/ (darśa: hotṛ)	darśa hotṛ 
SA_GV06_asvss_u-5	AsvSS_1.1/5: idhmam.apareṇa.apraṇīte./ (darśa: hotṛ)	idhmam apareṇa apraṇīte darśa hotṛ 
SA_GV06_asvss_u-6	AsvSS_1.1/6: cātvālam.cātvālavatsu./ (darśa: hotṛ)	cātvālam cātvālavatsu darśa hotṛ 
SA_GV06_asvss_u-7	AsvSS_1.1/7: etat.tīrtham.ity.ācakṣate./ (darśa: hotṛ)	etat tīrtham iti ācakṣate 
SA_GV06_asvss_u-8	AsvSS_1.1/8: tasya.nityāḥ.prāñcaś.ceṣṭāḥ./ (darśa: hotṛ)	tasya nityāḥ prāñcaḥ ceṣṭāḥ darśa hotṛ 
SA_GV06_asvss_u-9	AsvSS_1.1/9: aṅga.dhāraṇā.ca./ (darśa: hotṛ)	aṅga dhāraṇā ca darśa hotṛ 
