segmentnr	original	analyzed
SA_T02_garbhasamgraha-0	﻿Garbha-saṅgrahaḥ|	garbha saṅgrahaḥ 
SA_T02_garbhasamgraha-1	namo mahākāruṇikāya |	namaḥ mahā kāruṇikāya 
SA_T02_garbhasamgraha-2	trailokyaduḥkhasindhūnāṃ karmabhyaḥ kṣubdhavīcayaḥ|	trailokya duḥkha sindhūnām karmabhyaḥ kṣubdha vīcayaḥ 
SA_T02_garbhasamgraha-3	kuśalākuśalādibhyaḥ sāsravebhyo viniḥsṛtāḥ ||1||	kuśala akuśala ādibhyaḥ sa āsravebhyaḥ viniḥsṛtāḥ 
SA_T02_garbhasamgraha-4	rāgadveṣāditastāni jātāni kleśahetutaḥ|	rāga dveṣāt itas tāni jātāni kleśa hetutaḥ 
SA_T02_garbhasamgraha-5	teṣāmudbhavahetuścāpīṣṭāniṣṭādikastathā||2||	Ro
SA_T02_garbhasamgraha-6	dvaidhagrahaṇato jātaḥ padārthagrāhakagrahāḥ|	dvaidha grahaṇataḥ jātaḥ padārtha grāhaka grahāḥ 
SA_T02_garbhasamgraha-7	nityavibhvaikatādyāśca samastotpādahetavaḥ||3||	nitya vibhu aikata ādyāḥ ca 
SA_T02_garbhasamgraha-8	bhāgyavān puruṣastasmāt muktikāṃkṣī parātmanoḥ|	bhāgyavān puruṣaḥ tasmāt mukti kāṃkṣī para ātmanoḥ 
SA_T02_garbhasamgraha-9	pratītyādisuyuktīnām abhyāsairvinivārayet||4||	        
SA_T02_garbhasamgraha-10	bhāvānāṃ grahaṇaṃ tāvat dharmān bāhyāntarākhilān|	bhāvānām grahaṇam tāvat dharmān bāhya antara akhilān 
SA_T02_garbhasamgraha-11	sarvalakṣaṇahīnena cākāśena samaṃ bhajet||5||	sarva lakṣaṇa hīnena ca ākāśena samam 
SA_T02_garbhasamgraha-12	vastugrahābhibhūtaṃ tu lakṣyīkṛtyākhilaṃ jagat|	vastu graha abhibhūtam tu lakṣyīkṛtya akhilam jagat 
SA_T02_garbhasamgraha-13	duḥkhasāgarasaṃśoṣimahākāruṇyapūrvakam||6||	Ro
SA_T02_garbhasamgraha-14	svaparārthabhavaṃ ratnaṃ bodhicittaṃ prabhāvayet|	sva para artha bhavam ratnam bodhi cittam prabhāvayet 
SA_T02_garbhasamgraha-15	bodhicaryāmahāvīciṣaṭpāramitādikam||7||	Ro
SA_T02_garbhasamgraha-16	dhyānavyutthānayogena pañcamārgaiḥ kramād vrajet|	dhyāna vyutthāna yogena pañca mārgaiḥ kramāt vrajet 
SA_T02_garbhasamgraha-17	dvividhāvaraṇaṃ chittvā dvau saṃbhārau prapūrya ca||8||	dvividha āvaraṇam chittvā dvau saṃbhārau prapūrya 
SA_T02_garbhasamgraha-18	trikāyaphalamāptavyaṃ trikāyāpteśca lakṣaṇam|	tri kāya phalam āptavyam tri kāya āpteḥ ca lakṣaṇam 
SA_T02_garbhasamgraha-19	nabhovacchūnyatāyāścānābhogakaruṇāmbudāt||9||	Ro
SA_T02_garbhasamgraha-20	dvikāyāmṛtadhārābhirātridhātu sadā''rdrayan|	           
SA_T02_garbhasamgraha-21	bodhimaṇḍasubījebhyaḥ puṇyaśasyāni pācayet||10||	bodhimaṇḍa su bījebhyaḥ puṇya śasyāni 
SA_T02_garbhasamgraha-22	hṛdayaṃ sarvabuddhānāṃ garbhasaṅgraha ityayam|	hṛdayam sarva buddhānām garbha saṅgrahaḥ iti ayam 
SA_T02_garbhasamgraha-23	kālāntyādalpamāyuṣyaṃ bahurogāścālpabhogitā||11||	kāla antyāt alpam āyuṣyam 
SA_T02_garbhasamgraha-24	durhetubahuvighnaiśca ciraṃ sthātumaśaktitaḥ|	durhetu bahu vighnaiḥ ca ciram sthātum aśaktitaḥ 
SA_T02_garbhasamgraha-25	padānucchedaśakyatvāt sanmitraṃ hi samāśrayet||12||	pada an uccheda śakya tvāt sat mitram hi 
SA_T02_garbhasamgraha-26	atyantavīryacittena prapātaṃ smaratā bhṛśam|	atyanta vīrya cittena prapātam smaratā bhṛśam 
SA_T02_garbhasamgraha-27	saṅgṛhīto'ñjasā garbho moktuṃ svaṃ ca paraṃ tathā||13||	saṅgṛhītā uñjasā garbhaḥ moktum svam ca param 
SA_T02_garbhasamgraha-28	snehainaitatkṛtātpuṇyāt sattvāḥ sarve'pi durbhagāḥ|	sneha enā etad kṛtāt puṇyāt sattvāḥ sarve api durbhagāḥ 
SA_T02_garbhasamgraha-29	bodhicittamayā bhūtvā garbhaṃ gṛhṇantu cāñjasā||14||	bodhi citta mayāḥ bhūtvā garbham gṛhṇantu 
SA_T02_garbhasamgraha-30	garbhasaṅgraho nāma mahācārya-dīpaṅkaraśrījñānaviracitaḥ samāptaḥ||	garbhasaṅgrahaḥ nāma mahā ācārya dīpaṅkara śrī jñāna viracitaḥ samāptaḥ 
