segmentnr	original	analyzed
SA_GR14_ss4_krsu-0	śrī-kṛṣṇa-sandarbha	           
SA_GR14_ss4_krsu-1	[There are several different editions of the Kṛṣṇa-sandarbha. The Bengali	there are several different editions of the kṛṣṇasandarbha the bengali 
SA_GR14_ss4_krsu-2	edition appears to be earlier than the Vrindavan edition published by Haridas	edition appears to be earlier than the vrindavan edition published by haridas 
SA_GR14_ss4_krsu-3	Shastri in 1983. The additions found in the Vṛ edition are probably authentic,	shastri in the additions found in the vṛ edition are prabably authentic 
SA_GR14_ss4_krsu-4	as there is clear evidence Jiva Goswami made extensive corrections and	as there is clear evidence jiva gosvami made extensive corrections and 
SA_GR14_ss4_krsu-5	emendations in some of his books after they were sent to Bengal with Srinivas	emendations in some of his books after they were sent to bengal with srinivas 
SA_GR14_ss4_krsu-6	Thakur in the 1570's.]	thakur in the 
SA_GR14_ss4_krsu-7	tau santoṣayatā santau śrīla-rūpa-sanātanau /	tau santoṣayatā santau śrī larūpa sanātanau 
SA_GR14_ss4_krsu-8	dākṣiṇātyena bhaṭṭena punar etad vivicyate //o//	dākṣiṇātyena bhaṭṭena punar etat vivicyate 
SA_GR14_ss4_krsu-9	tasyādyaṃ granthanālekhaṃ krāntam utkrānta-khaṇḍitam /	tasya ādyam granthana ālekham krāntam utkrānta khaṇḍitam 
SA_GR14_ss4_krsu-10	paryālocyātha paryāyaṃ kṛtvā likhati jīvakaḥ //o// [1]	paryālocya atha paryāyam kṛtvā likhati jīvakaḥ 
SA_GR14_ss4_krsu-11	atha pūrva-sandarbha-trayeṇa yasya sarva-paratvaṃ sādhitaṃ tasya śrī-	atha pūrva sandarbha trayeṇa yasya sarva para tvam sādhitam tasya śrī 
SA_GR14_ss4_krsu-12	bhagavato nirdhāraṇāya sandarbho'yam ārabhyate /	bhagavataḥ nirdhāraṇāya sandarbhaḥ iyam ārabhyate 
SA_GR14_ss4_krsu-13	tatra prathamasya dvitīye	tatra prathamasya dvitīye 
SA_GR14_ss4_krsu-14	vadanti [BhP 1.2.11] ity ādinā [Vṛ. adds:	vadanti bhp iti ādinā vṛ a d d 
SA_GR14_ss4_krsu-15	nānāvirbhāvatvāt tāni vacanāni	na an āvirbhāva tvāt tāni vacanāni 
SA_GR14_ss4_krsu-16	tattva-nirdhāraṇārtham uddhriyante /	tattva nirdhāraṇa artham uddhriyante 
SA_GR14_ss4_krsu-17	end Vṛ.] tad ekam eva tattvaṃ	tat ekam eva tattvam 
SA_GR14_ss4_krsu-18	brahmāditayā śabdyata ity uktam /	brahma ādi tayā śabdyate iti uktam 
SA_GR14_ss4_krsu-19	tad eva brahmādi-trayaṃ tṛtīyaṃ vivicyate /	tat eva brahma ādi trayam tṛtīyam vivicyate 
SA_GR14_ss4_krsu-20	brahma tv iha -	brahma tu iha 
SA_GR14_ss4_krsu-21	yatreme sad-asad-rūpe pratiṣiddhe sva-saṃvidā /	yatra ime sat asat rūpe pratiṣiddhe sva saṃvidā 
SA_GR14_ss4_krsu-22	avidyayātmani kṛte iti tad brahma-darśanam // [BhP 1.3.33]	avidyayā ātmani kṛte iti tat brahma darśanam bhp 
SA_GR14_ss4_krsu-23	ity ādinā tatra viviktam api /	iti ādinā tatra viviktam api 
SA_GR14_ss4_krsu-24	ekākārāvirbhāvatayā saṃśayābhāvān	eka ākāra āvirbhāva tayā saṃśaya abhāvān 
SA_GR14_ss4_krsu-25	nopayuktam iti tad-vacanaṃ nodāharaṇīyam /	na upayuktam iti tad vacanam na udāharaṇīyam 
SA_GR14_ss4_krsu-26	śrī-bhagavat-paramātmanos tu	śrī bhagavat paramātmanoḥ tu 
SA_GR14_ss4_krsu-27	udāhriyate /	udāhriyate 
SA_GR14_ss4_krsu-28	tatra īśvaro nāma nirākāro nāstīti pūrvaṃ nirṇītaṃ,	tatra īśvaraḥ nāma nirākāraḥ na asti iti pūrvam nirṇītam 
SA_GR14_ss4_krsu-29	paramātma-śabdena ca sarvāntaryāmi-puruṣaḥ pratipāditaḥ teṣv eva	paramātma śabdena ca sarva antaryāmi puruṣaḥ pratipāditaḥ teṣu eva 
SA_GR14_ss4_krsu-30	sandarbheṣu /	sandarbheṣu 
SA_GR14_ss4_krsu-31	tathā ca sati tasmiṃs tṛtīyādhyāyārabhya evam ābhāsyam /	tathā ca sati tasmin tṛtīya adhyāya ārabhya evam ābhāsyam 
SA_GR14_ss4_krsu-32	nanu pūrvaṃ brahmāditayā tridhaiva tattvam ekam uktam /	nanu pūrvam brahma ādi tayā tridhā eva tattvam ekam uktam 
SA_GR14_ss4_krsu-33	tatra brahmaṇaḥ	tatra brahmaṇaḥ 
SA_GR14_ss4_krsu-34	kiṃ lakṣaṇaṃ bhagavat-paramātmanor vā tatra viśeṣaḥ kaścid vā kim astīti	kim lakṣaṇam bhagavat paramātmanoḥ vā tatra viśeṣaḥ kaścid vā kim asti iti 
SA_GR14_ss4_krsu-35	śrīmad-īśvarākārādiṣu bahuṣu ca satsu śrī-bhagavan-nāma katamākāraḥ	śrīmat īśvara ākāra ādiṣu bahuṣu ca satsu śrī bhagavat nāma katama ākāraḥ 
SA_GR14_ss4_krsu-36	paramātmā vā tayoś ca kiṃ svarūpādikam iti śrī-śaunakādi-praśnam	paramātmā vā tayoḥ ca kim svarūpa ādikam iti śrī śaunaka ādi praśnam 
SA_GR14_ss4_krsu-37	āśaṅkya prathamaṃ śrī-bhagavat-paramātmanau nirdhārayan śrī-sūta uvāca @--	āśaṅkya prathamam śrī bhagavat paramātmanau nirdhārayan śrī sūtaḥ uvāca 
SA_GR14_ss4_krsu-38	jagṛhe pauruṣaṃ rūpaṃ bhagavān mahad-ādibhiḥ /	jagṛhe pauruṣam rūpam bhagavān mahat ādibhiḥ 
SA_GR14_ss4_krsu-39	sambhūtaṃ ṣoḍaśa-kalam ādau loka-sisṛkṣayā // [BhP 1.3.1]	sambhūtam ṣoḍaśa kalam ādau loka sisṛkṣayā 
SA_GR14_ss4_krsu-40	[page 2]	page 
SA_GR14_ss4_krsu-41	ādau jīvāvirbhāva-mahad-ādi-sṛṣṭitaḥ pūrvaṃ pauruṣaṃ rūpaṃ jagṛhe	ādau jīva āvirbhāva mahat ādi sṛṣṭitaḥ pūrvam pauruṣam rūpam jagṛhe 
SA_GR14_ss4_krsu-42	prakaṭitavān /	prakaṭitavān 
SA_GR14_ss4_krsu-43	kena hetunā ?	kena hetunā 
SA_GR14_ss4_krsu-44	loka-sisṛkṣayā /	loka sisṛkṣayā 
SA_GR14_ss4_krsu-45	lokānāṃ samaṣṭi-vyaṣṭi-	lokānām samaṣṭi vyaṣṭi 
SA_GR14_ss4_krsu-46	jīvānāṃ tad-adhiṣṭhānānāṃ ca prādurbhāvārtham ity arthaḥ /	jīvānām tad adhiṣṭhānānām ca prādurbhāva artham iti arthaḥ 
SA_GR14_ss4_krsu-47	tasmin hi tāni	tasmin hi tāni 
SA_GR14_ss4_krsu-48	līnāny āsann iti /	līnāni āsan iti 
SA_GR14_ss4_krsu-49	atas tat-prādurbhāvas tṛtīye tad-dvāraiva uktaḥ /	atas tad prādurbhāvaḥ tṛtīye tad dvārā eva uktaḥ 
SA_GR14_ss4_krsu-50	bhagavān eka āsedam [BhP	bhagavān ekaḥ āsa idam bhp 
