segmentnr	original	analyzed
SA_GSP30_bhairstu-0	vyāptacarācarabhāvaviśeṣaṃ cinmayam ekam anantam anādim /	vyāpta carācara bhāva viśeṣam cit mayam ekam anantam anādim 
SA_GSP30_bhairstu-1	bhairavanātham anāthaśaraṇyaṃ tvanmayacittatayā hṛdi vande // 1 //	bhairava nātham anātha śaraṇyam tvad maya citta tayā hṛdi vande 
SA_GSP30_bhairstu-2	tvanmayam etad aśeṣam idānīṃ bhāti mama tvadanugrahaśaktyā /	tvad mayam etat aśeṣam idānīm bhāti mama tvad anugraha śaktyā 
SA_GSP30_bhairstu-3	tvaṃ ca maheśa sadaiva mamātmā svātmamayaṃ mama tena samastam // 2 //	tvam ca maheśa sadā eva mama ātmā sva ātma mayam mama tena samastam 
SA_GSP30_bhairstu-4	svātmani viśvagaye tvayi nāthe tena na saṃsṛtibhītikathāsti /	sva ātmani viśva gaye tvayi nāthe tena na saṃsṛti bhīti kathā asti 
SA_GSP30_bhairstu-5	satsv api durdharaduḥkhavimohatrāsavidhāyiṣu karmagaṇeṣu // 3 //	satsu api durdhara duḥkha vimoha trāsa vidhāyiṣu karma gaṇeṣu 
SA_GSP30_bhairstu-6	antaka māṃ prati mā dṛśam enāṃ krodhakarālatamāṃ vinidhehi /	antaka mām prati mā dṛśam enām krodha karālatamām vinidhehi 
SA_GSP30_bhairstu-7	śaṅkarasevanacintanadhīro bhīṣaṇabhairavaśaktimayo 'smi // 4 //	śaṅkara sevana cintana dhīraḥ bhīṣaṇa bhairava śakti mayaḥ smi 
SA_GSP30_bhairstu-8	itthaṃ upoḍhabhavanmayasaṃviddīdhitidāritabhūritamisraḥ /	ittham upoḍha bhavat maya saṃvid dīdhiti dārita bhūri tamisraḥ 
SA_GSP30_bhairstu-9	mṛtyuyamāntakakarmapiśācair nātha namo 'stu na jātu bibhemi // 5 //	mṛtyu yama antaka karma piśācaiḥ nātha namaḥ stu na jātu bibhemi 
SA_GSP30_bhairstu-10	proditasatyavibodhamarīciprekṣitaviśvapadārthasatattvaḥ /	                        
SA_GSP30_bhairstu-11	bhāvaparāmṛtanirbharapūrṇe tvayy aham ātmani nirvṛtim emi // 6 //	bhāva para amṛta nirbhara pūrṇe tvayi aham ātmani nirvṛtim emi  /
SA_GSP30_bhairstu-12	mānasagocaram eti yadaiva kleśadaśā 'tanutāpavidhātrī [1] /	mānasa gocaram eti yadā eva kleśa daśā tanu tāpa vidhātrī 
SA_GSP30_bhairstu-13	nātha tadaiva mama tvadabhedastotraparāmṛtavṛṣṭir udeti // 7 //	nātha tadā eva mama tvad abheda stotra para amṛta vṛṣṭiḥ udeti 
SA_GSP30_bhairstu-14	śaṅkara satyam idaṃ vratadānasnānatapo bhavatāpavidāri /	śaṅkara satyam idam vrata dāna snāna tapaḥ bhava tāpa vidāri 
SA_GSP30_bhairstu-15	tāvakaśāstraparāmṛtacintā syandati cetasi nirvṛtidhārām // 8 //	tāvaka śāstra para amṛta cintā syandati cetasi nirvṛti dhārām 
SA_GSP30_bhairstu-16	nṛtyati gāyati hṛṣyati gāḍhaṃ saṃvid iyaṃ mama bhairavanātha /	nṛtyati gāyati hṛṣyati gāḍham saṃvid iyam mama bhairava nātha 
SA_GSP30_bhairstu-17	tvāṃ priyam āpya sudarśanam ekaṃ durlabham anyajanaiḥ samayajñam // 9 /= /	tvām priyam āpya sudarśanam ekam durlabham anya janaiḥ samaya jñam 
SA_GSP30_bhairstu-18	vasurasapauṣe kṛṣṇadaśamyām abhinavaguptaḥ stavam imam akarot /	vasu rasa pauṣe kṛṣṇa daśamyām abhinavaguptaḥ stavam imam akarot 
SA_GSP30_bhairstu-19	yena vibhur bhavamarusantāpaṃ śamayati janasya jhaṭiti dayāluḥ //	yena vibhuḥ bhava maru santāpam śamayati janasya jhaṭiti dayāluḥ 
SA_GSP30_bhairstu-20	samāptam stavam idam abhinavākhyam padyanavakam //	samāptam stavam idam abhinava ākhyam padya navakam 
SA_GSP30_bhairstu-21	[1] var. : tanutām avidhāya @------------------------------------------------------------------------	var tanutām a vidhāya 
SA_GSP30_bhairstu-22	Gandharva-nagaram /	gandharvanagaram 
SA_GSP30_bhairstu-23	DSO Sanskrit Archive	dso sanskrit archive 
