segmentnr	original	analyzed
SA_GSD36_yssoutpu-0	āśramasthaṃ sukhāsīnaṃ vedaśāstraviśāradam /	āśrama stham sukha āsīnam veda śāstra viśāradam 
SA_GSD36_yssoutpu-1	apṛcchann ṛṣayo gatvā yamaṃ yamitamānasam // YSS_1.1 //	apṛcchan ṛṣayaḥ gatvā yamam yamita mānasam 
SA_GSD36_yssoutpu-2	ṛṣayaḥ	ṛṣayaḥ 
SA_GSD36_yssoutpu-3	mahāpātakasaṃyuktāḥ upapātakinas tathā /	mahāpātaka saṃyuktāḥ upapātakinaḥ tathā 
SA_GSD36_yssoutpu-4	yair yair vratair viśudhyanti tan no brūhi mahāmune // YSS_1.2 //	yaiḥ yaiḥ vrataiḥ viśudhyanti tat naḥ brūhi mahā mune 
SA_GSD36_yssoutpu-5	yamaḥ	yamaḥ 
SA_GSD36_yssoutpu-6	divā vātārkasaṃspṛṣṭaṃ rātrau nakṣatramārutaiḥ /	divā vāta arka saṃspṛṣṭam rātrau nakṣatra mārutaiḥ 
SA_GSD36_yssoutpu-7	saṃdhyādvayor vā saṃdhyābhyāṃ pavitraṃ sarvadā jalam // YSS_1.3 //	saṃdhyā dvayoḥ vā saṃdhyābhyām pavitram sarvadā jalam 
SA_GSD36_yssoutpu-8	svabhāvayuktam avyāptam amedhyena sadā śuci /	svabhāva yuktam avyāptam amedhyena sadā śuci 
SA_GSD36_yssoutpu-9	bhāṇḍasthaṃ dharaṇīsthaṃ vā pānīyaṃ pāvanaṃ nṛṇāṃ // YSS_1.4 //	bhāṇḍa stham dharaṇī stham vā pānīyam pāvanam nṛṇām 
SA_GSD36_yssoutpu-10	amedhyena tu saṃspṛṣṭo rātrāv ahani vā dvijaḥ /	amedhyena tu saṃspṛṣṭaḥ rātrau ahani vā dvijaḥ 
SA_GSD36_yssoutpu-11	sadyaḥ snātvā spṛśed agniṃ sandhyayoś ca sadā śuciḥ // YSS_1.4A //	sadyas snātvā spṛśet agnim sandhyayoḥ ca sadā śuciḥ 
SA_GSD36_yssoutpu-12	śvāpadoṣṭrahayādyaiś ca mānuṣaiś caritaṃ vinā /	śvāpada uṣṭra haya ādyaiḥ ca mānuṣaiḥ caritam vinā 
SA_GSD36_yssoutpu-13	daṣṭaḥ snātvā śuciḥ sadyo naraḥ saṃdhyādirātriṣu // YSS_1.5 //	daṣṭaḥ snātvā śuciḥ sadyas naraḥ saṃdhyā ādi rātriṣu 
SA_GSD36_yssoutpu-14	antyād ajñānato bhuktvā caṇḍālānnaṃ kathañcana /	antyāt ajñānataḥ bhuktvā caṇḍāla annam kathaṃcana 
SA_GSD36_yssoutpu-15	gomūtrayāvakāhāro daśarātreṇa śudhyati // YSS_1.6 //	go mūtra yāvaka āhāraḥ daśa rātreṇa śudhyati 
SA_GSD36_yssoutpu-16	jalāgnyudbandhanabhraṣṭāḥ pravrajyānāśakacyutāḥ /	jala agni udbandhana bhraṣṭāḥ pravrajyā anāśaka cyutāḥ 
SA_GSD36_yssoutpu-17	viṣaprapatanaprāyāḥ śastraghātahatāś ca ye // YSS_1.7 //	viṣa prapatana prāyāḥ śastra ghāta hatāḥ ca ye 
SA_GSD36_yssoutpu-18	navaite pratyavasitāḥ sarvadharmabahiṣkṛtāḥ /	navā ete pratyavasitāḥ sarva dharma bahiṣkṛtāḥ 
SA_GSD36_yssoutpu-19	cāndrāyaṇena śudhyanti taptakṛcchradvayena vā // YSS_1.8 //	cāndrāyaṇena śudhyanti taptakṛcchra dvayena vā 
SA_GSD36_yssoutpu-20	ubhayāvāsinaḥ pāpā ye śyāmaśabalācyutāḥ /	ubhaya āvāsinaḥ pāpāḥ ye śyāma śabala acyutāḥ 
SA_GSD36_yssoutpu-21	aindavābhyāṃ viśudhyanti dattvā dhenuṃ tathā vṛṣaṃ // YSS_1.9 //	aindavābhyām viśudhyanti dattvā dhenum tathā vṛṣam 
SA_GSD36_yssoutpu-22	gobrāhmaṇahataṃ dagdhvā mṛtam udbandhanena ca /	go brāhmaṇa hatam dagdhvā mṛtam udbandhanena ca 
SA_GSD36_yssoutpu-23	pāśaṃś chittvā tathā tasya kṛcchraṃ sāṃtapanaṃ caret // YSS_1.10 //	pāśan chittvā tathā tasya kṛcchram sāṃtapanam caret 
SA_GSD36_yssoutpu-24	kṛmibhir vraṇasaṃbhūtair makṣikādyupaghātitaḥ /	kṛmibhiḥ vraṇa saṃbhūtaiḥ makṣikā ādi upaghātitaḥ 
SA_GSD36_yssoutpu-25	kṛcchrābdaṃ samprakurvīta parāko mohasaṃgamāt // YSS_1.11 //	kṛcchra abdam samprakurvīta parākaḥ moha saṃgamāt 
SA_GSD36_yssoutpu-26	ekaike tu kṛte pāpe prāyaścittaṃ vidur budhāḥ /	ekaike tu kṛte pāpe prāyaścittam viduḥ budhāḥ 
SA_GSD36_yssoutpu-27	sarvapātakasampāte prāyaścittaṃ na vidyate // YSS_1.12 //	sarva pātaka sampāte prāyaścittam na vidyate 
SA_GSD36_yssoutpu-28	sarvapātakasampāte kapālagrahaṇaṃ smṛtam /	sarva pātaka sampāte kapāla grahaṇam smṛtam 
SA_GSD36_yssoutpu-29	tat kāpālikam asyāgraṃ prāyaścittaṃ manīṣibhiḥ // YSS_1.13 //	tat kāpālikam asya agram prāyaścittam manīṣibhiḥ 
SA_GSD36_yssoutpu-30	kāpālikānnabhoktṝṇāṃ tannārīgāmināṃ tathā /	kāpālika anna bhoktṝṇām tad nārī gāminām tathā 
SA_GSD36_yssoutpu-31	jñānāt kṛcchrābdam uddiṣṭam ajñānād aindavadvayam // YSS_1.14 //	jñānāt kṛcchra abdam uddiṣṭam ajñānāt aindava dvayam 
SA_GSD36_yssoutpu-32	surāmadyapāne kṛte gomāṃsabhakṣaṇe 'pi vā /	surā madya pāne kṛte go māṃsa bhakṣaṇe vā 
SA_GSD36_yssoutpu-33	taptakṛcchraparikliṣṭo mauñjīhomena śudhyati // YSS_1.15 //	taptakṛcchra parikliṣṭaḥ mauñjī homena śudhyati 
SA_GSD36_yssoutpu-34	prāyaścitte 'vyavasite kartā yadi vipadyate /	prāyaścitte vyavasite kartā yadi vipadyate 
SA_GSD36_yssoutpu-35	śuddhas tad ahar evāsāv ihaloke paratra ca // YSS_1.16 //	śuddhaḥ tat ahar eva asau ihaloke paratra ca 
SA_GSD36_yssoutpu-36	yāvad eko 'pṛthagdravyaḥ prāyaścittaṃ niṣevate /	yāvat pṛthak dravyaḥ prāyaścittam niṣevate 
SA_GSD36_yssoutpu-37	apraśastās tu taṃ spṛṣṭvā bhaveyuḥ te vigarhitāḥ // YSS_1.17 //	apraśastāḥ tu tam spṛṣṭvā bhaveyuḥ te vigarhitāḥ 
SA_GSD36_yssoutpu-38	asaṃbhojyā apratigrāhyā asaṃpāṭhyā avivāhinaḥ /	a saṃbhojyāḥ a pratigrāhyāḥ a saṃpāṭhyāḥ a vivāhinaḥ 
SA_GSD36_yssoutpu-39	pūyante tadvrate pūrṇe sarve te (')	pūyante tad vrate pūrṇe sarve te 
SA_GSD36_yssoutpu-40	rikthabhāginaḥ // YSS_1.18 //	rikthabhāginaḥ 
SA_GSD36_yssoutpu-41	aśītir yasya varṣāṇi bālo vāpy ūnaṣoḍaśaḥ /	aśītiḥ yasya varṣāṇi bālaḥ vā api ūna ṣoḍaśaḥ 
SA_GSD36_yssoutpu-42	prāyaścittārdham arhanti striyo rogiṇa eva ca // YSS_1.19 //	prāyaścitta ardham arhanti striyaḥ rogiṇaḥ eva ca 
SA_GSD36_yssoutpu-43	apūrṇaṣoḍaśābdasya caturvarṣādhikasya ca /	apūrṇa ṣoḍaśa abdasya catur varṣa adhikasya ca 
SA_GSD36_yssoutpu-44	prāyaścittaṃ cared bhrātā pitā vānyo 'pi bāndhavaḥ // YSS_1.20 //	prāyaścittam caret bhrātā pitā vā anyaḥ pi bāndhavaḥ 
SA_GSD36_yssoutpu-45	ato bālatarasyāsya nāparādho na pātakaṃ /	atas bālatarasya asya na aparādhaḥ na pātakam 
SA_GSD36_yssoutpu-46	rājadaṇḍo na tasyāsti prāyaścittaṃ ca neṣyate // YSS_1.21 //	rāja daṇḍaḥ na tasya asti prāyaścittam ca na iṣyate 
SA_GSD36_yssoutpu-47	kṛcchraṃ sāṃtapanaṃ kuryād hatvā saṃkīrṇayonijam /	kṛcchram sāṃtapanam kuryāt hatvā saṃkīrṇa yoni jam 
SA_GSD36_yssoutpu-48	sūtaṃ hatvātikṛcchraṃ tu kuṇḍagolakam eva ca // YSS_1.22 //	sūtam hatvā atikṛcchram tu kuṇḍagolakam eva ca 
SA_GSD36_yssoutpu-49	striyo hatvāviśeṣeṇa carec cāndrāyaṇavratam /	striyaḥ hatvā aviśeṣeṇa caret cāndrāyaṇa vratam 
SA_GSD36_yssoutpu-50	hatvā gāṃ kṣatriyaṃ vaiśyaṃ śūdraṃ vāpy anulomajam // YSS_1.23 //	hatvā gām kṣatriyam vaiśyam śūdram vā api anuloma jam 
SA_GSD36_yssoutpu-51	eṣāṃ bhuktvā striyo gatvā tathaiva pratigṛhya ca /	eṣām bhuktvā striyaḥ gatvā tathā eva pratigṛhya ca 
SA_GSD36_yssoutpu-52	kṛcchrābdam abdakṛcchraṃ vā śuddhyarthaṃ samyag ācaret // YSS_1.23A //	kṛcchrābdam abdakṛcchram vā śuddhi artham samyak ācaret 
SA_GSD36_yssoutpu-53	anyaprāṇilayaṃ kurvan dadyāc chaktyā ca dakṣiṇām /	anya prāṇi layam kurvan dadyāt śaktyā ca dakṣiṇām 
SA_GSD36_yssoutpu-54	kṛcchraṃ cāpi caren nityaṃ prājāpatyam iti sthitiḥ // YSS_1.24 //	kṛcchram ca api caret nityam prājāpatyam iti sthitiḥ 
SA_GSD36_yssoutpu-55	mahāpātakakartāraś catvāro 'py aviśeṣataḥ /	mahāpātaka kartāraḥ catvāraḥ pi aviśeṣatas 
SA_GSD36_yssoutpu-56	agniṃ praviśya śudhyanti snānād vāpi hayakratau // YSS_1.25 //	agnim praviśya śudhyanti snānāt vā api haya kratau 
SA_GSD36_yssoutpu-57	rahasyakāriṇas tv ete māghamāse tu pauruṣam /	rahasya kāriṇaḥ tu ete māgha māse tu pauruṣam 
SA_GSD36_yssoutpu-58	japtvāghamarṣaṇaṃ sūktaṃ śudhyanty antarjale sthitāḥ // YSS_1.26 //	japtvā aghamarṣaṇam sūktam śudhyanti antar jale sthitāḥ 
SA_GSD36_yssoutpu-59	paradāre nare ṣaṇḍe hayājāvipaśuṣv api /	para dāre nare ṣaṇḍe haya aja avi paśuṣu api 
SA_GSD36_yssoutpu-60	āgomaithunam āsevyaḥ pāvamānīs tryahaṃ japet // YSS_1.27 //	ā go maithunam āsevyaḥ pāvamānīḥ tri aham japet 
SA_GSD36_yssoutpu-61	caṇḍālādyāsu nārīṣu goṣu maithunakāriṇaḥ /	caṇḍāla ādyāsu nārīṣu goṣu maithuna kāriṇaḥ 
SA_GSD36_yssoutpu-62	japtvāghamarṣaṇaṃ pakṣaṃ śudhyanti hi payovratāḥ // YSS_1.28 //	japtvā aghamarṣaṇam pakṣam śudhyanti hi payovratāḥ 
SA_GSD36_yssoutpu-63	mātaraṃ gurupatnīṃ ca svasāraṃ duhitāṃ tathā /	mātaram guru patnīm ca svasāram duhitām tathā 
SA_GSD36_yssoutpu-64	gatvā tu praviśed agniṃ nānyaśuddhir vidhīyate // YSS_1.29 //	gatvā tu praviśet agnim na anya śuddhiḥ vidhīyate 
SA_GSD36_yssoutpu-65	svasāraṃ ca pitur mātuḥ svasutāṃ mātulasya ca /	svasāram ca pituḥ mātuḥ sva sutām mātulasya ca 
SA_GSD36_yssoutpu-66	putrasya bhāryāṃ gatvā tu ṣaṇmāsaṃ kṛcchram ācaret // YSS_1.30 //	putrasya bhāryām gatvā tu ṣaṣ māsam kṛcchram ācaret 
SA_GSD36_yssoutpu-67	ṣaṭcatasras tathānyāś ca bandhubhyāṃ pitṛmātṛtaḥ /	ṣaḍ catasraḥ tathā anyāḥ ca bandhubhyām pitṛ mātṛtaḥ 
SA_GSD36_yssoutpu-68	gatvaitāṃś ca sagotrāṃ ca parākaṃ kṛcchram ācaret // YSS_1.31 //	gatvā etān ca sagotrām ca parākam kṛcchram ācaret 
SA_GSD36_yssoutpu-69	rajakaś carmakāraś ca naṭo buruḍa eva ca /	rajakaḥ carmakāraḥ ca naṭaḥ buruḍaḥ eva ca 
SA_GSD36_yssoutpu-70	kaivartaś caiva śailūṣo mallaś cāntyāvasāyinaḥ // YSS_1.32 //	kaivartaḥ ca eva śailūṣaḥ mallaḥ ca antyāvasāyinaḥ 
SA_GSD36_yssoutpu-71	eṣāṃ bhuktvā ca pītvā ca rahas saṃkamya vā sakṛt /	eṣām bhuktvā ca pītvā ca rahaḥ saṃkamya vā sakṛt 
SA_GSD36_yssoutpu-72	āsye ca maithunaṃ kṛtvā taptakṛcchraṃ samācaret // YSS_1.32A //	āsye ca maithunam kṛtvā taptakṛcchram samācaret 
SA_GSD36_yssoutpu-73	caṇḍālamuṣṭikāś caiva tathā saṃkīrṇayonijāḥ // YSS_1.32 B //	caṇḍālamuṣṭikāḥ ca eva tathā saṃkīrṇa yoni jāḥ 
SA_GSD36_yssoutpu-74	eṣāṃ bhuktvā striyo gatvā tathaiva pratigṛhya ca /	eṣām bhuktvā striyaḥ gatvā tathā eva pratigṛhya ca 
SA_GSD36_yssoutpu-75	jñānāt kṛcchrābdam uddiṣṭam ajñānād aindavaṃ smṛtaṃ // YSS_1.33 //	jñānāt kṛcchra abdam uddiṣṭam ajñānāt aindavam smṛtam 
SA_GSD36_yssoutpu-76	kulācārasmṛto yeṣāṃ surāpānaṃ tu yoṣitāṃ /	kula ācāra smṛtaḥ yeṣām surā pānam tu yoṣitām 
SA_GSD36_yssoutpu-77	patitakṣetrasaṃbhūtāḥ te 'kulācārikāḥ smṛtāḥ // YSS_1.34 //	patita kṣetra saṃbhūtāḥ te kula ācārikāḥ smṛtāḥ 
SA_GSD36_yssoutpu-78	caturṇām api varṇānāṃ bāhyā brāhmaṇamāninaḥ /	caturṇām api varṇānām bāhyāḥ brāhmaṇa māninaḥ 
SA_GSD36_yssoutpu-79	pāraṃparyeṇa saṃkīrṇā varjanīyāḥ prayatnataḥ // YSS_1.35 //	pāraṃparyeṇa saṃkīrṇāḥ varjanīyāḥ prayatnataḥ 
SA_GSD36_yssoutpu-80	ārūḍhapatitāj jāto brāhmaṇyāṃ śūdrataś ca yaḥ /	ārūḍhapatitāt jātaḥ brāhmaṇyām śūdrataḥ ca yaḥ 
SA_GSD36_yssoutpu-81	caṇḍālau tāv ubhau jñeyau sagotrād yaś ca jāyate // YSS_1.36 //	caṇḍālau tau ubhau jñeyau sagotrāt yaḥ ca jāyate 
SA_GSD36_yssoutpu-82	jārajātaḥ savarṇāyāṃ kuṇḍo jīvati bhartari /	jāra jātaḥ savarṇāyām kuṇḍaḥ jīvati bhartari 
SA_GSD36_yssoutpu-83	mṛte golakanāmā tu jātihīnau tathāiva tau // YSS_1.37 //	mṛte golaka nāmā tu jāti hīnau tathā iva tau 
SA_GSD36_yssoutpu-84	asavarṇāsu nārīṣu dvijair utpāditāś ca ye /	asavarṇāsu nārīṣu dvijaiḥ utpāditāḥ ca ye 
SA_GSD36_yssoutpu-85	parapatnīṣu sarvāsu kuṇḍāḥ te golakāḥ smṛtāḥ // YSS_1.37A //	parapatnīṣu sarvāsu kuṇḍāḥ te golakāḥ smṛtāḥ 
SA_GSD36_yssoutpu-86	mātṛvarṇā na te proktāḥ pitṛvarṇā na te smṛtāḥ /	mātṛ varṇāḥ na te proktāḥ pitṛ varṇāḥ na te smṛtāḥ 
SA_GSD36_yssoutpu-87	avivāhyāḥ sutāś caiva bandhubhiḥ pitṛmātṛtaḥ // YSS_1.38 //	avivāhyāḥ sutāḥ ca eva bandhubhiḥ pitṛ mātṛtaḥ 
SA_GSD36_yssoutpu-88	mātṛsvatantrair nṛpasaṃgataiś ca bālādivṛddhair nṛpapīḍitaiś ca /	mātṛ svatantraiḥ nṛpa saṃgataiḥ ca bāla ādi vṛddhaiḥ nṛpa pīḍitaiḥ ca 
SA_GSD36_yssoutpu-89	bhāṣā pravṛttā na khalu pramāṇam na hy uttaraṃ naiva kṛtaṃ kṛtās te // YSS_1.39 //	bhāṣā pravṛttā na khalu pramāṇam na hi uttaram na eva kṛtam kṛtāḥ te 
SA_GSD36_yssoutpu-90	aśvasya hantā puruṣasya hantā chettā tarūṇāṃ ghaṭasevitānāṃ /	aśvasya hantā puruṣasya hantā chettā tarūṇām ghaṭa sevitānām 
SA_GSD36_yssoutpu-91	parasya dāreṣu ca ye prasaktāḥ te śastravaddhyā na vihīnadaṇḍyāḥ // YSS_1.40 //	parasya dāreṣu ca ye prasaktāḥ te na vihīna daṇḍyāḥ 
SA_GSD36_yssoutpu-92	yo duṣṭabhāvena parasya hantā hinasti bhāryāṃ sasutaṃ kalatram /	yaḥ duṣṭa bhāvena parasya hantā hinasti bhāryām sa sutam kalatram 
SA_GSD36_yssoutpu-93	kṣetraṃ tathā dhānyadhanaṃ śarīram taṃ ghātayet mudgarapātaghātaiḥ // YSS_1.41 //	kṣetram tathā dhānya dhanam śarīram tam ghātayet mudgara pāta ghātaiḥ 
SA_GSD36_yssoutpu-94	kartānumantā 'py upadeśadātā protsāhakas saṃpratighātakaś ca /	kartā anumantā pi upadeśa dātā protsāhakaḥ saṃpratighātakaḥ ca 
SA_GSD36_yssoutpu-95	mantrī sahāyas sahavāsyavadhyaḥ śaṅkāviśuddhiḥ puruṣeṇa kāryā // YSS_1.42 //	mantrī sahāyaḥ sahavāsya vadhyaḥ śaṅkā viśuddhiḥ puruṣeṇa kāryā 
SA_GSD36_yssoutpu-96	yo yasya bhaktāśrayadāsasaktaḥ doṣe kṛte tena nareṇa kartā /	yaḥ yasya bhakta āśraya dāsa saktaḥ doṣe kṛte tena nareṇa kartā 
SA_GSD36_yssoutpu-97	tad arpite bhoktari nānuśeyaṃ bhaktapradātā pratimucyate tu // YSS_1.43 //	tat arpite bhoktari na anuśeyam bhakta pradātā pratimucyate tu 
SA_GSD36_yssoutpu-98	pare 'pare lobhahatās tatas tu parāvaraś caiva pare 'pare ca // YSS_1.44 //	pare pare lobha hatāḥ tatas tu parāvaraḥ ca eva pare pare ca 
SA_GSD36_yssoutpu-99	yajñe vivāhe ca tathotsaveṣu samānapuṃsā 'py asamānapuṃsā /	yajñe vivāhe ca tathā utsaveṣu samāna puṃsā pi a samāna puṃsā 
SA_GSD36_yssoutpu-100	parābdikām pākavidhau pravṛttiṃ naiteṣu bhaktapradadoṣam āhuḥ // YSS_1.45 //	parābdikām pāka vidhau pravṛttim na eteṣu bhakta prada doṣam āhuḥ 
SA_GSD36_yssoutpu-101	śastrapradātā viṣavahnido 'pi māsaṃ samāpnoti parāya dattvā /	śastra pradātā viṣa vahni daḥ pi māsam samāpnoti parāya dattvā 
SA_GSD36_yssoutpu-102	dharmārthakāmapratipattihetor yadi pravṛttau na paropatāpe // YSS_1.46 //	dharma artha kāma pratipatti hetoḥ yadi pravṛttau na para upatāpe 
SA_GSD36_yssoutpu-103	yo vāhanaṃ kartari vāraṇaṃ vā hy ādāya gacchaty aviśiṣṭabuddhiḥ /	yaḥ vāhanam kartari vā araṇam vā hi ādāya gacchati a viśiṣṭa buddhiḥ 
SA_GSD36_yssoutpu-104	tatrāpi doṣaṃ na vadanti tajjñāḥ tatraiva śuddhaś ca tathaiva daṇḍyaḥ // YSS_1.47 //	tatra api doṣam na vadanti tad jñāḥ tatra eva śuddhaḥ ca tathā eva daṇḍyaḥ 
SA_GSD36_yssoutpu-105	bhāryā sutā gotraruhā snuṣā vā bhrātā suto dāsabhṛto jano vā /	bhāryā sutā gotraruhā snuṣā vā bhrātā sutaḥ dāsabhṛtaḥ janaḥ vā 
SA_GSD36_yssoutpu-106	yo doṣaduṣṭas sa nṛpeṇa śāsyo nakārakas tu prabhur eṣa dharmaḥ // YSS_1.48 //	yaḥ doṣa duṣṭaḥ sa nṛpeṇa śāsyaḥ nakārakaḥ tu prabhuḥ eṣa dharmaḥ 
SA_GSD36_yssoutpu-107	dravyapradānena samāsamena karmaprayogena tathā yudhena /	dravya pradānena sama asamena karma prayogena tathā yudhena 
SA_GSD36_yssoutpu-108	yo vartate yasya narasya citte jñeyas sahāyas tu sukhāsukheṣu // YSS_1.49 //	yaḥ vartate yasya narasya citte jñeyaḥ sahāyaḥ tu sukha asukheṣu 
SA_GSD36_yssoutpu-109	mahāmṛgaṃ pakṣimṛgaṃ paśuṃ vā samānajātīyam athetaraṃ vā /	mahā mṛgam pakṣi mṛgam paśum vā samāna jātīyam atha itaram vā 
SA_GSD36_yssoutpu-110	acodito hanti narastriyaṃ vā svāmīyagaus tasya na khaṇḍanīyaḥ // YSS_1.50 //	a coditaḥ hanti nara striyam vā svāmīya gauḥ tasya na khaṇḍanīyaḥ 
SA_GSD36_yssoutpu-111	yad yaddhi jātir dvijavargajātyā yāgādikam pāpakṛto na daṇḍyāḥ /	yat yat hi jātiḥ dvijavarga jātyā yāga ādikam pāpa kṛtaḥ na daṇḍyāḥ 
SA_GSD36_yssoutpu-112	grahapradāneṣu niruddhabaddhāḥ sarpā na hiṃsanti parair abhītāḥ // YSS_1.51 //	graha pradāneṣu niruddha baddhāḥ sarpāḥ na hiṃsanti paraiḥ abhītāḥ 
SA_GSD36_yssoutpu-113	taṃ dāpayitvā dhanine nṛpeṇa tatsvāminaḥ prāṇidhanair vimucyaḥ // YSS_1.52 //	tam dāpayitvā dhanine nṛpeṇa tad svāminaḥ prāṇi dhanaiḥ vimucyaḥ 
SA_GSD36_yssoutpu-114	dharmārthavādeṣu gavādayo hi svecchāpramādād yadi te mriyante /	dharma artha vādeṣu gavā ādayaḥ hi sva icchā pramādāt yadi te mriyante 
SA_GSD36_yssoutpu-115	tatrāpi doṣañ ca paśupramāṇaṃ nācakṣate dharmavidas tathaiva // YSS_1.53 //	tatra api doṣam ca paśu pramāṇam na ācakṣate dharma vidaḥ tathā eva 
SA_GSD36_yssoutpu-116	āraṇyakā ye yadi daṃṣṭriṇas tu gāvo mriyante yadi tā adagdhāḥ /	āraṇyakāḥ ye yadi daṃṣṭriṇaḥ tu gāvaḥ mriyante yadi tāḥ a dagdhāḥ 
SA_GSD36_yssoutpu-117	pāpān niroddhuṃ na ca pāśadātuḥ dhārāsvahastaṃ pravadanti pāpaṃ // YSS_1.54 //	pāpān niroddhum na ca pāśa dātuḥ dhārāsu ahastam pravadanti pāpam 
SA_GSD36_yssoutpu-118	eko hato yo bahubhiḥ sametaiḥ na jñāyate kasya mṛtopaghātaiḥ /	ekaḥ hataḥ yaḥ bahubhiḥ sametaiḥ na jñāyate kasya mṛta upaghātaiḥ 
SA_GSD36_yssoutpu-119	divyena teṣām upalabhya hantā nivartanīyo nṛpasaṃniyuktaiḥ // YSS_1.55 //	divyena teṣām upalabhya hantā nivartanīyaḥ nṛpa saṃniyuktaiḥ 
SA_GSD36_yssoutpu-120	saṃtyaktajīvo mriyate kadācid niṣpāpakaḥ pātakaśuddhikāryāt // YSS_1.55A //	saṃtyakta jīvaḥ mriyate kadācid niṣpāpakaḥ pātaka śuddhi kāryāt 
SA_GSD36_yssoutpu-121	tarkapramāṇaiḥ pratitarkayitvā kecid vadanty evam idaṃ pramānam /	tarka pramāṇaiḥ pratitarkayitvā kecid vadanti evam idam pramānam 
SA_GSD36_yssoutpu-122	nityāntajīvo mriyate kadācid vedaiś ca pṛṣṭair ṛṣibhiś ca gītaṃ // YSS_1.56 //	nitya anta jīvaḥ mriyate kadācid vedaiḥ ca pṛṣṭaiḥ ṛṣibhiḥ ca gītam 
SA_GSD36_yssoutpu-123	cāndrāyaṇādīni hi pāvanāni pāpā yad icchanti hitāya kartum /	cāndrāyaṇa ādīni hi pāvanāni pāpāḥ yat icchanti hitāya kartum 
SA_GSD36_yssoutpu-124	saṃsargam icchanti phalaṃ tathā syāt jñānapradīpena tamo 'ndhakāre // YSS_1.57 //	saṃsargam icchanti phalam tathā syāt jñāna pradīpena tamaḥ ndhakāre 
SA_GSD36_yssoutpu-125	prāyaścittīyatāṃ prāpya ye narās tv akṛtavratāḥ /	prāyaścittīyatām prāpya ye narāḥ tu a kṛtavratāḥ 
SA_GSD36_yssoutpu-126	teṣāṃ daṇḍaṃ vratañ cāpi kramaśaś coditaṃ śṛṇu // YSS_2.1 //	teṣām daṇḍam vratam ca api kramaśas ca uditam śṛṇu 
SA_GSD36_yssoutpu-127	svayam eva tu yaḥ pāpaṃ nivedya vratam ācaret /	svayam eva tu yaḥ pāpam nivedya vratam ācaret 
SA_GSD36_yssoutpu-128	tasmin damo na prayojyo vrataṃ daṇḍaś ca gṛhyate // YSS_2.2 //	tasmin damaḥ na prayojyaḥ vratam daṇḍaḥ ca gṛhyate 
SA_GSD36_yssoutpu-129	na pātake 'rtthadaṇḍo 'sti tulyadoṣe vidaṇḍanam /	na pātake tulya doṣe vidaṇḍanam 
SA_GSD36_yssoutpu-130	tatra vratam akurvāṇaṃ sahasraṃ dāpayed damaṃ // YSS_2.3 //	tatra vratam akurvāṇam sahasram dāpayet damam 
SA_GSD36_yssoutpu-131	upapātakayukto yo mānavo nācared vrataṃ /	upapātaka yuktaḥ yaḥ mānavaḥ na ācaret vratam 
SA_GSD36_yssoutpu-132	sadāpy asāhasaṃ pūrvaṃ prāyaścittaṃ viśodhanaṃ // YSS_2.4 //	sadā api asāhasam pūrvam prāyaścittam viśodhanam 
SA_GSD36_yssoutpu-133	cāṣamaṇḍūkamārjāra- godholūkāṃś ca vāyasān /	cāṣa maṇḍūka mārjāra godhā ulūkān ca vāyasān 
SA_GSD36_yssoutpu-134	hatvā śatam avāpnoti vipro nakulam eva hi // YSS_2.5 //	hatvā śatam avāpnoti vipraḥ nakulam eva hi 
SA_GSD36_yssoutpu-135	mayūrahaṃsabhāsāñ ca tathā śyenaṃś ca kukkuṭaṃ /	mayūra haṃsa bhāsām ca tathā śyenan ca kukkuṭam 
SA_GSD36_yssoutpu-136	triṃśat paṇam avāpnoti tathaiva vanabarhiṇaṃ // YSS_2.6 //	triṃśat paṇam avāpnoti tathā eva vana barhiṇam 
SA_GSD36_yssoutpu-137	vipram agniparityaktaṃ saṃdhyopāsanavarjitaṃ /	vipram agni parityaktam saṃdhyā upāsana varjitam 
SA_GSD36_yssoutpu-138	śūdrapreṣyakarañ caiva rājā rāṣṭrāt pravāsayet // YSS_2.7 //	śūdra preṣya karam ca eva rājā rāṣṭrāt pravāsayet 
SA_GSD36_yssoutpu-139	utsṛṣṭāgnis tu yo vipras tv asnāto 'mantrato 'pi vā /	utsṛṣṭa agniḥ tu yaḥ vipraḥ tu a snātaḥ vā 
SA_GSD36_yssoutpu-140	upasthānārcano sūryaṃ sandhyāṃ nopāsate dvijaḥ // YSS_2.8 //	sūryam sandhyām na upāsate dvijaḥ 
