segmentnr	original	analyzed
SA_MBK_ulapradiipa-HK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBK_ulapradiipa-HK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00068	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBK_ulapradiipa-HK-2	Uniform title: kulapradīpa	uniform title kulapradīpa 
SA_MBK_ulapradiipa-HK-3	Main title: kulapradīpa	main title kulapradīpa 
SA_MBK_ulapradiipa-HK-4	Author : śivānandācārya	authoḥ śivānanda ācārya 
SA_MBK_ulapradiipa-HK-5	Manuscript : British Library, London: MS no. 1800 â€“ 134	manuscript british library london ms no 
SA_MBK_ulapradiipa-HK-6	Description: Typed from MSs no. 1800 â€“ 134. Formerly in the India Office collection.	description typed from mss no formerly in the india office collection 
SA_MBK_ulapradiipa-HK-7	Now deposited in the British Library, London	now deposited in the british library london 
SA_MBK_ulapradiipa-HK-8	This manuscript has not been edited.	this manuscript has not been edited 
SA_MBK_ulapradiipa-HK-9	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MBK_ulapradiipa-HK-10	Internet publisher : Muktabodha Indological Research Institute	internet publisher muktabodha indological research institute 
SA_MBK_ulapradiipa-HK-11	Publication year : 2007	publication year 
SA_MBK_ulapradiipa-HK-12	Publication country : United States	publication country united states 
SA_MBK_ulapradiipa-HK-13	śrīgaṇeśāya namaḥ	śrī gaṇeśāya namaḥ 
SA_MBK_ulapradiipa-HK-14	guruṃ praṇamya prathamaṃ tato'haṃ gaṇādhipaṃ śrīparadevatāṃ ca |	gurum praṇamya prathamam tatas ham gaṇādhipam śrī para devatām ca 
SA_MBK_ulapradiipa-HK-15	mude mahopāsakakaulikānāṃ nibaṃdhamekaṃ racayāmi ramyam || 1-1 ||	mude mahā upāsaka kaulikānām nibaṃdham ekam racayāmi ramyam 
SA_MBK_ulapradiipa-HK-16	grantheṣu yeṣveṣu sadāśivena savistaraḥ śrīkulamārga uktaḥ |	grantheṣu yeṣu eṣu sadāśivena sa vistaraḥ śrī kulamārgaḥ uktaḥ 
SA_MBK_ulapradiipa-HK-17	prāyaḥ kalau te sulabhā na saṃti jñānaṃ ca teṣāṃ paramaṃ durāpam || 1-2 ||	prāyas kalau te sulabhāḥ na saṃti jñānam ca teṣām paramam durāpam 
SA_MBK_ulapradiipa-HK-18	guroḥ kṛpā yatra bhavet prabhūtā śrīdevatāyāśca mahān prasādaḥ |	guroḥ kṛpā yatra bhavet prabhūtā śrīdevatāyāḥ ca mahān prasādaḥ 
SA_MBK_ulapradiipa-HK-19	tasyaiva puṃsaḥ kulaśāstrabodhastasyātra bhaktirna khalāpanoghā || 1-3 ||	tasya eva puṃsaḥ kula śāstra bodhaḥ tasya atra bhaktiḥ na khala apanoghā   
SA_MBK_ulapradiipa-HK-20	yeṣāṃ dṛḍhā bhaktirihāsti śāstre vidaṃti samyak sakalaṃ rahasyam |	yeṣām dṛḍhā bhaktiḥ iha asti śāstre vidaṃti samyak sakalam rahasyam 
SA_MBK_ulapradiipa-HK-21	prāgjanmapuṇyād vimalā manīṣā tai niṃdakānāṃsya bhavanti lokāḥ || 1-4 ||	prāc janma puṇyāt vimalā manīṣā taiḥ bhavanti lokāḥ  /
SA_MBK_ulapradiipa-HK-22	bhītāḥ paśubhye nijagopanārthaṃ nidaṃti kecit kulaśāstrametat |	bhītāḥ paśubhyaḥ nija gopana artham kecid kula śāstram etat 
SA_MBK_ulapradiipa-HK-23	kecit tu niṃdāniratā abodhā dauṣṭyaina ye te niraye navastum || 1-5 ||	kecid tu niṃdā niratāḥ abodhāḥ dauṣṭyaina ye te niraye 
SA_MBK_ulapradiipa-HK-24	sādhasya bhaktiḥ sudṛḍhātra śāstre pravarttatāṃ svasvaśubhāpanūnam |	bhaktiḥ su dṛḍhā atra śāstre pravarttatām 
SA_MBK_ulapradiipa-HK-25	yasyāsti sā naivasabhinnaśāstre pravartatāṃ nindakatā tu nārhāḥ || 1-6 ||	yasya asti sā na eva sa bhinna śāstre pravartatām nindaka tā tu na arhāḥ 
SA_MBK_ulapradiipa-HK-26	mārgā dakṣiṇavāmasaṃjñau pramāṇabhūtau vacanairanekaiḥ |	mārgāḥ dakṣiṇa vāma saṃjñau pramāṇa bhūtau vacanaiḥ anekaiḥ 
SA_MBK_ulapradiipa-HK-27	śāstraiśca śaivairapi vaiṣṇavaiśca sarvairniṣavyau samayādibhedāt || 1-7 ||	śāstraiḥ ca śaivaiḥ api vaiṣṇavaiḥ ca sarvaiḥ niṣavyau samaya ādi bhedāt 
SA_MBK_ulapradiipa-HK-28	brahmaitā pādakahetuyuktaṃ śrāvyaṃ samastāgamasārabhūtam |	pādaka hetu yuktam śrāvyam samasta āgama sāra bhūtam 
SA_MBK_ulapradiipa-HK-29	kūlapradīpākhyamidaṃ nibaṃdhaṃ vilokya kaulāḥ sukhino bhavantu || 1-8 ||	kūla pradīpa ākhyam idam nibaṃdham vilokya kaulāḥ sukhinaḥ bhavantu 
SA_MBK_ulapradiipa-HK-30	tatrādau kuladharmaprasaṃsā || śrīkulārṇave ||	                
SA_MBK_ulapradiipa-HK-31	śrīdevyuvāca	śrī devī uvāca 
SA_MBK_ulapradiipa-HK-32	kuleśa śrotumichāmi sarvabhūtadayānidhe |	kula īśa śrotum icchāmi sarva bhūta dayā nidhe 
SA_MBK_ulapradiipa-HK-33	kuladharmastvayā deva sūcitā naprakāśitā || 1-9 ||	kula dharmaḥ tvayā deva sūcitā na prakāśitā 
SA_MBK_ulapradiipa-HK-34	tasya dharmasya māhātmyaṃ sarvadharmottamasya ca |	tasya dharmasya māhātmyam sarva dharma uttamasya ca 
SA_MBK_ulapradiipa-HK-35	vada me parameśāna yaditestiṣṭaṃ yā mayi || 1-10 ||	vada me parameśāna yat aditeḥ tiṣṭam yā mayi 
SA_MBK_ulapradiipa-HK-36	īśvara uvāca	īśvaraḥ uvāca 
SA_MBK_ulapradiipa-HK-37	śṛṇu devi pravakṣyāmi yanmāṃ tvaṃ pariprachasi |	śṛṇu devi pravakṣyāmi yat mām tvam paripracchasi 
SA_MBK_ulapradiipa-HK-38	tasyā śravaṇamātreṇa yoginīnāṃ priyo bhavet || 1-11 ||	tasyāḥ śravaṇa mātreṇa yoginīnām priyaḥ bhavet 
SA_MBK_ulapradiipa-HK-39	brahmāviṣṇuguhādīnāṃ na mayā kathitaṃ purā |	brahma a viṣṇu guhā ādīnām na mayā kathitam purā 
SA_MBK_ulapradiipa-HK-40	kathayāmi tava snehā śṛṇuṣvekāgracetasā || 1-12 ||	kathayāmi tava snehā śṛṇuṣva ekāgra cetasā 
SA_MBK_ulapradiipa-HK-41	pāraṃparyakramāyātaṃ vaktrād vaktreṣu saṃsthitam |	pāraṃparya krama āyātam vaktrāt vaktreṣu saṃsthitam 
SA_MBK_ulapradiipa-HK-42	akathyaṃ pāramārthena tathāpi kathayāmi te || 1-13 ||	akathyam pāramārthena tathā api kathayāmi te 
SA_MBK_ulapradiipa-HK-43	tvayāpi gopitavyaṃ hi na deyaṃ yasya kasyacit |	tvayā api gopitavyam hi na deyam yasya kasyacid 
SA_MBK_ulapradiipa-HK-44	deṣaṃbhaktāya śiṣyāya anyathā patanaṃ bhavet || 1-14 ||	śiṣyāya anyathā patanam bhavet 
SA_MBK_ulapradiipa-HK-45	sarvebhyaścottamā vedāvedebhyo vaiṣṇavaṃ param |	sarvebhyaḥ ca uttamāḥ veda a vedebhyaḥ vaiṣṇavam param 
SA_MBK_ulapradiipa-HK-46	vaiṣṇavāduttamaṃ śaivaṃ śaivād dakṣiṇamuttamam || 1-15 ||	vaiṣṇavāt uttamam śaivam śaivāt dakṣiṇam uttamam 
SA_MBK_ulapradiipa-HK-47	dakṣiṇāduttamaṃ vāmaṃ vāmāt sidhāṃatamuttamam |	dakṣiṇāt uttamam vāmam vāmāt sidhāṃatam uttamam 
SA_MBK_ulapradiipa-HK-48	siddhāṃtāduttamaṃ kaulaṃ kaulāt parataraṃ na hi || 1-16 ||	siddhāṃtāt uttamam kaulam kaulāt parataram na hi 
