segmentnr	original	analyzed
MBkaulajnaananirnayaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBkaulajnaananirnayaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00027	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBkaulajnaananirnayaHK-2	Uniform title: kaulajñānanirṇaya	uniform title kaula jñāna nirṇaya 
MBkaulajnaananirnayaHK-3	Main title: kaulajñānanirṇaya and some minor texts of the school of matsyendrānātha	main title kaula jñāna nirṇaya and some minor texts of the school of matsyendrānātha 
MBkaulajnaananirnayaHK-4	Author : matsyendrānātha	authoḥ matsyendrānātha 
MBkaulajnaananirnayaHK-5	Alternate name : matsyendra	alternate name matsya indra 
MBkaulajnaananirnayaHK-6	Alternate name : macchagnapāda	name mad śagna pāda 
MBkaulajnaananirnayaHK-7	Editor : Bagchi, P. C.	e t itoḥ bagchi p c 
MBkaulajnaananirnayaHK-8	Description: The source of this e-text is Calcutta Sanskrit Series 3 - kaulajñānanirṇaya and some minor texts of the school of matsyendrānātha -  where it is bundled along with akulavīratantra kulAnandatantra>, and jñānakārikā .  The printed volume also contains introductory material and summaries in english.	description the source of this etext is calcutta sanskrit series   kaulajñānanirṇaya and some minor texts of the school of matsyendrānātha                                                                                  
MBkaulajnaananirnayaHK-9	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBkaulajnaananirnayaHK-10	Revision 0:  August 1, 2006	revision 
MBkaulajnaananirnayaHK-11	Publisher : Metropolitan Printing and Pub. House	publisher metropolitan printing and pub house 
MBkaulajnaananirnayaHK-12	Publication year : 1934	publication year 
MBkaulajnaananirnayaHK-13	Publication city : Calcutta	publication citi calcutta 
MBkaulajnaananirnayaHK-14	Publication country : India	publication country india 
MBkaulajnaananirnayaHK-15	kaulajñānanirṇayaḥ	        
MBkaulajnaananirnayaHK-16	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
MBkaulajnaananirnayaHK-17	mūlāṅguṣṭhanakhāgrañca ete tattvasantati (ḥ) |	ete tattva santatiḥ 
MBkaulajnaananirnayaHK-18	aṣṭādaśavidhaṃ devi jñānañca kulagocare || 1/1 ||	aṣṭādaśavidham devi jñānam ca kula gocare 
MBkaulajnaananirnayaHK-19	kathitaṃ sṛṣṭisaṃyogaṃ yathā tathā na bhairavi |	kathitam sṛṣṭi saṃyogam yathā tathā na bhairavi 
MBkaulajnaananirnayaHK-20	kimanyaṃ pṛcchase nātha sugopyaṃ prakaṭīkṛtam || ½ ||	kim anyam pṛcchase nātha su gopyam prakaṭīkṛtam 
MBkaulajnaananirnayaHK-21	iti jñānanirṇitiyoginīkaulammahacchrīmacchaghnapādāvatārite	iti 
MBkaulajnaananirnayaHK-22	candradvīpavinirgate prathamaḥ paṭalaḥ || 1/1 ||	candradvīpa vinirgate prathamaḥ paṭalaḥ 
MBkaulajnaananirnayaHK-23	dvitīyaḥ paṭalaḥ	dvitīyaḥ paṭalaḥ 
MBkaulajnaananirnayaHK-24	devyuvāca	devī uvāca 
MBkaulajnaananirnayaHK-25	pañcāgnitapasaṃ taptaṃ varṣakoṭiranekadhā |	pañca agni tapasam taptam varṣa koṭiḥ anekadhā 
MBkaulajnaananirnayaHK-26	tapastadadya me samyak tvatprasādena bhairava ||	tapaḥ tat adya me samyak tvad prasādena bhairava 
MBkaulajnaananirnayaHK-27	sṛṣṭiyogaṃ mayā jñātaṃ saṃhāraṃ kathayasva me || 2/1 ||	sṛṣṭi yogam mayā jñātam saṃhāram kathayasva me 
MBkaulajnaananirnayaHK-28	bhairava uvāca	bhairavaḥ uvāca 
MBkaulajnaananirnayaHK-29	sādhu tvāṃ kathayiṣyāmi saṃhārantu yathā bhavet |	sādhu tvām kathayiṣyāmi yathā bhavet 
MBkaulajnaananirnayaHK-30	kālāgnirudrasaṃjñā tu nakhāgre nityasaṃsthitam || 2/2 ||	kālāgnirudra saṃjñā tu nakha agre nitya saṃsthitam 
MBkaulajnaananirnayaHK-31	yadā prajvalate ūrddhaṃ saṃhārantu tadā bhavet |	yadā prajvalate ūrddham tadā bhavet 
MBkaulajnaananirnayaHK-32	vaḍavāmukhamahattvañca pātāle sahasaṃsthitaḥ || 2/3 ||	vaḍavāmukha mahā tvañca pātāle saha saṃsthitaḥ 
MBkaulajnaananirnayaHK-33	saptapātālamuddiṣṭaṃ tasyorddhe svargasaṃsthitam |	sapta pātālam uddiṣṭam tasya ūrddhe svarga saṃsthitam 
MBkaulajnaananirnayaHK-34	etāni kathitā bhadre bhuvanāni caturdaśa || 2/4 ||	etāni kathitā bhadre bhuvanāni caturdaśa 
MBkaulajnaananirnayaHK-35	jñātavyā dehamadhye tu tattvarūpā sthitā priye |	jñātavyā deha madhye tu tattva rūpā sthitā priye 
MBkaulajnaananirnayaHK-36	sarvajñā (yatna ?) saṃlīnaṃ layañca śaktigocare || 2/5 ||	saṃlīnam layam ca śakti gocare  /
MBkaulajnaananirnayaHK-37	śivamadhye gatā śaktiḥ kriyāmadhyasthitaḥ śivaḥ |	śiva madhye gatā śaktiḥ kriyā madhya sthitaḥ śivaḥ 
MBkaulajnaananirnayaHK-38	jñānamadhye kriyā līnā kriyā līyati icchayā || 2/6 ||	jñāna madhye kriyā līnā kriyā līyati icchayā 
MBkaulajnaananirnayaHK-39	icchāśaktirlayaṃ yāti yatra tejaḥ paraḥ śivaḥ |	icchā śaktiḥ layam yāti yatra tejaḥ paraḥ śivaḥ 
MBkaulajnaananirnayaHK-40	saṃhārantu imaṃ bhedena kathitantava śobhane || 2/7 ||	saṃhāram tu imam bhedena kathitam tava śobhane  /
MBkaulajnaananirnayaHK-41	saṃhārantu padānyastaṃ kruddhaḥ saṃharate jagat |	padāni astam kruddhaḥ saṃharate jagat 
MBkaulajnaananirnayaHK-42	sṛṣṭiyogaṃ padānyastaṃ sṛjatyevaṃ carācaram || 2/8 ||	sṛṣṭi yogam padānyaḥ tam sṛjati evam carācaram 
MBkaulajnaananirnayaHK-43	adhasthā saṃsthitā bhuktiḥ ūrddhaṃ muktirvarānane |	adhasthā saṃsthitā bhuktiḥ ūrddham muktiḥ varānane 
MBkaulajnaananirnayaHK-44	pūrvaṃ yat sūcitaṃ devi sṛṣṭiyogaṃ mayā tava || 2/9 ||	pūrvam yat sūcitam devi sṛṣṭi yogam mayā tava  /
MBkaulajnaananirnayaHK-45	sṛṣṭisaṃhāranyāyena kulādhāramupavarṇitam |	sṛṣṭi saṃhāra nyāyena kula ādhāram upavarṇitam 
MBkaulajnaananirnayaHK-46	kimanyaṃ pṛcchase nāthe sugopyaṃ prakaṭīkṛtam || 2/10 ||	kim anyam pṛcchase nāthe su gopyam prakaṭīkṛtam 
MBkaulajnaananirnayaHK-47	iti jñānanirṇitiyoginīkaulammahacchrīmacchaghnapādāvatārite	iti 
MBkaulajnaananirnayaHK-48	candradvīpavinirgate dvitīyaḥ paṭalaḥ || 2/2 ||	candradvīpa vinirgate dvitīyaḥ paṭalaḥ 
MBkaulajnaananirnayaHK-49	tṛtīyaḥ paṭalaḥ	tṛtīyaḥ paṭalaḥ 
MBkaulajnaananirnayaHK-50	devyuvāca	devī uvāca 
MBkaulajnaananirnayaHK-51	kulalakṣaṃ maheśāna ātmasamvittipūrvakam |	kula lakṣam maheśānaḥ ātma samvitti pūrvakam 
MBkaulajnaananirnayaHK-52	etanme saṃśayo nātha prasādībhava śaṅkaraḥ || 3/1 ||	etat me saṃśayaḥ nātha prasādībhava śaṅkaraḥ 
MBkaulajnaananirnayaHK-53	bhairava uvāca	bhairavaḥ uvāca 
MBkaulajnaananirnayaHK-54	śṛṇumekāgracittā kulalakṣannigadyate |	śṛṇum ekāgra cittā kula lakṣan nigadyate 
MBkaulajnaananirnayaHK-55	yatra dṛṣṭirmanastatra bhūtendriyamapudgalaḥ || 3/2 ||	yatra dṛṣṭiḥ manaḥ tatra bhūta indriyam apudgalaḥ 
MBkaulajnaananirnayaHK-56	svaśaktijīvabhūtāni dṛṣṭirlakṣairlayaṃ gatā |	sva śakti jīva bhūtāni dṛṣṭiḥ lakṣaiḥ layam gatā 
MBkaulajnaananirnayaHK-57	sthānaṃ dhyānañca varṇañca lakṣañcaiva catuṣṭayam || 3/3 ||	sthānam dhyānam ca varṇam ca lakṣam ca eva catuṣṭayam 
MBkaulajnaananirnayaHK-58	piṇḍasaṃjñā bhavet sthānaṃ dhyānantatpadamucyate |	piṇḍa saṃjñā bhavet sthānam dhyānam tat padam ucyate 
MBkaulajnaananirnayaHK-59	varṇarūpaṃ vinirdiṣṭaṃ lakṣaṃ vai rūpavarjitam || 3/4 ||	varṇa rūpam vinirdiṣṭam lakṣam vai rūpa varjitam 
MBkaulajnaananirnayaHK-60	piṇḍañcopapadarūpaṃ rūpātītaṃ varānane |	piṇḍam ca upapada rūpam rūpātītam varānane 
MBkaulajnaananirnayaHK-61	sthāne sthāne sthitandevi ekaikasya caturvidham || 3/5 ||	sthāne sthāne ekaikasya caturvidham 
MBkaulajnaananirnayaHK-62	catuṣpatrañca aṣṭāraṃ dvādaśāraṃ varānane |	catuṣpatram ca aṣṭa āram dvādaśa aram varānane 
