segmentnr	original	analyzed
SA_GSP30_abhmal2u-0	Abhinavagupta:	abhinavagupta 
SA_GSP30_abhmal2u-1	Mālinīślokavārttika	      
SA_GSP30_abhmal2u-2	dvitīyaḥ kāṇḍaḥ	dvitīyaḥ kāṇḍaḥ 
SA_GSP30_abhmal2u-3	evaṃ maheśvaro devo viśvātmatvena saṃsthitaḥ	evam maheśvaraḥ devaḥ viśvātma tvena saṃsthitaḥ 
SA_GSP30_abhmal2u-4	kramikajñānayogābhyāṃ dhāraṇābhir upāsyate // 2.1 //	kramika jñāna yogābhyām dhāraṇābhiḥ upāsyate 
SA_GSP30_abhmal2u-5	tattvakramaṃ gatadvaitamalamāyādijālakam	tattva kramam gata dvaita mala māyā ādi jālakam 
SA_GSP30_abhmal2u-6	aṣṭādaśe tat paṭale tattvaṃ samyag vibhāvyate // 2.2 //	aṣṭādaśe tat paṭale tattvam samyak vibhāvyate 
SA_GSP30_abhmal2u-7	prāṇāyāmādikaṃ yatra heyam ity eva varṇyate	prāṇāyāma ādikam yatra heyam iti eva varṇyate 
SA_GSP30_abhmal2u-8	na hi tasya parāṃ vittiṃ prati kācid upāyatā // 2.3 //	na hi tasya parām vittim prati kācid upāya tā  /
SA_GSP30_abhmal2u-9	antaḥ saṃvidi yan nirūḍham abhitas tat prāṇadhīvigrahe	antar saṃvidi yat nirūḍham abhitas tat prāṇa dhī vigrahe 
SA_GSP30_abhmal2u-10	saṃcāryeta kathaṃ tatheti ghaṭatām abhyāsayogakramaḥ	saṃcāryeta katham tathā iti ghaṭatām abhyāsa yoga kramaḥ 
SA_GSP30_abhmal2u-11	ye tv abhyāsapathena saṃvidam imāṃ saṃskartum abhyudyatās	ye tu abhyāsa pathena saṃvidam imām saṃskartum abhyudyatāḥ 
SA_GSP30_abhmal2u-12	te kiṃ kutra kutaḥ kathaṃ vidadhatām ity atra saṃdihmahe // 2.4 //	te kim kutra kutas katham vidadhatām iti atra saṃdihmahe  /
SA_GSP30_abhmal2u-13	abhyāso hi punaḥ punar arthaḥ so 'pi ca dikkālapratibhedāt	abhyāsaḥ hi punar punar arthaḥ ca diś kāla pratibhedāt 
SA_GSP30_abhmal2u-14	ābhāsetarayogasamuttho dehamanaḥprāṇākṣapathe syāt // 2.5 //	ābhāsa itara yoga samutthaḥ deha manaḥ prāṇa akṣa pathe syāt 
SA_GSP30_abhmal2u-15	prakāśaikaghane rūpe bhairavīye vivikṣavaḥ	prakāśa eka ghane rūpe bhairavīye vivikṣavaḥ 
SA_GSP30_abhmal2u-16	sakṛdvibhātavijñānaviśrāntyaiva susaṃsthitāḥ // 2.6 //	sakṛt vibhāta vijñāna viśrāntyā eva su saṃsthitāḥ 
SA_GSP30_abhmal2u-17	atraivātaḥ paraṃ proktam aṅgaṃ sarvopakāri yat	atrā eva atas param proktam aṅgam sarva upakāri yat 
SA_GSP30_abhmal2u-18	dhāraṇā api taddvāraniścitāḥ syus tathātmikāḥ // 2.7 //	dhāraṇāḥ api tad dvāra niścitāḥ syuḥ 
SA_GSP30_abhmal2u-19	nanv apratiṣṭhe kas tarke samāśvāsaḥ prakalpyatām	nanu apratiṣṭhe kaḥ tarke samāśvāsaḥ prakalpyatām 
SA_GSP30_abhmal2u-20	kiṃ vā na bhavatāṃ tādṛg apratiṣṭhāhataṃ vacaḥ // 2.8 //	kim vā na bhavatām tādṛś apratiṣṭhā hatam vacaḥ 
SA_GSP30_abhmal2u-21	tathā hy āgama evaikaṃ pramāṇam iti niścitaiḥ	tathā hi āgamaḥ eva ekam pramāṇam iti niścitaiḥ 
SA_GSP30_abhmal2u-22	tadviruddhāgamavrāte sati niścīyatāṃ katham // 2.9 //	tad viruddha āgama vrāte sati niścīyatām katham 
SA_GSP30_abhmal2u-23	mahājanaprasiddhis tu tatra prāmāṇyakāraṇam	mahājana prasiddhiḥ tu tatra prāmāṇya kāraṇam 
SA_GSP30_abhmal2u-24	apratiṣṭhā tadviruddhamahājanasusaṃbhavāt // 2.10 //	apratiṣṭhā tad viruddha mahājana su saṃbhavāt 
SA_GSP30_abhmal2u-25	pratyakṣam api rucyādau dṛṣṭabādhakasaṃvidam	pratyakṣam api ruci ādau dṛṣṭa bādhaka saṃvidam 
SA_GSP30_abhmal2u-26	uttarottaravijñānānavasthābhājanaṃ nanu // 2.11 //	uttara uttara vijñāna anavasthā bhājanam nanu 
SA_GSP30_abhmal2u-27	svasaṃvid api tatraiva bādhiteti kathaṃ kila	sva saṃvid api tatra eva bādhitā iti katham kila 
SA_GSP30_abhmal2u-28	vyavahāram ayaṃ kuryād bhedasaṃdhānapaṇḍitaḥ // 2.12 //	vyavahāram ayam kuryāt bheda saṃdhāna paṇḍitaḥ 
SA_GSP30_abhmal2u-29	asmākaṃ tv apratiṣṭhānaṃ na kadācit kvacid bhavet	asmākam tu apratiṣṭhānam na kadācid kvacid bhavet 
SA_GSP30_abhmal2u-30	yeṣāṃ sarvatra saṃpūrṇaḥ paro bhairavasāgaraḥ // 2.13 //	yeṣām sarvatra saṃpūrṇaḥ paraḥ bhairava sāgaraḥ 
SA_GSP30_abhmal2u-31	viśeṣatas tu tarkasya tān praty evāpratiṣṭhatā	viśeṣataḥ tu tarkasya tān prati eva a pratiṣṭha tā 
SA_GSP30_abhmal2u-32	ye tarkārṇavatārāttaparamāmṛtasaṃvidaḥ // 2.14 //	ye tarkārṇava tārā ātta parama amṛta saṃvidaḥ 
SA_GSP30_abhmal2u-33	tathā hi sarve tarkāṃśā anāmṛṣṭasvasaṃvidaḥ	tathā hi sarve tarka aṃśāḥ anāmṛṣṭa sva saṃvidaḥ 
SA_GSP30_abhmal2u-34	sarvatra paryantaphalaṃ na śivaṃ pratipedire // 2.15 //	sarvatra paryanta phalam na śivam pratipedire 
SA_GSP30_abhmal2u-35	abhedasāraḥ sarvo hi śāstrārthas tatprapattaye	abheda sāraḥ sarvaḥ hi śāstra arthaḥ tad prapattaye 
SA_GSP30_abhmal2u-36	yas tatrodbhāvito bhedas tatra mūḍhadhiyo ratāḥ // 2.16 //	yaḥ tatra udbhāvitaḥ bhedaḥ tatra mūḍha dhiyaḥ ratāḥ 
SA_GSP30_abhmal2u-37	tarkaś ca bhedavādāṃśayukticchedaikapaṇḍitaḥ	tarkaḥ ca bheda vāda aṃśa yukti cheda eka paṇḍitaḥ 
