segmentnr	original	analyzed
SA_T02_n2984u-0	Caryā saṁgrahaḥ (1)	caryā sa grahaḥ 
SA_T02_n2984u-1	1. (NC. 23 no. song)	nc no song 
SA_T02_n2984u-2	oṁ namaḥ śrīcakrasamvarāya oṁ namo śrīvajravārāhyai sismābhatayā cacā kanthajula rāgaḥ ahedi (āheri)	o namaḥ śrī cakra saṃvarāya o namo śrī vajravārāhyai cacā kanthajula rāgaḥ ahedi āheri 
SA_T02_n2984u-3	tāla : mātha hoḍābharaṇe (hāḍābharaṇa)	tāla 
SA_T02_n2984u-4	kriyāyi re samvara dharayi dharayi kaṁvāchari (kapāli)	kriyāyi re samvara dharayi dharayi kavāchari kapāli 
SA_T02_n2984u-5	re vyeśā (veśā)	re vyeśā veśā 
SA_T02_n2984u-6	tuhme vorante maṇḍiyā muśāne (maśāne)	tuhme vorante maṇḍiyā muśāne maśāne 
SA_T02_n2984u-7	mukuṭa keśa digamvarā ||	mukuṭa keśa digamvarā 
SA_T02_n2984u-8	[dhrū. || ]	dhrū 
SA_T02_n2984u-9	re re re moru samvara rāya (leyā)	re re re moru 
SA_T02_n2984u-10	samarasundari (sundarī)	samarasundari sundarī 
SA_T02_n2984u-11	moru kolā hama virāhinī vajravārāhi (vajravārāhī)	mā uru kolā hama virāhinī vajra vārāhi vajra vārāhī 
SA_T02_n2984u-12	pheḍamahi (bhedanahi)	pheḍamahi bhedanahi 
SA_T02_n2984u-13	re moru śālā ||	re mā uru śālā 
SA_T02_n2984u-14	śāriṁ (śāliṁ)	śāri śāli 
SA_T02_n2984u-15	bhojayene valaṁsuha mayane kappura bhava-i tavorā (tamvolā)	bhojayene mayane kappura bhavai tavorā tamvolā 
SA_T02_n2984u-16	gagaṇa nilavarṇa (nīlavarṇa)	gagaṇa nila varṇa nīla varṇa 
SA_T02_n2984u-17	vaṁndhi (vandhi)	vandhi vandhi 
SA_T02_n2984u-18	jodā (jāḍā)	jodā jāḍā 
SA_T02_n2984u-19	merumaṇḍala bhavarīnā (bhavalīnā) ||	meru maṇḍala 
SA_T02_n2984u-20	(2) triyaṁ ṣaḍaṣaṭa hū chādigora (chāḍijela)	chādigora chāḍijela 
SA_T02_n2984u-21	samvara pa-isayi (pa-irā-i)	samvara paisayi pairāi 
SA_T02_n2984u-22	śunya bhaṭṭārā hamavirāhinī (hamavirahinī)	bhaṭṭārā hamavirāhinī hamavirahinī 
SA_T02_n2984u-23	vajravārāhi (vajravārāhī)	vajra vārāhi vajra vārāhī 
SA_T02_n2984u-24	tumha vinu deyami (dekhami) andhārā ||	tumha vinu deyami dekhami andhārā 
SA_T02_n2984u-25	gāvaṁntī (gāvanti)	gāvantī gāvanti 
SA_T02_n2984u-26	līlāvajra jvaliyā ure śataguruḥ caraṇa ārādhya samayānande sphariyā maṇḍala samvara vajravārāhi (vajravārāhī) ||	līlāvajra jvaliyā ure śataguruḥ caraṇa ārādhya samayānande sphariyā maṇḍala samvara vajravārāhi vajravārāhī 
SA_T02_n2984u-27	2. (NC. 33 no. song) rāga :	nc no song rāga 
SA_T02_n2984u-28	vibhāsa tāla :	vibhāsa tāla 
SA_T02_n2984u-29	omits (NC. &amp; NP. reads mātha)	omits nc amp np reads
SA_T02_n2984u-30	dhara dharahu dharā dharādhare dhāraya dhāraya cakrasire (cakraśire)	dhara dharahu dharā dharādhare dhāraya dhāraya cakra sire cakra śire 
SA_T02_n2984u-31	mardana mardana vajradhṛka samaya kunduru yogya (yoga)	mardana mardana vajradhṛka samaya kunduru yogya yoga 
SA_T02_n2984u-32	suvira vare (suvīra vare) ||	suvira vare suvīra vare 
SA_T02_n2984u-33	kuru kuru vajradhara samaya tvaṁ ālolikaṁ karṇavole (karṇavare) (3)	kuru kuru vajradhara samaya tva ālolika karṇavole karṇavare 
SA_T02_n2984u-34	kuṇḍala kuṇḍale dehadharu susamāka (suṣumnā?)	kuṇḍala kuṇḍale dehadharu suṣumnā 
SA_T02_n2984u-35	cittakamala dhare ||	citta kamala dhare 
SA_T02_n2984u-36	vajra śuryya (sūrya)	vajra śuryya sūrya 
SA_T02_n2984u-37	āgyāna (ājñāna)	āgyāna ājñāna 
SA_T02_n2984u-38	tato (tamo)	tatas tamaḥ 
SA_T02_n2984u-39	sovidha maya sadatomahaṁ ratnādhaka vala (vare)	sovidha maya sadatomaha ratnādhaka vala vare 
SA_T02_n2984u-40	vajragire kaṇṭhī kaṇṭhaka māla dhare (kaṇṭhe kaṇṭhaka māla dhare) ||	vajragire kaṇṭhī kaṇṭhaka māla dhare kaṇṭhe kaṇṭhaka māla dhare 
SA_T02_n2984u-41	sāsyata (śāśvata)	sā asyata śāśvata 
SA_T02_n2984u-42	nisvabhāva parama sāsvata (śāsvata)	nisvabhāva parama sāsvata śāsvata 
SA_T02_n2984u-43	sahaja svabhāva dhare ehahi jinajika samaya kāyanivandhana locaka vare (rocaka vare) ||	sahaja svabhāva dhare ehahi jinajika samaya kāya nibandhana locaka vare rocaka vare 
SA_T02_n2984u-44	hū hri (hīṁ) pragyādhṛka)	hū hri hī pragyādhṛka 
SA_T02_n2984u-45	samaya mekhala maṇḍita pranava (praṇava)	samaya mekhala maṇḍita pranava praṇava 
SA_T02_n2984u-46	sukhe hū phaṭa ādila (ādina)	sukhe hū phaṭa ādila ādina 
SA_T02_n2984u-47	caraṇa cale (vare)	caraṇa cale vare 
SA_T02_n2984u-48	praṇamāmi śuratavajragirā (suratavajragīta vare) ||	praṇamāmi śurata vajra girā surata vajra gīta vare 
SA_T02_n2984u-49	(4) 3. ( NC. not collect this song)	nc not collect this song 
SA_T02_n2984u-50	rāga: omits	rāgaḥ omits 
SA_T02_n2984u-51	ekatāla oṁ namo śrīpadmanṛtyeśvarāya |	namo śrī padmanṛtyeśvarāya 
SA_T02_n2984u-52	oṁ namo śrīcakrasamvarāya |	o namaḥ śrī cakra samvarāya 
SA_T02_n2984u-53	bhase (viśva)	bhase viśva 
SA_T02_n2984u-54	vahmāda (vrahmāṇḍa)	vahma ada vrahmāṇḍa 
SA_T02_n2984u-55	khaṇḍagraha laviśasi (raviśaśi)	khaṇḍagraha lavi śasi ravi śaśi 
SA_T02_n2984u-56	bhṛṭṭārakāmaruśṛṅgaṁ bhrāmekcikra (bhrāmedicakra)	bhṛṭṭāraka amaruśṛṅga bhrāmekcikra bhrāmedicakra 
SA_T02_n2984u-57	vādaṁ (vātaṁ)	vāda vāta 
SA_T02_n2984u-58	prakṛti paribhava-i tatsukākāśa raudrā marjjata syelendra (śailendra)	raudrāḥ marjata syela indra śaila indra 
SA_T02_n2984u-59	vindrāvana (vṛndāvana)	vindrāvana vṛndāvana 
SA_T02_n2984u-60	saśi (śaśi)	saśi śaśi 
SA_T02_n2984u-61	lalitaṁ sāgaraṁ tādrava vye ( tāṇḍava veśā )	lalita sāgara tādrava vye tāṇḍava veśā 
SA_T02_n2984u-62	........ hastā hū kṣatrapāte bhavatu bhagavataḥ padmanṛtyesvarasyaṁ ( padmanṛtyeśvarasyaṁ ) ||	hastāḥ hū kṣatra pāte bhavatu bhagavataḥ padmanṛtyesvarasya padmanṛtyeśvarasya 
SA_T02_n2984u-63	apicāpā ( apica pāśā )	apica apā apica pāśā 
SA_T02_n2984u-64	saṁśāra ( saṁsāra )	saśāra sasāra 
SA_T02_n2984u-65	cakra viracayaṁti manāsanti yogā maheto sādhita syetprasādā-i ( śvetaprasādāya )	cakra viracayati yogāḥ sādhita śveta prasādāya 
SA_T02_n2984u-66	vimati nijabhuve svāminā niṣprasya tañca pratyābhavedhya samudayati sukhakalpanājālamuktaṁ kuyī-i tasyadhipadmaṁ śirasi vinayaṁ sataguru sarvadākālaṁ	vimati nija bhuve svāminā sukha kalpanā jāla mukta śirasi vinaya sarvadā kāla 
SA_T02_n2984u-67	(5) 4. (NC. not collect this song)	nc not collect this song 
SA_T02_n2984u-68	rāga: tāla omits NP. mentioned rāga :	rāga tāla omits np mentioned rāga 
SA_T02_n2984u-69	andhārabhairavi (gandhārabhairavi)	andhāra bhairavi gandhāra bhairavi 
SA_T02_n2984u-70	oṁ namo śrīpadmanṛtyaśvarāya (nṛtyeśvarāya ) ||	o namaḥ śrī padma nṛtya śvarāya nṛtya īśvarāya 
SA_T02_n2984u-71	oṁ namo śrīcakrasamvarāya ||	o namaḥ śrī cakra samvarāya 
SA_T02_n2984u-72	dharmadhātu jina hṛdayāḥnandakālīkā (kālikā) ||	dharmadhātu jina hṛdayāḥnandakālīkā kālikā 
SA_T02_n2984u-73	jagadāloka locano ||	jagat āloka locanaḥ 
SA_T02_n2984u-74	kamalāsanastha saśi (śaśi )	kamalāsanastha 
SA_T02_n2984u-75	varṇadharāḥ kalaṁkamalā ||	varṇa dharāḥ kala kamalā 
SA_T02_n2984u-76	sahajānandakālikā nikhilaṁ jinahṛdayāḥ lhādasuṁdarā (sundarā) ||	           
SA_T02_n2984u-77	narttate (nartate)	narttate nartate 
SA_T02_n2984u-78	maṁjukumārā (mañjukumārā) ||	maju kumārā mañju kumārā 
SA_T02_n2984u-79	5. (NC. 34 no. song) rāga :	nc no song rāga 
