segmentnr	original	analyzed
SA_MB_acintyavisvasadakhyaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_acintyavisvasadakhyaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00272	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_acintyavisvasadakhyaHK-2	Uniform title: acintyaviśvasādākhyam	uniform title acintyaviśvasādākhyam 
SA_MB_acintyavisvasadakhyaHK-3	Manuscript : IFP/EFEO transcript T0007A and T0007B	manuscript 
SA_MB_acintyavisvasadakhyaHK-4	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
SA_MB_acintyavisvasadakhyaHK-5	Revision 0: April 8, 2012	revision april 
SA_MB_acintyavisvasadakhyaHK-6	Revision 1: April 13, 2012	revision april 
SA_MB_acintyavisvasadakhyaHK-7	Added pages 1271 to 1316	added pages to 
SA_MB_acintyavisvasadakhyaHK-8	Publication country : India	publication country india 
SA_MB_acintyavisvasadakhyaHK-9	cintyam	cintyam 
SA_MB_acintyavisvasadakhyaHK-10	acintyaviśvasādākhyaḥ	           
SA_MB_acintyavisvasadakhyaHK-11	vande vetaṇḍa tuṇḍaṃ taṃ caṇḍikāsaṅgamaṇḍalam |	vande vetaṇḍa tuṇḍam tam caṇḍikā saṅga maṇḍalam 
SA_MB_acintyavisvasadakhyaHK-12	śuṇḍādaṇḍena vanyānāṃ prakhaṇḍayati maṇḍanam || 1 ||	śuṇḍā daṇḍena vanyānām prakhaṇḍayati maṇḍanam 
SA_MB_acintyavisvasadakhyaHK-13	praṇamya devadeveśaṃ sarvajñaṃ tu sadāśivam |	praṇamya devadeveśam sarvajñam tu sadāśivam 
SA_MB_acintyavisvasadakhyaHK-14	maheśaḥ paripapraccha praṇāmādyupacārakṛta || 2 ||	maheśaḥ paripapraccha praṇāma ādi upacāra kṛta 
SA_MB_acintyavisvasadakhyaHK-15	ādau maheśvarātpṛcchan śrīṇṭho girijāpatiḥ |	ādau maheśvarāt pṛcchan śrīṇṭhaḥ girijāpatiḥ 
SA_MB_acintyavisvasadakhyaHK-16	brahmeśassatya deveśo rudrakāraṇakāraṇaḥ || 3 ||	          
SA_MB_acintyavisvasadakhyaHK-17	praṇamya caraṇau tasya ratnagarbhaṃ tathā bravīt |	praṇamya caraṇau tasya ratnagarbham tathā bravīt 
SA_MB_acintyavisvasadakhyaHK-18	kāmikaṃ yogajaṃ cintyaṃ kāraṇaṃ cājitaṃ tathā || 4 ||	kāmikam yoga jam cintyam kāraṇam ca ajitam tathā 
SA_MB_acintyavisvasadakhyaHK-19	dīptaṃ sūkṣmaṃ sahasraṃ ca aṃśumānsuprabhedakam |	dīptam sūkṣmam sahasram ca aṃśumān suprabhedakam 
SA_MB_acintyavisvasadakhyaHK-20	vijayaṃ caiva niśvāsaṃ svāyaṃbhuvamathānalam || 5 ||	vijayam ca eva niśvāsam svāyaṃbhuvam atha analam 
SA_MB_acintyavisvasadakhyaHK-21	p. 2)	p 
