segmentnr	original	analyzed
SA_GK16_rnatc__u-0	Nāṭakacandrikā	nāṭakacandrikā 
SA_GK16_rnatc__u-1	śrī-śrī-kṛṣṇa-caitanya-candrāya namaḥ /	          
SA_GK16_rnatc__u-2	vīkṣya bharata-muni-śāstraṃ rasapūrvasudhākaraṃ ca ramaṇīyam /	vīkṣya bharata muni śāstram rasa pūrva sudhākaram ca ramaṇīyam 
SA_GK16_rnatc__u-3	lakṣaṇam ati-saṃkṣepād vilikhyate nāṭakasyedam // RNc_1 //	lakṣaṇam ati saṃkṣepāt vilikhyate nāṭakasya idam 
SA_GK16_rnatc__u-4	nātīva-saṅgatatvād bharata-muner mata-virodhāc ca /	na atīva saṅga tatvāt bharata muneḥ mata virodhāt ca 
SA_GK16_rnatc__u-5	sāhitya-darpaṇīyā na gṛhītā prakriyā prāyaḥ // RNc_2 //	sāhityadarpaṇīyā na gṛhītā prakriyā prāyas 
SA_GK16_rnatc__u-6	divyena divyādivyena tathā'divyena vā yutam /	divyena divya adivyena tathā adivyena vā yutam 
SA_GK16_rnatc__u-7	dhīreṇāḍhyam udāttena kṛṣṇaś ca lalitena ca // RNc_3 //	dhīreṇa āḍhyam udāttena kṛṣṇaḥ ca lalitena ca 
SA_GK16_rnatc__u-8	śṛṅgāra-vīrānyatara-mukhyaṃ ramye'nivṛttayuk /	śṛṅgāra vīra anyatara mukhyam 
SA_GK16_rnatc__u-9	prastāvanānta-sambandhaṃ sandhi-sandhy-aṅga-saṅgatam // RNc_4 //	             
SA_GK16_rnatc__u-10	sandhyantaraikaviṃśatyā ṣaṭ-triṃśad-bhūṣaṇair yutam /	sandhi antara ekaviṃśatyā ṣaṭtriṃśat bhūṣaṇaiḥ yutam 
SA_GK16_rnatc__u-11	patākā-sthānakair yuktam athopekṣepakais tathā // RNc_5 //	patākāsthānakaiḥ yuktam atha upekṣepakaiḥ tathā 
SA_GK16_rnatc__u-12	bhāṣāvidhāna-saṃyuktaṃ satkāvya-guṇa-garbhitam /	bhāṣā vidhāna saṃyuktam sat kāvya guṇa garbhitam 
SA_GK16_rnatc__u-13	nāṭakaṃ doṣa-rahitaṃ sarvāmanda-pradāyakam // RNc_6 //	nāṭakam doṣa rahitam sarva amanda pradāyakam 
SA_GK16_rnatc__u-14	tatra nāyakaḥ --	tatra nāyakaḥ 
SA_GK16_rnatc__u-15	svayaṃ prakaṭitaiśvaryo divyaḥ kṛṣṇādir īritaḥ /	svayam prakaṭita aiśvaryaḥ divyaḥ kṛṣṇa ādiḥ īritaḥ 
SA_GK16_rnatc__u-16	divyo'pi nara-ceṣṭatvād divyādivyo raghūdvahaḥ // RNc_7 //	divyaḥ api nara ceṣṭa tvāt divya adivyaḥ raghūdvahaḥ 
SA_GK16_rnatc__u-17	adivyo dharma-putrādir eṣu kṛṣṇo guṇādhikaḥ /	adivyaḥ dharmaputra ādiḥ eṣu kṛṣṇaḥ guṇa adhikaḥ 
SA_GK16_rnatc__u-18	nāyakānāṃ guṇāḥ sarve yatra sarva-vidhāḥ smṛtāḥ // RNc_8 //	nāyakānām guṇāḥ sarve yatra sarvavidhāḥ smṛtāḥ 
SA_GK16_rnatc__u-19	lālityaudattyayor atra vyaktā śobhābharo'dhikaḥ /	lālitya audattyayoḥ atra vyaktā 
SA_GK16_rnatc__u-20	tenaiṣa nāyako yuktaḥ śṛṅgārottara-nāṭake // RNc_9 //	tena eṣa nāyakaḥ yuktaḥ śṛṅgāra uttara nāṭake 
SA_GK16_rnatc__u-21	yat-paroḍhopapatyos tu gauṇatvaṃ kathitaṃ budhaiḥ /	yat paroḍha upapatyoḥ tu gauṇa tvam kathitam budhaiḥ 
SA_GK16_rnatc__u-22	tat tu kṛṣṇaṃ ca gopīś ca vineti pratipāditam // RNc_10 //	tat tu kṛṣṇam ca gopīḥ ca vinā iti pratipāditam 
SA_GK16_rnatc__u-23	tathā coktam rasa-vilāse (sudeva-kṛte) --	tathā ca uktam rasavilāse sudeva kṛte 
SA_GK16_rnatc__u-24	neṣṭā yad aṅgini rase kavibhiḥ paroḍhā	neṣṭā yat aṅgini rase kavibhiḥ paroḍhā 
SA_GK16_rnatc__u-25	tad gokulāmbuja-dṛśāṃ kulam antareṇa /	tat gokula ambuja dṛśām kulam antareṇa 
SA_GK16_rnatc__u-26	āśaṃsayā rasa-vidher avatārikāṇāṃ	āśaṃsayā rasa vidheḥ avatārikāṇām 
SA_GK16_rnatc__u-27	kaṃsāriṇā rasika-maṇḍala-śekhareṇa // RNc_11 //	kaṃsāriṇā rasika maṇḍala śekhareṇa 
SA_GK16_rnatc__u-28	atha rasāḥ --	atha rasāḥ 
SA_GK16_rnatc__u-29	rasāḥ śṛṅgāra-vīrādyā jñeyā rasa-sudhārṇave /	               
SA_GK16_rnatc__u-30	anye hāsyādayaḥ kāryā asminn aṅgatayā budhaiḥ // RNc_12 //	anye hāsya ādayaḥ kāryāḥ asmin aṅga tayā budhaiḥ 
SA_GK16_rnatc__u-31	athetivṛttam --	atha itivṛttam 
SA_GK16_rnatc__u-32	itivṛttaṃ bhavet khyātaṃ k ptaṃ miśram iti tridhā /	itivṛttam bhavet khyātam miśram iti tridhā 
SA_GK16_rnatc__u-33	śāstra-prasiddhaṃ khyātaṃ syāt k ptaṃ kavi-vinirmitam /	śāstra prasiddham khyātam syāt kavi vinirmitam 
SA_GK16_rnatc__u-34	tayoḥ saṅkulatā miśraṃ k ptaṃ ramyaṃ tu nāṭake /	tayoḥ saṅkula tā miśram ramyam tu nāṭake 
SA_GK16_rnatc__u-35	nāṭakaṃ khyāta-vṛttaṃ syāt k pta-vṛttā tu nāṭikā /	nāṭakam khyāta vṛttam syāt tu nāṭikā 
SA_GK16_rnatc__u-36	īhāmṛgo miśra-vṛtta iti nāṭyāṅga-bhāṣitam //	īhāmṛgaḥ miśra vṛttaḥ iti nāṭya aṅga bhāṣitam 
SA_GK16_rnatc__u-37	atha prastāvanā --	atha prastāvanā 
SA_GK16_rnatc__u-38	athāsya pratipādyasya tīrthaṃ prastāvanocyate /	atha asya pratipādyasya tīrtham prastāvanā ucyate 
SA_GK16_rnatc__u-39	prastāvanāyāṃ tu mukhe nāndī kāryā śubhāvahā //	prastāvanāyām tu mukhe nāndī kāryā śubha āvahā 
SA_GK16_rnatc__u-40	āśīrnamaskriyā-vastunirdeśānyatamānvitā /	āśīḥ namaskriyā vastu nirdeśa anyatama anvitā 
SA_GK16_rnatc__u-41	aṣṭabhir daśabhir yuktā kiṃ vā dvādaśabhiḥ padaiḥ //	aṣṭabhiḥ daśabhiḥ yuktā kim vā dvādaśabhiḥ padaiḥ 
SA_GK16_rnatc__u-42	candranāmāṅkitā prāyo maṅgalārtha-padojjvalā /	candra nāma aṅkitā prāyas maṅgala artha pada ujjvalā 
SA_GK16_rnatc__u-43	maṅgalaṃ cakra-kamala-cakrora-kumudādikam //	maṅgalam cakra kamala cakra ura kumuda ādikam 
SA_GK16_rnatc__u-44	tatrāśīr-anvitā,	tatra āśīḥ anvitā 
SA_GK16_rnatc__u-45	yathā lalita-mādhave (1.1) --	yathā lalitamādhave 
SA_GK16_rnatc__u-46	suraripu-sudṛśāṃm uroja-kokān	uroja kokān 
SA_GK16_rnatc__u-47	mukha-kamalāni ca khedayan nakhaṇḍaḥ /	mukha kamalāni ca khedayan nakhaṇḍaḥ 
SA_GK16_rnatc__u-48	ciram akhila-suhṛt cakoranandī	ciram akhila suhṛd cakoranandī 
SA_GK16_rnatc__u-49	diśatu mukunda-yaśaḥ-śaśī mudaṃ vaḥ //	diśatu mukunda yaśaḥ śaśī mudam vaḥ 
SA_GK16_rnatc__u-50	namaskriyānvitā,	namaskriyā anvitā 
SA_GK16_rnatc__u-51	yathā tatraiva (1.2)	yathā tatra eva 
SA_GK16_rnatc__u-52	aṣṭau prokṣya dig-aṅganā ghana-rasaiḥ patrāṅkurāṇāṃ śriyā	aṣṭau prokṣya diś aṅganāḥ ghana rasaiḥ patra aṅkurāṇām śriyā 
SA_GK16_rnatc__u-53	kurvan-mañjulatā-bharasya ca sadā rāmāvalī-maṇḍanam /	kurvat mañju latā bharasya ca sadā rāmāvalī maṇḍanam 
SA_GK16_rnatc__u-54	yaḥ pīne hṛdi bhānujām atulabhāṃ candrākṛtiṃ cojjvalāṃ	yaḥ pīne hṛdi bhānujām atulabhām candra ākṛtim ca ujjvalām 
