segmentnr	original	analyzed
MBSritattvacintamani_1-5_HK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBSritattvacintamani_1-5_HK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00085	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBSritattvacintamani_1-5_HK-2	Uniform title: tattvacintāmaṇi chapters 01 thru 05	uniform title tattvacintāmaṇi chapters 
MBSritattvacintamani_1-5_HK-3	Author : pūrṇānanda	authoḥ pūrṇānanda 
MBSritattvacintamani_1-5_HK-4	Commentator : bhuvanmohan ṣaṃkhyatirtha	bhuvat mohan ṣaṃkhya tirtha 
MBSritattvacintamani_1-5_HK-5	Description: Critically edited from original manuscripts with original commentary by bhuvanmohan saṃkhyatirtha and with notes by Chintamani Bhattacharya	description critically edited from original manuscripts with original commentary by bhuvanmohan saṃkhyatirtha and with notes by chintamani bhattacharya 
MBSritattvacintamani_1-5_HK-6	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
MBSritattvacintamani_1-5_HK-7	Revision 1:      December 11, 2007	ro-0 or-10 or-10 
MBSritattvacintamani_1-5_HK-8	Publication year : 1936	publication year 
MBSritattvacintamani_1-5_HK-9	Publication city : Calcutta	publication citi calcutta 
MBSritattvacintamani_1-5_HK-10	Publication country : India	publication country india 
MBSritattvacintamani_1-5_HK-11	śrītattvacintāmaṇiḥ	           
MBSritattvacintamani_1-5_HK-12	prathamaḥ prakāśaḥ	prathamaḥ prakāśaḥ 
MBSritattvacintamani_1-5_HK-13	(maṅgalācaraṇam, brahmasvarūpam, tattvajñānapratibandhakāraṇāni śabdabrahmasvarūpam,	                   
MBSritattvacintamani_1-5_HK-14	tattvajñānasvarūpañca)	tattva jñāna svarūpañca 
MBSritattvacintamani_1-5_HK-15	(maṅgalācaraṇam)	maṅgala ācaraṇam 
MBSritattvacintamani_1-5_HK-16	oṃ namaḥ paramadevatāyai | oṃ namaḥ parāyai |	om namaḥ paramadevatāyai om namaḥ parāyai 
MBSritattvacintamani_1-5_HK-17	daśaśatadalapadmaprollasatpūrṇacandre	daśa śatadala padma prollasat pūrṇa candre 
MBSritattvacintamani_1-5_HK-18	himarucirucirāṅgo haṃsapīṭhāntarasthaḥ |	himaruci rucira aṅgaḥ haṃsapīṭha antara sthaḥ 
MBSritattvacintamani_1-5_HK-19	abhayavarakarābjo yogapūrṇo dvinetraḥ	              
MBSritattvacintamani_1-5_HK-20	kulakamalavilāsī pātu māṃ devadevaḥ || 1 ||	kula kamala vilāsī pātu mām devadevaḥ  /
MBSritattvacintamani_1-5_HK-21	1| atha tatrabhavān pūrṇānandaparamahaṃsaḥ śrīvidyopāsanārahasyapratipādakaṃ	atha tatrabhavān pūrṇānanda paramahaṃsaḥ śrīvidyā upāsanā rahasya pratipādakam 
MBSritattvacintamani_1-5_HK-22	śrītattvacintāmaṇiṃ cintāmaṇimiva sādhakānāṃ praṇinīṣurgranthasamāptipratibandhakī-	śrī tattva cintāmaṇim cintāmaṇim iva sādhakānām praṇinīṣuḥ grantha samāpti pratibandhakī 
MBSritattvacintamani_1-5_HK-23	bhūtāśeṣavighnanivāraṇāya maṅgalamācarati | tatra ca 	bhūta aśeṣa vighna nivāraṇāya maṅgalam ācarati tatra ca 
MBSritattvacintamani_1-5_HK-24	saccidānandavibhavāt sakalāt parameśvarāt |	saccidānanda vibhavāt sakalāt parameśvarāt 
MBSritattvacintamani_1-5_HK-25	āsīcchaktistato nādo nādād bindusamudbhavaḥ || (1|7)	āsīt śaktiḥ tatas nādaḥ nādāt bindu samudbhavaḥ 
MBSritattvacintamani_1-5_HK-26	ityādiśāradātilakaprathamapaṭalavacanena,	ityādi śāradātilaka prathama paṭala vacanena 
MBSritattvacintamani_1-5_HK-27	śivaśaktisamāyogādavyaktāt parameśvarāt |	śiva śakti samāyogāt avyaktāt parameśvarāt 
MBSritattvacintamani_1-5_HK-28	ādyā bhagavatī devī saiva tripurasundarī |	ādyā bhagavatī devī sā eva tripurasundarī 
