segmentnr	original	analyzed
SA_GSP28_jaimsutu-0	athāto dharmajijñāsā / Jaim_1,1.1 /	atha atas dharma jijñāsā 
SA_GSP28_jaimsutu-1	codanālakṣaṇo 'rtho dharmaḥ / Jaim_1,1.2 /	codanā lakṣaṇaḥ rthaḥ dharmaḥ 
SA_GSP28_jaimsutu-2	tasya nimittaparīṣṭiḥ / Jaim_1,1.3 /	tasya nimitta parīṣṭiḥ 
SA_GSP28_jaimsutu-3	satsaṃprayoge puruṣasyendriyāṇāṃ buddhijanma tatpratyakṣam animittaṃ vidyamānopalambhanatvāt / Jaim_1,1.4 /	sat saṃprayoge puruṣasya indriyāṇām buddhi janma tat pratyakṣam animittam vidyamāna upalambhana tvāt  /
SA_GSP28_jaimsutu-4	autpattikas tu śabdasyārthena saṃbandhas tasya jñānam upadeśo 'vyatirekaś cārthe 'nupalabdhe tatpramāṇaṃ bādarāyaṇasyānapekṣatvāt / Jaim_1,1.5	autpattikaḥ tu śabdasya arthena saṃbandhaḥ tasya jñānam upadeśaḥ vyatirekaḥ ca arthe n upalabdhe tat pramāṇam bādarāyaṇasya anapekṣa tvāt 
SA_GSP28_jaimsutu-5	karmaike tatra darśanāt / Jaim_1,1.6 /	karma eke tatra darśanāt 
SA_GSP28_jaimsutu-6	asthānāt / Jaim_1,1.7 /	asthānāt 
SA_GSP28_jaimsutu-7	karoti śabdāt / Jaim_1,1.8 /	karoti śabdāt 
SA_GSP28_jaimsutu-8	sattvāntare ca yaugapadyāt / Jaim_1,1.9 /	sattva antare ca yaugapadyāt 
SA_GSP28_jaimsutu-9	prakṛti vikṛtyoś ca / Jaim_1,1.10 /	prakṛti vikṛtyoḥ ca 
SA_GSP28_jaimsutu-10	vṛddhiś ca kartṛbhūmnāsya / Jaim_1,1.11 /	vṛddhiḥ ca kartṛ bhūmnā asya 
SA_GSP28_jaimsutu-11	samaṃ tu tatra darśanam / Jaim_1,1.12 /	samam tu tatra darśanam 
SA_GSP28_jaimsutu-12	sataḥ paramadarśanaṃ viṣayānāgamāt / Jaim_1,1.13 /	sataḥ parama darśanam viṣaya anāgamāt 
SA_GSP28_jaimsutu-13	prayogasya param / Jaim_1,1.14 /	prayogasya param 
SA_GSP28_jaimsutu-14	ādittyavadyaugapadyam / Jaim_1,1.15 /	ādittya vat yaugapadyam  /
SA_GSP28_jaimsutu-15	varṇāntaram avikāraḥ / Jaim_1,1.16 /	varṇa antaram avikāraḥ 
SA_GSP28_jaimsutu-16	nādavṛddhiparā / Jaim_1,1.17 /	nāda vṛddhi parā 
SA_GSP28_jaimsutu-17	nityas tu syād darśanasya parārthatvāt / Jaim_1,1.18 /	nityaḥ tu syāt darśanasya parārtha tvāt 
SA_GSP28_jaimsutu-18	sarvatra yaugapadyāt / Jaim_1,1.19 /	sarvatra yaugapadyāt 
SA_GSP28_jaimsutu-19	saṃkhyābhāvāt / Jaim_1,1.20 /	saṃkhyā bhāvāt 
SA_GSP28_jaimsutu-20	anapekṣatvāt / Jaim_1,1.21 /	anapekṣa tvāt 
SA_GSP28_jaimsutu-21	prakhyābhāvāc ca yogasya / Jaim_1,1.22 /	prakhyā bhāvāt ca yogasya 
SA_GSP28_jaimsutu-22	liṅgadarśanāc ca / Jaim_1,1.23 /	liṅga darśanāt ca 
SA_GSP28_jaimsutu-23	uttpattau vāvacanāḥ syur arthasyātan nimittatvāt / Jaim_1,1.24 /	uttpattau vā avacanāḥ syuḥ arthasya a tat nimitta tvāt  /
SA_GSP28_jaimsutu-24	tadbhūtānāṃ kriyārthena sāmāmnāyo 'rthasya tannimittattvāt / Jaim_1,1.25 /	tad bhūtānām kriyā arthena sāmāmnāyaḥ rthasya tad nimitta tvāt 
SA_GSP28_jaimsutu-25	loke sanniyamāt prayogasannikarṣaḥ syāt / Jaim_1,1.26 /	loke sanniyamāt prayoga sannikarṣaḥ syāt 
SA_GSP28_jaimsutu-26	vedāṃś caike sannikarṣaṃ puruṣākhyāḥ / Jaim_1,1.27 /	vedān ca eke sannikarṣam puruṣa ākhyāḥ 
SA_GSP28_jaimsutu-27	anityadarśanāc ca / Jaim_1,1.28 /	anitya darśanāt ca 
SA_GSP28_jaimsutu-28	uktaṃ tu śabdapūrvatvam / Jaim_1,1.29 /	uktam tu śabda pūrva tvam 
SA_GSP28_jaimsutu-29	ākhyā pravacanāt / Jaim_1,1.30 /	ākhyā pravacanāt 
SA_GSP28_jaimsutu-30	parantu śrutisāmānyamātram / Jaim_1,1.31 /	parantu śruti sāmānya mātram 
SA_GSP28_jaimsutu-31	kṛte vā viniyogaḥ syāt karmaṇaḥ saṃbandhāt / Jaim_1,1.32 /	kṛte vā viniyogaḥ syāt karmaṇaḥ saṃbandhāt 
SA_GSP28_jaimsutu-32	āmnāyasya kriyārthatvād ānarthakyam atadarthānāṃ tasmād anityam ucyate / Jaim_1,2.1 /	āmnāyasya kriyā artha tvāt ānarthakyam a tad arthānām tasmāt anityam ucyate 
SA_GSP28_jaimsutu-33	śāstradṛṣṭāvirodhāc ca / Jaim_1,2.2 /	śāstra dṛṣṭa avirodhāt ca 
SA_GSP28_jaimsutu-34	tathāphalābhāvāt / Jaim_1,2.3 /	tathā phala abhāvāt 
SA_GSP28_jaimsutu-35	anyānarthakyāt / Jaim_1,2.4 /	anya ānarthakyāt 
SA_GSP28_jaimsutu-36	abhāgipratiṣedhāc ca / Jaim_1,2.5 /	a bhāgi pratiṣedhāt ca 
