segmentnr	original	analyzed
SA_GK19_ksbhm06u-0	bhīṣmaparva	bhīṣmaparva 
SA_GK19_ksbhm06u-1	nārāyaṇaṃ namaskṛtya naraṃ caiva narottamam /	nārāyaṇam namaskṛtya naram ca eva narottamam 
SA_GK19_ksbhm06u-2	devīṃ sarasvatīṃ vyāsaṃ tato jayamudīrayet // Bhmj_6.1 //	devīm sarasvatīm vyāsam tatas jayam udīrayet 
SA_GK19_ksbhm06u-3	āsūryakiraṇākrāntājjagato janagocarāt /	ā sūrya kiraṇa ākrāntāt jagataḥ jana gocarāt 
SA_GK19_ksbhm06u-4	puṇyadhāmni kurukṣetre samāyāteṣu rājasu // Bhmj_6.2 //	puṇya dhāmni kurukṣetre samāyāteṣu rājasu 
SA_GK19_ksbhm06u-5	ekībhūteṣu sainyeṣu kurupāṇḍavasaṃgare /	ekībhūteṣu sainyeṣu kuru pāṇḍava saṃgare 
SA_GK19_ksbhm06u-6	vṛddhabālāvaśeṣāsu dikṣu yātāsu śūnyatām // Bhmj_6.3 //	vṛddha bāla avaśeṣāsu dikṣu yātāsu śūnya tām 
SA_GK19_ksbhm06u-7	dāruṇeṣu nimitteṣu prādurbhūteṣu sarvataḥ /	dāruṇeṣu nimitteṣu prādurbhūteṣu sarvatas 
SA_GK19_ksbhm06u-8	mitho dṛṣṭipathaṃ yāte patākābhirbaladvaye // Bhmj_6.4 //	mithas dṛṣṭi patham yāte patākābhiḥ bala dvaye 
SA_GK19_ksbhm06u-9	sotsāhaṃ dadhmatuḥ śaṅkhaṃ hṛṣīkeśadhanaṃjayau /	sa utsāham dadhmatuḥ śaṅkham hṛṣīkeśa dhanaṃjayau 
SA_GK19_ksbhm06u-10	yayorgambhīraghoṣeṇa bhuvanāni cakampire // Bhmj_6.5 //	yayoḥ gambhīra ghoṣeṇa bhuvanāni cakampire 
SA_GK19_ksbhm06u-11	viṣamastho na hantavyo na ca senāvinirgataḥ /	viṣama sthaḥ na hantavyaḥ na ca senā vinirgataḥ 
SA_GK19_ksbhm06u-12	na nivṛtte raṇe ceti maryādāṃ cakrire nṛpāḥ // Bhmj_6.6 //	na nivṛtte raṇe ca iti maryādām cakrire nṛpāḥ 
SA_GK19_ksbhm06u-13	atrāntare samabhyetya pārāśaryo munīśvaraḥ /	atrā antare samabhyetya pārāśaryaḥ muni īśvaraḥ 
SA_GK19_ksbhm06u-14	viṣaṇṇaṃ mandiragataṃ dhṛtarāṣṭramabhāṣata // Bhmj_6.7 //	viṣaṇṇam mandira gatam dhṛtarāṣṭram abhāṣata 
SA_GK19_ksbhm06u-15	vīrāṇāṃ bhūmipālānāmaśeṣe 'sminsamāgame /	vīrāṇām bhūmipālānām aśeṣe smin samāgame 
