segmentnr	original	analyzed
SA_GR14_dhyrkk_u-0	śrī śrī rādhā-kṛṣṇāṣṭa-kālīya-līlā-smaraṇa-krama-paddhatiḥ	                    
SA_GR14_dhyrkk_u-1	evaṃ padmopari dhyātvā rādhā-kṛṣṇau tatas tayoḥ /	evam padma upari dhyātvā rādhā kṛṣṇau tatas tayoḥ 
SA_GR14_dhyrkk_u-2	aṣṭa-kālocitāṃ sevāṃ vidadhyāt siddha-dehataḥ /	aṣṭa kāla ucitām sevām vidadhyāt siddha dehataḥ 
SA_GR14_dhyrkk_u-3	guru-vargājñayā tatra pūjayed rādhikā-harī // RKK_1 //	guru varga ājñayā tatra pūjayet rādhikā harī 
SA_GR14_dhyrkk_u-4	bāhya-pūjāṃ tataḥ kṛtvā pādyam arghyaṃ krameṇa ca /	bāhya pūjām tatas kṛtvā pādyam arghyam krameṇa ca 
SA_GR14_dhyrkk_u-5	vidhi-pūrvaka-śuśrūṣā-nantaraṃ sādhakaḥ kramāt /	           
SA_GR14_dhyrkk_u-6	dvātriṃśad-akṣara-mukhānj apen mantrān atandritaḥ // RKK_2 //	dvātriṃśat akṣara mukhān apet mantrān atandritaḥ 
SA_GR14_dhyrkk_u-7	mahā-mantraṃ japed ādau daśārṇaṃ tad-antaram /	              
SA_GR14_dhyrkk_u-8	tataḥ śrī-rādhikā-mantraṃ gāyatrīṃ kāmikīṃ tataḥ // RKK_3 //	tatas śrī rādhikā mantram gāyatrīm kāmikīm tatas 
SA_GR14_dhyrkk_u-9	tato yugala-mantraṃ ca japed rāsa-sthalī-pradam /	             
SA_GR14_dhyrkk_u-10	tato 'ṣṭānāṃ sakhīnāṃ ca japen mantrān yathā-kramam /	ṣṭānām sakhīnām ca japet mantrān yathākramam 
SA_GR14_dhyrkk_u-11	tato 'ṣṭa-mañjarīṇāṃ ca sva-sva-mantrān kramāj japet // RKK_4 //	tatas ṣṭa mañjarīṇām ca sva sva mantrān kramāt japet 
SA_GR14_dhyrkk_u-12	aṣṭa-kālīya-sūtram āha, yathā--	aṣṭakālīya sūtram āha yathā 
SA_GR14_dhyrkk_u-13	niśāntaḥ prātaḥ pūrvāhno madhyāhnaś cāparāhnakaḥ /	niśā antaḥ prātar pūrvāhnaḥ madhyāhnaḥ ca aparāhnakaḥ 
