segmentnr	original	analyzed
SA_MB_kulalasastraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kulalasastraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00274	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kulalasastraHK-2	Uniform title: kulālaśāstra	uniform title kulālaśāstra 
SA_MB_kulalasastraHK-3	Manuscript : IFP/EFEO transcript T0452	manuscript 
SA_MB_kulalasastraHK-4	Description: This is a Tantra revealed through a certain	description this is a tantra revealed through a certain 
SA_MB_kulalasastraHK-5	Kulālaṛṣi the Potter ṛṣi. It contains a series of procedures	kulāla ṛṣi the potter ṛṣi it contains a series of procedures 
SA_MB_kulalasastraHK-6	(vidhi) commonly required in the course of ritual such as the	vidhi commonly required in the course of ritual such as the
SA_MB_kulalasastraHK-7	establishment of the sacrificial jar and other sacred objects	establishment of the sacrificial jar and other sacred objects 
SA_MB_kulalasastraHK-8	(pratiṣṭhā), purificatory rites (śaucya) and the like. The main	pratiṣṭhā purificatory rites śaucya and the like the main 
SA_MB_kulalasastraHK-9	deity is śāstṛ, that is, Skanda.	deitī is śāstṛ that is skanda 
SA_MB_kulalasastraHK-10	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
SA_MB_kulalasastraHK-11	Revision 0: April 8, 2012	revision april 
SA_MB_kulalasastraHK-12	Publication country : India	publication country india 
SA_MB_kulalasastraHK-13	hariḥ om	hariḥ om 
SA_MB_kulalasastraHK-14	kulālaśāstram	kulāla śāstram 
SA_MB_kulalasastraHK-15	saṃprokṣaṇam	saṃprokṣaṇam 
SA_MB_kulalasastraHK-16	aṣṭādaśasaṃskāram ||	aṣṭādaśa saṃskāram 
SA_MB_kulalasastraHK-17	śuklāmbaradharaṃ viṣṇuṃ śaśivarṇaṃ caturbhujam |	śukla ambara dharam viṣṇum śaśi varṇam catur bhujam 
SA_MB_kulalasastraHK-18	prasannavadanaṃ dhyāyet sarvavighnopaśāntaye ||	prasanna vadanam dhyāyet sarva vighna upaśāntaye 
SA_MB_kulalasastraHK-19	gajānanaṃ bhūtagaṇādhi sevitaṃ	gajānanam bhūta gaṇa adhi sevitam 
SA_MB_kulalasastraHK-20	kapittha jambūphalasāra bhakṣitam |	       
SA_MB_kulalasastraHK-21	umāsutaṃ śokavināśakāraṇaṃ	umāsutam śoka vināśa kāraṇam 
SA_MB_kulalasastraHK-22	namāmi vighneśvara pādapaṃkajam ||	namāmi vighneśvara pāda paṃkajam 
SA_MB_kulalasastraHK-23	uttarāyaṇe śubhamāse uttiraṃ uttirāṭaṃ uttiraṭṭāti mṛgaśīrṣaṃ maghaṃ	uttarāyaṇe śubha māse uttiram uttirāṭam uttiraṭ tāti mṛgaśīrṣam magham 
SA_MB_kulalasastraHK-24	hastaṃ citrā aviṭṭam svāti anuṣaṃ revati aśvani dvitīyā tṛtīyā pañcami	hastam citrā svāti anuṣam revati aśvani dvitīyā tṛtīyā pañcami 
SA_MB_kulalasastraHK-25	saptami ekādaśi amṛtayogaṃ siddhayogaṃ śubhayogaṃ śuddhayogaṃ	saptami ekādaśi amṛta yogam siddha yogam śubha yogam śuddha yogam 
