segmentnr	original	analyzed
MBmrgendravrttidiipikaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBmrgendravrttidiipikaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00255	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBmrgendravrttidiipikaHK-2	Uniform title: mṛgendravṛttidīpikā	uniform title mṛgendravṛttidīpikā 
MBmrgendravrttidiipikaHK-3	Author : aghoraśivācārya	authoḥ aghora śiva ācārya 
MBmrgendravrttidiipikaHK-4	Manuscript : IFP/EFEO transcript T0265	manuscript 
MBmrgendravrttidiipikaHK-5	Description: Transcribed from IFP transcript T0265 which is copied from ms. no. 6409 belonging to S.V.U. Oriental Research Institute, Tirupati.	description transcribed from ifp transcript  which is copied from ms no  belonging to svu oriental research institute tirupati 
MBmrgendravrttidiipikaHK-6	See Muktabodha IFP/EFEO on-line catalog for bibliographic details at www.muktabodha.org .	see muktabodha ifpefeo online catalg for bibliographic details at 
MBmrgendravrttidiipikaHK-7	Notes: Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MBmrgendravrttidiipikaHK-8	Revision 0: April 4, 2012	revision april 
MBmrgendravrttidiipikaHK-9	Publication country : India	publication country india 
MBmrgendravrttidiipikaHK-10	mṛgendravṛttidīpikā ||	      
MBmrgendravrttidiipikaHK-11	bhaṭṭanārāyaṇakaṇṭhaviracita mṛgendravṛttyāḥ vyākhyā	            
MBmrgendravrttidiipikaHK-12	mṛgendravṛttidīpikā	      
MBmrgendravrttidiipikaHK-13	yasya jñānakriyārūpāśakti bhukti vimuktidā sarvajñānavidhātāraṃ taṃ vande parameśvaram | mṛgendravṛttau	yasya bhukti vimukti dā sarva jñāna vidhātāram tam vande parameśvaram mṛgendra vṛttau 
MBmrgendravrttidiipikaHK-14	nārāyaṇakaṇṭhapādaracitāgamayuktyāgamāviruddhaṃ tāt paryārtham prakaṭayāmaḥ yo'rtho vṛttikṛtā svayaṃ	nārāyaṇa kaṇṭha pāda racita āgama yukti āgama aviruddham prakaṭayāmaḥ yaḥ ṛthaḥ vṛtti kṛtā svayam 
MBmrgendravrttidiipikaHK-15	sphuṭatayā vijñāyate śāṃkare śāstre'sminna hi tatra kiñcanamāyāvaktavya mālotvate yasmāt	sphuṭa tayā vijñāyate śāṃkare śāstre smin na hi tatra yasmāt 
MBmrgendravrttidiipikaHK-16	vistarabhīruṇā na gadito yasyaścāsphuṭaṃ sūcitaḥ tatraivāgamayuktiyuktamadhunā kiñcit mathāpi ucyate |	vistara bhīruṇā na gaditaḥ sūcitaḥ tatra eva āgama yukti yuktam adhunā kiñcid ucyate 
MBmrgendravrttidiipikaHK-17	rāmakaṇṭha mahākaṇṭha kaṇṭhīrava padānugaḥ na kutārkitaḥ mātaṅga garjitebhyo vibhemyaham tatra tāvatra	rāmakaṇṭha mahākaṇṭha kaṇṭhīrava padānugaḥ na ku tārkitaḥ mātaṅga garjitebhyaḥ vibhemi aham tatra tau atra 
MBmrgendravrttidiipikaHK-18	bhagavān ācāryaśiṣṭa vidhānāya śāstrasyā vighna parisamāptaye ca śāstrasya karaṇopādāna kartro nava	bhagavān ācāryaśiṣṭa vidhānāya śāstrasya vighna parisamāptaye ca śāstrasya karaṇa upādāna kartraḥ nava 
MBmrgendravrttidiipikaHK-19	tārakāśca gurūn pūrvārdhena praṇamati uttarārdhena tu śāstra vyākhyāṃ pratijānīte candrārdhaṃ	tārakāḥ ca gurūn pūrva ardhena praṇamati uttara ardhena tu śāstra vyākhyām pratijānīte candrārdham 
