segmentnr	original	analyzed
MBhamsasaraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBhamsasaraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00264	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBhamsasaraHK-2	Uniform title: haṃsasāra	uniform title haṃsasāra 
MBhamsasaraHK-3	Manuscript : BHU C4244	manuscript bhu 
MBhamsasaraHK-4	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
MBhamsasaraHK-5	Revision 0: April 7, 2012	revision april 
MBhamsasaraHK-6	Publication country : India	publication country india 
MBhamsasaraHK-7	oṃ namaḥ śivāya sa śivāya śivadāya namo namaḥ |	om namaḥ śivāya sa śivāya śiva dāya namaḥ namaḥ 
MBhamsasaraHK-8	oṃ namaḥ paramātmane |	om namaḥ paramātmane 
MBhamsasaraHK-9	oṃ namo vighnahartre |	om namaḥ vighna hartre 
MBhamsasaraHK-10	atha haṃsasāraṃ likhyate ||	atha haṃsasāram likhyate 
MBhamsasaraHK-11	śrutaṃ deva mayā pūrvamamalaṃ haṃsayāmalam |	śrutam deva mayā pūrvam amalam haṃsa yāmalam 
MBhamsasaraHK-12	punarhi śrotumicchāmi sārātsārataraṃ param || 1 ||	punar hi śrotum icchāmi sārāt sārataram param 
MBhamsasaraHK-13	yatpurā kathitaṃ deva sūcitaṃ na prakāśitam |	yat purā kathitam deva sūcitam na prakāśitam 
