segmentnr	original	analyzed
SA_MB_trotalamahatantramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_trotalamahatantramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00313	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_trotalamahatantramHK-2	Uniform title: troṭalātantra	uniform title troṭalātantra 
SA_MB_trotalamahatantramHK-3	Manuscript : NGMCP  Manuscript No. : 5- 4852  Reel No. : B 126/9	manuscript ns      reel no  co 
SA_MB_trotalamahatantramHK-4	Description: Description by Mark S.G. Dyczkowski:	description description by mark sg 
SA_MB_trotalamahatantramHK-5	Troṭalā is another name for the  goddess Tvaritā whose visualized form is described	troṭalā is another name for the goddess tvaritā whose visualized form is described 
SA_MB_trotalamahatantramHK-6	in 1/28-59. She is called Troṭalā because she smashes apart	in she is called troṭalā because she smashes apart 
SA_MB_trotalamahatantramHK-7	(troṭana) bondage. She is Travitā because her Vidyā works quickly	troṭana bondage she is because her vidyā works quickly 
SA_MB_trotalamahatantramHK-8	(travritam). This is not a well known goddess nowadays but there is	travritam this is not a well known goddess nowadays but there is 
SA_MB_trotalamahatantramHK-9	evidence that she was more popular in  the past. Thus she is well known to the	evidence that she was more popular in the past thus she is well known to the 
SA_MB_trotalamahatantramHK-10	Kubjikā Tantras prior to the 12th century. Her association with Kubjikā is also	kubjikā tantras prior to the century her association with kubjikā is also 
SA_MB_trotalamahatantramHK-11	implied in this Tantra by identifying her with KubjikA as Trikaṇṭhikā	implied in this tantra by identifying her with kubjika as trikaṇṭhikā 
SA_MB_trotalamahatantramHK-12	(1/94). This Tantra contains details of her worship both externally and	this tantra contains details of her worship both externally and 
SA_MB_trotalamahatantramHK-13	inwardly as the rise the vital breath in the course of which she ascends through	inwardly as the rise the vital breath in the course of which she ascends through 
SA_MB_trotalamahatantramHK-14	the barriers and attains union with Bhairava at the summit of her ascent. She is	the barriers and attans union with bhairava at the summit of her ascent she is 
SA_MB_trotalamahatantramHK-15	associated with ghosts and demons )gūhyaka, piśācas, Yakṣas etc. of	associated with ghosts and demons gūhyaka piśācas yakṣas etc of 
SA_MB_trotalamahatantramHK-16	which she is  said to govern (IzvarI) and so her Vidyā  and worship	she is said to govern izvari and so her vidyā and worship 
SA_MB_trotalamahatantramHK-17	also serve as means to exorcise and control them.	also serve as means to exorcise and control them 
SA_MB_trotalamahatantramHK-18	Notes: Revision 0: November 13, 2014	notes revision november 
SA_MB_trotalamahatantramHK-19	Data-entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	data entered by the staff of muktabodha under the supervision of mark sg dyczkowski 
SA_MB_trotalamahatantramHK-20	Publication country : India	publication country india 
SA_MB_trotalamahatantramHK-21	troṭalamahātantram	troṭala mahā tantram 
SA_MB_trotalamahatantramHK-22	p. 1a)	p a 
SA_MB_trotalamahatantramHK-23	oṃ namaḥ śivāya |	om namaḥ śivāya 
SA_MB_trotalamahatantramHK-24	kailāśaśikharāsīnamaśeṣabhuvana prabhum |	kailāśa śikhara āsīnam aśeṣa bhuvana prabhum 
SA_MB_trotalamahatantramHK-25	anantādi śivāntasya śraṣṭāraṃ parameśvaram || 1 ||	ananta ādi śiva antasya śraṣṭāram parameśvaram 
SA_MB_trotalamahatantramHK-26	arūpaṃ paramaṃ śāntaṃ pārvatyā hṛdinandanam |	arūpam paramam śāntam pārvatyāḥ hṛdinandanam 
SA_MB_trotalamahatantramHK-27	sarvaśāstra pravaktāraṃ sarvasiddhaistu saṃstutam || 2 ||	sarva śāstra pravaktāram sarva siddhaiḥ tu saṃstutam 
SA_MB_trotalamahatantramHK-28	brahmaviṣṇumahendrādyairdevadānava pūjitam |	brahma viṣṇu mahā indra ādyaiḥ deva dānava pūjitam 
SA_MB_trotalamahatantramHK-29	skandanandigaṇādyaiśca koṭyānekaistu sevitam || 3 ||	skanda nandi gaṇa ādyaiḥ ca koṭyā anekaiḥ tu sevitam 
SA_MB_trotalamahatantramHK-30	ṛṣibhiśca tathā cānyairgandharvādyaiḥ supūjitam |	ṛṣibhiḥ ca tathā ca anyaiḥ gandharva ādyaiḥ su pūjitam 
SA_MB_trotalamahatantramHK-31	siddhavidyādharairyakṣai rākṣasaiśca susaṃstutam || 4 ||	siddha vidyādharaiḥ yakṣaiḥ rākṣasaiḥ ca su saṃstutam 
SA_MB_trotalamahatantramHK-32	anantādyaistathā nāgaiḥ kulikāntaiḥ sadāvṛtam |	ananta ādyaiḥ tathā nāgaiḥ kulika antaiḥ sadā āvṛtam 
SA_MB_trotalamahatantramHK-33	apsarogaṇasaṃkīrṇaṃ siddhakanyā susaṃstutam || 5 ||	apsaraḥ gaṇa saṃkīrṇam siddha kanyā su saṃstutam 
SA_MB_trotalamahatantramHK-34	kecit stuvanti deveśaṃ kecinnṛtyanti cāgrataḥ |	kecid stuvanti deveśam kecid nṛtyanti ca agratas 
SA_MB_trotalamahatantramHK-35	kecit sāmānigāyanti kecit praṇatamūrddhani || 6 ||	kecid sāma anigāyanti kecid praṇata mūrddhani 
SA_MB_trotalamahatantramHK-36	stotraiḥ stuvanti tatrānye kecit puṣpaṃ kṣipanti ca |	stotraiḥ stuvanti tatra anye kecid puṣpam kṣipanti ca 
SA_MB_trotalamahatantramHK-37	hasanti kilikilāyanti garjanti cotpatanti ca || 7 ||	hasanti kilikilāyanti garjanti ca utpatanti ca 
SA_MB_trotalamahatantramHK-38	na tatra mṛtyurna jarā na vyādhirna ca duḥkhitāḥ |	na tatra mṛtyuḥ na jarā na vyādhiḥ na ca duḥkhitāḥ 
SA_MB_trotalamahatantramHK-39	evaṃ pramuditaṃ dṛṣṭvā śivaṃ suravarārcitam || 8 ||	evam pramuditam dṛṣṭvā śivam sura vara arcitam 
SA_MB_trotalamahatantramHK-40	praṇamya daṇḍavadbhūtau jānubhyāṃ dharaṇīgataḥ |	praṇamya daṇḍa vat bhūtau jānubhyām dharaṇī gataḥ 
SA_MB_trotalamahatantramHK-41	kṛtāñjalipuṭo bhūtvā tārkṣyo vacanamavravīt || 9 ||	kṛta añjali puṭaḥ bhūtvā tārkṣyaḥ vacanam avravīt  /
SA_MB_trotalamahatantramHK-42	p. 1b)	p b 
SA_MB_trotalamahatantramHK-43	bhagavandeva deveśa saṃsārārṇavatāraka |	bhagavan deva deveśa saṃsāra arṇava tāraka 
SA_MB_trotalamahatantramHK-44	praśnametanmahāguhyaṃ vadabhaktasya me prabho || 10 ||	praśnam etat mahā guhyam vada bhaktasya me prabho 
SA_MB_trotalamahatantramHK-45	tantrāṇāntu paraṃ tantraṃ mantrāṇāṃ mantramuttamam |	tantrāṇām tu param tantram mantrāṇām mantram uttamam 
SA_MB_trotalamahatantramHK-46	vividhāḥ siddhayaścitrāḥ saṃkṣepā yatra vartate || 11 ||	vividhāḥ siddhayaḥ citrāḥ saṃkṣepāḥ yatra vartate 
SA_MB_trotalamahatantramHK-47	mokṣañca labhate yena svacchandatvañca jāyate |	mokṣam ca labhate yena svacchanda tvam ca jāyate 
SA_MB_trotalamahatantramHK-48	rājyaprasādhanaṃ cānyadartha sādhanameva ca || 12 ||	rājya prasādhanam ca anyat artha sādhanam eva ca 
SA_MB_trotalamahatantramHK-49	nāgakrīḍā ca vividhā viṣāpaharaṇantathā |	nāga krīḍā ca vividhā viṣa apaharaṇam tathā 
SA_MB_trotalamahatantramHK-50	yakṣāgrahājvarāghorā lāmā śākinī pūtanā || 13 ||	lāmā śākinī pūtanā 
SA_MB_trotalamahatantramHK-51	kuṣmāṇḍā yakṣavetālā daityāścaiva mahāvalāḥ |	kuṣmāṇḍāḥ yakṣa vetālāḥ daityāḥ ca eva mahā valāḥ 
SA_MB_trotalamahatantramHK-52	bhūtapretapiśācānāṃ nigrahākarṣaṇañcayat || 14 ||	bhūta preta piśācānām 
SA_MB_trotalamahatantramHK-53	khecaratvaṃ jigīṣanti sādhakāstu mahītale |	khecara tvam jigīṣanti sādhakāḥ tu mahī tale 
SA_MB_trotalamahatantramHK-54	mahīpātāla siddhiñca khaḍgamañjanapāduke || 15 ||	mahī pātāla siddhim ca khaḍga mañjana pāduke 
SA_MB_trotalamahatantramHK-55	guṭikā paṭa mahāstraṃ pāśānāṃ stobhanaṃ param |	guṭikā paṭa mahā astram pāśānām stobhanam param 
SA_MB_trotalamahatantramHK-56	chedanaṃ dahanañcaiva dīkṣā ca vividhā katham || 16 ||	chedanam dahanam ca eva dīkṣā ca vividhā katham 
SA_MB_trotalamahatantramHK-57	adhikāre ca mokṣe ca sadyotkrāntiḥ kathaṃ bhavet |	adhikāre ca mokṣe ca sadyas utkrāntiḥ katham bhavet 
SA_MB_trotalamahatantramHK-58	ātmānaśca parasyaiva paradeha praveśanam || 17 ||	ātmānaḥ ca parasya eva para deha praveśanam 
SA_MB_trotalamahatantramHK-59	p. 2a)	p a 
SA_MB_trotalamahatantramHK-60	kathamanagnijvalanaṃ nirvījīkaraṇaṃ katham |	katham anagni jvalanam nirvījīkaraṇam katham 
SA_MB_trotalamahatantramHK-61	sthāvarāṇāñcarāṇāñca dahanāpyāyanantathā || 18 ||	sthāvarāṇām carāṇām ca dahana āpyāyanam tathā 
SA_MB_trotalamahatantramHK-62	ghaṭamagni jalaṃ koṣaṃ viṣastambhaṃ kathaṃ bhavet |	ghaṭam agni jalam koṣam viṣa stambham katham bhavet 
SA_MB_trotalamahatantramHK-63	kāṣṭhapāṣāṇa bhūtānāṃ sadyāveśaḥ kathaṃ bhavet || 19 ||	kāṣṭha pāṣāṇa bhūtānām sadyas āveśaḥ katham bhavet 
SA_MB_trotalamahatantramHK-64	kuṣṭhādīnāṃ ca vyādhīnāṃ nāśanaṃ kena karmaṇā |	kuṣṭha ādīnām ca vyādhīnām nāśanam kena karmaṇā 
SA_MB_trotalamahatantramHK-65	chedanaṃ paramantrāṇāṃ mātmavidyā prarakṣaṇam || 20 ||	chedanam para mantrāṇām mā ātma vidyā prarakṣaṇam 
SA_MB_trotalamahatantramHK-66	kṣetrasyā lambhanaṃ caiva kṣetrarakṣā kathaṃ bhavet |	lambhanam ca eva kṣetra rakṣā katham bhavet 
SA_MB_trotalamahatantramHK-67	kīlanaṃ pararājyasya bhedanaṃ mohanaṃ tathā || 21 ||	kīlanam para rājyasya bhedanam mohanam tathā 
SA_MB_trotalamahatantramHK-68	māraṇaṃ caiva māravyāhi cakravarttitva sādhanam |	māraṇam ca eva cakravartti tva sādhanam 
SA_MB_trotalamahatantramHK-69	kāmarūpadharatvaṃ ca svacchanda khecare pade || 22 ||	kāma rūpa dhara tvam ca svacchanda khecare pade 
SA_MB_trotalamahatantramHK-70	divyakhecarabhaumānāṃ yoginīnāñcamelakam |	divya khecara bhaumānām yoginīnām ca melakam 
SA_MB_trotalamahatantramHK-71	etatsarvaṃ samākhyā hi mamabhaktasya śaṅkara || 23 ||	etat sarvam samākhyā hi mama bhaktasya śaṅkara 
SA_MB_trotalamahatantramHK-72	divyaṃ varṣa sahasrantu tapasā'rādhito mayā |	divyam varṣa tapasā ārādhitaḥ mayā 
SA_MB_trotalamahatantramHK-73	tato brahmā samāyāto varaṃ vrūhi mahātapa || 24 ||	tatas brahmā samāyātaḥ varam vrūhi mahā tapa 
SA_MB_trotalamahatantramHK-74	brahmovāca ||	brahmā uvāca 
SA_MB_trotalamahatantramHK-75	aśaktovara kāryeṣu varaṃ jñānaṃ vadāmyaham |	aśaktaḥ vara kāryeṣu varam jñānam vadāmi aham 
SA_MB_trotalamahatantramHK-76	kailāśaṃ gaccha pakṣīśa īśasyaiva samīpataḥ || 25 ||	kailāśam gaccha pakṣi īśa īśasya eva samīpatas 
SA_MB_trotalamahatantramHK-77	p. 2b)	p b 
SA_MB_trotalamahatantramHK-78	mahātapaḥ prasannastu īśvarodāsyatevaram |	mahā tapaḥ prasannaḥ tu 
SA_MB_trotalamahatantramHK-79	tato vaikṛṣṭa manasāṃ padmayoneḥ samāgataḥ || 26 ||	tatas vaikṛṣṭa manasām padmayoneḥ samāgataḥ  /
SA_MB_trotalamahatantramHK-80	varaṃ mamepsitaṃ vrūhi idaṃ mama sureśvara |	varam mama īpsitam vrūhi idam mama sureśvara 
SA_MB_trotalamahatantramHK-81	sādhakānāṃ hitārthāya anugraharato bhava || 27 ||	sādhakānām hita arthāya anugraha rataḥ bhava  /
SA_MB_trotalamahatantramHK-82	īśvara uvāca ||	īśvaraḥ uvāca 
SA_MB_trotalamahatantramHK-83	garutmīśa śṛṇuṣvedaṃ tatra sadbhāvamuttamam |	garutmīśa śṛṇuṣva idam tatra sadbhāvam uttamam 
SA_MB_trotalamahatantramHK-84	āsīt pūrvaṃ mahāghoraṃ bhairavaṃ rūpamuttamam || 28 ||	āsīt pūrvam mahā ghoram bhairavam rūpam uttamam 
SA_MB_trotalamahatantramHK-85	mama dehād viniṣkrāntamugrarūpāstu yogajāḥ |	mama dehāt viniṣkrāntam ugra rūpāḥ tu yogajāḥ 
SA_MB_trotalamahatantramHK-86	asaṃkhyātāstvanekāstu raktamāṃsāśavapriyāḥ || 29 ||	asaṃkhyātāḥ tu anekāḥ tu rakta māṃsa āśava priyāḥ 
SA_MB_trotalamahatantramHK-87	atṛptā lolupā bhīmā ugrarūpadharā sadā |	atṛptā lolupā bhīmā ugra rūpa dharā sadā 
SA_MB_trotalamahatantramHK-88	jijñāsārthaṃ mayā tāsāṃ vijñānaṃ yogasambhavam || 30 ||	jijñāsā artham mayā tāsām vijñānam yoga sambhavam 
SA_MB_trotalamahatantramHK-89	preritaṃ ca paśutvena ahaṃ prārthitamādarāt |	preritam ca paśu tvena aham prārthitam ādarāt 
SA_MB_trotalamahatantramHK-90	adhiṣṭhastasureśāna carūkāryeṣu maṇḍale  || 31 ||	adhiṣṭhasta sura īśāna carū kāryeṣu maṇḍale 
SA_MB_trotalamahatantramHK-91	adhiṣṭhāmi mayā coktaṃ gatohaṃ merumūrddhani |	adhiṣṭhāmi mayā ca uktam gataḥ ham meru mūrddhani 
SA_MB_trotalamahatantramHK-92	puraṃ vajrārgalantatra rajaiḥ pañcabhirnirmitam || 32 ||	puram vajra argalan tatra rajaiḥ pañcabhiḥ nirmitam 
SA_MB_trotalamahatantramHK-93	madhye cāṣṭadalaṃ padmaṃ pītakarṇikamujjvalam |	madhye ca aṣṭa dalam padmam pīta karṇikam ujjvalam 
SA_MB_trotalamahatantramHK-94	vajrāṇi tu caturdikṣu vidikṣu vajra saṃpuṭam || 33 ||	vajrāṇi tu caturdikṣu vidikṣu vajra saṃpuṭam 
SA_MB_trotalamahatantramHK-95	dvārāṇi vīthayastatra dakṣiṇadvāra nirgamam |	dvārāṇi vīthayaḥ tatra dakṣiṇa dvāra nirgamam 
SA_MB_trotalamahatantramHK-96	tatrāhaṃ karṇikāmadhye sthitaṃ śaktivalotkaṭā || 34 ||	tatra aham karṇikā madhye sthitam śakti vala utkaṭā 
SA_MB_trotalamahatantramHK-97	p. 3a)	p a 
SA_MB_trotalamahatantramHK-98	dhyātvā tu paramāṃ śaktimakṣobhyāṃ paramāvyayām |	dhyātvā tu paramām śaktim akṣobhyām parama avyayām 
SA_MB_trotalamahatantramHK-99	tāvat kailāśa pṛṣṭhe tu gauryānandi pracoditaḥ || 35 ||	tāvat kailāśa pṛṣṭhe tu gauryānandi pracoditaḥ 
SA_MB_trotalamahatantramHK-100	kutrāsau bhagavānnudraḥ paśutve devi saṃsthitaḥ |	kutra asau bhagavān nudraḥ paśu tve devi saṃsthitaḥ 
SA_MB_trotalamahatantramHK-101	yoginībhiścarukārye prārthito maṇḍale sthitaḥ || 36 ||	yoginībhiḥ caru kārye prārthitaḥ maṇḍale sthitaḥ 
SA_MB_trotalamahatantramHK-102	tataḥ kruddhā tu sā gaurī taḍitkoṭi samaprabhā |	tatas kruddhā tu sā gaurī taḍit koṭi sama prabhā 
SA_MB_trotalamahatantramHK-103	tvaritaṃ tvaritā vidyā trivījā triguṇīkṛtā || 37 ||	tvaritam tvaritā vidyā tri vījā tri guṇīkṛtā 
SA_MB_trotalamahatantramHK-104	taḍitpuñjanibhā dīptā vyāpayantī carācaram |	taḍit puñja nibhā dīptā vyāpayantī carācaram 
SA_MB_trotalamahatantramHK-105	sphuradraśmisahasraistu koṭhyānekairdiśo daśa || 38 ||	sphurat raśmi sahasraiḥ tu koṭhyā anekaiḥ diśaḥ daśa 
SA_MB_trotalamahatantramHK-106	tayā tu dīptapiṇḍena brahmādyāḥ staṃbhitāḥ surāḥ |	tayā tu dīpta piṇḍena brahma ādyāḥ staṃbhitāḥ surāḥ 
SA_MB_trotalamahatantramHK-107	hāhāravaṃ prasūcanti trāhi devi śivapriye || 39 ||	hāhā ravam trāhi devi śivapriye 
SA_MB_trotalamahatantramHK-108	āgatāṃ pādamūle tu varaistotraiḥ stuvanti ca |	āgatām pāda mūle tu varaiḥ stotraiḥ stuvanti ca 
SA_MB_trotalamahatantramHK-109	prītā sā vividhaiḥ stotraiḥ śiraṣpādādilakṣaṇaiḥ || 40 ||	prītā sā vividhaiḥ stotraiḥ śiraṣpāda ādi lakṣaṇaiḥ 
SA_MB_trotalamahatantramHK-110	ekaikamakṣaraṃ devyā dvau bhujau parikīrtitau |	ekaikam akṣaram devyāḥ dvau bhujau parikīrtitau 
SA_MB_trotalamahatantramHK-111	aṣṭādaśabhujā devī dharmasiṃhāsanasthitā || 41 ||	aṣṭādaśa bhujā devī dharma siṃhāsana sthitā 
SA_MB_trotalamahatantramHK-112	gokṣīradhavalaśrīmān mahālāṅgūlavarcasaḥ |	go kṣīra dhavala śrīmān mahā lāṅgūla varcasaḥ 
SA_MB_trotalamahatantramHK-113	lalajjihvamahogrāsya tīkṣṇadaṃṣṭrasphuranmahat || 42 ||	lalat jihva mahā ugra āsya tīkṣṇa daṃṣṭra sphurat mahat 
SA_MB_trotalamahatantramHK-114	p. 3b)	p b 
SA_MB_trotalamahatantramHK-115	jvalannetro mahāghora stabdha karṇasubhīṣaṇaḥ |	jvalat netraḥ mahā ghora stabdha karṇa su bhīṣaṇaḥ 
SA_MB_trotalamahatantramHK-116	garjanto balavān bhīmo jvalatkuñcitamūrddhajaḥ || 43 ||	garjantaḥ balavān bhīmaḥ jvalat kuñcita mūrddhajaḥ 
SA_MB_trotalamahatantramHK-117	tīkṣṇogranakhamuktistu bhuvanāni vidārayan |	tīkṣṇa ugra nakha muktiḥ tu bhuvanāni vidārayan 
SA_MB_trotalamahatantramHK-118	pūrvānanasthito dīpto grasanniva carācaram || 44 ||	pūrva ānana sthitaḥ dīptaḥ grasan iva carācaram 
SA_MB_trotalamahatantramHK-119	tvaritā tatra cārūḍhā vāmajaṃghāpralamvitām |	tvaritā tatra ca ārūḍhā vāma jaṃghā pralamvitām 
SA_MB_trotalamahatantramHK-120	dakṣiṇā dviguṇā tasyāḥ pādapṛṣṭhe samarpitā || 45 ||	dakṣiṇā dviguṇā tasyāḥ pāda pṛṣṭhe samarpitā 
SA_MB_trotalamahatantramHK-121	sphurattārakavad devyā bhrājante pādayornakhāḥ |	sphurat tāraka vat devyāḥ bhrājante pādayoḥ nakhāḥ 
SA_MB_trotalamahatantramHK-122	ambhojāruṇavarṇābhā padmalāñchanalakṣaṇā || 46 ||	ambhoja aruṇa varṇa ābhā padma lāñchana lakṣaṇā 
SA_MB_trotalamahatantramHK-123	rājate caraṇādhastātsusamāṅgulimāyatā |	rājate caraṇa adhastāt su sama aṅgulim āyatā 
SA_MB_trotalamahatantramHK-124	suvṛttaṃ jaṃghapīnoruvistīrṇo jaghanorūmā || 47 ||	su vṛttam jaṃgha pīna ūru vistīrṇaḥ jaghana ūru ūmā 
SA_MB_trotalamahatantramHK-125	gambhīranābhistrivalī romarājī suśobhitā |	gambhīra nābhiḥ trivalī romarājī su śobhitā 
SA_MB_trotalamahatantramHK-126	vistīrṇā kaṭideśe tu hemakumbha payodharā || 48 ||	vistīrṇā kaṭi deśe tu hemakumbha payodharā 
SA_MB_trotalamahatantramHK-127	kamvugrīvā tu vimvoṣṭhī nīlotpaladalekṣaṇā [ṣaḍvaktrāṃ	kamvu grīvā tu vimva uṣṭhī nīlotpala dala īkṣaṇā ṣaṣ vaktrām 
SA_MB_trotalamahatantramHK-128	vimvoṣṭhī'ṣṭādaśekṣaṇām] |	vimva uṣṭhī iṣṭādaśa īkṣaṇām 
SA_MB_trotalamahatantramHK-129	sunāsācāpa bhūbhaṅgā sukarṇā mukuṭojvalā || 49 ||	bhū bhaṅgā su karṇā mukuṭa ujvalā 
SA_MB_trotalamahatantramHK-130	visphurenmaṇibhirdīptaḥ sahasraphaṇidīptimān |	visphuret maṇibhiḥ dīptaḥ sahasra phaṇi dīptimān 
SA_MB_trotalamahatantramHK-131	nāgarāja kṛto hāra karṇakuṇḍalabhāsinī || 50 ||	nāga rāja kṛtaḥ karṇa kuṇḍala bhāsinī 
SA_MB_trotalamahatantramHK-132	nāgavandhakṛtāśobhā bhujau devyā virājate |	nāga vandha kṛta aśobhā bhujau devyāḥ virājate 
SA_MB_trotalamahatantramHK-133	mekhalā kaṭideśe tu mahāhi kṛtabhūṣaṇā || 51 ||	mekhalā kaṭi deśe tu kṛta bhūṣaṇā 
SA_MB_trotalamahatantramHK-134	p. 4a)	p a 
SA_MB_trotalamahatantramHK-135	pādayornūpurau ghorau devyāḥ kṛtabhujaṅgamau |	pādayoḥ nūpurau ghorau devyāḥ kṛta bhujaṅgamau 
SA_MB_trotalamahatantramHK-136	sahasradale cāmbhoje vāmapāda kṛtodarām || 52 ||	sahasra dale ca ambhoje vāma pāda kṛta udarām 
SA_MB_trotalamahatantramHK-137	viyattaḍillatābhāsāṃ vāsaḥ kusumaśobhitām |	viyat taḍit latā ābhāsām vāsaḥ kusuma śobhitām 
SA_MB_trotalamahatantramHK-138	indrāyudhanibhaṃ cānyaṃ vāsaṃ kṛta payodharau || 53 ||	indrāyudha nibham ca anyam vāsam payodharau 
SA_MB_trotalamahatantramHK-139	aneka puṣpa racitaṃ dṛḍhavandha mahoragam |	aneka puṣpa racitam dṛḍhavandha mahā uragam 
SA_MB_trotalamahatantramHK-140	kṛtāyudhakarā devī tīkṣṇāgra nakhaśūktayaḥ || 54 ||	kṛta āyudha karā devī 
SA_MB_trotalamahatantramHK-141	vajradaṇḍāsi cakraṃ ca gadāśūlaṃ mahojvalam |	vajra daṇḍā asi cakram ca gadā śūlam mahaḥ jvalam 
SA_MB_trotalamahatantramHK-142	śaraṃ śaktiśca varadaṃ dakṣiṇena kṛtāyudhā || 55 ||	śaram śaktiḥ ca vara dam dakṣiṇena kṛta āyudhā 
SA_MB_trotalamahatantramHK-143	dhanuṣpāśadharaṃ ghaṇṭā tarjanī śaṃkhamaṅkuśam |	dhanuṣpāśa dharam ghaṇṭā tarjanī śaṃkham aṅkuśam 
SA_MB_trotalamahatantramHK-144	abhayaṃ ca tathā padmaṃ vāmapārśva kṛtā yudhā || 56 ||	abhayam ca tathā padmam vāma pārśva kṛtā yudhā 
SA_MB_trotalamahatantramHK-145	taḍitsahasrasaṃkāsā visphurat kiraṇākulā |	taḍit sahasra saṃkāsā visphurat kiraṇa ākulā 
SA_MB_trotalamahatantramHK-146	chādayanti svatejobhiḥ śivāghavanigocarā || 57 ||	chādayanti sva tejobhiḥ śiva agha vani gocarā 
SA_MB_trotalamahatantramHK-147	tvaranti tvaritā proktā hūṅkārakṛta bhīṣaṇi |	tvaranti tvaritā proktā hūṅkāra kṛta bhīṣaṇi 
SA_MB_trotalamahatantramHK-148	tarjayanti diśaḥ sarvāḥ duṣprekṣā durgadevatāḥ || 58 ||	tarjayanti diśaḥ sarvāḥ duṣprekṣāḥ durgadevatāḥ 
SA_MB_trotalamahatantramHK-149	mohitaṃ yoginī cakraṃ mūrchitaṃ merupṛṣṭhataḥ |	mohitam yoginī cakram mūrchitam meru pṛṣṭhatas 
SA_MB_trotalamahatantramHK-150	patitaṃ śuṣyamānaṃ tu trāhi devisurādhipe || 59 ||	patitam śuṣyamānam tu trāhi devi surādhipe 
SA_MB_trotalamahatantramHK-151	p. 4b)	p b 
SA_MB_trotalamahatantramHK-152	stutvā tu vividhaiḥ stotraiḥ oṃkārārdhakṛto mayā |	stutvā tu vividhaiḥ stotraiḥ oṃkāra ardha kṛtaḥ mayā 
SA_MB_trotalamahatantramHK-153	arcayitvā tu tāṃ devīṃ praṇamitvā tu yoginīm || 60 ||	arcayitvā tu tām devīm praṇamitvā tu yoginīm 
SA_MB_trotalamahatantramHK-154	māmevaṃ yoginīcakraṃ nigrahasva surādhipe |	mām evam yoginī cakram nigrahasva surādhipe 
