segmentnr	original	analyzed
SA_GSP33_vacbhamu-0	____________________________Adhyāya 1____________________________	adhyāya 
SA_GSP33_vacbhamu-1	bhāmatī	bhāmatī 
SA_GSP33_vacbhamu-2	anirvācyāvidyādvitayasacivasya prabhavato vivartā yasyaite viyadanilatejo 'bavanayaḥ /	anirvācya avidyā dvitaya sacivasya prabhavataḥ vivartāḥ yasya ete viyat anila tejaḥ bavanayaḥ 
SA_GSP33_vacbhamu-3	yataścābhūdviśvaṃ caramacaramuccāvacamidaṃ namāmastahbrahmāparimitasukhajñānamamṛtam //1 //	yatas ca abhūt viśvam caram acaram uccāvacam idam namāmaḥ tat brahma aparimita sukha jñānam amṛtam 
SA_GSP33_vacbhamu-4	niḥśvasitamasya vedā vīkṣitametasya pañca bhūtāni /	niḥśvasitam asya veda vīkṣitam etasya pañca bhūtāni 
SA_GSP33_vacbhamu-5	smitametasya carācaramasya ca suptaṃ mahāpralayaḥ //2 //	smitam etasya carācaram asya ca suptam mahāpralayaḥ 
SA_GSP33_vacbhamu-6	ṣaḍbhiraṅgairupetāya vividhairavyayairapi /	ṣaḍbhiḥ aṅgaiḥ upetāya vividhaiḥ avyayaiḥ api 
SA_GSP33_vacbhamu-7	śāśvatāya namaskurmo vedāya ca bhavāya ca //3 //	śāśvatāya namaskurmaḥ vedāya ca bhavāya ca 
SA_GSP33_vacbhamu-8	mārtaṇḍatilakasvāmimahāgaṇapatīn vayam /	mārtaṇḍa tilaka svāmi mahāgaṇapatīn vayam 
SA_GSP33_vacbhamu-9	viśvavandyānnamasyāmaḥ sarvasiddhividhāyinaḥ //4 //	viśva vandyān namasyāmaḥ sarva siddhi vidhāyinaḥ 
SA_GSP33_vacbhamu-10	brahmasūtrakṛte tasmai vyāsāyāparavedhase /	brahmasūtra kṛte tasmai vyāsāya apara vedhase 
SA_GSP33_vacbhamu-11	jñānaśaktyavatārāya namo bhagavato hareḥ //5 //	jñāna śakti avatārāya namaḥ bhagavataḥ hareḥ 
SA_GSP33_vacbhamu-12	natvā viśuddhavijñānaṃ śaṅkaraṃ karuṇānidhim /	natvā viśuddha vijñānam śaṅkaram karuṇā nidhim 
SA_GSP33_vacbhamu-13	bhāṣyaṃ prasannagambhīraṃ tatpraṇītaṃ vibhajyate //6 //	bhāṣyam prasanna gambhīram tat praṇītam vibhajyate 
SA_GSP33_vacbhamu-14	ācāryakṛtiniveśanamapyavadhūtaṃ vaco 'smadādīnām /	ācārya kṛti niveśanam api avadhūtam vacaḥ smad ādīnām 
SA_GSP33_vacbhamu-15	rathyodakamiva gaṅgāpravāhapātaḥ pavitrayati //7 //	rathyā udakam iva gaṅgā pravāha pātaḥ pavitrayati 
SA_GSP33_vacbhamu-16	atha yadasaṃdigdhamapirayojanaṃ ca na tatprekṣāvatpratipitsāgocaraḥ,	atha yat asaṃdigdham apiḥ ayojanam ca na tat prekṣāvat pratipitsā gocaraḥ 
SA_GSP33_vacbhamu-17	yathā samanaskendriya- saṃnikṛṣṭaḥ sphītālokamadhyavartī ghaṭaḥ,	yathā sa manaska indriya saṃnikṛṣṭaḥ sphīta āloka madhya vartī ghaṭaḥ 
SA_GSP33_vacbhamu-18	karaṭadantā vā ;	karaṭa dantāḥ vā 
SA_GSP33_vacbhamu-19	tathā cedaṃ brabmeti vyāpakaviruddhopalabdhiḥ /	tathā ca idam brabma iti vyāpaka viruddha upalabdhiḥ 
SA_GSP33_vacbhamu-20	tathā hi-- bṛhattvādbṛṃhaṇatvādvātmaiva brahmeti gīyate /	tathā hi bṛhat tvāt bṛṃhaṇa tvāt vā ātmā eva brahma iti gīyate 
SA_GSP33_vacbhamu-21	sa cāyam ākīṭapataṅgebhya ā ca devarṣibhyaḥ prāṇabhṛnmātrasyedaṅkārāspadebhyo dehendriyamanobuddhiviṣayebhyo	sa ca ayam ā kīṭa pataṅgebhyaḥ ā ca devarṣibhyaḥ prāṇabhṛt mātrasya idaṅkāra āspadebhyaḥ deha indriya manaḥ buddhi viṣayebhyaḥ 
SA_GSP33_vacbhamu-22	vivekena 'aham' ityasaṃdigdhāviparyastāparokṣānubhavasiddha iti na jijñāsārapadam /	vivekena aham iti asaṃdigdha aviparyasta aparokṣa anubhava siddhaḥ iti na jijñāsāra padam 
SA_GSP33_vacbhamu-23	na hi jātu kaścidatra saṃdigdhe 'ahaṃ vā nāhaṃ vā' iti /	na hi jātu kaścid atra saṃdigdhe aham vā na aham vā iti 
SA_GSP33_vacbhamu-24	na ca viparyasyati 'nāhameva' iti /	na ca viparyasyati na aham eva iti 
SA_GSP33_vacbhamu-25	na ca 'ahaṃ kṛśaḥ,	na ca aham kṛśaḥ 
SA_GSP33_vacbhamu-26	sthūlaḥ,	sthūlaḥ 
SA_GSP33_vacbhamu-27	gacchāmi' ityādidehadharmasāmānādhikaraṇyadarśanāddehālamno 'yamahaṅkāra iti sāṃpratam /	gacchāmi ityādi deha dharma sāmānādhikaraṇya darśanāt deha ālamnaḥ yam ahaṅkāraḥ iti sāṃpratam 
SA_GSP33_vacbhamu-28	tadālambanatve hi 'yo 'haṃ bālye pitarāvanvabhūvaṃ sa eva sthāvire praṇaptṝnanubhavāmi' iti pratisaṃdhānaṃ na bhavet /	tad ālambana tve hi yaḥ ham bālye pitarau anvabhūvam saḥ eva sthāvire praṇaptṝn anubhavāmi iti pratisaṃdhānam na bhavet 
SA_GSP33_vacbhamu-29	na hi bālasthavirayoḥ śarīrayorasti manāgapi pratyabhijñānagandho yenaikatvaṃ adhyavasīyeta /	na hi bāla sthavirayoḥ śarīrayoḥ asti manāk api pratyabhijñāna gandhaḥ yena eka tvam adhyavasīyeta 
