segmentnr	original	analyzed
SA_GK19_nkalivpu-0	na bhetavyaṃ na boddhavyaṃ na śrāvyaṃ vādino vacaḥ /	na bhetavyam na boddhavyam na śrāvyam vādinaḥ vacaḥ 
SA_GK19_nkalivpu-1	jhaṭiti prativaktavyaṃ sabhāsu vijigīṣubhiḥ // NKv_1 //	jhaṭiti prativaktavyam sabhāsu vijigīṣubhiḥ 
SA_GK19_nkalivpu-2	asaṃbhramo vilajjatvam avajñā prativādini /	asaṃbhramaḥ vilajja tvam avajñā prativādini 
SA_GK19_nkalivpu-3	hāso rājñaḥ stavaś ceti pañcaite jayahetavas // NKv_2 //	hāsaḥ rājñaḥ stavaḥ ca iti pañca ete jaya hetavaḥ 
SA_GK19_nkalivpu-4	uccair udghoṣya jetavyaṃ madhyasthaś ced apaṇḍitas /	uccais udghoṣya jetavyam madhyasthaḥ ced 
SA_GK19_nkalivpu-5	paṇḍito yadi tatraiva pakṣapāto 'dhiropyatām // NKv_3 //	paṇḍitaḥ yadi tatra eva pakṣapātaḥ dhiropyatām 
SA_GK19_nkalivpu-6	*VAR. 3b: udghoṣya; ed: udghuṣya (L)	var b udghoṣay e t udghuṣ l 
SA_GK19_nkalivpu-7	lobho hetur dhanaṃ sādhyaṃ dṛṣṭāntas tu purohitas /	lobhaḥ hetuḥ dhanam sādhyam dṛṣṭāntaḥ tu 
SA_GK19_nkalivpu-8	ātmotkarṣo nigamanam anumāneṣv ayaṃ vidhis // NKv_4 //	ātma utkarṣaḥ nigamanam anumāneṣu ayam vidhiḥ 
SA_GK19_nkalivpu-9	abhyāsyaṃ lajjamānena tattvaṃ jijñāsunā ciram /	abhyāsyam lajjamānena tattvam jijñāsunā ciram 
SA_GK19_nkalivpu-10	jigīṣunā hriyaṃ tyaktvā kāryaḥ kolāhalo mahān // NKv_5 //	jigīṣunā hriyam tyaktvā kāryaḥ kolāhalaḥ mahān 
SA_GK19_nkalivpu-11	pāṭhanair granthanirmāṇaiḥ pratiṣṭhā tāvad āpyate /	pāṭhanaiḥ grantha nirmāṇaiḥ pratiṣṭhā tāvat āpyate 
SA_GK19_nkalivpu-12	evam ca tathyavyutpattir āyuṣo 'nte bhaven na vā // NKv_6 //	evam ca tathya vyutpattiḥ āyuṣaḥ nte bhavet na vā 
