segmentnr	original	analyzed
SA_K10_kbavk75u-0	sarvam avidyāmūlaṃ saṃsārataruprakāravaicitryam /	sarvam avidyā mūlam saṃsāra taru prakāra vaicitryam 
SA_K10_kbavk75u-1	jñātum vaktuṃ hantuṃ kaḥ śakto 'nyatra sarvajñāt // KAvk_75.1 //	jñātum vaktum hantum kaḥ śaktaḥ nyatra sarvajñāt 
SA_K10_kbavk75u-2	śrāvastyāṃ svastimān pūrvaṃ jino jetavane sthitaḥ /	śrāvastyām svastimān pūrvam jinaḥ jetavane sthitaḥ 
SA_K10_kbavk75u-3	aśeṣadarśī bhagavān bhikṣusaṃgham abhāṣata // KAvk_75.2 //	aśeṣa darśī bhagavān bhikṣu saṃgham abhāṣata 
SA_K10_kbavk75u-4	śṛṇuta śreyase jñānālokanirmalamānasāḥ /	śṛṇuta śreyase jñāna āloka nirmala mānasāḥ 
SA_K10_kbavk75u-5	pratītyasamutpādaṃ vaḥ kathayāmi yathākramam // KAvk_75.3 //	pratītyasamutpādam vaḥ kathayāmi yathākramam 
SA_K10_kbavk75u-6	avidyāvāsanaiveyaṃ duḥkhaskandhasya bhūyasaḥ /	avidyā vāsanā evā iyam duḥkha skandhasya bhūyasaḥ 
SA_K10_kbavk75u-7	saṃsāraviṣavṛkṣasya mūlabandhavidhāyinī // KAvk_75.4 //	             
SA_K10_kbavk75u-8	tatpratyayas tu saṃskārāḥ kāyavāṅmānasātmakāḥ /	tad pratyayaḥ tu saṃskārāḥ kāya vāc mānasa ātmakāḥ 
SA_K10_kbavk75u-9	saṃskārotthaṃ ca vijñānaṃ manaḥṣaṣṭhendriyātmakamn // KAvk_75.5 //	saṃskāra uttham ca vijñānam manaḥ ṣaṣṭha indriya ātmakam 
SA_K10_kbavk75u-10	tatpratyayaṃ nāmarūpaṃ saṃjñāsaṃdarśanābhidham /	tad pratyayam nāma rūpam saṃjñā saṃdarśana abhidham 
SA_K10_kbavk75u-11	manaḥṣaṣṭhendriyasthānaṃ ṣaḍāyatanam apy ataḥ // KAvk_75.6 //	manaḥ ṣaṣṭha indriya sthānam ṣaṣ āyatanam api atas 
SA_K10_kbavk75u-12	ṣaḍāyatanasaṃśleṣaḥ sparśa ity abhidhīyate /	ṣaṣ āyatana saṃśleṣaḥ sparśaḥ iti abhidhīyate 
SA_K10_kbavk75u-13	ṣaṭsparśānubhavo yaś ca vedanā sā prakīrtitā // KAvk_75.7 //	ṣaṣ sparśa anubhavaḥ yaḥ ca vedanā sā prakīrtitā 
SA_K10_kbavk75u-14	tayā viṣayasaṃkleśarāgāt tṛṣṇā prajāyate /	tayā viṣaya saṃkleśa rāgāt tṛṣṇā prajāyate 
SA_K10_kbavk75u-15	kāmādiṣu tadudbhūtam upādānaṃ pravartate // KAvk_75.8 //	kāma ādiṣu tat udbhūtam upādānam pravartate 
SA_K10_kbavk75u-16	upādānodbhavaḥ kāmarūpārūpyamayo bhavaḥ /	            
SA_K10_kbavk75u-17	nānāyoniparāvṛttyā jātir bhavasamudbhavā // KAvk_75.9 //	nānā yoni parāvṛttyā jātiḥ bhava samudbhavā 
SA_K10_kbavk75u-18	jarāmaraṇaśokādisaṃtatir jātisaṃśrayā /	jarā maraṇa śoka ādi saṃtatiḥ jāti saṃśrayā 
SA_K10_kbavk75u-19	avidyādinirodhena teṣāṃ vyuparamakramaḥ // KAvk_75.10 //	            
SA_K10_kbavk75u-20	pratītyotpādo 'yaṃ bahugatir avidyākṛtapadaḥ	pratītya utpādaḥ yam bahu gatiḥ avidyā kṛta padaḥ 
SA_K10_kbavk75u-21	sa cintyo yuṣmābhir vijanavanaviśrāmaśamibhiḥ /	sa cintyaḥ yuṣmābhiḥ vijana vana viśrāma śamibhiḥ 
SA_K10_kbavk75u-22	parijñātaḥ samyag vrajati kila kālena tanutāṃ	parijñātaḥ samyak vrajati kila kālena tanu tām 
SA_K10_kbavk75u-23	tanutvaṃ saṃprāptaḥ sukhataranivāryaś ca bhavati // KAvk_75.11 //	tanu tvam saṃprāptaḥ sukhatara nivāryaḥ ca bhavati 
SA_K10_kbavk75u-24	iti kṣemendraviracitāyāṃ bodhisattvāvadānakalpalatāyāṃ	iti kṣemendra viracitāyām bodhisattva avadāna kalpalatāyām 
SA_K10_kbavk75u-25	pratītyasamutpādāvadānaṃ pañcasaptatitamaḥ pallavaḥ /	pratītyasamutpāda avadānam pañcasaptatitamaḥ pallavaḥ 
