segmentnr	original	analyzed
SA_GK19_bahcar4u-0	caturtha ucchvāsaḥ	caturthaḥ ucchvāsaḥ 
SA_GK19_bahcar4u-1	yogaṃsvapne 'pi necchanti kurvate nakaragraham /	yogaṃsvapne na icchanti kurvate na karagraham 
SA_GK19_bahcar4u-2	mahānto nāmamātreṇa bhavanti patayo bhuvaḥ // 4.1 //	mahāntaḥ nāma mātreṇa bhavanti patayaḥ bhuvaḥ  /
SA_GK19_bahcar4u-3	sakalamahībhṛtkampakṛdutpadyata eva eva nṛpavaṃśe /	sakala mahībhṛt kampa kṛt utpadyate eva eva nṛpa vaṃśe 
SA_GK19_bahcar4u-4	vipule 'pi pṛthupratimo danta iva gaṇādhipasya mukhe // 4.2 //	vipule pi pṛthu pratimaḥ dantaḥ iva gaṇādhipasya mukhe 
SA_GK19_bahcar4u-5	atha tasmātpuṣpabhūterdvijavarasvecchāgṛhītakoṣo nābipajha iva puṇḍarīkekṣaṇāt,	atha tasmāt puṣpabhūteḥ dvijavara sva icchā gṛhīta koṣaḥ iva puṇḍarīkekṣaṇāt 
SA_GK19_bahcar4u-6	lakṣmīpuraḥsaro ratnasaṃcaya iva ratnākarāt,	lakṣmī puraḥsaraḥ ratna saṃcayaḥ iva ratnākarāt 
SA_GK19_bahcar4u-7	gurubudhakavikalābhṛttejasvibhūnandanaprāyo grahagaṇa ivodayasthānāt,	guru budha kavi kalā bhṛt tejasvi bhūnandana prāyaḥ graha gaṇaḥ iva udaya sthānāt 
SA_GK19_bahcar4u-8	mahābhāravāhanayogyaḥ sāgara iva sagaraprabhāvāt,	mahā bhāra vāhana yogyaḥ sāgaraḥ iva sagara prabhāvāt 
SA_GK19_bahcar4u-9	durjayabalasanātho harivaṃśa iva sūrānnirjagāma rājavaṃśaḥ /	durjaya bala sanāthaḥ hari vaṃśaḥ iva sūrāt nirjagāma rāja vaṃśaḥ 
SA_GK19_bahcar4u-10	yasmādavinaṣṭadharmadhavalāḥ prajāsargā iva kṛtamukhāt,	yasmāt avinaṣṭa dharma dhavalāḥ prajā sargāḥ iva kṛta mukhāt 
SA_GK19_bahcar4u-11	pratāpākrāntabhuvanāḥ kiraṇā iva tejonidheḥ,	pratāpa ākrānta bhuvanāḥ kiraṇāḥ iva tejonidheḥ 
SA_GK19_bahcar4u-12	vigrahavyāptadiṅmukhā giraya iva bhūbhṛtpravarāt,	vigraha vyāpta diṅmukhāḥ girayaḥ iva bhūbhṛt pravarāt 
SA_GK19_bahcar4u-13	dharaṇidhāraṇakṣamā diggajā iva brahnakarāt,	dharaṇi dhāraṇa kṣamāḥ diggajāḥ iva brahnakarāt 
SA_GK19_bahcar4u-14	udadhīn pātumudyatā jaladharā iva ghanāgamāt,	udadhīn pātum udyatāḥ jaladharāḥ iva ghana āgamāt 
SA_GK19_bahcar4u-15	icchāphaladāyinaḥ kalpatarava iva nandanāt,	icchā phala dāyinaḥ kalpataravaḥ iva nandanāt 
SA_GK19_bahcar4u-16	sarvabhūtāśrayā viśvarūpaprakārā iva śrīdharādajāyanta rājānaḥ /	sarva bhūta āśrayāḥ viśva rūpa prakārāḥ iva śrīdharāt ajāyanta rājānaḥ 
SA_GK19_bahcar4u-17	teṣu caivamutpadyamāneṣu krameṇodapādi hūṇahariṇakesarī sindhurājajvaro gūrjaraprajāgaro	teṣu ca evam utpadyamāneṣu krameṇa udapādi hūṇahariṇakesarī sindhurājajvaraḥ gūrjaraprajāgaraḥ 
SA_GK19_bahcar4u-18	gāndhārādipagandhadvipakūṭapākalo lāṭapāṭavapāṭaccaro mālavalakṣmīlatāparaśuḥ pratāpaśīla	                                                    
SA_GK19_bahcar4u-19	iti prathitāparanāmā prabhākaravardhano nāma rājādhirājaḥ /	iti prathita apara nāmā prabhākaravardhanaḥ nāma rāja adhirājaḥ 
SA_GK19_bahcar4u-20	yo rājyāṅgasaṅgīnyabhiṣicyamāna eva malānīva mumoca dhanāni /	yaḥ rājya aṅga saṅgīni abhiṣicyamānaḥ eva malāni iva mumoca dhanāni 
SA_GK19_bahcar4u-21	yaḥ parakīyenāpi kātaravallabhena raṇamukhe tṛṇeneva dhṛtenālajjata jīvitena /	yaḥ parakīyena api kātara vallabhena raṇa mukhe tṛṇena iva dhṛtena alajjata jīvitena 
