segmentnr	original	analyzed
MBJnanarnavaTantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBJnanarnavaTantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00069	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBJnanarnavaTantraHK-2	Uniform title: jñānārṇavatantra	uniform title jñānārṇavatantra 
MBJnanarnavaTantraHK-3	Main title: jñānārṇavatantram	jñānārṇavatantram 
MBJnanarnavaTantraHK-4	Editor : malaviya, sudhakar	e ditoḥ sudhakar 
MBJnanarnavaTantraHK-5	Description: jñānārṇavatantram edited by Dr. Sudhakar Malaviya	description jñānārṇavatantram edited by 
MBJnanarnavaTantraHK-6	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBJnanarnavaTantraHK-7	Internet publisher : Muktabodha Indological Research Institute	internet publisher muktabodha indological research institute 
MBJnanarnavaTantraHK-8	Publication year : 2007	publication year 
MBJnanarnavaTantraHK-9	Publication country : United States	publication country united states 
MBJnanarnavaTantraHK-10	|| śrīḥ ||	śrīḥ 
MBJnanarnavaTantraHK-11	īśvaraproktaṃ	īśvara proktam 
MBJnanarnavaTantraHK-12	jñānārṇavatantram	       
MBJnanarnavaTantraHK-13	atha prathamaḥ paṭalaḥ	atha prathamaḥ paṭalaḥ 
MBJnanarnavaTantraHK-14	śrīdevyuvāca --	śrī devī uvāca 
MBJnanarnavaTantraHK-15	"gaṇeśanandicaṇḍeśasurendraparivārita  	|"	gaṇeśa nandi caṇḍeśa surendra parivārita 
MBJnanarnavaTantraHK-16	"sarvavandya gaṇādhīśa kiṃ tvayā japyate sadā 	|| 1-1 ||"	sarva vandya gaṇādhīśa kim tvayā japyate sadā 
MBJnanarnavaTantraHK-17	"akṣamāleti kiṃ nāma  saṃśayo me hṛdi sthitaḥ 	|"	akṣamālā iti kim nāma saṃśayaḥ me hṛdi sthitaḥ 
