segmentnr	original	analyzed
SA_GV06_asvgs_u-0	AsvGS_1.1/1: uktāni.vaitānikāni.gṛhyāni.vakṣyāmaḥ./	uktān ivaitānikān gṛhya nivakṣyāmaḥ 
SA_GV06_asvgs_u-1	AsvGS_1.1/2: trayaḥ.pāka.yajñāḥ.hutā.agnau.hūyamānā.anagnau.prahutā.brāhmaṇa.bhojane.brahmaṇi.hutāḥ./	trayaḥ pākayajñāḥ hutāḥ agnau hūyamānāḥ an agnau prahutāḥ brāhmaṇa bhojane brahmaṇi hutāḥ 
SA_GV06_asvgs_u-2	AsvGS_1.1/3: atha.apy.ṛca.udāharanti./	atha api ṛcā udāharanti 
SA_GV06_asvgs_u-3	.yaḥ.samidha.ya.āhutī.yo.vedena.iti./	yaḥ samidhaye āhutīyaḥ vedena eti 
SA_GV06_asvgs_u-4	AsvGS_1.1/4a: samidham.eva.api.śraddadhāna.ādadhan.manyeta.yaja.idam.iti.namas.tasmai.ya.āhutyā.yo.vedena.iti.vidyayā.eva.apy.asti.prītis.tad.etat.paśyann.ṛṣir.uvāca./	samidham eva api śraddadhānaḥ ādadhan manyeta yaja edam iti namaḥ tasmai yaḥ āhutyā ayaḥ vedena eti vidyayā eva api asti prītiḥ tat etat paśyan ṛṣiḥ uvāca 
SA_GV06_asvgs_u-5	AsvGS_1.1/4b: ago.rudhāya.gaviṣe.dyukṣāya.dasmyam.vacaḥ./	a goḥ udhāya gaviṣedi ukṣāya dasmyam vacaḥ 
SA_GV06_asvgs_u-6	.ghṛtāt.svādīyo.madhunaś.ca.vocata.iti./	ghṛtāt svādīyaḥ madhunaḥ ca vocata eti 
SA_GV06_asvgs_u-7	.vaca.eva.ma.idam.ghṛtāc.ca.mahdunaś.ca.svādīyo.asti.prītiḥ.svādīyo.astv.ity.eva.tad.āha./	vacaḥ evam aidam ghṛtāt ca mahdunaḥ ca svādīyaḥ asti prītiḥ svādīyaḥ astu iti eva tat āha 
SA_GV06_asvgs_u-8	AsvGS_1.1/4c: <.ā.te.agna.>.ṛcā.havirhṛdā.taṣṭam.bharāmasi./	āte agne ṛcā haviḥ hṛdā taḥ ṣṭambharāmasi 
SA_GV06_asvgs_u-9	.<.te.te.bhavantu.ukṣaṇa.ṛṣabhāso.vaśā.uta.>.iti./	te te bhavantu ukṣaṇa ṛṣabhāsaḥ vaśā uta eti 
SA_GV06_asvgs_u-10	.eta.eva.ma.ukṣāṇaś.ca.ṛṣabhāś.ca.vaśāś.ca.bhavanti.ya.imam.svādhyāyam.adhīyata.iti./	ete evam aukṣāṇaḥ ca ṛṣabhāḥ ca vaśāḥ ca bhavanti yai mam svādhyāyam adhīyate iti 
SA_GV06_asvgs_u-11	AsvGS_1.1/4d: <.yo.namasā.svadhvara.>.iti.namas.kāreṇa.vai.khalv.api.na.vai.devā.namas.kāramati.yajño.vai.nama.iti.hi.brāhmaṇam.bhavati./	yaḥ namasā asu adhvaraḥ eti namaskāreṇa vaikhalu api na vaidevāḥ namaskāram ati yajñaḥ vā enam aiti hi brāhmaṇam bhavati 
SA_GV06_asvgs_u-12	AsvGS_1.2/1: atha.sāyam.prātaḥ.siddhasya.haviṣyasya.juhuyāt./	atha sāyam prātar siddhasya haviṣyasya juhuyāt 
