segmentnr	original	analyzed
MBsomasambhupaddhativyakhyaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsomasambhupaddhativyakhyaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00220	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsomasambhupaddhativyakhyaHK-2	Uniform title: somaśambhupaddhativyākhyā	uniform title somaśambhupaddhati vyākhyā 
MBsomasambhupaddhativyakhyaHK-3	Manuscript : IFP transcript T0170	manuscript ifp transcript 
MBsomasambhupaddhativyakhyaHK-4	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski from IFP transcript T0170	notes data entered by the staff of muktabodha under the direction of mark s g dyczkowski from ifp transcript 
MBsomasambhupaddhativyakhyaHK-5	Revision 0: Sept. 18, 2010	revision 
MBsomasambhupaddhativyakhyaHK-6	Publication country : India	publication country india 
MBsomasambhupaddhativyakhyaHK-7	lebhe sekottarāṃ dīkṣāṃ asmādasmatpitāmahaḥ ||	lebhe seka uttarām dīkṣām asmāt asmad pitāmahaḥ 
MBsomasambhupaddhativyakhyaHK-8	nāmnā sadāśivo loke sabhāpatiriti śrutaḥ |	nāmnā sadāśivaḥ loke sabhāpatiḥ iti śrutaḥ 
MBsomasambhupaddhativyakhyaHK-9	sa mahābhāgyayogena mahādevamajījanat ||	sa mahābhāgya yogena mahādevam ajījanat 
MBsomasambhupaddhativyakhyaHK-10	so'pi labdhādhikāro'smāt abhūtsiddhāntapāragaḥ |	saḥ api labdha adhikāraḥ asmāt abhūt siddhānta pāragaḥ 
MBsomasambhupaddhativyakhyaHK-11	īśānaśiva ityanyaddīkṣāyāmapi bhakti yaḥ ||	īśāna śivaḥ iti anya dīkṣāyām api bhakti yaḥ 
MBsomasambhupaddhativyakhyaHK-12	vidvatsandehanāśāya nirvicāraḥ pravartate |	vidvat sandeha nāśāya nirvicāraḥ pravartate 
MBsomasambhupaddhativyakhyaHK-13	sarvādhvordhvapade sthitaṃ paraśivaṃ bhaktiṃ gate śaṃ guru	sarva adhva ūrdhva pade sthitam para śivam bhaktim gate śam guru 
MBsomasambhupaddhativyakhyaHK-14	nnatvā somaśivoktapaddhati paraṃ durbodhako'dhośakaḥ |	              
MBsomasambhupaddhativyakhyaHK-15	jñātvā sadgurutaśca śāstrasamayā jñātaprasaṅgakramā -	jñātvā sat gurutaḥ ca śāstra samayā jñāta prasaṅga kramā 
MBsomasambhupaddhativyakhyaHK-16	dāmardāśramadeśikānvayabhava śrīnetraśambhusphuṭam ||	                   
MBsomasambhupaddhativyakhyaHK-17	tatra tāvadāmardācāryaḥ prārabdhopsitaprabandhasyāpi	tatra tāvat āmarda ācāryaḥ prārabdha upsita prabandhasya api 
MBsomasambhupaddhativyakhyaHK-18	vighnaparisamāptyarthaṃ vakṣyamāṇakarmakalāpodayamūlabhūtaṃ	vighna parisamāpti artham vakṣyamāṇa karma kalāpa udaya mūla bhūtam 
MBsomasambhupaddhativyakhyaHK-19	paramādyena namaskṛtya dvitīyena tatpratibandhapratipādyaṃ nityādikaṃ	parama ādyena namaskṛtya dvitīyena tad pratibandha pratipādyam nitya ādikam 
MBsomasambhupaddhativyakhyaHK-20	prtijānīte - viśvabodhavidhātāramityādi viśveṣāṃ cidacitāṃ bhūtānāñca	prtijānīte viśva bodha vidhātāram ityādi viśveṣām cit acitām bhūtānām ca 
MBsomasambhupaddhativyakhyaHK-21	bodho viśvabodhaḥ |	bodhaḥ viśva bodhaḥ 
MBsomasambhupaddhativyakhyaHK-22	tatra citāṃ bodha dvividhaḥ | karmanibandhanaḥ pākanibandhanaśceti |	tatra citām bodha dvividhaḥ karma nibandhanaḥ pāka nibandhanaḥ ca iti 
MBsomasambhupaddhativyakhyaHK-23	ādyo mogalakṣyaḥ | taduktaṃ śrīmatsvāyambhuve -	ādyaḥ moga lakṣyaḥ tat uktam śrīmat svāyambhuve 
MBsomasambhupaddhativyakhyaHK-24	karmatassarvamevedaṃ sukhaduḥkhātmakaṃ phalam ||	karmataḥ sarvam evā idam sukha duḥkha ātmakam phalam 
MBsomasambhupaddhativyakhyaHK-25	iti |	iti 
MBsomasambhupaddhativyakhyaHK-26	bhogo'sya vedanā puṃsassukhaduḥkhātmalakṣaṇā ||	bhogaḥ usya vedanā puṃsaḥ sukha duḥkha ātma lakṣaṇā 
MBsomasambhupaddhativyakhyaHK-27	ceti |	ca iti 
MBsomasambhupaddhativyakhyaHK-28	p. 2) śrīmṛgendre  -	śrī mṛgendre 
MBsomasambhupaddhativyakhyaHK-29	iti buddhiprakāśo'yaṃ bhāvapratyayalakṣaṇaḥ |	iti buddhi prakāśaḥ ayam bhāva pratyaya lakṣaṇaḥ 
MBsomasambhupaddhativyakhyaHK-30	bodha ityucyate bodhavyaktibhūmi tathā paśoḥ ||	bodhaḥ iti ucyate bodha vyakti bhūmi tathā paśoḥ 
MBsomasambhupaddhativyakhyaHK-31	iti | tathā'nyatrāpi  -	iti tathā anyatra api 
MBsomasambhupaddhativyakhyaHK-32	buddhibodhaḥ pra * * * māyādi ca tadarthataḥ |	buddhi bodhaḥ māyā ādi ca tad arthataḥ 
MBsomasambhupaddhativyakhyaHK-33	atha mokṣalakṣaṇaḥ asya sarvajñānavyaktilakṣaṇaḥ | taduktaṃ	atha mokṣa lakṣaṇaḥ asya sarva jñāna vyakti lakṣaṇaḥ tat uktam 
MBsomasambhupaddhativyakhyaHK-34	śrīmanmṛgendre  -	śrīmat mṛgendre 
MBsomasambhupaddhativyakhyaHK-35	tataśśaktyadhikārasya nivṛttestatparicyutau |	tatas śakti adhikārasya nivṛtteḥ tad paricyutau 
MBsomasambhupaddhativyakhyaHK-36	vyana * * * * nantu jagadbandhuraṇośśivaḥ ||	vyana     nantu jagat bandhuḥ aṇoḥ śivaḥ 
MBsomasambhupaddhativyakhyaHK-37	mokṣakārikāyāmapi  -	mokṣakārikāyām api 
MBsomasambhupaddhativyakhyaHK-38	malādipāśavicchittiḥ sarvajñānakriyodbhavaḥ |	               
MBsomasambhupaddhativyakhyaHK-39	mokṣastatkāraṇaṃ śambhuṃriti ||	mokṣaḥ tad kāraṇam śambhuṃriti 
MBsomasambhupaddhativyakhyaHK-40	tathā vā citāṃ malamāyādīnāṃ bodha udbodha uttejanamiti yāvat	tathā vā citām mala māyā ādīnām bodhaḥ udbodhaḥ uttejanam iti yāvat 
MBsomasambhupaddhativyakhyaHK-41	tadekaprakāraṃ tatra malasyodbodhaka khaṇāñca kramau |	tad eka prakāram tatra malasya udbodhaka khaṇān ca kramau 
MBsomasambhupaddhativyakhyaHK-42	saṃsāramāyāyāśca udbodhakāreṇa śaktirūpeṇa sthitānāṃ	saṃsāra māyāyāḥ ca udbodha kāreṇa śakti rūpeṇa sthitānām 
MBsomasambhupaddhativyakhyaHK-43	sṛṣṭau svavyāpārasamarthādhārāñca | etadeva hi	sṛṣṭau sva vyāpāra samartha ādhārāt ca etat eva hi 
MBsomasambhupaddhativyakhyaHK-44	sarvānugrahalakṣaṇamityuktaṃ bhojadevena -	sarva anugraha lakṣaṇam iti uktam bhojadevena 
MBsomasambhupaddhativyakhyaHK-45	bhuktimuktimaṇu * * * * * * padane samarthādhārā jaḍavargasya	bhukti mukti maṇu         padane samartha ādhārāḥ jaḍa vargasya 
MBsomasambhupaddhativyakhyaHK-46	vidhatte sarvānugrāhakaśśambhuriti |	vidhatte sarva anugrāhakaḥ śambhuḥ iti 
MBsomasambhupaddhativyakhyaHK-47	evaṃ vidhasya bodhsya	evaṃvidhasya bodhsya 
MBsomasambhupaddhativyakhyaHK-48	vidhātāramanekakartṛtvamuktaṃ syāt | sarva kiṃ rūpa ityāha  -	vidhātāram aneka kartṛ tvam uktam syāt sarva kim rūpe iti āha 
MBsomasambhupaddhativyakhyaHK-49	p. 3)	p 
MBsomasambhupaddhativyakhyaHK-50	jñānaṃ viśvajñānaṃ viśvaṃ viśeṣeṇa jñāyate'neneti jñānam  |	jñānam viśva jñānam viśvam viśeṣeṇa jñāyate enena iti jñānam 
MBsomasambhupaddhativyakhyaHK-51	karaṇaṃ rūpasāmarthyaṃ | tathā cādiṣṭam  -	karaṇam rūpa sāmarthyam tathā ca ādiṣṭam 
MBsomasambhupaddhativyakhyaHK-52	karaṇañca na śaktyanyacchaktinnācetanā citaḥ |	karaṇam ca na śakti anya śaktin na acetanā citaḥ 
MBsomasambhupaddhativyakhyaHK-53	iti | tadvigraho yasya sa tathoktaṃ bhavati | tattaccharīra -	iti tad vigrahaḥ yasya sa tathā uktam bhavati tad tad śarīra 
MBsomasambhupaddhativyakhyaHK-54	kāryakaraṇopādhi bhedabhinnā cidrūpāśśaktaya evāsya śarīram	kārya karaṇa upādhi bheda bhinnā cit rūpāḥ śaktayaḥ eva asya śarīram 
MBsomasambhupaddhativyakhyaHK-55	na tu mantreśvarādivadbaindavādikaṃ | tathā ca śrutiḥ -	na tu mantreśvara ādi vat baindava ādikam tathā ca śrutiḥ 
MBsomasambhupaddhativyakhyaHK-56	itthaṃ śaktiḥ kurvandehābhāvāducyate dehaśabdaiḥ	ittham śaktiḥ kurvan deha abhāvāt ucyate deha śabdaiḥ 
MBsomasambhupaddhativyakhyaHK-57	iti | avadhūtadevenāpyuktaṃ  -	iti avadhūtadevena api uktam 
MBsomasambhupaddhativyakhyaHK-58	gauṇagrāhanikagranthamamalaṃ vigrahaṃ vinā |	gauṇa grāha nika grantham amalam vigraham vinā 
MBsomasambhupaddhativyakhyaHK-59	śaktidehoparassvakta svādhikārakarā iti ||	sva adhikāra karāḥ iti 
MBsomasambhupaddhativyakhyaHK-60	evaṃ vidhassa kiṃ paramāṇu ityāha  -  viśvarūpamiti |	evaṃvidhassa kim paramāṇu iti āha     viśva rūpam iti 
MBsomasambhupaddhativyakhyaHK-61	śivādikṣityantasarvatatvajātaṃ nityādhiṣṭheyatvādrūpamiva rūpaṃ yasya	śiva ādi kṣiti anta sarva tatva jātam nitya adhiṣṭheya tvāt rūpam iva rūpam yasya 
MBsomasambhupaddhativyakhyaHK-62	sa tathoktaṃ | taduktaṃ śrīmanmṛgendre  -	sa tathā uktam tat uktam śrīmat mṛgendre 
MBsomasambhupaddhativyakhyaHK-63	rūpe vā rūpake yatnā sarvādhiṣṭhānayoginaḥ |	rūpe vā rūpake yatnā sarva adhiṣṭhāna yoginaḥ 
MBsomasambhupaddhativyakhyaHK-64	sarvadā sarvabhūtānāṃ sarvākāropakāriṇaḥ ||	sarvadā sarva bhūtānām sarva ākāra upakāriṇaḥ 
MBsomasambhupaddhativyakhyaHK-65	tathā'nyatrā'pi  -	tathā anyatra api 
MBsomasambhupaddhativyakhyaHK-66	na sā bhāvā kalā kācit santānadvayavartinī |	na sā kalā kācid santāna dvaya vartinī 
MBsomasambhupaddhativyakhyaHK-67	vyāpti * śivakaṃ * svāmadhiṣṭhātrī na vidyate ||	svām adhiṣṭhātrī na vidyate 
MBsomasambhupaddhativyakhyaHK-68	iti	iti 
MBsomasambhupaddhativyakhyaHK-69	kiṃ viśvasamānadehatvavāsanetyāha  -  rarimiti |	kim viśvasamāna deha tva vāsanā iti āha     rarim iti 
MBsomasambhupaddhativyakhyaHK-70	p. 4)	p 
MBsomasambhupaddhativyakhyaHK-71	p. 4) paramā kāraṇātparaṃ sarvātiśāyinam | bindvādīnapi	paramā kāraṇāt param sarva atiśāyinam bindu ādīn api 
MBsomasambhupaddhativyakhyaHK-72	vyāpakatvāt svasvavyāpārarahitācca | taduktaṃ ratnatraye -	vyāpaka tvāt sva sva vyāpāra rahitāt ca tat uktam ratnatraye 
MBsomasambhupaddhativyakhyaHK-73	vyāpako bhuvanādīnāmabhivyāptissa bindunā |	vyāpakaḥ bhuvana ādīnām abhivyāptiḥ sa bindunā 
MBsomasambhupaddhativyakhyaHK-74	binduśaktyā śivenaiṣā nānyena vyāpyate śivaḥ ||	bindu śaktyā śivena eṣā na anyena vyāpyate śivaḥ 
MBsomasambhupaddhativyakhyaHK-75	iti | evaṃvidhaṃ muktātmanāmamuktātmanāmapyastīti tadvyāvartaryā	iti evaṃvidham mukta ātmanām amukta ātmanām api asti iti tad vyāvartaryā 
MBsomasambhupaddhativyakhyaHK-76	viśveṣāñcidacidātmanāṃ īśaṃ tasyaiva hi visveśatvamupapannam |	viśveṣām cit acit ātmanām īśam tasya eva hi visva īśa tvam upapannam 
