segmentnr	original	analyzed
SA_MB_maahesvaratantramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_maahesvaratantramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : m00225	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_maahesvaratantramHK-2	Uniform title: māheśvaratantra	uniform title māheśvaratantra 
SA_MB_maahesvaratantramHK-3	Main title: śriimāheśvaratantra	main title śrii māheśvaratantra 
SA_MB_maahesvaratantramHK-4	Notes: Copied from  Chowkhamba series   469, 470, 471  .	notes copied from chowkhamba series 
SA_MB_maahesvaratantramHK-5	Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyckzowski.	data entered by the staff muktabodha under the supervision of mark s g dyckzowski 
SA_MB_maahesvaratantramHK-6	Revision 0: Sept. 18, 2011	revision 
SA_MB_maahesvaratantramHK-7	Publisher : Chowkhamba	publisher chowkhamba 
SA_MB_maahesvaratantramHK-8	Publication year : 1940	publication year 
SA_MB_maahesvaratantramHK-9	Publication city : Benares	publication citi benares 
SA_MB_maahesvaratantramHK-10	Publication country : India	publication country india 
SA_MB_maahesvaratantramHK-11	śrīmāheśvaratantram	        
SA_MB_maahesvaratantramHK-12	atha prathamaṃ paṭalam	atha prathamam paṭalam 
SA_MB_maahesvaratantramHK-13	śrīpārvatyuvāca	śrī pārvatī uvāca 
SA_MB_maahesvaratantramHK-14	devadeva mahādeva karuṇārṇava śaṅkara |	devadeva mahādeva karuṇā arṇava śaṅkara 
SA_MB_maahesvaratantramHK-15	hara śambho śiva mṛḍ paśunātha namo'stu te || 1-1-1 ||	hara śambho śiva mṛṣ paśunātha namaḥ astu te  
SA_MB_maahesvaratantramHK-16	namaste sarvadevānāṃ daivatāya parātmane |	namaḥ te sarva devānām daivatāya parātmane 
SA_MB_maahesvaratantramHK-17	pinākine namastubhyaṃ gaṅgādhara namo'stu te || 1-2 ||	pinākine namaḥ tubhyam gaṅgādhara namaḥ astu te 
SA_MB_maahesvaratantramHK-18	bhūtibhūṣitadehāya bhaktānāmabhayaṅkara |	bhūti bhūṣita dehāya bhaktānām abhayaṅkara 
SA_MB_maahesvaratantramHK-19	karpūraviśadābhāya trinetrāya namo'stute || 1-3 ||	karpūra viśada ābhāya trinetrāya namaḥ stute 
SA_MB_maahesvaratantramHK-20	namaścandrakalādhārin nīlakaṇṭha maheśvara |	namaḥ candra kalā dhārin nīlakaṇṭha maheśvara 
SA_MB_maahesvaratantramHK-21	mahābhujaṅgamābaddhajaṭājūṭa śivaprada || 1-4 ||	            
SA_MB_maahesvaratantramHK-22	akiñcanāya śuddhāya hyaṇimādyaṣṭasiddhaye |	akiñcanāya śuddhāya hi aṇima ādi aṣṭa siddhaye 
SA_MB_maahesvaratantramHK-23	saṃsāravāridhitaraṇe plavabhūtapadāmbuja || 1-5 ||	saṃsāra vāridhi taraṇe plava bhūta pada ambuja 
SA_MB_maahesvaratantramHK-24	yogīśvarāya yogāya yogināṃ pataye namaḥ |	yogi īśvarāya yogāya yoginām pataye namaḥ 
SA_MB_maahesvaratantramHK-25	yogihṛtpadmamārtaṇḍa yogānandamayāya te || 1-6 ||	yogi hṛd padma mārtaṇḍa yoga ānanda mayāya te 
SA_MB_maahesvaratantramHK-26	sṛṣṭyarthaṃ brahmarūpo'si pālanārthaṃ svayaṃ hariḥ |	sṛṣṭi artham brahma rūpā asi pālana artham svayam hariḥ 
SA_MB_maahesvaratantramHK-27	rudro'syantāya deveśa namastritayarūpiṇe || 1-7 ||	deveśa namaḥ tritaya rūpiṇe   
SA_MB_maahesvaratantramHK-28	namo vedāntavedyāya nityānandamayāya te |	namaḥ vedānta vedyāya nitya ānanda mayāya te 
SA_MB_maahesvaratantramHK-29	nirañjanāya śuddhāya saccidānandacetase || 1-8 ||	nirañjanāya śuddhāya saccidānanda cetase 
SA_MB_maahesvaratantramHK-30	nirmalāya nirāśāya nirīśāyākhilātmane |	nirmalāya nirāśāya nirīśāya akhilātmane 
SA_MB_maahesvaratantramHK-31	aṇoraṇīyase tubhyaṃ mahato'pi mahīyase || 1-9 ||	aṇoḥ aṇīyase tubhyam mahataḥ api mahīyase 
