segmentnr	original	analyzed
SA_GSP32_vvmanmhu-0	Vādivāgīśvara:	vādi vāc īśvara 
SA_GSP32_vvmanmhu-1	Mānamanohara	māna manohara 
SA_GSP32_vvmanmhu-2	namastasyai mahābhūtabaddhān amṛtasevanāt /	namaḥ tasyai mahābhūta baddhān amṛta sevanāt 
SA_GSP32_vvmanmhu-3	mocayatyakulasthāpi yā śaktiścitsvarūpiṇī // 1 //	mocayati a kula sthā api yā śaktiḥ cit svarūpiṇī 
SA_GSP32_vvmanmhu-4	vāgīśvarācāryasutena vādivāgīśvareṇa kriyate gabhīraḥ /	vāc īśvara ācārya sutena vādi vāc īśvareṇa kriyate gabhīraḥ 
SA_GSP32_vvmanmhu-5	kathāsu garjatprativādigarvapraśāntaye mānamanoharo 'yam // 2 //	kathāsu garjat prativādi garva praśāntaye māna manoharaḥ yam 
SA_GSP32_vvmanmhu-6	siddhiprakaraṇam	siddhi prakaraṇam 
SA_GSP32_vvmanmhu-7	[īśvarasiddhiḥ]	īśvara siddhiḥ 
SA_GSP32_vvmanmhu-8	1) vivādādhyāsitaṃ karma prayatnādhārajaṃ karmatvāt,	vivāda adhyāsitam karma prayatna ādhāra jam karma tvāt 
SA_GSP32_vvmanmhu-9	yatkarma tat prayatnādhārajaṃ yathā - sampratipannaṃ karma,	yat karma tat prayatna ādhāra jam yathā sampratipannam karma 
SA_GSP32_vvmanmhu-10	tathā vivādādhyāsitaṃ karma,	tathā vivāda adhyāsitam karma 
SA_GSP32_vvmanmhu-11	tasmātprayatnādhārajam /	tasmāt prayatna ādhāra jam 
SA_GSP32_vvmanmhu-12	2) vivādādhyāsitaṃ mūrtaṃ prayatnādhārajam,	vivāda adhyāsitam mūrtam prayatna ādhāra jam 
SA_GSP32_vvmanmhu-13	paramāṇuvyatiriktatve sati mūrtatvāt /	paramāṇu vyatirikta tve sati mūrta tvāt 
SA_GSP32_vvmanmhu-14	3) gandhaḥ prayatnajaḥ,	         
SA_GSP32_vvmanmhu-15	gandhatvāt,	gandha tvāt 
SA_GSP32_vvmanmhu-16	ghaṭavattadgatagandhavacca /	ghaṭa vat tad gata gandha vat ca 
SA_GSP32_vvmanmhu-17	na ca śarīriṇājanyatvādityanena prakaraṇasamatvam,	na ca śarīriṇā ajanya tvāt iti anena prakaraṇa samatvam 
SA_GSP32_vvmanmhu-18	nāpi tajjanyatvamupādhiḥ,	nā api tad janya tvam upādhiḥ 
SA_GSP32_vvmanmhu-19	akāryatvasyoprādheḥ,	akārya tvasya uprādheḥ 
SA_GSP32_vvmanmhu-20	vyarthaviśeṣaṇatvācca /	vyartha viśeṣaṇa tvāt ca 
SA_GSP32_vvmanmhu-21	etena vyāptidarśanakāle karmatvakāryatvāderaṅkaratajjananādau kevalasyāpi darśanād vyāptaniścaya iti parākṛtam,	etena vyāpti darśana kāle karma tva kārya tva ādeḥ aṅkara tad janana ādau kevalasya api darśanāt vyāpta niścayaḥ iti parākṛtam 
SA_GSP32_vvmanmhu-22	upādhisadbhāvasyā 'nirūpitatvāt /	upādhi sadbhāvasya a nirūpita tvāt 
SA_GSP32_vvmanmhu-23	yāvadupādhirna nirūpyate,	yāvat upādhiḥ na nirūpyate 
SA_GSP32_vvmanmhu-24	tāvadekasminnapi piṇḍenayoḥ sambandhaniyame prayojakatvaṃ vācyam /	tāvat ekasmin api piṇḍena ayoḥ sambandha niyame prayojaka tvam vācyam 
SA_GSP32_vvmanmhu-25	anyāprayuktasambandhasyāpi sādhyaparityāge svabhāvaparityāgaprasaṅgāt,	anya a prayukta sambandhasya api sādhya parityāge svabhāva parityāga prasaṅgāt 
SA_GSP32_vvmanmhu-26	nirūpādhikasambandhatvācca vyāpteḥ /	nirūpa adhika sambandha tvāt ca vyāpteḥ 
SA_GSP32_vvmanmhu-27	4) kiṃ ca vivādhyāsite pṛthivyudake prayatnavatā ghṛte,	kim ca pṛthivī udake prayatnavatā ghṛte 
SA_GSP32_vvmanmhu-28	gurutve satyapātitvāt karatalāmalakavat /	guru tve satya pāti tvāt kara tala āmalaka vat 
SA_GSP32_vvmanmhu-29	5) īśvarajñānaṃ nityam,	īśvara jñānam nityam 
SA_GSP32_vvmanmhu-30	dviṣṭhavyatiriktatve sati īśvaraniṣṭhatvāt,	             
SA_GSP32_vvmanmhu-31	tadgatamahatvavat /	tad gata mahat tva vat 
SA_GSP32_vvmanmhu-32	na ca jñānatvādityanena prakaraṇasamatvam,	na ca jñāna tvāt iti anena prakaraṇa samatvam 
SA_GSP32_vvmanmhu-33	kāraṇasadbhāvasyopādheḥ /	kāraṇa sadbhāvasya upādheḥ 
SA_GSP32_vvmanmhu-34	tasyāpi sādhane bādhaḥ --- na hi draṣṭurddaṣṭerviparilopo vidyate (bṛha 4.3.23)	tasya api sādhane bādhaḥ na hi draṣṭuḥ daṣṭeḥ viparilopaḥ vidyate 
SA_GSP32_vvmanmhu-35	ityāgamabādhaḥ /	iti āgama bādhaḥ 
SA_GSP32_vvmanmhu-36	anyathā jalaparamāṇurūpamanityam,	anyathā jala paramāṇu rūpam anityam 
SA_GSP32_vvmanmhu-37	rūpatvādityapi syāt /	rūpa tvāt iti api syāt 
SA_GSP32_vvmanmhu-38	na ca tatrāpi kāraṇasadbhāva upādhiḥ,	na ca tatra api kāraṇa sadbhāvaḥ upādhiḥ 
SA_GSP32_vvmanmhu-39	tasyāpi sādhanādbādhāyā abhāvāt /	tasya api sādhanāt bādhāyāḥ abhāvāt 
SA_GSP32_vvmanmhu-40	6) vivādādhyāsitam nityaviśeṣaguṇādhārajam kāryatvādāpyadvayṇukavat /	vivāda adhyāsitam nitya viśeṣa guṇa ādhāra jam kārya tvāt āpya dvayṇuka vat 
SA_GSP32_vvmanmhu-41	yaśca nityaviśeṣaguṇādhāraḥ,	yaḥ ca nitya viśeṣa guṇa ādhāraḥ 
SA_GSP32_vvmanmhu-42	sa eveśvaraḥ /	saḥ eva īśvaraḥ 
SA_GSP32_vvmanmhu-43	7) bauddhaṃ prati īśvarasādhanam --- vivādādhyāsito vikalpaḥ tadatirikte pramā,	  prati                      
SA_GSP32_vvmanmhu-44	pramātvāt,	pramā tvāt 
SA_GSP32_vvmanmhu-45	nirvikalpakapramāvat /	        
SA_GSP32_vvmanmhu-46	na cāśrayāsiddhisvarūpāsiddhī,	na ca āśraya asiddhi svarūpa asiddhī 
SA_GSP32_vvmanmhu-47	īśvarādiṣu bhaktānāṃ taddhetulyādikalpanā /	īśvara ādiṣu bhaktānām tad hetulya ādi kalpanā 
SA_GSP32_vvmanmhu-48	vāsanāmātrabhāvinyo jāyante vividhāḥ sphuṭam //	vāsanā mātra bhāvinyaḥ jāyante vividhāḥ sphuṭam 
SA_GSP32_vvmanmhu-49	(ta saṃ 282) iti tvayaivābhyupagateḥ,	ta saṃ iti tvayā eva abhyupagateḥ 
SA_GSP32_vvmanmhu-50	mama sutarāmiṣṭatvāt,	mama sutarām iṣṭa tvāt 
SA_GSP32_vvmanmhu-51	tvanmate svaprakāśatvena sarvajñānānāṃ pramātvāt,	tvad mate sva prakāśa tvena sarva jñānānām pramā tvāt 
SA_GSP32_vvmanmhu-52	mama tu prakṛte 'vipratipatteśca /	mama tu prakṛte vipratipatteḥ ca 
SA_GSP32_vvmanmhu-53	8) etajjñānam,	etat jñānam 
SA_GSP32_vvmanmhu-54	etadutpādakānityavyatiriktajñānajam,	               
SA_GSP32_vvmanmhu-55	kāryatvāt,	kārya tvāt 
SA_GSP32_vvmanmhu-56	sampratipannavat /	sampratipanna vat 
SA_GSP32_vvmanmhu-57	na cātraitadvyatiriktatvamupādhiḥ,	na ca atra etad vyatirikta tvam upādhiḥ 
SA_GSP32_vvmanmhu-58	tava vyarthaviśeṣaṇatvāt,	tava vyartha viśeṣaṇa tvāt 
SA_GSP32_vvmanmhu-59	mama nityeṣvapi sambhavāt /	mama nityeṣu api sambhavāt 
SA_GSP32_vvmanmhu-60	kāryatve satīti viśeṣaṇe pūrvadoṣānuṣaṅgaḥ /	kārya tve sati iti viśeṣaṇe pūrva doṣa anuṣaṅgaḥ 
SA_GSP32_vvmanmhu-61	nityajñānādhāra īśvara itīśvaralakṣaṇam /	              
SA_GSP32_vvmanmhu-62	tadevaṃ kāryatvādibhirhetubhiḥ siddha īśvaraḥ //	tat evam kārya tva ādibhiḥ hetubhiḥ siddhaḥ īśvaraḥ 
SA_GSP32_vvmanmhu-63	[avayavisiddhiḥ]	        
SA_GSP32_vvmanmhu-64	1) savikalpakaṃ savikalpakavyatirikte pramā,	sa vikalpakam sa vikalpaka vyatirikte pramā 
SA_GSP32_vvmanmhu-65	pramātvāt,	pramā tvāt 
SA_GSP32_vvmanmhu-66	nirvikalpakapramāvat /	        
SA_GSP32_vvmanmhu-67	2) etatkāryam,	etat kāryam 
SA_GSP32_vvmanmhu-68	etadutpādakajñānavyatiriktajanyam, kāryatvāt /	            
SA_GSP32_vvmanmhu-69	3) nirvikalpakam,	      
SA_GSP32_vvmanmhu-70	nirvikalpakotpādakajñānavyatiriktajanyam,	nirvikalpaka utpādaka jñāna vyatirikta janyam 
SA_GSP32_vvmanmhu-71	kāryatvād,	kārya tvāt 
SA_GSP32_vvmanmhu-72	jñānāntaravat,	jñāna antara vat 
SA_GSP32_vvmanmhu-73	savikalpakavacca /	sa vikalpaka vat ca 
SA_GSP32_vvmanmhu-74	na ca nirvikalpakatvamupādhiḥ vaiyarthādviśeṣaṇasya /	na ca nirvikalpaka tvam upādhiḥ vaiyarthāt viśeṣaṇasya 
SA_GSP32_vvmanmhu-75	yatprakāśate tajjñānam,	yat prakāśate tat jñānam 
SA_GSP32_vvmanmhu-76	yathā sampratipannam /	yathā sampratipannam 
SA_GSP32_vvmanmhu-77	prakāśate vivādapadamiti nātra prakaraṇasamatvam,	prakāśate vivāda padam iti na atra prakaraṇa samatvam 
SA_GSP32_vvmanmhu-78	ubhayavādisiddhāśrayasya durnirūpatvāt /	ubhaya vādi siddha āśrayasya durnirūpa tvāt 
SA_GSP32_vvmanmhu-79	etena vastutvādayo nirastāḥ /	etena vastu tva ādayaḥ nirastāḥ 
SA_GSP32_vvmanmhu-80	vimataṃ jñānātmakam,	vimatam jñāna ātmakam 
SA_GSP32_vvmanmhu-81	vastutvāt sattvāt,	vastu tvāt sattvāt 
SA_GSP32_vvmanmhu-82	sampratipannavaditi /	sampratipanna vat iti 
SA_GSP32_vvmanmhu-83	4) sthūlavikalpo bāhye 'rthe pramā,	sthūla vikalpaḥ bāhye rthe pramā 
SA_GSP32_vvmanmhu-84	pramātvād,	pramā tvāt 
SA_GSP32_vvmanmhu-85	rūpadarśanavadityavayavisiddhiḥ /	rūpa darśana vat iti avayavi siddhiḥ 
SA_GSP32_vvmanmhu-86	na ca vṛttivikalpādibādhitatvādyutthānam,	na ca vṛtti vikalpa ādi bādhita tva ādi utthānam 
SA_GSP32_vvmanmhu-87	teṣāmeva pratyakṣabādhitatvāt /	teṣām eva pratyakṣa bādhita tvāt 
SA_GSP32_vvmanmhu-88	indriyaṃ dravyagrāhakaṃ na bhavati,	indriyam dravya grāhakam na bhavati 
SA_GSP32_vvmanmhu-89	indriyatvād,	indriya tvāt 
SA_GSP32_vvmanmhu-90	rasanavaditi tu vyāptyasiddhisvarūpāsiddhidṛṣṭāntāsiddhiduṣṭatvādasādhanam /	rasana vat iti tu vyāpti asiddhi svarūpa asiddhi dṛṣṭānta asiddhi duṣṭa tvāt asādhanam 
SA_GSP32_vvmanmhu-91	pratiyogino 'jñāne vyatirekasya jñātumaśakyatvād indriyasvarūpasya dravyaviśeṣaṇatvācca /	pratiyoginaḥ jñāne vyatirekasya jñātum aśakya tvāt indriya svarūpasya dravya viśeṣaṇa tvāt ca 
SA_GSP32_vvmanmhu-92	apare tu gandho 'gandhopādānaḥ,	apare tu gandhaḥ gandha upādānaḥ 
SA_GSP32_vvmanmhu-93	kāryatvādrūpavadityavayavisiddhiṃ bruvate /	kārya tvāt rūpa vat iti avayavi siddhim bruvate 
SA_GSP32_vvmanmhu-94	tatra copādānaśabdasya samavāyikāraṇavācakatve dṛṣṭāntābhāvaḥ,	tatra ca upādāna śabdasya samavāyikāraṇa vācaka tve dṛṣṭānta abhāvaḥ 
SA_GSP32_vvmanmhu-95	sajātīyamātravācakatve siddhasādhanatā,	sajātīya mātra vācaka tve siddha sādhana tā 
SA_GSP32_vvmanmhu-96	atyantasajātīyavācakatve pratijñāpadayorvyāghātaḥ /	atyanta sajātīya vācaka tve pratijñā padayoḥ vyāghātaḥ 
