segmentnr	original	analyzed
SA_GV06_vaitss_u-0	(1.1.1) (1.1) atha vitānasya /	atha vitānasya 
SA_GV06_vaitss_u-1	brahmā karmāṇi brahmavedavid dakṣiṇato vidhivad upaviśati vāgyataḥ //	brahmā karmāṇi brahmaveda vid dakṣiṇatas vidhivat upaviśati vāgyataḥ 
SA_GV06_vaitss_u-2	(1.1.2) (1.2) homān ādiṣṭān anumantrayate //	homān ādiṣṭān anumantrayate 
SA_GV06_vaitss_u-3	(1.1.3) (1.3) mantrānādeśe liṅgavateti bhāgaliḥ /	mantra anādeśe liṅgavatā iti bhāgaliḥ 
SA_GV06_vaitss_u-4	(prajāpate na tvad etāny anyaḥ [7.85(80)	prajāpate na tvat etāni anyaḥ 
SA_GV06_vaitss_u-5	.3]) iti yuvā kauśikaḥ /	iti yuvā kauśikaḥ 
SA_GV06_vaitss_u-6	yathādevatam iti māṭharaḥ /	yathādevatam iti māṭharaḥ 
SA_GV06_vaitss_u-7	(oṃ bhūr bhuvaḥ svar janad o3m)	om bhūḥ bhuvaḥ svar janat 
SA_GV06_vaitss_u-8	ity ācāryāḥ //	iti ācāryāḥ 
SA_GV06_vaitss_u-9	(1.1.4) (1.4) pradhānahomamantrān purastāddhomasaṃsthitahomeṣv āvapanty eke //	pradhāna homa mantrān purastāddhoma saṃsthita homeṣu āvapanti eke 
SA_GV06_vaitss_u-10	(1.1.5) (1.5) vācayati yajamānaṃ bhṛgvaṅgirovidā saṃskṛtam //	vācayati yajamānam bhṛgu aṅgiraḥ vidā saṃskṛtam 
SA_GV06_vaitss_u-11	(1.1.6) (1.6) agnir āhavanīyaḥ //	agniḥ āhavanīyaḥ 
SA_GV06_vaitss_u-12	(1.1.7) (1.7) saṃcaravāgyamau brahmavad yajamānasya //	saṃcara vāgyamau brahma vat yajamānasya 
SA_GV06_vaitss_u-13	(1.1.8) (1.8) devatāhavirdakṣiṇā yajurvedāt //	devatā haviḥ dakṣiṇāḥ yajurvedāt 
SA_GV06_vaitss_u-14	(1.1.9) (1.9) āgnīdhrasyottarata upācāraḥ /	āgnīdhrasya uttaratas upācāraḥ 
SA_GV06_vaitss_u-15	sphyasaṃmārgapāṇes tiṣṭhato dakṣiṇāmukhasya //	sphya saṃmārga pāṇeḥ tiṣṭhataḥ dakṣiṇā mukhasya 
SA_GV06_vaitss_u-16	(1.1.10) (1.10) yathāsvaram (	yathāsvaram 
SA_GV06_vaitss_u-17	astu śrau3ṣaṭ)	astu 
SA_GV06_vaitss_u-18	iti pratyāśrāvaṇam //	iti pratyāśrāvaṇam 
SA_GV06_vaitss_u-19	(1.1.11) (1.11) yajamāno 'māvāsyāyāṃ pūrvedyur upavatsyadbhaktam aśnāty aparāhṇe //	yajamānaḥ māvāsyāyām pūrvedyus upavatsyat bhaktam aśnāti aparāhṇe 
SA_GV06_vaitss_u-20	(1.1.12) (1.12) āhavanīyagārhapatyadakṣiṇāgniṣu (	āhavanīya gārhapatya dakṣiṇāgniṣu 
SA_GV06_vaitss_u-21	mamāgne varcaḥ [5.3.1])	mama agne varcaḥ 
SA_GV06_vaitss_u-22	iti samidho 'nvādadhāti vibhāgam //	iti samidhaḥ nu ādadhāti vibhāgam 
SA_GV06_vaitss_u-23	(1.1.13) (1.13) vratam upaiti (	vratam upaiti 
SA_GV06_vaitss_u-24	vratena tvaṃ vratapate [7.78(74).4]) iti /	vratena tvam vratapate iti 
SA_GV06_vaitss_u-25	anaśanam ityādi // (1.1.14) (1.14) (	anaśanam ityādi 
SA_GV06_vaitss_u-26	mamāgne varcaḥ [5.3.1-4])	mama agne varcaḥ 
SA_GV06_vaitss_u-27	iti catasṛbhir devatāḥ parigṛhṇāti /	iti catasṛbhiḥ devatāḥ parigṛhṇāti 
SA_GV06_vaitss_u-28	(sinīvāli pṛthuṣṭuke [7.48(46)	sinīvāli pṛthuṣṭuke 
SA_GV06_vaitss_u-29	]) iti mantroktām // (1.1.15) (1.15) (	iti mantra uktām  /
SA_GV06_vaitss_u-30	anv adya naḥ [7.21(20)	anu adya naḥ 
SA_GV06_vaitss_u-31	]) iti paurṇamāsyām //	iti paurṇamāsyām 
SA_GV06_vaitss_u-32	(1.1.16) (1.16) prātar hutvāgnihotram (	prātar hutvā agnihotram 
SA_GV06_vaitss_u-33	kuhūṃ devīm [7.49(47)	kuhūm devīm 
SA_GV06_vaitss_u-34	]) (yat te devāḥ [7.84(79)	yat te devāḥ 
SA_GV06_vaitss_u-35	]) ity amāvāsyāyām /	iti amāvāsyāyām 
SA_GV06_vaitss_u-36	(rākām aham [7.50(48)	rākām aham 
SA_GV06_vaitss_u-37	]) (pūrṇā paścāt [7.85(80)	pūrṇā paścāt 
SA_GV06_vaitss_u-38	]) iti paurṇamāsyām //	iti paurṇamāsyām 
SA_GV06_vaitss_u-39	(1.1.17) (1.17) atha brahmāṇaṃ vṛṇīte (	atha brahmāṇam vṛṇīte 
SA_GV06_vaitss_u-40	bhūpate bhuvanapate bhuvāṃ pate mahato bhūtasya pate brahmāṇaṃ tvā vṛṇīmahe [TB 3.7.6.1]) iti //	bhūpate bhuvana pate bhuvām pate mahataḥ bhūtasya pate brahmāṇam tvā vṛṇīmahe tb  iti 
SA_GV06_vaitss_u-41	(1.1.18) (1.18) vṛto japati (	vṛtaḥ japati 
SA_GV06_vaitss_u-42	ahaṃ bhūpatiḥ,	aham bhūpatiḥ 
SA_GV06_vaitss_u-43	ahaṃ bhuvanapatiḥ,	aham bhuvana patiḥ 
SA_GV06_vaitss_u-44	ahaṃ bhuvāṃ patiḥ,	aham bhuvām patiḥ 
SA_GV06_vaitss_u-45	ahaṃ mahato bhūtasya patiḥ,	aham mahataḥ bhūtasya patiḥ 
SA_GV06_vaitss_u-46	tad ahaṃ manase prabravīmi mano vāca vāg gāyatryai gāyatry uṣṇiha uṣṇig anuṣṭubhe	tat aham manase prabravīmi manaḥ vāce vāc gāyatryai gāyatrī uṣṇihe uṣṇih anuṣṭubhe 
SA_GV06_vaitss_u-47	'nuṣṭub bṛhatyai bṛhatī paṅktaye paṅktis triṣṭubhe triṣṭub jagatyai jagatī prajāpataye	anuṣṭubh bṛhatyai bṛhatī paṅktaye paṅktiḥ triṣṭubhe triṣṭubh jagatyai jagatī prajāpataye 
SA_GV06_vaitss_u-48	prajāpatir viśvebhyo devebhyaḥ [TB 3.7.6.1+2,	prajāpatiḥ viśvebhyaḥ devebhyaḥ tb 
SA_GV06_vaitss_u-49	MānŚS 5.2.15.2]) (oṃ bhūr bhuvaḥ svar janad o3m)	om bhūḥ bhuvaḥ svar janat 
SA_GV06_vaitss_u-50	iti apratirathañ ca //	iti apratiratham ca 
SA_GV06_vaitss_u-51	(1.1.19) (1.19) jīvābhir ācamyetyādi prapadanāntam //	          
SA_GV06_vaitss_u-52	(1.1.20) (1.20) uttarato 'gner dakṣiṇato 'parāgnibhyāṃ prapadyāsādaṃ vīks.ya (	uttaratas gneḥ dakṣiṇatas parāgnibhyām prapadya āsādam 
SA_GV06_vaitss_u-53	ahe daidhiṣavya [TS 3.2.4.4])	ahe daidhiṣavya ts 
SA_GV06_vaitss_u-54	ityādy ā dyāvāpṛthivyoḥ samīkṣaṇāt //	ityādi ā dyāvāpṛthivyoḥ samīkṣaṇāt 
SA_GV06_vaitss_u-55	(1.2.1) (2.1) yatra vijānāti (	yatra vijānāti 
SA_GV06_vaitss_u-56	brahmann apaḥ praṇeṣyāmīti tatra praṇaya yajñaṃ devatā vardhaya tvam /	brahman apaḥ praṇeṣyāmi iti tatra praṇaya yajñam devatāḥ vardhaya tvam 
SA_GV06_vaitss_u-57	nākasya pṛṣṭhe svarge loke yajamāno astu sapta ṛṣīṇāṃ sukṛtāṃ yatra lokas tatremaṃ yajñaṃ yajamānaṃ ca dhehi,	nākasya pṛṣṭhe svarge loke yajamānaḥ astu sapta ṛṣīṇām sukṛtām yatra lokaḥ tatra imam yajñam yajamānam ca dhehi 
SA_GV06_vaitss_u-58	oṃ bhūr bhuvaḥ svar janad o3ṃ praṇaya [cf. ĀpŚS 1.16.5])	om bhūḥ bhuvaḥ svar janat praṇaya 
SA_GV06_vaitss_u-59	iti yathāsvaram anujānāti /	iti yathāsvaram anujānāti 
SA_GV06_vaitss_u-60	evaṃ sarvatrānujñāpadam ādyantayoḥ //	evam sarvatra anujñā padam ādi antayoḥ 
SA_GV06_vaitss_u-61	(1.2.2) (2.2) praṇītāsu praṇīyamānāsu vācaṃ yacchaty ā haviṣkṛta udvādanāt //	praṇītāsu praṇīyamānāsu vācam yacchati ā haviṣkṛtaḥ udvādanāt 
SA_GV06_vaitss_u-62	(1.2.3) (2.3) yadi vaded vaiṣṇavīṃ japet //	yadi vadet vaiṣṇavīm japet 
SA_GV06_vaitss_u-63	(1.2.4) (2.4) āgnīdhro 'nvāhāryādhiśrayaṇād vediṃ parisamuhyotkaradeśe nidadhāti /	āgnīdhraḥ nvāhārya adhiśrayaṇāt vedim parisamuhya utkara deśe nidadhāti 
SA_GV06_vaitss_u-64	stambayajuṣo dvitīyapurīṣe prahṛte 'vastabhnāti ca (	stambayajuṣaḥ dvitīya purīṣe prahṛte vastabhnāti ca 
SA_GV06_vaitss_u-65	araro divaṃ mā paptaḥ [VSM 1.26]) iti // (1.2.5) (2.5) (	araro divam mā paptaḥ vsm  iti 
SA_GV06_vaitss_u-66	bṛhaspate parigṛhāṇa [sakala at KauśS 137.11,	bṛhaspate parigṛhāṇa sakala at kauśs 
SA_GV06_vaitss_u-67	KātyŚS 2.2.12]) iti vediṃ parigṛhyamāṇām anumantrayate // (1.2.6) (2.6) (	iti vedim parigṛhyamāṇām anumantrayate     
SA_GV06_vaitss_u-68	āśāsānā saumanasam [14.1.42])	āśāsānā saumanasam 
SA_GV06_vaitss_u-69	iti patnīṃ saṃnahyamānām // (1.2.7) (2.7) (	iti patnīm saṃnahyamānām 
SA_GV06_vaitss_u-70	ghṛtaṃ te agne [7.87(82)	ghṛtam te agne 
SA_GV06_vaitss_u-71	.6]) ity ājye nirupyamāṇe 'gnim /	iti ājye nirupyamāṇe gnim 
SA_GV06_vaitss_u-72	(pari stṛṇīhi [7.104(99)	pari stṛṇīhi 
SA_GV06_vaitss_u-73	]) iti vediṃ paristṛṇantam // (1.2.8) (2.8) (	iti vedim paristṛṇantam 
SA_GV06_vaitss_u-74	yasyāṃ vṛkṣāḥ [12.1.27])	yasyām vṛkṣāḥ 
SA_GV06_vaitss_u-75	iti paridhīn nidhīyamānān // (1.2.9) (2.9) (	iti paridhīn nidhīyamānān  /
SA_GV06_vaitss_u-76	ṛṣīṇāṃ prastaro 'si [16.2.6])	ṛṣīṇām prastaraḥ si 
SA_GV06_vaitss_u-77	iti prastaram //	iti prastaram 
SA_GV06_vaitss_u-78	(1.2.10) (2.10) āsāditeṣu haviḥṣūktān purastāddhomān juhoti /	āsāditeṣu haviḥṣu uktān purastāddhomān juhoti 
SA_GV06_vaitss_u-79	abhicāreṣv ābhicārikān saṃsthitahomāṃś ca // (1.2.11) (2.11) (	abhicāreṣu ābhicārikān saṃsthita homān ca 
SA_GV06_vaitss_u-80	agner manve [4.23])	agneḥ manve 
SA_GV06_vaitss_u-81	iti sāmidhenīr anumantrayate // (1.2.12) (2.12) (	iti sāmidhenīḥ anumantrayate    
SA_GV06_vaitss_u-82	prajāpate na tvad etāny anyaḥ [7.85(80)	prajāpate na tvat etāni anyaḥ 
SA_GV06_vaitss_u-83	.3]) iti prājāpatyam āghāram // (1.2.13) (2.13) (	iti prājāpatyam āghāram   
SA_GV06_vaitss_u-84	agnīt paridhīṃś cāgniṃ ca tristriḥ saṃmṛḍḍhi [cf. ĀpŚS 2.12.10])	agnīdh paridhīn ca agnim ca tris tris saṃmṛḍḍhi 
SA_GV06_vaitss_u-85	iti preṣati āgnīdhraḥ sphyam agniṃ ca [Caland, aḷ.,	iti preṣati āgnīdhraḥ sphyam agnim ca calan aḷ 
SA_GV06_vaitss_u-86	suggests {agniṃ ca}:	suggests agnim ca 
SA_GV06_vaitss_u-87	interpolation] saṃmārgam antarā kṛtvā paridhīn madhyamadakṣiṇottarān tristriḥ saṃmārṣṭi (	interpolation saṃmārgam antarā kṛtvā paridhīn madhyama dakṣiṇa uttarān tris tris saṃmārṣṭi 
SA_GV06_vaitss_u-88	agne vājajit vājaṃ tvā sariṣ.yantaṃ vājajitaṃ saṃmārjmi [VSM 2.7]) iti /	agne vāja jit vājam tvā sariṣyantam vāja jitam saṃmārjmi vsm  iti 
SA_GV06_vaitss_u-89	saṃmārgeṇārvāñcam agnim upavājayati (	saṃmārgeṇa arvāñcam agnim upavājayati 
SA_GV06_vaitss_u-90	vājaṃ tvāgne jeṣyantaṃ saniṣyantaṃ saṃmārjmi vājaṃ jaya [cf. BaudhŚS 1.15:23.2 etc.]) iti // (1.2.14) (2.14) (	vājam tvā agne jeṣyantam saniṣyantam saṃmārjmi vājam jaya cf baudhśs iti   
SA_GV06_vaitss_u-91	indremam [6.5.2])	indra imam 
SA_GV06_vaitss_u-92	ity aindram āghāram //	iti aindram āghāram 
SA_GV06_vaitss_u-93	(1.2.15) (2.15) pravare pravriyamāṇe vācayed (	pravare pravriyamāṇe vācayet 
SA_GV06_vaitss_u-94	devāḥ pitaraḥ [6.123.3-5]) iti tisraḥ // (1.2.16) (2.16) (	devāḥ pitaraḥ iti tisraḥ    
SA_GV06_vaitss_u-95	grīṣmo hemantaḥ [6.55.2])	grīṣmaḥ hemantaḥ 
SA_GV06_vaitss_u-96	iti prayājān // (1.2.17) (2.17) (	iti prayājān 
SA_GV06_vaitss_u-97	ahaṃ jajāna [6.61.3])	aham jajāna 
SA_GV06_vaitss_u-98	ity ājyabhāgau // (1.3.1) (3.1) (	iti ājyabhāgau    
SA_GV06_vaitss_u-99	yenendrāya [1.9.3])	yena indrāya 
SA_GV06_vaitss_u-100	ity āgneyam // (1.3.2) (3.2) (	iti āgneyam  /
SA_GV06_vaitss_u-101	mā vaniṃ mā vācam [5.7.6])	mā vanim mā vācam 
SA_GV06_vaitss_u-102	ity aindrāgnam //	iti aindrāgnam 
SA_GV06_vaitss_u-103	(1.3.3) (3.3) sāṃnāyyasyaindraṃ māhendraṃ vā (	sāṃnāyyasya aindram māhendram vā 
SA_GV06_vaitss_u-104	indremam [6.5.2]) (	indra imam 
