segmentnr	original	analyzed
SA_GR14_prakassu-0	atha prathamo 'dhyāyaḥ	atha prathamaḥ dhyāyaḥ 
SA_GR14_prakassu-1	sarvalokeśvaro viṣṇuḥ sṛṣṭyādyaṣṭakṛdīśvaraḥ /	                
SA_GR14_prakassu-2	yathā sasarja nikhilaṃ tanme brūhi jagadguro // PS_1,1.1 //	yathā sasarja nikhilam tat me brūhi jagadguro 
SA_GR14_prakassu-3	śrīhaṃsa uvāca	śrī haṃsaḥ uvāca 
SA_GR14_prakassu-4	nārāyaṇo 'nantaśaktiḥ pūrṇānando 'kṣaraḥ svarāṭ /	        
SA_GR14_prakassu-5	jñanānandātmakānantatanurāsīditi śrutiḥ // PS_1,1.2 //	jñana ānanda ātmaka ananta tanuḥ āsīt iti śrutiḥ 
SA_GR14_prakassu-6	tasya svatantrasya hareḥ sākalyena mahātmanaḥ /	tasya svatantrasya hareḥ sākalyena mahātmanaḥ 
SA_GR14_prakassu-7	svarūpaṃ naiva jānanti ramābrahmādayopi tu // PS_1,1.3 //	sva rūpam nā eva jānanti ramā brahma ādayaḥ api tu 
SA_GR14_prakassu-8	tathāpi te pravakṣyāmi yathā jānāsi tatvataḥ /	tathā api te pravakṣyāmi yathā jānāsi tatvataḥ 
SA_GR14_prakassu-9	pūrṇakāmasya tasyāsya sṛṣṭyādyairna prayojanam // PS_1,1.4 //	pūrṇa kāmasya tasya asya sṛṣṭi ādyaiḥ na prayojanam 
SA_GR14_prakassu-10	svabhāvastādṛśastasya tadarthaṃ tatkarotyajaḥ /	svabhāvaḥ tādṛśaḥ tasya tad artham tat karoti ajaḥ 
SA_GR14_prakassu-11	sa eva bhagavānātmā carācaraniyāmakaḥ // PS_1,1.5 //	saḥ eva bhagavān ātmā carācara niyāmakaḥ 
SA_GR14_prakassu-12	aṇḍamāvaraṇān sarvān prākṛtān puruṣottamaḥ /	aṇḍam āvaraṇān sarvān prākṛtān puruṣottamaḥ 
SA_GR14_prakassu-13	saṅkarṣaṇo nṛsiṃhena rūpeṇāgrasadīśvaraḥ // PS_1,1.6 //	saṅkarṣaṇaḥ nṛsiṃhena rūpeṇa agrasat īśvaraḥ 
SA_GR14_prakassu-14	tataḥ sarvān pūrvakalpamuktān baddhāṃśca cetanān /	tatas sarvān pūrva kalpa muktān baddhān ca cetanān 
SA_GR14_prakassu-15	svodare sthāpya bhagavān svaprakāśo 'svapatsukhī // PS_1,1.7 //	sva udare sthāpya bhagavān sva prakāśaḥ svapat sukhī 
SA_GR14_prakassu-16	daśāvaraṇasaṃyuktabramhāṇḍasya stithau mitiḥ /	daśa āvaraṇa saṃyukta bramha aṇḍasya s tithau mitiḥ 
SA_GR14_prakassu-17	yāvatpradeśastattulyarūpā śrīrudarūpiṇī // PS_1,1.8 //	yāvat pradeśaḥ tad tulya rūpā śrīḥ uda rūpiṇī 
SA_GR14_prakassu-18	tāvadrūpavatī bhūmiḥ vaṭapatrābhavatpurā /	tāvat rūpavatī bhūmiḥ vaṭa patrā bhavat purā 
SA_GR14_prakassu-19	durgā tāvatparimitā andhakārasvarūpiṇī // PS_1,1.9 //	durgā tāvat parimitā andhakāra svarūpiṇī 
SA_GR14_prakassu-20	tadā ramāvinā kaścinnānyadāsīdbahisthale /	tadā ramā vinā kaścid nā anyat āsīt bahi sthale 
SA_GR14_prakassu-21	śūnyanāmnaḥ śiśorgarbhe sarve jīvāstadāvasan // PS_1,1.10 //	śūnya nāmnaḥ śiśoḥ garbhe sarve jīvāḥ tadā avasan 
SA_GR14_prakassu-22	tadūrdhvakukṣigā muktāḥ prabhavanti mahālaye /	tad ūrdhva kukṣi gāḥ muktāḥ prabhavanti mahālaye 
SA_GR14_prakassu-23	muktiyogyā madhyakukṣau nityabaddhāstu nabhitaḥ // PS_1,1.11 //	mukti yogyāḥ madhya kukṣau nitya baddhāḥ tu 
SA_GR14_prakassu-24	adhosurāḥ kaṭitaṭe prāptaduḥkhāstadūrdhvagāḥ /	adhosurāḥ kaṭi taṭe prāpta duḥkhāḥ tad ūrdhva gāḥ 
SA_GR14_prakassu-25	vasanti kḷptānandaste muktā bhuñjanti netarāḥ // PS_1,1.12 //	vasanti kḷpta ānandaḥ te muktāḥ bhuñjanti na itarāḥ 
SA_GR14_prakassu-26	prāptavyān pralayenaiva teṣāṃ dāsyati mādhavaḥ /	prāptavyān pralayena eva teṣām dāsyati mādhavaḥ 
SA_GR14_prakassu-27	hitvā prāptavyamānandaṃ kḷptānandaikabhojinām // PS_1,1.13 //	hitvā prāptavyam ānandam kḷpta ānanda eka bhojinām 
SA_GR14_prakassu-28	vaikuṇṭhādi vihārañca hitvā garbhasthitirhareḥ /	vaikuṇṭha ādi vihāram ca hitvā garbha sthitiḥ hareḥ 
SA_GR14_prakassu-29	pralaye sarvamuktānāṃ nāśa ityucyatebjaja // PS_1,1.14 //	pralaye sarva muktānām nāśaḥ iti ucyate ibjaja 
SA_GR14_prakassu-30	sukhaduḥkhādi bhogārhāḥ icchājñānasvarūpiṇaḥ /	sukha duḥkha ādi bhoga arhāḥ icchā jñāna svarūpiṇaḥ 
SA_GR14_prakassu-31	dveṣadharmādharmayatnaniratā jīvarāśayaḥ // PS_1,1.15 //	dveṣa dharma adharma yatna niratāḥ jīva rāśayaḥ 
SA_GR14_prakassu-32	liṅgabaddhāḥ samastāśca sṛṣṭau jīvāścaranti hi /	liṅga baddhāḥ samastāḥ ca sṛṣṭau jīvāḥ caranti hi 
SA_GR14_prakassu-33	sāmyāvasthāmupagatāḥ liṅgadeha samanvitāḥ // PS_1,1.16 //	sāmya avasthām upagatāḥ liṅga deha samanvitāḥ 
SA_GR14_prakassu-34	laye vasantīśagarbhe pūrvaśaktistadānahi /	laye vasanti īśa garbhe pūrva śaktiḥ tadā nahi 
SA_GR14_prakassu-35	tadāsarve gāḍhanidrāmupagacchanti tādṛśāḥ // PS_1,1.17 //	tadā sarve gāḍha nidrām upagacchanti tādṛśāḥ 
SA_GR14_prakassu-36	laya ityucyate sadbhiḥ na layosti svarūpataḥ /	layaḥ iti ucyate sadbhiḥ na svarūpataḥ 
SA_GR14_prakassu-37	sarvajīvasvarūpasthāḥ jñānavyañanaśaktayaḥ // PS_1,1.18 //	                             
SA_GR14_prakassu-38	manovṛttijñānadānaśaktiryāśrutermatā /	manaḥ vṛtti jñāna dāna śaktiḥ yā āśruteḥ matā 
SA_GR14_prakassu-39	layejīvādyabhāvena sā śaktiḥ kuṇṭhitā bhavet // PS_1,1.19 //	sā śaktiḥ kuṇṭhitā bhavet 
SA_GR14_prakassu-40	vyāpteśvaramatisthānāṃ śrutīnāṃ tādṛśo layaḥ /	vyāpta īśvara mati sthānām śrutīnām tādṛśaḥ layaḥ 
SA_GR14_prakassu-41	aṇḍādijaḍajīvānāṃ vyomāvyākṛtasaṃjñakam // PS_1,1.20 //	aṇḍa ādi jaḍa jīvānām vyoma avyākṛta saṃjñakam 
SA_GR14_prakassu-42	āśrayaṃ sṛṣṭikāletatpralaye kuṇṭhitaṃ bhavet /	āśrayam sṛṣṭi kāla itad pralaye kuṇṭhitam bhavet 
SA_GR14_prakassu-43	deśasyāvyākṛtasyāsya nāśa ityucyate laye // PS_1,1.21 //	deśasya avyākṛtasya asya nāśaḥ iti ucyate laye 
SA_GR14_prakassu-44	samasta liṅgadehānāṃ tattatkarmānusārataḥ /	samasta liṅga dehānām tad tad karma anusārataḥ 
SA_GR14_prakassu-45	nānāyoni prāpikāsti śaktiḥ sṛṣṭau laye na tu // PS_1,1.22 //	nānā yoni prāpikā asti śaktiḥ sṛṣṭau laye na tu 
SA_GR14_prakassu-46	sukhaduḥkhapradāśaktiḥ samastakṛtakarmaṇām /	sukha duḥkha pradā śaktiḥ samasta kṛta karmaṇām 
SA_GR14_prakassu-47	sṛṣṭau laye na sā viṣṇorājñayā kuṇṭhitā bhavet // PS_1,1.23 //	sṛṣṭau laye na sā viṣṇoḥ ājñayā kuṇṭhitā bhavet 
SA_GR14_prakassu-48	tādṛśo hi layastasya na svarūpalayasmṛtaḥ /	tādṛśaḥ hi layaḥ tasya na svarūpa laya smṛtaḥ 
SA_GR14_prakassu-49	varṇeṣu sarvabhāṣābhivyañjakā śaktiriṣyate // PS_1,1.24 //	varṇeṣu sarva bhāṣā abhivyañjakā śaktiḥ iṣyate 
SA_GR14_prakassu-50	sṛṣṭau na sāsti pralaye teṣāṃ nāśo hi tādṛśaḥ /	sṛṣṭau na sā asti pralaye teṣām nāśaḥ hi tādṛśaḥ 
SA_GR14_prakassu-51	tamaḥ sthānāṃ pūrvakḷptaduḥkhabhogo layaḥ smṛtaḥ // PS_1,1.25 //	tamaḥ sthānām pūrva kḷpta duḥkha bhogaḥ layaḥ smṛtaḥ 
SA_GR14_prakassu-52	prakṛtyātmakaliṅgasya jaḍāyāḥ prakṛtestathā /	prakṛti ātmaka liṅgasya jaḍāyāḥ prakṛteḥ tathā 
SA_GR14_prakassu-53	sūkṣmāṇāṃ sthūlakatvānāṃ triguṇasyāpi kṛtsnaśaḥ // PS_1,1.26 //	sūkṣmāṇām sthūlaka tvānām triguṇasya api kṛtsnaśas 
SA_GR14_prakassu-54	sraṣṭṛtvaśaktiḥ sṛṣṭau hi na laye syattato layaḥ /	sraṣṭṛ tva śaktiḥ sṛṣṭau hi na laye syat tatas layaḥ 
SA_GR14_prakassu-55	hitvā jagatsarjanādyaṃ sarvadā śrīpatau ratiḥ // PS_1,1.27 //	hitvā jagat sarjana ādyam sarvadā śrīpatau ratiḥ 
SA_GR14_prakassu-56	atisāmīpyasevā hi layo lakṣmyāḥ prakīrtitaḥ /	ati sāmīpya sevā hi layaḥ lakṣmyāḥ prakīrtitaḥ 
SA_GR14_prakassu-57	anityasyācetanasya aṇḍāntarbahireva vā // PS_1,1.28 //	anityasya acetanasya aṇḍa antar bahis eva vā 
SA_GR14_prakassu-58	kramātsaṅkarṣaṇāgnestu dāho nāśa udahṛtaḥ /	kramāt saṅkarṣaṇa agneḥ tu dāhaḥ nāśaḥ uda hṛtaḥ 
SA_GR14_prakassu-59	deśataḥ kālato vyāptā varṇāsarvepi śāśvatāḥ // PS_1,1.29 //	deśataḥ kālataḥ vyāptāḥ śāśvatāḥ 
SA_GR14_prakassu-60	jaḍā ca prakṛtirnityā jaḍarūpāṇureva ca /	jaḍā ca prakṛtiḥ nityā jaḍa rūpa aṇuḥ eva ca 
SA_GR14_prakassu-61	deśataḥ kālato vyāptācidrūpāḥ śrīhareḥḥsadā // PS_1,1.30 //	deśataḥ kālataḥ vyāptā acit rūpāḥ śrī hareḥ sadā 
SA_GR14_prakassu-62	anantaguṇato nīcā guṇato 'nantar iśvare /	ananta guṇataḥ nīcā guṇataḥ nantar iśvare 
SA_GR14_prakassu-63	laye samāśritāḥsarve vasanti kṣīṇaśaktayaḥ // PS_1,1.31 //	laye samāśritāḥ sarve vasanti kṣīṇa śaktayaḥ 
SA_GR14_prakassu-64	sampūrṇaśakte bhagavatyanante deśakālataḥ /	sampūrṇa śakte bhagavati anante deśa kālataḥ 
SA_GR14_prakassu-65	paramāṇumitānantānantarūpaḥ sadā hariḥ // PS_1,1.32 //	                
SA_GR14_prakassu-66	tadabhinnānantasūkṣmasthūlarūpo hariḥ paraḥ /	tad abhinna ananta sūkṣma sthūla rūpaḥ hariḥ paraḥ 
SA_GR14_prakassu-67	samastajīvarūporusūkṣmasthūlasvarūpakaḥ // PS_1,1.33 //	                
SA_GR14_prakassu-68	samastajaḍarūpānantānantarūpo jagadguruḥ /	            
SA_GR14_prakassu-69	anantānantarapairapyabhinno nirguṇo hariḥ // PS_1,1.34 //	             
SA_GR14_prakassu-70	sarvataḥ pāṇipādātmā sarvato 'kṣiśiromukhaḥ /	sarvatas pāṇi pāda ātmā sarvatas kṣi śiraḥ mukhaḥ 
SA_GR14_prakassu-71	sarvatra sarvendriyāvān sarvamāvṛtya tiṣṭhati // PS_1,1.35 //	sarvatra sarva indriyāvān sarvam āvṛtya tiṣṭhati 
SA_GR14_prakassu-72	aprākṛtendriyānantarūpakaḥ paramādbhutaḥ /	               
SA_GR14_prakassu-73	asaṅgaḥ sarvaviccaiva nirguṇo guṇapūritaḥ // PS_1,1.36 //	asaṅgaḥ sarva vid ca eva nirguṇaḥ guṇa pūritaḥ 
SA_GR14_prakassu-74	bahirantaśca bhūtānām acaraścara eva ca /	bahis antar ca bhūtānām acaraḥ caraḥ eva ca 
SA_GR14_prakassu-75	avyaktovyaktarūpaśca sādhuḥsatsākṣigocaraḥ // PS_1,1.37 //	avyaktaḥ uvyakta rūpaḥ ca sādhuḥ sat sākṣi gocaraḥ 
SA_GR14_prakassu-76	ekopyanekavadbhāti nityasatyo mahāsukhaḥ /	ekaḥ upi aneka vat bhāti nitya satyaḥ mahā sukhaḥ 
SA_GR14_prakassu-77	anantavedagamyaśca sṛṣṭyādyaṣṭakṛdīśvaraḥ // PS_1,1.38 //	ananta veda gamyaḥ ca sṛṣṭi ādi aṣṭa kṛt īśvaraḥ 
