segmentnr	original	analyzed
MBdvisatikaalottaramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBdvisatikaalottaramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00200	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBdvisatikaalottaramHK-2	Uniform title: dviśatikālottara	uniform title 
MBdvisatikaalottaramHK-3	Main title: dviśatikālottara with commentary by aghoraśivācārya	main title dviśati kāla uttara with commentary by aghora śiva ācārya 
MBdvisatikaalottaramHK-4	Commentator : aghoraśivācārya	aghora śiva ācārya 
MBdvisatikaalottaramHK-5	Manuscript : IFP transcript 176	manuscript ifp transcript 
MBdvisatikaalottaramHK-6	Description: Transcript 176 from the collections of the IFP/EFEO in Pondicherry	description transcript 
MBdvisatikaalottaramHK-7	Notes: Data entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkowski.	notes data entered by the staff of muktabodha under the direction of mark sg dyczkowski 
MBdvisatikaalottaramHK-8	Revision 0: January 18, 2010	revision january 
MBdvisatikaalottaramHK-9	Publication country : India	publication country india 
MBdvisatikaalottaramHK-10	bhedabhinnaiḥ saṃkulamaneka padārthābhidheyamityarthaḥ | tatrapati padārthe	bheda bhinnaiḥ saṃkulam aneka padārtha abhidheyam iti arthaḥ padārthe 
MBdvisatikaalottaramHK-11	śiva tacchakti muktātmanāṃ vidyeśvarādibhiḥ saha saṃgrahaḥ | paśupadārthe	śiva tad śakti muktātmanām vidyeśvara ādibhiḥ saha saṃgrahaḥ paśu padārthe 
MBdvisatikaalottaramHK-12	tu vijñānākala pralayākala sakalarūpāṇāṃ sarveṣāṃ bandhātmanāṃ pāśa	tu vijñānākala pralayākala sakala rūpāṇām sarveṣām bandha ātmanām pāśa 
MBdvisatikaalottaramHK-13	padārthe ca malakarma māyā tatkāryarodhanaśaktīnāṃ saṃgrahaḥ |	padārthe ca mala karma māyā tad kārya rodhana śaktīnām saṃgrahaḥ 
MBdvisatikaalottaramHK-14	paśupadārthe tu vijñānakala pralayākala sakalarūpāṇāṃ sarveṣāṃ	paśu padārthe tu vijñānakala pralayākala sakala rūpāṇām sarveṣām 
MBdvisatikaalottaramHK-15	bandhātmanāṃ pāśapadārthe ca malakarma māyā tatkārya rodhanaśaktīnāṃ	bandha ātmanām pāśa padārthe ca mala karma māyā tad kārya rodhana śaktīnām 
MBdvisatikaalottaramHK-16	vidhiḥ dīkṣākriyādi snānādi kāla stutyātmika saṃkrāntā tadyogaśca nāḍī	vidhiḥ dīkṣā kriyā ādi snāna ādi kāla stuti ātmika saṃkrāntā tad yogaḥ ca nāḍī 
MBdvisatikaalottaramHK-17	cakrādi viṣayaḥ | śivastu prāsāda lakṣaṇo vakṣyamāṇa evañca yato'ha	cakra ādi viṣayaḥ śivaḥ tu prāsāda lakṣaṇaḥ vakṣyamāṇaḥ evañca yatā uha 
MBdvisatikaalottaramHK-18	meṣāmadhikāriṇāṃ martyānāmanugrahaṃ kartumicchāmi tato	meṣām adhikāriṇām martyānām anugraham kartum icchāmi 
MBdvisatikaalottaramHK-19	viśiṣṭasvarūpa prayojanābhidheyaṃ śāstraṃ mama vaktumarhasīti |	viśiṣṭa svarūpa prayojana abhidheyam śāstram mama vaktum arhasi iti 
MBdvisatikaalottaramHK-20	itthaṃ prārthanāsvarūpamavagamya bhagavānāha -	ittham prārthanā svarūpam avagamya bhagavān āha 
MBdvisatikaalottaramHK-21	athātaḥ saṃpravakṣyāmi śāstrasadbhāvamuttamam |	atha atas saṃpravakṣyāmi śāstra sadbhāvam uttamam 
MBdvisatikaalottaramHK-22	nāmnā tu vātulā tantrāt daghnoghṛtamivoddhṛtam || 1 ||	nāmnā tu vātulā tantrāt 
MBdvisatikaalottaramHK-23	madhuvacca yathā puṣpāt sārātsāramidaṃ śubham ||	madhu vat ca yathā puṣpāt sārāt sāram idam śubham 
MBdvisatikaalottaramHK-24	atheti | praśnānantaraṃ masyopakramādeva siddheḥ | api tu parameśvara	atha iti praśna anantaram siddheḥ api tu parameśvara 
MBdvisatikaalottaramHK-25	jñānānantaraṃ yatpravṛttaṃ tadvakṣyata iti | tadjñānaṃ cānu grāhyādyanu	jñāna anantaram yat pravṛttam tat vakṣyate iti tat jñānam ca anu grāhya ādi anu 
MBdvisatikaalottaramHK-26	grahaṇāya śāstrapraṇayanecchātastatkartṛkaṃ racanāyāṃ kartāramantareṇā	grahaṇāya śāstra praṇayana icchātaḥ tad kartṛkam racanāyām kartāram antareṇa 
MBdvisatikaalottaramHK-27	saṃbhavādakartṛtvaṃ śāstraṃ na saṃbhavati | nā'pyanya kartṛkaṃ | teṣāṃ	saṃbhavāt akartṛ tvam śāstram na saṃbhavati na api anya kartṛkam teṣām 
MBdvisatikaalottaramHK-28	sarvajñatvena śivādi vastvaparijñānāt |	sarvajña tvena śiva ādi vastu aparijñānāt 
MBdvisatikaalottaramHK-29	p. 2) ataśca patipadārthasyātra prathamamuddeśaḥ siddhaḥ | ata iti hetau | yato	atas ca pati padārthasya atra prathamam uddeśaḥ siddhaḥ atas iti hetau yatas 
MBdvisatikaalottaramHK-30	martyāḥ pariṇatamalatvena śaktyāghnātā api vistṛtaśāstrā nadhikāriṇasta	martyāḥ pariṇata mala tvena śaktyā āghnātāḥ api vistṛta śāstrāḥ 
MBdvisatikaalottaramHK-31	vacanānugrāhyatvenābhimatāttato hetoḥ śāstrasya mantratantrātmanaḥ	vacana anugrāhya tvena abhimatāt tatas hetoḥ śāstrasya mantra tantra ātmanaḥ 
MBdvisatikaalottaramHK-32	sadbhāvaṃ paramārthamarthavādānuvādanirmuktaṃ	sadbhāvam parama artham arthavāda anuvāda nirmuktam 
MBdvisatikaalottaramHK-33	sārārthavācakamupayogisvarūpaṃ samyagyathā vyavasthitam | saṃkṣepa	sāra artha vācakam upayogi svarūpam samyak yathā vyavasthitam saṃkṣepa 
MBdvisatikaalottaramHK-34	prakarṣato vakṣyāmi | ataścottamaṃ na hyalpa granthaṃ mahārthañca śāstraṃ	prakarṣataḥ vakṣyāmi atas ca uttamam na hi alpa grantham mahā artham śāstram 
MBdvisatikaalottaramHK-35	kvacidatyasti | yadi cottamaṃ prakṛṣṭabalasādhanaviṣayaṃ yadyayaṃ	kvacid atyasti yadi ca uttamam prakṛṣṭa bala sādhana viṣayam yadi ayam 
MBdvisatikaalottaramHK-36	śrīkaṇṭhakartṛkaḥ kathaṃ parameśvara kartṛkaṃ śāstramityuktam | yato	śrīkaṇṭha kartṛkaḥ katham parameśvara kartṛkam śāstram iti uktam yatas 
MBdvisatikaalottaramHK-37	vātulākhyāt tantrāduddhṛtam bādhṛviloḍane ityasmāt dhātoḥ bāhulaka	vātula ākhyāt tantrāt uddhṛtam bādhṛ viloḍane iti asmāt dhātoḥ bāhulaka 
MBdvisatikaalottaramHK-38	tvādauṇādikoṃlaṃ pratyayaḥ yatsiddha rūpaḥ tena nāmnā vātulaḥ loḍanaṃ	pratyayaḥ tena nāmnā vātulaḥ loḍanam 
MBdvisatikaalottaramHK-39	samastā jñāna pratighātaka vicitra prakāśyārtha na dhārañca tantramiti	tantram iti 
MBdvisatikaalottaramHK-40	prasiddhaṃ parameśaṃ yacchāstramāgneyaṃ kālottaraṃ yattasmāt	prasiddham parameśam yat śāstram āgneyam kāla uttaram yat tasmāt 
MBdvisatikaalottaramHK-41	prakṛtibhūtārtha kevalamarthavādādi parityāgena tadā jñayaiva yā sva	prakṛti bhūta artha kevalam arthavāda ādi parityāgena tadā jñayā eva yā 
