segmentnr	original	analyzed	translated
['MBYvaasistha1vairaagyaprakaranamHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBYvaasistha1vairaagyaprakaranamHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be distributed or sold in any form, including by electronic means, without the express written permission of Muktabodha Indological Research Institute. Text entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['MBYvaasistha1vairaagyaprakaranamHK-2']	Uniform title / yogavāsiṣṭha part with commentary tātparyaprakāśa	uniform title yogavāsiṣṭha part 	Uniform Title: Yoga-Vāsistha with commentary Tātparyaprakāśa
['MBYvaasistha1vairaagyaprakaranamHK-3']	Main title / yogavāsiṣṭha part with commentary tātparyaprakāśa	main title yogavāsiṣṭha part 	Main Title: Yoga-Vāsistha with commentary Tātparyaprakāśa
['MBYvaasistha1vairaagyaprakaranamHK-4']	Author /valmiki	authoḥ valmiki 	Author: Valmiki
['MBYvaasistha1vairaagyaprakaranamHK-5']	Commentator /ānandabodhendra sarasvatī	ānanda bodha indra sarasvatī 	Commentator: Ānandabodhendra Sarasvatī
['MBYvaasistha1vairaagyaprakaranamHK-6']	Editor /Vasudeva Laxmana Sharma Pansikar	editoḥ vasudeva laxmana sharma 	Editor: Vasudeva Lakṣmaṇa Śarmā Paṃsikar
['MBYvaasistha1vairaagyaprakaranamHK-7']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S /G / Dyczkowski /	notes data entered by the staff of muktabodha under the direction of mark sg dyczkowski 	Notes: Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['MBYvaasistha1vairaagyaprakaranamHK-8']	Revision / Dec / /	revision dec 	Revision: Dec.
['MBYvaasistha1vairaagyaprakaranamHK-9']	Publication year /	publication year 	Publication year:
['MBYvaasistha1vairaagyaprakaranamHK-10']	Publication city / Delhi	publication citi delhi 	Publication city: Delhi
['MBYvaasistha1vairaagyaprakaranamHK-11']	Publication country / India	publication country india 	Publication country: India
['MBYvaasistha1vairaagyaprakaranamHK-12']	yogavāsiṣṭha	yogavāsiṣṭha 	Yogavāsiṣṭha
['MBYvaasistha1vairaagyaprakaranamHK-13']	of	oḥ 	of🔽🔽
['MBYvaasistha1vairaagyaprakaranamHK-14']	vālmīki	vālmīki 	Valmīki
['MBYvaasistha1vairaagyaprakaranamHK-15']	śrīvāsiṣṭhamahārāmāyaṇatātparyaprakāśākhyavyākhyāsahitaḥ	                 	Śrī Vāsiṣṭha Mahārāmāyaṇa Tātparyaprakāśa-named commentary
['MBYvaasistha1vairaagyaprakaranamHK-16']	With the commentary	commentary 	With the commentary
['MBYvaasistha1vairaagyaprakaranamHK-17']	vāsiṣṭhamahārāmāyaṇatātparyaprakāśa	           	Vāsiṣṭha Mahārāmāyaṇa Tātparyaprakāśa
['MBYvaasistha1vairaagyaprakaranamHK-18', 'MBYvaasistha1vairaagyaprakaranamHK-19']	paṇaśīkaropahvalakṣmaṇaśarmatanujanuṣā vāsudevaśarmaṇā🔽sampāditaḥ	paṇa śīkara upahva lakṣmaṇaśarma tanu januṣā vāsudevaśarmaṇā  sampāditaḥ 	By Lakṣmaṇa Śarmā Paṃsikar, son of Vasudeva Śarmā
['MBYvaasistha1vairaagyaprakaranamHK-20']	Edited by	edited by 	Edited
['MBYvaasistha1vairaagyaprakaranamHK-21']	Vasudeva Laxmana ṣharma Pansika	vasudeva laxmana ṣharma pansika 	By Vasudeva Lakṣmaṇa Śarmā Paṃsikar
['MBYvaasistha1vairaagyaprakaranamHK-22']	vairāgyaprakaraṇaṃ prathamam /	vairāgya prakaraṇam prathamam 	The first chapter on detachment.
['MBYvaasistha1vairaagyaprakaranamHK-23']	prathamaḥ sargaḥ	prathamaḥ sargaḥ 	The first creation
['MBYvaasistha1vairaagyaprakaranamHK-24']	śrīmahāgaṇapaticaraṇāravindābhyāṃ namaḥ /	śrī mahā gaṇapati caraṇa aravindābhyām namaḥ 	Salutations to the lotus feet of the glorious Mahāgaṇapati.
['MBYvaasistha1vairaagyaprakaranamHK-25']	oṃ namo brahmaṇe brahmavidbhyo brahmavidyāsaṃpradāyakartṛbhyo	om namaḥ brahmaṇe brahma vidbhyaḥ brahma vidyā saṃpradāya kartṛbhyaḥ 	Om, salutations to Brahman, to the knowers of Brahman, to the transmitters of the knowledge of Brahman,
['MBYvaasistha1vairaagyaprakaranamHK-26', 'MBYvaasistha1vairaagyaprakaranamHK-27']	vasiṣṭhaviśvāmitravyāsavālmīkiśukādibhyaḥ śrīrāmabhadrāya ca /🔽ajamajaramanādyanantamantarnijasukhabodhasadadvitīyapūrṇam /	vasiṣṭha viśvāmitra vyāsa vālmīki śuka ādibhyaḥ śrī rāmabhadrāya ca  ajam ajaram anādi anantam antar nija sukha bodha sat advitīya pūrṇam 	To Vasistha, Vishvamitra, Vyasa, Valmiki, Shuka, and to the illustrious Rama.🔽The unborn, the undecaying, the beginningless and endless, internally full with one's own bliss and knowledge, the secondless and complete,
['MBYvaasistha1vairaagyaprakaranamHK-28']	śivamakhilahṛdi sphuratsvamāyāvikasitaviśvavilāsamānatāḥ smaḥ // //	śivam akhila hṛdi sphurat sva māyā vikasita viśva vilāsa mānatāḥ smaḥ  /	We remember the auspicious one, who manifests in the heart of all, and whose universal play unfolds through his own Maya.
['MBYvaasistha1vairaagyaprakaranamHK-29', 'MBYvaasistha1vairaagyaprakaranamHK-30', 'MBYvaasistha1vairaagyaprakaranamHK-31', 'MBYvaasistha1vairaagyaprakaranamHK-32']	smṛtiphalitasamastābhīṣṭamudyaddineśa🔽kamapi śivabhavānyoraṅkasaubhāgyamantaḥ🔽suramaṇimavalambe cāru lambodarākhyam // //🔽mugdhasmitāñcitamanojñamukhendubimbaṃ	smṛti phalita samasta abhīṣṭam udyat dineśa  kam api śiva bhavānyoḥ aṅka saubhāgyam antar  sura maṇim avalambe cāru lambodara ākhyam  mugdha smita āñcita manojña mukha indu bimbam 	The rising sun of all desired objects accomplished by memory,🔽We resort to the charming and hanging belly-named gem, which is the good fortune of the lap of Shiva and Bhavani.🔽The moon-like face with a charming smile,
['MBYvaasistha1vairaagyaprakaranamHK-33', 'MBYvaasistha1vairaagyaprakaranamHK-34']	snigdhāmṛtapratimacārukṛpākaṭākṣam /🔽agresarairanusṛtaṃ munibhirmunīnāṃ	snigdha amṛta pratima cāru kṛpā kaṭākṣam  agresaraiḥ anusṛtam munibhiḥ munīnām 	The beautiful and compassionate sidelong glance resembling smooth nectar,
['MBYvaasistha1vairaagyaprakaranamHK-35']	nyagrodhamūlavasatiṃ gurumāśrayāmaḥ // //	nyagrodha mūla vasatim gurum āśrayāmaḥ 	Followed by the foremost sages, we resort to the guru who resides at the foot of the banyan tree.
['MBYvaasistha1vairaagyaprakaranamHK-36']	tribhuvanāvanakṛtyakṛtodayaḥ sadabhayāmalabodhasukhādvayaḥ	                         	The one whose rise is accomplished by the service to the three worlds, who has the bliss of the eternally fearless and pure knowledge,
['MBYvaasistha1vairaagyaprakaranamHK-37']	sukhodayaḥ /	sukha udayaḥ 	The rise of happiness.
['MBYvaasistha1vairaagyaprakaranamHK-38']	sujanahṛdgirigahvarakesarī śaraṇamastu sadā narakesarī // //	su jana hṛd giri gahvara kesarī śaraṇam astu sadā narakesarī 	May the lion in the cave of the mountain of the hearts of the good people, the lion among men, always be our refuge.
['MBYvaasistha1vairaagyaprakaranamHK-39']	dakṣe varākṣavalayāvabhayaṃ ca vāme	dakṣe vara akṣa valayau abhayam ca vāme 	On the right, a rosary, boon, protection, and on the left,
['MBYvaasistha1vairaagyaprakaranamHK-40']	yā pustakaṃ ca dadhatī vidhinetrapeyā /	yā pustakam ca dadhatī vidhi netra peyā 	She who holds a book, to be gazed upon by the eyes of Brahma,
['MBYvaasistha1vairaagyaprakaranamHK-41']	sā śāradābjanayanā śaradinduśobhā	sā śārada abja nayanā śarad indu śobhā 	She who has eyes like a lotus in autumn, the beauty of the autumn moon,
['MBYvaasistha1vairaagyaprakaranamHK-42']	bhāsā svayā haratu me hṛdayāndhakāram // //	bhāsā svayā haratu me hṛdaya andhakāram 	May the light of the moon remove the darkness from my heart.
['MBYvaasistha1vairaagyaprakaranamHK-43']	ye netrāṇi harasya yairjagadidaṃ pradyotitaṃ ceṣṭate	ye netrāṇi harasya yaiḥ jagat idam pradyotitam ceṣṭate 	Those eyes of Shiva by which this world is illuminated and functions,
['MBYvaasistha1vairaagyaprakaranamHK-44']	yatraivāyatate vāpatate śrutismṛtinuto dharmaḥ saśarmodayaḥ /	yatra eva āyatate vā āpatate śruti smṛti nutaḥ dharmaḥ sa śarma udayaḥ 	Where Dharma, with its auspicious rise, is recited and falls, as praised by the Vedas and Smritis,
['MBYvaasistha1vairaagyaprakaranamHK-45', 'MBYvaasistha1vairaagyaprakaranamHK-46']	yekālaṃ kalayanti ye ca paramasvajyotirātmopamā🔽stesūryendvanalā bhavantu hṛdi me bodhābjinībhānavaḥ // //	yekālam kalayanti ye ca parama sva jyotiḥ ātma upamā  ste sūrya indu analāḥ bhavantu hṛdi me bodha abjinī bhānavaḥ 	Those who measure time and who are like the supreme self-luminous soul,🔽May those suns, moons and fires be the suns of the lotus of wisdom in my heart.
['MBYvaasistha1vairaagyaprakaranamHK-47']	vakrendubhirdikṣu tamo haradbhirvedārthasārāmṛtamudgirantam /	vakra indubhiḥ dikṣu tamaḥ haradbhiḥ veda artha sāra amṛtam udgirantam 	With the crescent moons in the directions, removing darkness, emitting the nectar essence of the meaning of the Vedas,
['MBYvaasistha1vairaagyaprakaranamHK-48']	vāṇībhujāśiṣṭamabhīṣṭasiddhyai taṃ brahmavidyādiguruṃ prapadye // //	vāṇībhujā a śiṣṭam abhīṣṭa siddhyai tam brahma vidyā ādi gurum prapadye 	I take refuge in that preceptor of the knowledge of Brahman, the most venerable among the arms of speech, for the attainment of desired success.
['MBYvaasistha1vairaagyaprakaranamHK-49']	yadvākyāmṛtapāyināṃ pratipadaṃ satyaṃ sudhā nīrasā	yad vākya amṛta pāyinām pratipadam satyam sudhā nīrasā 	For those who drink the nectar of his words, truth is tasteless like nectar at every step,
['MBYvaasistha1vairaagyaprakaranamHK-50']	yadvākyārthavicāraṇādabhimataḥ svargo'pi kārāgṛham /	yat vākya artha vicāraṇāt abhimataḥ svargaḥ upi kārā gṛham 	Even heaven, which is desired by contemplating on the meaning of his words, is a prison.
['MBYvaasistha1vairaagyaprakaranamHK-51']	yadvāṇīviśadātmapūrṇamanasāṃ tucchaṃ jagattūlava	yat vāṇī viśada ātma pūrṇa manasām tuccham 	For those whose minds are full of the clear essence of his speech, the world is insignificant like cotton,
['MBYvaasistha1vairaagyaprakaranamHK-52']	ttasmai śrīgurave vasiṣṭhamunaye nityaṃ namaskūrmahe // //	t tasmai śrī gurave vasiṣṭha munaye nityam namaskūrmahe  /	We constantly bow to that illustrious guru, the sage Vasishtha.
['MBYvaasistha1vairaagyaprakaranamHK-53']	yasyārṣaprathitā / yaśārdhaprathitā yasyārṣaṃ prathitā jagattrayahitā	yasya ārṣa prathitā yaśā ardha prathitā yasya ārṣam prathitā jagattraya hitā 	Whose fame is proclaimed by the sages, whose fame is proclaimed half by the sages, whose fame is proclaimed by the sages for the welfare of the three worlds,
['MBYvaasistha1vairaagyaprakaranamHK-54']	sā vedamātā parā	sā veda mātā parā 	That is the supreme mother of the Vedas,
['MBYvaasistha1vairaagyaprakaranamHK-55', 'MBYvaasistha1vairaagyaprakaranamHK-56']	yaścakre tapasā vaśe suragaṇānanya nanyānsisṛkṣuḥ tsisṛkṣurjagat🔽taṃ bodhāmbunidhiṃ tapasvimukuṭālaṃkāracintāmaṇiṃ	yaḥ cakre tapasā vaśe sura gaṇān anya nanyān sisṛkṣuḥ tsisṛkṣuḥ jagat  tam bodha ambunidhim tapasvi mukuṭa alaṃkāra cintāmaṇim 	Who, desiring to create other gods, brought the hosts of gods under control through austerities,🔽Desiring to create the world,
['MBYvaasistha1vairaagyaprakaranamHK-57']	viśvāmitramuniṃ śaraṇyamanaghaṃ bhūyo namasyāmahe	viśvāmitra munim śaraṇyam anagham bhūyas namasyāmahe 	We repeatedly bow to the sage Vishvamitra, the wish-fulfilling gem that adorns the crown of ascetics, the ocean of knowledge,🔽The one who is faultless and worthy of refuge.
['MBYvaasistha1vairaagyaprakaranamHK-58']	namasyāmyaham // //	namasyāmi aham 	I bow to him.
['MBYvaasistha1vairaagyaprakaranamHK-59']	śrutyā brahmaiva rāmaḥ prakaṭitamahimā yena tasmai vasiṣṭho	śrutyā brahmā eva rāmaḥ prakaṭita mahimā yena tasmai vasiṣṭhaḥ 	By the Vedas, Rama is known to be Brahman, whose glory was revealed by him. To that Vasishtha,
['MBYvaasistha1vairaagyaprakaranamHK-60']	yaḥ sītāṃ brahmavidhāmiva sadasi punaḥ satyaśuddhāṃ kilādāt /	yaḥ sītām brahma vidhām iva sadasi punar satya śuddhām kila adāt 	Who again adopted Sita, pure and true, like the Vedic ritual, in the assembly.
['MBYvaasistha1vairaagyaprakaranamHK-61']	yadvāṇī mohamūlaṃ śamayati jagadānandasaṃdohadogdhrī	yat vāṇī moha mūlam śamayati jagat ānanda saṃdoha dogdhrī 	Whose speech, the cow that yields the abundance of bliss to the world, removes the root of delusion,
['MBYvaasistha1vairaagyaprakaranamHK-62']	tasmai vālmīkaye śrīgurutamagurave bhūribhāvairnatāḥ smaḥ // //	tasmai vālmīkaye śrī gurutama gurave bhūri bhāvaiḥ natāḥ smaḥ 	To that Valmiki, the most venerable of gurus, we bow with many thoughts.
['MBYvaasistha1vairaagyaprakaranamHK-63']	pūrṇānandasvabhāvaḥ svajanahitakṛte māyayopāttakāyaḥ	pūrṇa ānanda svabhāvaḥ sva jana hita kṛte māyayā upātta kāyaḥ 	Whose nature is complete bliss, who assumed a body through maya for the welfare of his own people,
['MBYvaasistha1vairaagyaprakaranamHK-64']	kāruṇyāduddidhīrṣurjanamanavarataṃ mohapaṅke nimagnam /	kāruṇyāt uddidhīrṣuḥ janam anavaratam moha paṅke nimagnam 	Out of compassion, desiring to uplift the people constantly immersed in the mud of delusion,
['MBYvaasistha1vairaagyaprakaranamHK-65']	āviśyāntarvasiṣṭhaṃ bahirapi kalayañśiṣyabhāvaṃ vitene	āviśya antar vasiṣṭham bahis api kalayan śiṣya bhāvam vitene 	Entering into Vasishtha, and outwardly manifesting the state of a disciple,
['MBYvaasistha1vairaagyaprakaranamHK-66']	yaḥ saṃvādena śāstrāmṛtajaladhimanuṃ rāmacandraṃ prapadye // //	yaḥ saṃvādena śāstra amṛta jaladhi manum rāmacandram prapadye 	By whom the ocean of the nectar of scriptures was spread through dialogue, to that Ramachandra I go for refuge.
['MBYvaasistha1vairaagyaprakaranamHK-67']	vidyābhiḥ saha viśrutā śritavatī yeṣāṃ mukhaṃ bhāratī	vidyābhiḥ saha viśrutā śritavatī yeṣām mukham bhāratī 	Whose faces were resorted to by the goddess of speech along with the lores,
['MBYvaasistha1vairaagyaprakaranamHK-68']	sattvotkarṣasamādhibhiḥ sthiramaho tadbrahma yeṣāṃ hṛdi /	sattva utkarṣa samādhibhiḥ sthiram aho tat brahma yeṣām hṛdi 	Those in whose heart that Brahman is firmly established by the concentration of the excellence of sattva,
['MBYvaasistha1vairaagyaprakaranamHK-69']	pādāmbhoruhamāśritāśca satataṃ tīrthaiḥ samaṃ saṃpadaḥ	pāda ambhoruham āśritāḥ ca satatam tīrthaiḥ samam saṃpadaḥ 	And the riches always resort to the lotus feet along with the holy places,
['MBYvaasistha1vairaagyaprakaranamHK-70']	śrīsarvajñasarasvatīti viditāñśrīmadgurūṃstānbhaje // //	śrī sarvajña sarasvatī iti viditān śrīmat gurūn tān bhaje 	I worship those revered Gurus, known as the glorious omniscient Saraswati.
['MBYvaasistha1vairaagyaprakaranamHK-71']	śrīḥ saṃśritaiva caraṇau hṛdayaṃ ca rāma	śrīḥ saṃśritā eva caraṇau hṛdayam ca rāma 	Sri Rama always resorts to their feet and heart,
['MBYvaasistha1vairaagyaprakaranamHK-72', 'MBYvaasistha1vairaagyaprakaranamHK-73']	ścandro mukhaṃ guṇabhareṇa sarasvatī ca /🔽yeṣāmatastadabhidhāṅkitanāmadheyān	ścandraḥ mukham guṇa bhareṇa sarasvatī ca  yeṣām atas tad abhidhā aṅkita nāmadheyān 	The moon to their face, and Saraswati to their abundance of qualities.
['MBYvaasistha1vairaagyaprakaranamHK-74', 'MBYvaasistha1vairaagyaprakaranamHK-75', 'MBYvaasistha1vairaagyaprakaranamHK-76']	śrīmadgurūngurutarānpraṇato'smi nityam // //🔽tāpadhvastivyāpṛtakāruṇyakaṭākṣān🔽vyākhyāvāṇīnirvṛtasarvāṅghriśaraṇyān /	śrīmat gurūn gurutarān praṇataḥ asmi nityam  tāpa dhvasti vyāpṛta kāruṇya kaṭākṣān  vyākhyā vāṇī nirvṛta sarva aṅghri śaraṇyān 	Therefore, I always bow to those revered Gurus, whose names are marked by those [qualities],🔽The revered sages Ramananda and Damodara, whose compassionate glances are engaged in dispelling the distress of those tormented by suffering,
['MBYvaasistha1vairaagyaprakaranamHK-77']	śrīmadrāmānanadamunīnadbhutacaryā	                	Who are devoted to the feet of all with the delight of their explanatory speech,
['MBYvaasistha1vairaagyaprakaranamHK-78']	nāryānnityaṃ deśikavaryānpraṇato'smi // //	nāryān nityam deśika varyān praṇataḥ asmi 	I always bow to those excellent preceptors, whose conduct is wonderful.
['MBYvaasistha1vairaagyaprakaranamHK-79']	viśveśo'pi hariḥ śaraṇyacaraṇo yānmānayansauhṛdā	viśveśaḥ api hariḥ śaraṇya caraṇaḥ yān mānayan sauhṛdā 	Even Lord Shiva, the lord of the universe, Hari, the feet of whom are worthy of refuge, who respects them with affection,
['MBYvaasistha1vairaagyaprakaranamHK-80']	cchāntānnityamanuvrajāmi rajasā pūyeya cetyabravīt /	chāntān nityam anuvrajāmi rajasā ca iti abravīt 	I follow them always with devotion, and he said I should be purified with rajas.
['MBYvaasistha1vairaagyaprakaranamHK-81']	yatpūjāṃ vidadhe śrutirmatimatāṃ sarveṣṭasiddhyai sadā	yat pūjām vidadhe śrutiḥ matimatām sarva iṣṭa siddhyai sadā 	May the Vedas always offer worship to them for the accomplishment of all desired objects,
['MBYvaasistha1vairaagyaprakaranamHK-82']	jīvanmuktasukhātmapūrṇamanasastānbrahmaniṣṭhānbhaje // //	jīvanmukta sukha ātma pūrṇa manasaḥ tān brahma niṣṭhān bhaje  /	I worship those devoted to Brahman, whose minds are filled with the bliss of being liberated while living.
['MBYvaasistha1vairaagyaprakaranamHK-83']	kṛtibhirasukarāḥ kva nu prabandhāḥ kva ca bata bāliśabuddhireṣa jantuḥ /	kṛtibhiḥ asukarāḥ kva nu prabandhāḥ kva ca bata bāliśa buddhiḥ eṣa jantuḥ 	Where are the compositions difficult to be accomplished by the learned, and where, alas, is this creature of foolish intellect?
['MBYvaasistha1vairaagyaprakaranamHK-84']	tadapi viracane'tra sadguruṇāṃ sadayanīkṣaṇameva me'valambaḥ // //	tat api sat guruṇām sat aya nīkṣaṇam eva 	Yet, in this composition, the compassionate glance of the noble gurus alone is my support.
['MBYvaasistha1vairaagyaprakaranamHK-85']	aśeṣavidyāmbudhipāragāṇāmapāstarāgādimanomalānām /	aśeṣa vidyā ambudhi pāragāṇām apāsta rāga ādi manaḥ malānām 	Of those who have crossed the ocean of all knowledge, who have dispelled the impurities of the mind such as attachment,
['MBYvaasistha1vairaagyaprakaranamHK-86']	kṛpānidhīnāṃ kṛtināṃ mamāsminsatāṃ padābjasmaraṇaṃ sahāyaḥ // //	kṛpā nidhīnām kṛtinām mama asmin satām pada abja smaraṇam sahāyaḥ 	The compassionate treasure of the wise, the recollection of the lotus feet of the good is my companion in this.
['MBYvaasistha1vairaagyaprakaranamHK-87', 'MBYvaasistha1vairaagyaprakaranamHK-88']	yatkṛpāleśamātreṇa tīrṇo'smi bhavasāgaram /🔽śrīmadgaṅgādharendrākhyānśrīgurūṃstānsadā bhaje // //	yad kṛpā leśa mātreṇa tīrṇaḥ asmi bhava sāgaram  śrīmat gaṅgādhara indra ākhyān śrī gurūn tān sadā bhaje 	By whose mere grace I have crossed the ocean of worldly existence,🔽I always worship those noble gurus known as Srimad Gangadhara.
['MBYvaasistha1vairaagyaprakaranamHK-89']	ānandabodyayatinā śrīmadguruvacomṛtaiḥ /	             	By the nectar-like words of the noble guru, which are the essence of bliss,
['MBYvaasistha1vairaagyaprakaranamHK-90']	vāsiṣṭhārthaprakāśo'yaṃ yathāmati vitanyate // //	vāsiṣṭha artha prakāśaḥ yam yathāmati vitanyate 	This commentary on the meaning of the Valmiki Ramayana is being composed to the best of my ability.
['MBYvaasistha1vairaagyaprakaranamHK-91']	praśaṃsantu svairaṃ matibhiratha nindantu sudhiyaḥ	praśaṃsantu svairam matibhiḥ atha nindantu sudhiyaḥ 	Let the wise praise or condemn it at their will,
['MBYvaasistha1vairaagyaprakaranamHK-92', 'MBYvaasistha1vairaagyaprakaranamHK-93']	pravṛttirme yasmānna bhavati janārādhanakṛte /🔽anena vyājenāmṛtarasavasiṣṭhoktibharite	pravṛttiḥ me yasmāt na bhavati jana ārādhana kṛte  anena vyājena amṛta rasa vasiṣṭha ukti bharite 	I am not engaged in this for the sake of pleasing people.🔽Under this pretext, I wish to play
['MBYvaasistha1vairaagyaprakaranamHK-94']	vihartuṃ vāñchāmi pratidivasamānanandajaladhau // //	vihartum vāñchāmi pratidivasam ānananda jaladhau 	in the ocean of bliss, filled with the nectar-like words of Valmiki, day by day.
['MBYvaasistha1vairaagyaprakaranamHK-95']	yathāmati bubhutsubhyaḥ sāhāyyaṃ saṃkaṭeṣviva /	yathāmati bubhutsubhyaḥ sāhāyyam saṃkaṭeṣu iva 	To those who are desirous of knowing [the meaning of the text] to the best of their ability,
['MBYvaasistha1vairaagyaprakaranamHK-96']	durūhaślokabhāveṣu darśayiṣye pariśramam // //	durūha śloka bhāveṣu darśayiṣye pariśramam 	I will show my weariness in the difficult-to-understand meanings of the verses.
['MBYvaasistha1vairaagyaprakaranamHK-97']	sthitamekarase yuktyā nānārasavijṛmbhaṇam /	sthitam eka rase yuktyā nānā rasa vijṛmbhaṇam 	Remaining in one taste, the manifestation of various tastes through reasoning,
['MBYvaasistha1vairaagyaprakaranamHK-98']	vāsiṣṭhaṃ rocayatvetatsubhojyaṃ lavaṇaṃ yathā // //	vāsiṣṭham rocayatu etat su bhojyam lavaṇam yathā 	May this Vasistha be pleasing, like well-cooked salt.
['MBYvaasistha1vairaagyaprakaranamHK-99']	apyalpamatidurbodhaṃ sphuṭaṃ vyākhyāsyate padam /	api alpa mati durbodham sphuṭam vyākhyāsyate padam 	Even if it is small and difficult to understand, the clear meaning will be explained.
['MBYvaasistha1vairaagyaprakaranamHK-100']	dvistrirvyākhyātapūrvaṃ tu durūhamapi mokṣyate // //	dvis tris vyākhyāta pūrvam tu durūham api mokṣyate 	What has been explained twice or thrice before, even if difficult to understand, will be released.
['MBYvaasistha1vairaagyaprakaranamHK-101']	ananyapūrvavyākhyātaṃ granthaṃ me vyācikīrṣataḥ /	an anya pūrva vyākhyātam grantham me vyācikīrṣataḥ 	For me, who wishes to explain a text that has not been explained by anyone else,
['MBYvaasistha1vairaagyaprakaranamHK-102']	santaḥ śramajñāḥ kṛpayā kṣamadhvaṃ skhalitaṃ kvacit // //	santaḥ śrama jñāḥ kṛpayā kṣamadhvam skhalitam kvacid 	The wise, who know the difficulty, should out of compassion forgive any mistakes here and there.
['MBYvaasistha1vairaagyaprakaranamHK-103']	śrīḥ / yataḥ sarvāṇi bhūtāni pratibhānti sthitāni ca /	śrīḥ yatas sarvāṇi bhūtāni pratibhānti sthitāni ca 	Sri. To Him, the Self of Truth, from whom all beings manifest and abide,
['MBYvaasistha1vairaagyaprakaranamHK-104', 'MBYvaasistha1vairaagyaprakaranamHK-105']	yatraivopaśamaṃ yānti tasmai satyātmane namaḥ // //🔽atha jagadidamanādimahāmohaniśāsuptamanavarataduḥsvapnabhramaparamparā	yatra eva upaśamam yānti tasmai satya ātmane namaḥ  atha jagat idam anādi mahā moha niśā suptam anavarata duḥsvapna bhrama paramparā 	and into whom they finally merge, I offer salutations.🔽Then, in this world, which is asleep in the night of beginningless great delusion, in the continuous series of wandering in bad dreams,
['MBYvaasistha1vairaagyaprakaranamHK-106']	grahātigrahavyāghrabhīṣaṇe tāpatritayadāvānalajvālamālākule	graha atigraha vyāghra bhīṣaṇe tāpa tritaya dāva anala jvāla mālā ākule 	in the terrible forest of the planets, the great planets, and the tigers, in the mass of flames of the forest fire of the three miseries,
['MBYvaasistha1vairaagyaprakaranamHK-107']	jvālāmālā ṣaḍūrbhijāle'riṣaḍvaṣavyādha bādhyamān	jvālā mālā bādhyamān 	in the forest of the mass of flames of the six sense objects, tormented by the six enemies, the six diseases,
['MBYvaasistha1vairaagyaprakaranamHK-108']	badhyamānaprāṇinikāye saṃsāra mahāraṇye momuhyamānaṃ vivekāndhaṃ	badhyamāna prāṇi nikāye saṃsāra mahā araṇye momuhyamānam viveka andham 	in the great forest of worldly existence, where the multitude of living beings are being bound, confused by lack of discrimination, blind with lack of discernment,
['MBYvaasistha1vairaagyaprakaranamHK-109', 'MBYvaasistha1vairaagyaprakaranamHK-110']	prabodhopāyadaurlabhyādviṣīdatsamuddikṣya śāstrabhānudayena🔽tatprabodhanāya bhagavataḥ padmajanmanah śāsanātsvataśca pravartamānaḥ	prabodha upāya daurlabhyāt viṣīdat samuddikṣya śāstra bhānu dayena  tad prabodhanāya bhagavataḥ padmajanmanaḥ śāsanāt svatas ca pravartamānaḥ 	Seeing that the world is sinking due to the difficulty of finding the means of enlightenment, with the rising of the sun of the scriptures,
