segmentnr	original	analyzed	translated
['SA_GP12_vprevk_u-0', 'SA_GP12_vprevk_u-1']	Revākhaṇḍa of the Vāyupurāṇa🔽RKV adhyāya	revākhaṇḍa of the vāyupurāṇa  rku adhyāya 	The Narmada Khaṇḍa
['SA_GP12_vprevk_u-2']	śrīgaṇeśāya namaḥ // / //	śrī gaṇeśāya namaḥ 	Salutations to the illustrious Gaṇeśa.
['SA_GP12_vprevk_u-3']	oṃ namaḥ śrīpuruṣottamāya /	om namaḥ śrī puruṣottamāya 	Om, salutations to the illustrious Supreme Being.
['SA_GP12_vprevk_u-4']	oṃ namaḥ śrīnarmadāyai /	om namaḥ śrī narmadāyai 	Om, salutations to the illustrious Narmadā.
['SA_GP12_vprevk_u-5', 'SA_GP12_vprevk_u-6', 'SA_GP12_vprevk_u-7']	oṃ namo hariharahiraṇyagarbhebhyo namo vyāsavālmīkiśukaparāśarebhyo namo gurugobrāhmaṇebhyaḥ /🔽oṃ majjanmātaṅgagaṇḍacyutamadamadirāmodamattālimālaṃ snānaiḥ siddhāṅganānāṃ kucayugavigalat kuṅkumāsaṅgapiṅgam /🔽sāyaṃ prātarmunīnāṃ kusumacayasamācchannatīrasthavṛkṣaṃ pāyādvo narmadāmbhaḥ karimakarakarākrāntarahaṃstaraṃgam // / //	om namaḥ hari hara hiraṇyagarbhebhyaḥ namaḥ vyāsa vālmīki śuka parāśarebhyaḥ namaḥ guru go brāhmaṇebhyaḥ  om majjat mātaṅga gaṇḍa cyuta mada madirā āmoda matta ali mālam snānaiḥ siddha aṅganānām kuca yuga vigalat kuṅkuma āsaṅga piṅgam  sāyam prātar munīnām kusuma caya samācchanna tīra stha vṛkṣam pāyāt vaḥ narmadā ambhaḥ kari makara kara ākrānta rahaḥ taraṃgam 	Om, salutations to Hari, Hara, and Hiraṇyagarbha. Salutations to Vyāsa, Vālmīki, Śuka, and Parāśara. Salutations to the teachers, cows, and Brāhmaṇas.🔽Om, may the water of Narmadā protect you all - the water that is fragrant with the scent of the ichor flowing from the temples of the elephants that bathe in it, that is reddish-brown with the saffron paste falling from the breasts of the celestial women who bathe in it,🔽that is covered with heaps of flowers from the trees on its banks in the morning and evening by the sages, and that has waves agitated by the trunks of the swans.
['SA_GP12_vprevk_u-8']	ubhayataṭapuṇyatīrthā prakṣālitasakalalalokaduritaughā /	ubhaya taṭa puṇya tīrthā prakṣālita sakala la loka durita oghā 	The river Narmadā, with holy fords on both its banks, removes the mass of sins of all people.
['SA_GP12_vprevk_u-9', 'SA_GP12_vprevk_u-10']	devamunimanujavandyā haratu sadā narmadā duritam // / //🔽nāśayatu duritamakhilaṃ bhūtaṃ bhavyaṃ bhavacca bhuvi bhavinām /	deva muni manuja vandyā haratu sadā narmadā duritam  nāśayatu duritam akhilam bhūtam bhavyam bhavat ca bhuvi bhavinām 	May Narmadā, who is worshipped by gods, sages, and men, always remove sins.🔽May the water of Narmadā, which is pure and holy, destroy all the sins of the past, present, and future of living beings on earth.
['SA_GP12_vprevk_u-11']	sakalapavitri tava sudhā puṇyajalā narmadā bhavati // / //	sakala pavitri tava sudhā puṇya jalā narmadā bhavati 	O Narmadā, the sanctifier of all, your water is like nectar and is holy.
['SA_GP12_vprevk_u-12']	taṭapulinaṃ śivadevā yasyā yatayo 'pi kāmayante vā /	taṭa pulinam śiva devāḥ yasyāḥ yatayaḥ pi kāmayante vā 	O Reva, whose banks and shores even the ascetics desire,
['SA_GP12_vprevk_u-13']	muninivahavihitasevā śivāya mama jāyatāṃ revā // / //	muni nivaha vihita sevā śivāya mama jāyatām revā 	may you be auspicious to me, served by multitudes of sages.
['SA_GP12_vprevk_u-14']	nārāyaṇaṃ namaskṛtvā naraṃ caiva narottamam /	nārāyaṇam namaskṛtvā naram ca eva narottamam 	Having bowed to Narayana, and also to Nara, the best of men,
['SA_GP12_vprevk_u-15']	devīṃ sarasvatīṃ vyāsaṃ tato jayamudīrayet // / //	devīm sarasvatīm vyāsam tatas jayam udīrayet 	and to the goddess Sarasvati, one should then proclaim victory to Vyasa.
['SA_GP12_vprevk_u-16']	naimiṣe puṇyanilaye nānāṛṣiniṣevite /	naimiṣe puṇya nilaye nānā ṛṣi niṣevite 	In Naimisha, the abode of sacredness, frequented by many sages,
['SA_GP12_vprevk_u-17']	śaunakaḥ satramāsīnaḥ sūta papraccha vistarāt // / //	śaunakaḥ satram āsīnaḥ sūta papraccha vistarāt 	Shaunaka, while seated in a sacrificial session, asked Suta in detail.
['SA_GP12_vprevk_u-18']	manye 'haṃ dharmanaipuṇyaṃ tvayi sūta sadārcitam /	manye ham dharma naipuṇyam tvayi sūta sadā arcitam 	O Suta, I consider that skill in Dharma is always revered in you.
['SA_GP12_vprevk_u-19']	puṇyāmṛtakathāvaktā vyāsasaśiṣyastvameva hi // / //	puṇya amṛta kathā vaktā vyāsa sa śiṣyaḥ tvam eva hi 	You alone are the speaker of the nectar-like stories of virtue, and the disciple of Vyasa.
['SA_GP12_vprevk_u-20']	atastvāṃ paripṛcchāmi dharmatīrthāśrayaṃ kave /	atas tvām paripṛcchāmi dharmatīrtha āśrayam kave 	Therefore, O poet, I ask you about the abode of Dharma and tirthas.
['SA_GP12_vprevk_u-21']	bahūni santi tīrthāni bahuśo me śrutāni ca // / //	bahūni santi tīrthāni bahuśas me śrutāni ca 	There are many tirthas, and I have heard about many.
