segmentnr	original	analyzed	translated
['SA_GSP29_nysvbh_u-0']	Reference system /	reference system 	Reference system.
['SA_GSP29_nysvbh_u-1']	Nyāyasūtra	nys 	Nyāyasūtra
['SA_GSP29_nysvbh_u-2']	Nyāyasūtrabhāṣya	nyāyasūtrabhāṣya 	Nyāyasūtrabhāṣya
['SA_GSP29_nysvbh_u-3']	pramāṇato 'rthapratipattau pravṛttisāmathyadirthavat pramāṇam/	pramāṇataḥ ṛtha pratipattau pravṛtti sāmathya dirthavat pramāṇam 	When there is understanding of an object through a means of valid knowledge, there is the ability to engage in activity, as in the case of a real object. A means of valid knowledge is that by which there is understanding of an object.
['SA_GSP29_nysvbh_u-4']	pramāṇamantareṇa nārthapratipattiḥ/	pramāṇam antareṇa na artha pratipattiḥ 	Without a means of valid knowledge, there is no understanding of an object.
['SA_GSP29_nysvbh_u-5']	nārthapratipattimantareṇa pravṛttisāmartham/	na artha pratipattim antareṇa pravṛtti sāmartham 	Without understanding of an object, there is no ability to engage in activity.
['SA_GSP29_nysvbh_u-6']	pramāṇena khalvayaṃ jñātārthamupalabhya tamīpsati va jihāsati vā/	pramāṇena khalu ayam jñāta artham upalabhya tam īpsati jihāsati vā 	By means of a means of valid knowledge, one, having perceived an object that is known, desires it or dislikes it.
['SA_GSP29_nysvbh_u-7']	tasyepsājihāsāprayuktasya samīhā pravṛttirityucyate/	tasya īpsā jihāsā prayuktasya samīhā pravṛttiḥ iti ucyate 	The exertion of one who is engaged in desire and dislike is called engagement.
['SA_GSP29_nysvbh_u-8']	sāmarthya punarasyāḥ phalenābhisambandhaḥ/	sāmarthya punar asyāḥ phalena abhisambandhaḥ 	And ability is the connection with the result of that.
['SA_GSP29_nysvbh_u-9']	samīhamānasvamarthamabhīpsan jihāsan vā tamarthamāpnāti jahāti vā/	samīhamāna svam artham abhīpsan jihāsan vā tam artham āpnāti jahāti vā 	One who is engaged, desiring or disliking that object, attains that object or abandons it.
['SA_GSP29_nysvbh_u-10']	arthastu sukhaṃ sukhahetuśca/	arthaḥ tu sukham sukha hetuḥ ca 	And an object is happiness and the cause of happiness.
['SA_GSP29_nysvbh_u-11']	so 'yaṃ pramāṇārtho 'parisaṃkhyeyaḥ /	saḥ yam parisaṃkhyeyaḥ 	That object of a means of valid knowledge is innumerable.
['SA_GSP29_nysvbh_u-12']	prāṇabhṛdbhedasyāparisaṃkhyetvāt/	prāṇabhṛt bhedasya a parisaṃkhye tvāt 	Because the variety of living beings is innumerable.
['SA_GSP29_nysvbh_u-13']	arthavati ca pramāṇe pramātā prameyaṃ pramitirityarthavanti bhavanti/	arthavati ca pramāṇe pramātā prameyam pramitiḥ iti arthavanti bhavanti 	And when a means of valid knowledge is meaningful, the knower, the object of knowledge, and the act of knowing become meaningful.
['SA_GSP29_nysvbh_u-14']	kasmāt / anyatamāpāye 'rthasyānupapatteḥ/	kasmāt anyatama apāye rthasya anupapatteḥ 	Why? Because the object is not possible if any one of them is missing.
['SA_GSP29_nysvbh_u-15']	tatra yasyepsājihāsāprayuktasya pravṛttiḥ / sa pramātā/	tatra yasya īpsā jihāsā prayuktasya pravṛttiḥ sa pramātā 	Among them, one who has engagement due to being engaged in desire and dislike is the knower.
['SA_GSP29_nysvbh_u-16']	sa yenārtha pramiṇoti vijānāti tatpramāṇam/	sa yena artha pramiṇoti vijānāti tat pramāṇam 	That by which one determines and knows an object is the means of valid knowledge.
['SA_GSP29_nysvbh_u-17']	yo 'rthaḥ pramīyate	yaḥ ṛthaḥ pramīyate 	The object that is to be determined
['SA_GSP29_nysvbh_u-18']	jñāyate tatprameyam/	jñāyate tat prameyam 	and known is the object of valid knowledge.
['SA_GSP29_nysvbh_u-19']	kiṃ punastatvam /	kim punar tatvam 	But what is reality?
['SA_GSP29_nysvbh_u-20', 'SA_GSP29_nysvbh_u-21']	sataśca sadbhāvo 'sataścāsadbhāva iti/🔽satsaditi gṛhyamāṇaṃ yathābhūtamaviparītaṃ tatvaṃ bhavati/	sataḥ ca sadbhāvaḥ sataḥ ca asadbhāvaḥ iti  sat sat iti gṛhyamāṇam yathābhūtam aviparītam bhavati 	The existence of what exists and the non-existence of what does not exist.🔽When what exists is grasped as existing, it becomes reality as it is, without distortion.
['SA_GSP29_nysvbh_u-22']	asaccāsaditi gṛhyamāṇaṃ yathābhūtamaviparītaṃ tacvaṃ bhavati/	asat ca asat iti gṛhyamāṇam yathābhūtam aviparītam tacvam bhavati 	And when what does not exist is grasped as not existing, it becomes reality as it is, without distortion.
['SA_GSP29_nysvbh_u-23', 'SA_GSP29_nysvbh_u-24']	kathaṃ punaruttarasya pramāṇenopalabdhiriti /🔽satyupalabhyamāne tadvadanupalabdheḥ pradīpavat/	katham punar uttarasya pramāṇena upalabdhiḥ iti  sati upalabhyamāne tadvat anupalabdheḥ pradīpa vat 	But how is the subsequent object apprehended by valid knowledge?🔽When it is apprehended, it is not apprehended like that, like a lamp.
