segmentnr	original	analyzed	translated
['SA_GSP28_jsbh2-3u-0']	atha tṛtīyaḥ pādaḥ /	atha tṛtīyaḥ pādaḥ 	Now, the third section.
['SA_GSP28_jsbh2-3u-1']	adhikaraṇam / a / pā / adhi /	adhikaraṇam a pā 	The topic. The section on the topic.
['SA_GSP28_jsbh2-3u-2']	guṇas tu kratusaṃyogāt karmāntaraṃ prayojayet saṃyogasyāśeṣabhūtvāt / / / /	guṇaḥ tu kratu saṃyogāt karma antaram prayojayet saṃyogasya aśeṣa bhū tvāt  /	But the quality, due to its connection with the sacrifice, would enjoin a different ritual, because the connection is with the whole.
['SA_GSP28_jsbh2-3u-3']	jyotiṣṭome yadi rathantarasāmā somaḥ syādaindravāyavāgrāngrahāngṛhṇīyāt /	jyotiṣṭome yadi rathantara sāmā somaḥ syāt aindra vāyava agrān grahān gṛhṇīyāt 	At the Jyotistoma, if the Soma is with the Rathantara Saman, one should take the cups beginning with the Aindravayava.
['SA_GSP28_jsbh2-3u-4']	yadi bṛhatsāmā śukrāgrāniti śrutam /	yadi bṛhat sāmā śukra agrān iti śrutam 	If it is with the Brihat Saman, beginning with the Shukra, so it is heard.
['SA_GSP28_jsbh2-3u-5']	tatra yadiśabdopāttasya nimittatvasya na tāvadrathantare bṛhati vānvayaḥ /	tatra yadi śabda upāttasya nimitta tvasya na tāvat rathantare bṛhati vā anvayaḥ 	In that case, the Rathantara and Brihat are not the anvaya of the condition stated by the word yat.
['SA_GSP28_jsbh2-3u-6']	tasya viśeṣaṇatvena vṛttyanarhatvāt /	tasya viśeṣaṇa tvena vṛtti anarha tvāt 	Because that is not fit to be the denotation of the adjective.
['SA_GSP28_jsbh2-3u-7']	nāpyanyapadārthe /	na api anya padārthe 	Nor in the meaning of another word.
['SA_GSP28_jsbh2-3u-8']	tasya kādācitkatvābhāvāt /	tasya kādācitkatva abhāvāt 	Because that is not occasional.
['SA_GSP28_jsbh2-3u-9']	nāpi viśiṣṭe jyotiṣṭome /	na api viśiṣṭe jyotiṣṭome 	Nor in the Jyotistoma qualified by the two.
