segmentnr	original	analyzed	translated
['SA_MB_kularnavaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MB_kularnavaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of the Muktabodha Research Institute. Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['SA_MB_kularnavaHK-2']	Uniform title / kulārṇavatantra	uniform title kulārṇavatantra 	Uniform Title: Kulaarnava-tantra
['SA_MB_kularnavaHK-3']	Main title / kulārṇavatantram	main title kulārṇavatantram 	Main Title: Kulaarnava-tantra
['SA_MB_kularnavaHK-4']	Editor /Malaviya / Sudhakar	e ditoḥ sudhakar 	Editor: Malavika Sudhakara
['SA_MB_kularnavaHK-5']	Description / Created from a devanagari electronically typeset file prepared by Dr / Sudhakar Malaviya and then converted to roman transliteration by computer programs created by the Muktabodha Indological Research Institute /	description created from a devanagari electronically typeset file prepared by dr sudhakar malaviya and then converted to roman transliteration by computer programs created by the muktabodha indological research institute 	Description: Created from a Devanagari electronically typeset file prepared by Dr. Sudhakara Malaviya and then converted to Roman transliteration by computer programs created by the Muktabodha Indological Research Institute.
['SA_MB_kularnavaHK-6']	Notes / Revision / //	notes 	Notes: Revision 001.
['SA_MB_kularnavaHK-7']	Publisher / Internet publisher / Muktabodha Indological Research Institut	publisheḥ internet publisheḥ muktabodha indological research institut 	Publisher: Internet Publisher: Muktabodha Indological Research Institute
['SA_MB_kularnavaHK-8']	Publication year /	publication year 	Publication year: 2010
['SA_MB_kularnavaHK-9']	Publication country / United States	publication country united states 	Publication country: United States
['SA_MB_kularnavaHK-10']	śrīḥ //	śrīḥ 	Sreeh.
['SA_MB_kularnavaHK-11']	kulārṇavatantram	        	Kularnnavatantra.
['SA_MB_kularnavaHK-12', 'SA_MB_kularnavaHK-13']	atha prathamollāsaḥ🔽kailāsaśikharāsīnaṃ devadevaṃ jagadgurum /	atha prathama ullāsaḥ  kailāsa śikhara āsīnam devadevam jagadgurum 	Now the first chapter.
['SA_MB_kularnavaHK-14']	papraccheśaṃ parānandaṃ pārvatī parameśvaram // //	papraccha īśam parānandam pārvatī parameśvaram 	The Goddess Parvati asked Lord Shiva, the God of gods, the Guru of the world, who was seated on the peak of Kailash, the Supreme Bliss.
['SA_MB_kularnavaHK-15']	śrīdevyuvāca	śrī devī uvāca 	The Goddess said:
['SA_MB_kularnavaHK-16']	bhagavan devadeveśa pañcakratuvidhāyaka /	bhagavan devadeveśa     pañcakratu vidhāyaka 	O Lord, God of gods, the ordainer of the five sacrifices,
['SA_MB_kularnavaHK-17']	sarvajña bhaktisulabha śaraṇāgatavatsala // //	            	Omniscient, easily accessible through devotion, affectionate towards those who seek refuge.
['SA_MB_kularnavaHK-18']	kuleśa parameśāna karuṇāmṛtavāridhe /	               	O Lord of Kula, Supreme Lord, ocean of the nectar of compassion,
['SA_MB_kularnavaHK-19']	asāre ghorasaṃsāre sarvaduḥkhamalīmasāḥ // //	             	In this worthless, terrible world, defiled by all miseries,
['SA_MB_kularnavaHK-20']	nānāvidhaśarīrasthā anantā jīvarāśayaḥ /	nānāvidha śarīra sthāḥ anantāḥ jīva rāśayaḥ 	The infinite multitude of living beings, residing in various kinds of bodies,
['SA_MB_kularnavaHK-21']	jāyante ca mirayante ca teṣāṃ mokṣo na vidyate // //	jāyante ca mirayante ca teṣām mokṣaḥ na vidyate  /	are born and die; for them there is no liberation.
['SA_MB_kularnavaHK-22']	sadā duḥkhāturā deva na sukhī vidyate kvacit /	sadā duḥkha āturāḥ deva na sukhī vidyate kvacid 	O God, always afflicted by suffering, no one is happy anywhere.
['SA_MB_kularnavaHK-23']	kenopāyena deveśa mucyate vada me prabho // //	kena upāyena deveśa mucyate vada me prabho 	By what means, O Lord of Gods, is one liberated? Tell me, O Lord.
['SA_MB_kularnavaHK-24']	śrīīśvara uvāca	   uvāca 	The Lord said:
['SA_MB_kularnavaHK-25']	śṛṇu devi pravakṣyāmi yanmāṃ tvaṃ paripṛcchasi /	śṛṇu devi pravakṣyāmi yat mām tvam paripṛcchasi 	Listen, O Goddess, I will tell you what you ask me.
['SA_MB_kularnavaHK-26']	tasya śravaṇamātreṇa saṃsārād mucyate naraḥ // //	tasya śravaṇa mātreṇa saṃsārāt mucyate naraḥ  /	By merely hearing it, a man is liberated from the cycle of birth and death.
['SA_MB_kularnavaHK-27']	asti deviṃ parabrahmasvarūpo niṣkalaḥ śivaḥ /	asti devim para brahma svarūpaḥ niṣkalaḥ śivaḥ 	O Goddess, there exists the partless Shiva, who is of the nature of the supreme Brahman,
['SA_MB_kularnavaHK-28']	sarvajñaḥ sarvakarttā ca sarveśo nirmalo'dvayaḥ // //	           	Omniscient, the doer of all, the lord of all, pure, non-dual.
['SA_MB_kularnavaHK-29']	svayaṃ jyotiranādyanto nivīkāraḥ parāt paraḥ /	svayam jyotiḥ anādi antaḥ parāt paraḥ 	The self-luminous one, without beginning or end, unchanging, greater than the greatest,
['SA_MB_kularnavaHK-30']	nirguṇaḥ saccidānandastadaṃśā jīvasaṃjñakāḥ // //	            	The attributeless one, existence, consciousness, and bliss; those who are parts of Him are called the individual souls.
['SA_MB_kularnavaHK-31']	anādyavidyopahitā yathāgnau visphuliṅgakāḥ /	anādya vidyā upahitāḥ yathā agnau visphuliṅgakāḥ 	Afflicted by beginningless ignorance, like sparks in a fire,
['SA_MB_kularnavaHK-32']	garbhādyupādhisaṃbhinnāḥ karmabhiḥ karaṇādibhiḥ // //	garbha ādi upādhi saṃbhinnāḥ karmabhiḥ karaṇa ādibhiḥ 	Bound by the womb and other limiting adjuncts, by actions, instruments, etc.,
['SA_MB_kularnavaHK-33']	sarvaduḥkhapradaiḥ svīyapuṇyapāpainīyantritāḥ /	sarva duḥkha pradaiḥ 	Provided by their own merits and sins, which give all kinds of suffering,
['SA_MB_kularnavaHK-34']	tattajjātiyutaṃ deham āyurbhogañca karmajam // //	tad tad jāti yutam deham āyuḥ bhogam ca karma jam    	The body endowed with that and that species, and the life and enjoyment born of karma,
['SA_MB_kularnavaHK-35']	pratijanma prapadyante mānuṣā mūḍhacetasaḥ /	pratijanma   prapadyante     mānuṣāḥ    mūḍha cetasaḥ 	In every birth, deluded beings take up human bodies.
['SA_MB_kularnavaHK-36']	sūkṣmaliṅgaśarīrantadāmokṣādakṣayaṃ priye // //	             	O Beloved, that subtle-bodied form continues until liberation.
['SA_MB_kularnavaHK-37']	sthāvarāḥ krimayaścābjāḥ pakṣiṇaḥ paśavo narāḥ/	sthāvarāḥ krimayaḥ ca ap jāḥ pakṣiṇaḥ paśavaḥ narāḥ 	Plants, insects, aquatic beings, birds, animals, humans,
['SA_MB_kularnavaHK-38']	dhāmīkāstridaśāstadvanmokṣiṇaśca yathākramam // //	dhāmīkāḥ tridaśāḥ tadvat mokṣiṇaḥ ca yathākramam 	gods, and liberated beings, in that order.
['SA_MB_kularnavaHK-39']	catuvīdhaśarīrāṇi dhṛtvā dhṛtvā sahasraśaḥ /	catuvīdha śarīrāṇi dhṛtvā dhṛtvā sahasraśas 	Having taken up thousands of four-fold bodies,
['SA_MB_kularnavaHK-40']	sukṛtānmānavo bhūtvā jñānī cenmokṣamāpnuyāt // //	sukṛtāt mānavaḥ bhūtvā jñānī ced mokṣam āpnuyāt    	if a human being becomes virtuous and wise, he attains liberation.
['SA_MB_kularnavaHK-41']	caturaśītilakṣeṣu śarīreṣu śarīriṇām /	caturaśīti lakṣeṣu     śarīreṣu     	Among the 84 lakh types of bodies of embodied beings,
['SA_MB_kularnavaHK-42']	na mānuṣyaṃ vinā yatra tattvajñānaṃ tu labhyate // //	na mānuṣyam   vinā yatra tattva jñānam tu labhyate     	the truth can be known only as a human, not otherwise.
['SA_MB_kularnavaHK-43']	atra janmasahasreṣu sahasrairapi pārvati /	atra janma sahasreṣu sahasraiḥ api    pārvati 	O Parvati, even in thousands of births,
['SA_MB_kularnavaHK-44']	kadācillabhate janturmānuṣyaṃ puṇyasañcayāt // //	kadācid labhate jantuḥ mānuṣyam puṇya sañcayāt    	a creature may sometimes obtain a human birth by accumulating merit.
['SA_MB_kularnavaHK-45']	sopānabhūtaṃ mokṣasya mānuṣyaṃ prāpya durlabham /	sopāna bhūtam mokṣasya mānuṣyam prāpya durlabham 	Having obtained this human birth, which is a stepping stone to liberation,
['SA_MB_kularnavaHK-46']	yastārayati nātmānaṃ tasmāt pāpataro'tra kaḥ // //	yaḥ tārayati na ātmānam tasmāt pāpataraḥ utra kaḥ  /	if one does not liberate oneself, what greater sinner is there?
['SA_MB_kularnavaHK-47']	tataścāpyuttamaṃ janma labdhvā cendriyasauṣṭhavam /	tatas ca api uttamam janma labdhvā ca indriya sauṣṭhavam 	Then, having obtained an excellent birth and perfect senses,
['SA_MB_kularnavaHK-48']	na vettyātmahitaṃ yastu sa bhavet ātmaghātakaḥ // //	na vetti ātma hitam yaḥ tu sa bhavet ātma ghātakaḥ 	if one does not know what is beneficial for the self, one is a self-murderer.
['SA_MB_kularnavaHK-49']	vinā dehena kasyāpi puruṣārtho na vidyate /	vinā dehena kasya api puruṣa arthaḥ na vidyate 	Without a body, no one can attain the human goal.
['SA_MB_kularnavaHK-50']	tasmāddehadhanaṃ prāpya puṇyakarmāṇi sādhayet // //	tasmāt deha dhanam prāpya puṇya karmāṇi sādhayet 	Therefore, having obtained the wealth of a body, one should perform meritorious deeds.
['SA_MB_kularnavaHK-51']	rakṣet sarvātmanātmānam ātmā sarvasya bhājanam /	rakṣet sarva ātmanā ātmānam ātmā sarvasya bhājanam 	One should protect one's self with all one's soul, for the self is the vessel of all.
['SA_MB_kularnavaHK-52']	rakṣaṇe yatnamātiṣṭhet yāvattattvaṃ na paśyati // //	rakṣaṇe yatnam ātiṣṭhet yāvat tattvam na paśyati  /	One should strive to protect it as long as one does not see the truth.
['SA_MB_kularnavaHK-53']	punargrāmāḥ punaḥ kṣetraṃ punavīttaṃ punargṛham /	punar grāmāḥ punar kṣetram punar vīttam punar gṛham 	Again villages, again fields, again wealth, again the house,
['SA_MB_kularnavaHK-54']	punaḥ śubhāśubhaṃ karma na śarīraṃ punaḥ punaḥ // //	punar śubha aśubham karma na śarīram punar punar 	Again good and bad deeds, but not the body again and again.
['SA_MB_kularnavaHK-55']	śarīrarakṣaṇāyāsaḥ kriyate sarvadā janaiḥ /	śarīra rakṣaṇa āyāsaḥ kriyate sarvadā janaiḥ 	The effort to protect the body is always made by people.
['SA_MB_kularnavaHK-56']	nahīcchanti tanutyāgamapi kuṣṭhādirogataḥ // //	nahi icchanti tanutyāgam api kuṣṭha ādi rogataḥ    	They do not wish to give up their body even due to leprosy and other diseases.
['SA_MB_kularnavaHK-57']	tadgopitaṃ syād yatnena dharmo jñānārthameva ca /	tat gopitam syāt yatnena dharmaḥ jñāna artham eva ca 	That should be guarded with effort, for the sake of dharma and knowledge.
['SA_MB_kularnavaHK-58']	jñānañca dhyānayogārthaṃ so'cirāt parimucyate // //	jñānam ca dhyāna yoga artham sā ucirāt parimucyate  /  	And knowledge is for the sake of meditation and yoga, by which one is soon liberated.
['SA_MB_kularnavaHK-59']	ātmaiva yadi nātmānamahitebhyo nivārayet /	ātmā eva yadi na ātmānam ahitebhyaḥ nivārayet 	If the self does not itself protect itself from what is harmful,
['SA_MB_kularnavaHK-60']	ko'nyo hitakarastasmādātmānaṃ tārayiṣyati // //	kaḥ nyaḥ hita karaḥ tasmāt ātmānam tārayiṣyati 	who else, being a benefactor, will save it?
['SA_MB_kularnavaHK-61']	ihaiva narakavyādheścikitsāṃ na karoti yaḥ /	iha eva naraka vyādheḥ cikitsām na   karoti yaḥ 	He who does not treat the disease of hell even here,
['SA_MB_kularnavaHK-62']	gatvā nirauṣadhaṃ sthānaṃ vyādhisthaḥ kiṃ kariṣyati // //	gatvā nirauṣadham sthānam vyādhi sthaḥ kim kariṣyati  /	what will he do when he has gone to a place without medicine and is afflicted with disease?
['SA_MB_kularnavaHK-63']	sudīpta bhavane ko vā kūpaṃ khanati durmatiḥ /	su dīpta bhavane kaḥ vā kūpam khanati durmatiḥ 	What foolish person, when there is a well-lighted house, digs a well?
['SA_MB_kularnavaHK-64']	yāvattiṣṭhati deho'yaṃ tāvattattvaṃ samabhyaset // //	yāvat tiṣṭhati dehaḥ yam tāvat tattvam samabhyaset    	As long as this body remains, one should practice the truth.
['SA_MB_kularnavaHK-65']	vyāghrīvāste jarā cāyuryāti bhinnaghaṭāmbuvat /	vyāghrī iva āste jarā ca āyuḥ yāti bhinna ghaṭa ambu vat 	Old age stays like a tigress, life passes like water from a broken pot,
['SA_MB_kularnavaHK-66']	nighnanti ripuvadrogāstasmācchreyaḥ samācaret // //	nighnanti ripu vat rogāḥ tasmāt śreyaḥ samācaret    	and diseases strike like enemies. Therefore, one should practice what is beneficial.
['SA_MB_kularnavaHK-67']	yāvannāśrayate duḥkhaṃ yāvannāyānti cāpadaḥ /	yāvat na āśrayate duḥkham yāvat na āyānti ca āpadaḥ 	As long as suffering does not befall, as long as calamities do not come,
['SA_MB_kularnavaHK-68', 'SA_MB_kularnavaHK-69']	yāvannendriyavaikalyaṃ tāvacchreyaḥ samācaret // //🔽kālo na jñāyate nānākāryaiḥ saṃsārasambhavaiḥ /	yāvat na indriya vaikalyam tāvat śreyaḥ samācaret      kālaḥ na jñāyate nānā kāryaiḥ saṃsāra sambhavaiḥ 	and as long as there is no disability of the senses, one should practice what is beneficial.🔽Time is not known due to various worldly activities.
['SA_MB_kularnavaHK-70']	sukhaduḥkharato janturna vetti hitamātmanaḥ // //	sukha duḥkha rataḥ   jantuḥ na vetti hitam ātmanaḥ   	A creature, attached to pleasure and pain, does not know what is good for itself.
['SA_MB_kularnavaHK-71']	jaḍānārttānmṛtānāpadgatān dṛṣṭvā'tiduḥkhitān /	jaḍān ārttān mṛtān āpad gatān dṛṣṭvā ati duḥkhitān 	Having seen the dull, the afflicted, the dead, and those in great distress,
['SA_MB_kularnavaHK-72']	loko mohasurāṃ pītvā na vibheti kadācana // //	lokaḥ moha surām pītvā na vibheti kadācana 	the world, having drunk the wine of delusion, never fears.
['SA_MB_kularnavaHK-73']	sampadaḥ svapnasaṅkāśā yauvanaṃ kusumopamam /	sampadaḥ svapna saṅkāśāḥ yauvanam kusuma upamam 	Wealth is like a dream, youth is like a flower,
