segmentnr	original	analyzed	translated
['SA_T08_suvrnavu-0']	Suvarṇavarṇāvadāna	suvarṇa varṇa avadāna 	The Avadāna of Suvarṇavarṇa
['SA_T08_suvrnavu-1']	Sva Roy /	sva roī 	Sva Roy
['SA_T08_suvrnavu-2']	om namo buddhāya //	om namaḥ buddhāya 	Om, homage to the Buddha.
['SA_T08_suvrnavu-3']	Sva Roy / 	sva roy  /	Sva Roy.
['SA_T08_suvrnavu-4']	evam anuśrūyate sthavira mahākāśyape parinirvṛte sthavirānando mahātmā śāradvatīputrasamanuprajñayā	evam anuśrūyate sthavira mahākāśyape parinirvṛte sthavira ānandaḥ mahātmā śāradvatī putra samanuprajñayā 	Thus it is heard: When the elder Mahākāśyapa had passed into parinirvāṇa, the great-souled elder Ānanda, endowed with the wisdom of Śāradvatī's son,
['SA_T08_suvrnavu-5']	samanvāgatas tathāgata iva kāruṇyāt teṣu teṣu grāmanagaranigamapallīpattanādiṣu tāṃs	samanvāgataḥ tathāgataḥ iva kāruṇyāt teṣu teṣu grāma nagara nigama pallī pattana ādiṣu tān 	out of compassion, like the Tathāgata himself, disciplined those disciples in those villages, towns, cities, hamlets, and markets,
['SA_T08_suvrnavu-6']	tān vaineyāṃs tais tair upāyaviśeṣair vinayati sma /	tān vaineyān taiḥ taiḥ upāya viśeṣaiḥ vinayati sma 	disciplining them with those particular skillful means.
['SA_T08_suvrnavu-7']	yāvad apareṇa samayena vineyavaśād anekāni sattvakoṭiniyutaśatasahastrāṇi saddharmmadeśanāmṛtavarṣābhiṣekeṇa santarpayan vaiśālyām viharaty 	yāvat apareṇa samayena vineya vaśāt anekāni sattva koṭi niyuta śata sahastrāṇi saddharmma deśanā amṛta varṣābhiṣekeṇa santarpayan vaiśālyām viharati  /	Then, at another time, satisfying many hundreds of thousands of millions of billions of beings with the nectar rain of the Dharma teaching, he was dwelling in Vaiśālī
['SA_T08_suvrnavu-8']	āmrapālīvane /	āmra pālī vane 	in the Āmrapālī grove.
['SA_T08_suvrnavu-9']	Sva Roy / /	sva roy  /	Sva Roy.
['SA_T08_suvrnavu-10']	tena khalu punaḥ samayena rājagṛhe nagare divākaro nāma sārthavāhaḥ prativasaty	tena khalu punar samayena rājagṛhe nagare divākaraḥ nāma sārthavāhaḥ prativasati 	At that time, in the city of Rājagṛha, there lived a caravan leader named Divākara,
['SA_T08_suvrnavu-11']	āḍhyo mahādhano mahābhogo vistīrṇaviśālaparigraho vaiśravaṇadhanasamudito vaiśravaṇadhanapratisparddhī /	āḍhyaḥ mahādhanaḥ mahā bhogaḥ vistīrṇa viśāla parigrahaḥ vaiśravaṇa dhana samuditaḥ vaiśravaṇa dhana pratisparddhī 	who was wealthy, had great riches and possessions, had extensive and vast belongings, was equal to Vaiśravaṇa in wealth, and rivaled Vaiśravaṇa in wealth.
['SA_T08_suvrnavu-12']	tena sadṛśāt kulāt kalatram ānītam /	tena sadṛśāt kulāt kalatram ānītam 	He took a wife from a family of equal standing.
['SA_T08_suvrnavu-13']	sa tayā sārddha krīḍati ramate paricārayati sma /	sa tayā sārddha krīḍati ramate paricārayati sma 	He played, made love, and enjoyed himself with her.
['SA_T08_suvrnavu-14']	tasya krīḍato ramamāṇasya paricārayato na putro na duhitā /	tasya krīḍataḥ ramamāṇasya paricārayataḥ na putraḥ na duhitā 	While he was playing, making love, and enjoying himself, he had no son or daughter.
['SA_T08_suvrnavu-15']	so 'putraḥ putrahetor utkaṇṭhitaḥ paritapyate /	saḥ u putraḥ putra hetoḥ utkaṇṭhitaḥ paritapyate 	Childless, he was anxious and distressed for the sake of a son.
['SA_T08_suvrnavu-16']	deveṣu trayastriṃśeṣv anyatamasya puṇyamaheśākhyasya devaputrasya pañcapūrvanimittāni prādurbhūtāni /	deveṣu trayastriṃśeṣu anyatamasya puṇya maheśākhyasya deva putrasya pañca pūrva nimittāni prādurbhūtāni 	Among the Thirty-Three Gods, five preliminary signs appeared for a certain god of great merit and power.
['SA_T08_suvrnavu-17']	sa buddhotpādavibhūṣitaṃ lokam avalokya nirvāṇābhilāṣīcchati manuṣyeṣu pratisaṃdhiṃ grahītum /	sa buddha utpāda vibhūṣitam lokam avalokya nirvāṇa abhilāṣī icchati manuṣyeṣu pratisaṃdhim grahītum 	Seeing the world adorned with the appearance of a Buddha, he desired to attain nirvana and wished to take rebirth among humans.
['SA_T08_suvrnavu-18']	Sva Roy / /	sva roy  /	His own
['SA_T08_suvrnavu-19']	adrākṣīc chakro devendras taṃ devaputraṃ cyavanadharmmāṇaṃ buddhotpādavibhūṣitaṃ	adrākṣīt śakraḥ deva indraḥ tam deva putram cyavana dharmmāṇam buddha utpāda vibhūṣitam 	Śakra, lord of the gods, saw that god who was subject to falling away, seeing the world adorned with the appearance of a Buddha,
['SA_T08_suvrnavu-20']	lokam avalokya nirvāṇābhilāṣī icchati manuṣyeṣu pratisaṃdhiṃ grahītum iti dṛṣṭvā	lokam avalokya nirvāṇa abhilāṣī icchati manuṣyeṣu pratisaṃdhim grahītum iti dṛṣṭvā 	and desiring to attain nirvana, wished to take rebirth among humans. Having seen this,
['SA_T08_suvrnavu-21']	ca punas taṃ devaputram upasaṃkramyovāca /	ca punar tam deva putram upasaṃkramya uvāca 	he approached that god and said,
['SA_T08_suvrnavu-22']	sa cet tvaṃ mārṣa icchasi manuṣyeṣu pratisaṃdhiṃ grahītum /	sa ced tvam mārṣaḥ icchasi manuṣyeṣu pratisaṃdhim grahītum 	If, friend, you wish to take rebirth among humans,
