segmentnr	original	analyzed	translated
['SA_T02_narsekou-0']	Sekoddeśaḥ	seka uddeśaḥ 	The Concise Meaning of the Empowerment
['SA_T02_narsekou-1']	om namaḥ kālacakrāya	om namaḥ kālacakrāya 	Om, homage to the Kalachakra
['SA_T02_narsekou-2']	sucandra āha 	sucandraḥ āha 	Suchandra said:
['SA_T02_narsekou-3']	sekaḥ saptavidhaḥ śāstastrividho 'nuttarastathā /	sekaḥ saptavidhaḥ śāstaḥ trividhaḥ nuttaraḥ tathā 	The empowerment is sevenfold, O Teacher, and also threefold, unsurpassed.
['SA_T02_narsekou-4']	laukikottarasiddhyarthaṃ saṃkṣepāt kathayasva me // //	laukika uttara siddhi artham saṃkṣepāt kathayasva me 	For the sake of mundane and supramundane accomplishments, please explain it to me in brief.
['SA_T02_narsekou-5']	bhagavānāha 	bhagavān āha 	The Blessed One said:
['SA_T02_narsekou-6']	śṛṇu sucandra sekārthaṃ saptadhā trividhaṃ param /	śṛṇu sucandra seka artham saptadhā trividham param 	Listen, Suchandra, to the sevenfold and threefold supreme meaning of empowerment.
['SA_T02_narsekou-7']	nāḍīsaṃcāramāyāmamuddeśāt kathayāmi te // //	nāḍī saṃcāram āyāmam uddeśāt kathayāmi te 	I will explain to you in brief the movement of the channels and the measure.
['SA_T02_narsekou-8']	uddeśastrividhastantre nirdeśastrividho bhavet /	uddeśaḥ trividhaḥ tantre nirdeśaḥ trividhaḥ bhavet 	The summary is threefold in the tantra, the explanation is threefold.
['SA_T02_narsekou-9']	pratyuddeśo mahoddeśaḥ pratinirdeśako 'paraḥ // //	pratyuddeśaḥ mahoddeśaḥ paraḥ 	The counter-summary, the great summary, and the other counter-explanation.
['SA_T02_narsekou-10']	uddeśa eva nirdeśastantrasaṃgītirucyate /	uddeśaḥ eva nirdeśaḥ tantrasaṃgītiḥ ucyate 	The summary itself is the explanation, called the tantra collection.
['SA_T02_narsekou-11']	pratyuddeśaśca nirdeśaḥ pañjikā padabhañjikā // //	pratyuddeśaḥ ca nirdeśaḥ pañjikā padabhañjikā 	And the counter-summary explanation is the commentary, the word-by-word commentary.
['SA_T02_narsekou-12']	mahoddeśaśca nirdeśaṣṭīkā sarvārthasūcikā /	mahoddeśaḥ ca nirdeśaḥ ṭīkā sarvārthasūcikā 	And the great summary explanation is the commentary, which indicates all meanings.
['SA_T02_narsekou-13']	abhijñālābhibhiḥ sā tu kartavyā naiva paṇḍitaiḥ // //	abhijñā lābhibhiḥ sā tu kartavyā nā eva paṇḍitaiḥ 	But that should be done by those who have attained the higher knowledge, not by the scholars.
['SA_T02_narsekou-14']	evaṃ ṣaṭkoṭibhiḥ śuddhaṃ vajrayogaiścaturvidhaiḥ /	evam ṣaṣ koṭibhiḥ śuddham vajra yogaiḥ caturvidhaiḥ 	Thus, it is pure with six kotis, and with the four kinds of vajra yogas,
['SA_T02_narsekou-15']	catuḥsambodhibhiḥ skandhadhātvāyatanaṣaṭkulaiḥ // //	catur sambodhibhiḥ skandha dhātu āyatana ṣaṣ kulaiḥ 	With the four complete awakenings, the aggregates, elements, sense bases, and six families.
['SA_T02_narsekou-16']	paṭalaiḥ pañcabhiḥ śuddhaṃ lokadhātvādikairmataiḥ /	paṭalaiḥ pañcabhiḥ śuddham loka dhātu ādikaiḥ mataiḥ 	It is considered pure with the five chapters, with the world realms and so forth.
['SA_T02_narsekou-17']	satyābhyāmādibuddhaṃ syāt kālacakrābhidhānakam // //	satyābhyām ādi buddham syāt kālacakra abhidhānakam 	The first one is called the Kalachakra, which is based on the two truths.
['SA_T02_narsekou-18']	ādau saptābhiṣeko yo bālānāmavatāraṇam /	ādau sapta abhiṣekaḥ yaḥ bālānām avatāraṇam 	The first is the seven consecrations, which are for the introduction of the young.
['SA_T02_narsekou-19']	trividho lokasaṃvṛtyā caturthaḥ paramārthataḥ // //	trividhaḥ loka saṃvṛtyā caturthaḥ paramārthataḥ 	The three are by worldly conventional truth, the fourth is by ultimate truth.
['SA_T02_narsekou-20']	satyadvayena dharmāṇāṃ deśanā vajriṇo mama /	satya dvayena dharmāṇām deśanā vajriṇaḥ mama 	The teaching of dharmas by the two truths is of me, the Vajri.
['SA_T02_narsekou-21']	lokasaṃvṛtisatyena satyena paramārthataḥ // //	loka saṃvṛti satyena satyena paramārthataḥ 	By worldly conventional truth and by ultimate truth.
['SA_T02_narsekou-22']	udakaṃ mukuṭaḥ paṭṭo vajraghaṇṭā mahāvratam /	udakam mukuṭaḥ paṭṭaḥ vajra ghaṇṭā mahāvratam 	Water, crown, turban, vajra and bell, great vow,
['SA_T02_narsekou-23']	nāmānujñāsamāyuktaḥ sekaḥ saptavidho nṛpa // //	nāma anujñā samāyuktaḥ sekaḥ saptavidhaḥ nṛpa 	Name, permission, and consecration are sevenfold, O King.
['SA_T02_narsekou-24']	kāyavākcittasaṃśuddhirabhiṣekadvayaṃ dvayam /	kāya vāc citta saṃśuddhiḥ abhiṣeka dvayam dvayam 	Purification of body, speech, and mind is the two consecrations, the two.
['SA_T02_narsekou-25']	anujñā jñānaśuddhiḥ syādanyā dhātvādiśuddhitaḥ // //	anujñā jñāna śuddhiḥ syāt anyā dhātu ādi śuddhitaḥ 	Permission is the purification of wisdom, the other is by the purification of the elements, etc.
['SA_T02_narsekou-26']	udakaṃ dhātusaṃśuddhirmaulī skandhaviśodhanam /	udakam dhātu saṃśuddhiḥ maulī skandha viśodhanam 	Water is the purification of the elements, the crown is the purification of the aggregates.
['SA_T02_narsekou-27']	paṭṭaḥ pāramitāśuddhirvajraghaṇṭā mahākṣaram // //	            	The turban is the purification of the perfections, the vajra and bell are the great syllable.
['SA_T02_narsekou-28']	buddhabhāṣā na vicchinnā arkendvekatraśodhanam /	buddha bhāṣā na vicchinnā arka indu ekatra śodhanam 	The Buddha's language is unbroken, the purification of the sun and moon in one place.
['SA_T02_narsekou-29']	viṣayendriyasaṃśuddhiḥ syādvajravratamacyutam // //	viṣaya indriya saṃśuddhiḥ syāt vajravratam acyutam 	The purification of the objects and faculties is the immovable vajra vow.
['SA_T02_narsekou-30']	nāma maitryādiśuddhiḥ syādanujñā buddhaśodhanam /	nāma maitrī ādi śuddhiḥ syāt anujñā buddha śodhanam 	The name is the purification of love, etc., the permission is the purification of the Buddhas.
['SA_T02_narsekou-31']	ete sapta sekā deyā vartayitvā tu maṇḍalam // //	ete sapta sekāḥ deyāḥ vartayitvā tu maṇḍalam 	These seven consecrations should be given after having constructed the maṇḍala.
['SA_T02_narsekou-32']	kumbho guhyābhiṣekaśca prajñājñānābhidhānakaḥ /	kumbhaḥ guhya abhiṣekaḥ ca prajñā jñāna abhidhānakaḥ 	The vase, the secret consecration, and the one called the wisdom knowledge,
