segmentnr	original	analyzed	translated
['MBkulacuu-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBkulacuu-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be modified or distributed in any form without the express written permission of the Muktabodha Research Institute. Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['MBkulacuu-2']	Uniform title / kulacūḍāmaṇi nigama	uniform title kulacūḍāmaṇi nigama 	Uniform Title: Kulacūdāmaṇinitagama
['MBkulacuu-3']	Editor /Arthur Avalon	editoḥ arthuḥ avalon 	Editor: Arthur Avalon
['MBkulacuu-4']	Editor /John Woodroffe	editor john woodroffe 	Editor: John Woodroffe
['MBkulacuu-5']	Notes / Data entered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 	Notes entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.
['MBkulacuu-6']	Revision / April /	revision april 	Revision: April 2008.
['MBkulacuu-7']	Publisher / Ganesh and Co /	publisher ganesh and co 	Publisher: Ganesha and Co.
['MBkulacuu-8']	Publication year /	publication year 	Publication year: 1920.
['MBkulacuu-9']	Publication city / Madras	publication citi madras 	Publication city: Madras
['MBkulacuu-10']	Publication country / India	publication country india 	Publication country: India
['MBkulacuu-11']	Kulacūḍāmaṇi ṇigama	kula cūḍāmaṇi ṇigama 	Kulācāryāṇi
['MBkulacuu-12']	Edited by	edited by 	Edited by
['MBkulacuu-13']	ārthur āvalon	ārthuḥ āvalon 	Arthur Avalon
['MBkulacuu-14']	śivābhyāṃ nama	śivābhyām nama 	Salutations to Shiva and Shakti
['MBkulacuu-15']	kulacūḍāmaṇitantram	        	The Kulacūdāmaṇi Tantra
['MBkulacuu-16']	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 	The First Chapter
['MBkulacuu-17']	śrībhairava uvāca	śrī bhairavaḥ uvāca 	Shri Bhairava said
['MBkulacuu-18']	asaṃkhyā tripurādevī asaṃkhyātā asaṃkhyā caiva ca kālikā /	asaṃkhyā tripurā devī asaṃkhyātā asaṃkhyā ca eva ca kālikā 	The Goddess Tripura is innumerable, the Goddess Kali is innumerable and countless,
['MBkulacuu-19']	vāgīśvarī tathāsaṃkhyā tathā ca sukulākulā // //	vāgīśvarī tathā asaṃkhyā tathā ca sukulākulā 	The Goddess Vagishvari is innumerable, and so are the Kula and Akula.
['MBkulacuu-20']	mātāṅginī tathā pūrṇā vimalā caṇḍanāyikā /	          	The Mother, Angini, Purnna, Vimalā, Chandanayika,
['MBkulacuu-21']	tripuraikajaṭā durgā yā cānyā kulasundarī // //	tripura eka jaṭā durgā yā ca anyā kulasundarī 	Tripura, Ekajatā, Durga, and other Kula Sundari.
