segmentnr	original	analyzed	translated
['SA_GSP29_vnyps51u-0']	prameyādhyāyaḥ //	prameya adhyāyaḥ 	The Chapter on the Objects of Valid Knowledge.
['SA_GSP29_vnyps51u-1']	prathamamāhnikam //	prathamam āhnikam 	The First Lesson.
['SA_GSP29_vnyps51u-2']	nyā / pa / prame / evaṃ saparikaraṃ pramāṇaṃ viśodhitam /	evam sa parikaram pramāṇam viśodhitam 	Nyā. Pa. Prame. Thus, valid knowledge along with its auxiliaries has been purified.
['SA_GSP29_vnyps51u-3']	atha prameyaṃ pradarśayāmaḥ /	atha prameyam pradarśayāmaḥ 	Now we shall demonstrate the objects of valid knowledge.
['SA_GSP29_vnyps51u-4']	tatra yat punaḥ ṣaṭsaptādirūpeṇa padārthān vibhajya vaiśeṣikādayaścintayanti /	tatra yat punar ṣaṣ sapta ādi rūpeṇa padārthān vibhajya vaiśeṣika ādayaḥ cintayanti 	There, the Vaiśeṣikas and others, having divided the categories into six, seven, etc., think.
['SA_GSP29_vnyps51u-5']	tanna sākṣādapavargāṅgamiti tairevābhyupetam /	tat na sākṣāt apavarga aṅgam iti taiḥ eva abhyupetam 	That is not directly a limb of liberation, so it is accepted by them themselves.
['SA_GSP29_vnyps51u-6']	api ca vidyamānaparityāgādasatāṃ ca parigrahāt /	api ca vidyamāna parityāgāt asatām ca parigrahāt 	Moreover, due to abandoning what exists and accepting what is non-existent,
['SA_GSP29_vnyps51u-7']	vyāmohanā vimarśāste bahiṣkāryā mumukṣubhiḥ /	vyāmohanāḥ vimarśāḥ te bahiṣkāryāḥ mumukṣubhiḥ 	Those deliberations are confusing and should be excluded by those who desire liberation.
['SA_GSP29_vnyps51u-8']	sāvāntaravibhāgeṣu tattaccintāśrameṣviha /	sa avāntara vibhāgeṣu tad tad cintā śrameṣu iha 	Here, in the hermitages of thought about this and that, with their internal divisions,
['SA_GSP29_vnyps51u-9']	avistarāya diṅmātraṃ doṣāṇāmabhidadhmahe //	a vistarāya diś mātram doṣāṇām abhidadhmahe 	We shall briefly indicate the faults, just by way of direction.
['SA_GSP29_vnyps51u-10']	yat tatrāhuḥ abhidheyaḥ padārthaḥ /	yat tatra āhuḥ abhidheyaḥ padārthaḥ 	Regarding that, they say: The object of denotation is the category.
['SA_GSP29_vnyps51u-11']	sa ca bhāvābhāvabhedena dvidhā iti /	sa ca bhāva abhāva bhedena dvidhā iti 	And that is twofold, as existence and non-existence, by division.
['SA_GSP29_vnyps51u-12']	tat tāvat asadvyapadeśānneti cenna /	tat tāvat asat vyapadeśāt na iti ced na 	If it is argued that it is not so because of the designation of non-existence, it is not so.
['SA_GSP29_vnyps51u-13']	dharmāntareṇa vākyaśeṣādyukteḥ /	dharma antareṇa vākyaśeṣa ādi ukteḥ 	Or because of the statement in the supplementary passage by another property.
['SA_GSP29_vnyps51u-14']	śabdāntarācca ityārambhaṇādhikaraṇasūtreṇābhāvasya parābhyupagatābhāvābhāvasyeva bhāvāntaratvasamarthanāt pratikṣiptam /	śabda antarāt ca iti ārambhaṇa adhikaraṇa sūtreṇa abhāvasya para abhyupagata abhāva abhāvasya iva bhāva antara tva samarthanāt pratikṣiptam 	And because of another word, it has been refuted by the sūtra on the topic of beginning, since the existence of non-existence, like the non-existence of the non-existence accepted by the opponent, is established as a different existence.
