segmentnr	original	analyzed	translated
['SA_GK16_kunvjivu-0']	śrīmadrājānakakuntakaviracitaṃ vakroktijīvitam	śrīmat rājānaka kuntaka viracitam vakroktijīvitam 	The Life of Wit, composed by the illustrious King Kunta
['SA_GK16_kunvjivu-1', 'SA_GK16_kunvjivu-2']	prathamonmeṣaḥ🔽jagattritayavaicitryacitrakarmavidhāyinam /	prathama unmeṣaḥ               	First Chapter
['SA_GK16_kunvjivu-3']	śivaṃ śaktiparispandamātropakaraṇaṃ numaḥ // / //	śivam śakti parispanda mātra upakaraṇam 	We praise Shiva, the instrument of mere vibration of Shakti, the creator of the wonderful deeds of the variety of the three worlds.
['SA_GK16_kunvjivu-4']	yathātattvaṃ vivecyante bhāvāstrailokyavartinaḥ /	yathātattvam vivecyante bhāvāḥ trailokya vartinaḥ 	If the true nature of the entities existing in the three worlds is analyzed,
['SA_GK16_kunvjivu-5']	yadi tannādbhutaṃ nāma daivaraktā hi kiṃśukāḥ // / //	yadi tat na adbhutam nāma daiva raktāḥ hi kiṃśukāḥ 	then that is indeed a wonder, for the flame trees are indeed reddened by the god.
['SA_GK16_kunvjivu-6', 'SA_GK16_kunvjivu-7']	svamanīṣikayaivātha tattvaṃ teṣāṃ yathāruci /🔽sthāpyate prauḍhimātraṃ tatparamārtho na tādṛśaḥ // / //	sva manīṣikayā evā atha tattvam teṣām yathāruci  sthāpyate prauḍhi mātram tad parama arthaḥ na tādṛśaḥ 	Or else, their true nature is established according to one's own reasoning and liking,🔽that is merely a show of expertise, the ultimate truth is not like that.
['SA_GK16_kunvjivu-8']	ityasattarkasandarbhe svatantre 'pyakṛtādaraḥ /	iti asat tarkasandarbhe svatantre pi akṛta ādaraḥ 	Thus, in the collection of false reasonings, even though independent, not paying attention,
['SA_GK16_kunvjivu-9']	sāhityārthasudhāsindhoḥ sāramunmīlayāmyaham // / //	sāhitya artha sudhā sindhoḥ sāram unmīlayāmi aham 	I will bring forth the essence of the ocean of the nectar of literary meaning.
['SA_GK16_kunvjivu-10']	yena dvitayamapyetattattvanirmitilakṣaṇam /	yena dvitayam api etat tattva nirmiti lakṣaṇam 	By which this pair, characterized by the creation of reality,
['SA_GK16_kunvjivu-11']	tadvidāmadbhutāmodacamatkāraṃ vidhāsyati // / //	tad vidām adbhuta āmoda camatkāram vidhāsyati 	will bring about the wonderful fragrance of delight to those who know it.
['SA_GK16_kunvjivu-12']	granthārambhe /	grantha ārambhe 	At the beginning of the text.
['SA_GK16_kunvjivu-13']	abhimatadevatānamaskārakaraṇaṃ samācāraḥ /	abhimata devatā namaskāra karaṇam samācāraḥ 	It is the custom to pay homage to the chosen deity.
['SA_GK16_kunvjivu-14']	tasmāttadeva tāvadupakramate	tasmāt tat eva tāvat upakramate 	Therefore, he begins with that.
['SA_GK16_kunvjivu-15']	vande kavīndravaktrendulāsyamandiranartakīm /	vande kavi indra vaktra indu lāsya mandira nartakīm 	I pay homage to the dancer in the dance hall of the moon-like faces of the great poets,
['SA_GK16_kunvjivu-16']	devīṃ sūktiparispandasundarābhinayojjvalām // / //	devīm su ukti parispanda sundara abhinaya ujjvalām 	The Goddess, resplendent with graceful dance movements charming with the play of poetic expressions.
['SA_GK16_kunvjivu-17']	iti /	iti 	Thus.
['SA_GK16_kunvjivu-18', 'SA_GK16_kunvjivu-19']	devīṃ vande devatāṃ staumi /🔽kāmityāhakavīndravaktrendulāsyamandiranartakīm /	devīm vande devatām staumi  kām iti āha kavi indra vaktra indu lāsya mandira nartakīm 	I praise the Goddess, I extol the Deity.🔽She who is the dancer in the dance-hall of the moon-like face of the lord of poets,
