segmentnr	original	analyzed	translated
['SA_GS40_salrasmu-0']	Rmañj /	rmañc 	Rmañj.
['SA_GS40_salrasmu-1']	yadgaṇḍamaṇḍalagalanmadhuvāri binduḥ pānālasāti nibhṛtāṃ lalitālimālā /	yad gaṇḍa maṇḍala galat madhu vāri binduḥ pāna alasāti nibhṛtām lalitā ali mālā 	The row of playful bees, slow in drinking, from the drops of honey and water oozing from the cheeks,
['SA_GS40_salrasmu-2']	yadguñjitena vinihanti navendranīla śaṅkāṃ sa vo gaṇapatiḥ śivamātanotu // / //	yat guñjitena vinihanti nava indranīla śaṅkām sa vaḥ gaṇapatiḥ śivam ātanotu 	By whose humming it removes the suspicion of a new sapphire, may that Ganesha bring you all auspiciousness.
['SA_GS40_salrasmu-3']	indīvarī bhavati yacca caraṇāravindadvandve purandarapuraḥsaradevatānām /	indīvarī bhavati yat ca caraṇa aravinda dvandve purandara puraḥsara devatānām 	And which becomes a blue lotus in the pair of lotus feet of the deities led by Indra,
['SA_GS40_salrasmu-4']	vandārutā kalayatāṃ sukirīṭakoṭiḥ śrī śāradā bhavatu sā bhavapāradāya // / //	vandāru tā kalayatām su kirīṭa koṭiḥ śrī śāradā bhavatu sā bhava pāradāya 	May that Sharada, the crest-jewel of those who measure with the sound of the cuckoo, be for crossing the ocean of worldly existence.
['SA_GS40_salrasmu-5', 'SA_GS40_salrasmu-6']	he bhasmāṅgaviraktirūpaguṇadaṃ taṃ preraṇādaṃ śivaṃ gaṅgābhūṣitaśekharaṃ smaraharaṃ śaktisvarūpaṃ prabho /🔽tvāmīśaṃ karuṇārṇavaṃ śaraṇadaṃ vidyānidhiṃ nirguṇaṃ sūtendraṃ girijāpatiṃ śaśidharaṃ māṅgalyadevaṃ namaḥ /	he bhasma aṅga virakti rūpa guṇa dam tam preraṇa dam śivam gaṅgā bhūṣita śekharam smaraharam śakti svarūpam prabho  tvām īśam karuṇā arṇavam śaraṇa dam vidyā nidhim nirguṇam sūtendram girijā patim śaśi dharam māṅgalya devam namaḥ 	O Shiva, who gives the quality of detachment from ashes and limbs, who inspires, whose crest is adorned with Ganga, who removes the god of love, who is of the nature of Shakti, O Lord,🔽You are the Lord, an ocean of compassion, who grants refuge, a treasure of knowledge, free from qualities, the best of alchemists, the consort of Parvati, the moon-holder, the auspicious god, I bow to you.
['SA_GS40_salrasmu-7']	śrīvaidyanāthatanayaḥ sunayaḥ suśīlaḥ śrīśālinātha iti viśrutanāmadheyaḥ /	śrī vaidya nātha tanayaḥ sunayaḥ suśīlaḥ śrīśālināthaḥ iti viśruta nāmadheyaḥ 	The son of Shri Vaidyanatha, of good conduct, of good character, famous by the name of Shri Shalanatha,
['SA_GS40_salrasmu-8']	tenāvalokya vidhivad vividhaprabandhān ārambhate sukṛtinā rasamañjarīyam // / //	tena avalokya vidhivat vividha prabandhān su kṛtinā rasamañjarīyam 	Having duly examined various compositions, he, the virtuous one, begins this Rasamanjari.
['SA_GS40_salrasmu-9']	sanmadhuvrataṃ vṛndānāṃ satataṃ cittahāriṇī /	sat madhu vratam vṛndānām satatam citta hāriṇī 	The true vow of the bees, always captivating the mind of the clusters,
['SA_GS40_salrasmu-10']	anekarasapūrṇeyaṃ kriyate rasamañjarī // / //	aneka rasa pūrṇā iyam kriyate rasamañjarī 	This nectar-filled with many flavors is made into a nectar-filled garland.
['SA_GS40_salrasmu-11']	harati sakalarogānmūrchito yo narāṇāṃ vitarati kila baddhaḥ khecaratvaṃ javena /	harati sakala rogān mūrchitaḥ yaḥ narāṇām vitarati kila baddhaḥ khecara tvam javena 	He who, when drunk, removes all diseases of men, and when bound, quickly grants the state of flying through the sky,
['SA_GS40_salrasmu-12']	sakalasuramunīndrair vanditaṃ śambhubījaṃ sa jayati bhavasindhuḥ pāradaḥ pārado'yam // / //	sakala sura muni indraiḥ vanditam śambhubījam sa jayati bhava sindhuḥ pāradaḥ pāradaḥ iyam 	The seed of Shiva, worshipped by all the gods and great sages, that ocean of mercury, mercury, is victorious.
['SA_GS40_salrasmu-13']	śuṣkendhanamahārāśiṃ yadvaddahati pāvakaḥ /	śuṣka indhana mahā rāśim yadvat dahati pāvakaḥ 	Just as fire burns a large heap of dry fuel,
