segmentnr	original	analyzed	translated
['SA_XX_nagsu_pu-0']	Reconstructed text of the Nagaropamasūtra according to one of the MS traditions /	reconstructed text of the nagaropamasūtra according to one of the ms traditions 	Reconstructed text of the Nagaropama Sutra according to one of the manuscript traditions.
['SA_XX_nagsu_pu-1']	namely the Pelliot/	namely the pelliot 	Namely the Pelliot.
['SA_XX_nagsu_pu-2']	Stein manuscript	stein manuscript 	Stein manuscript
['SA_XX_nagsu_pu-3']	I / Canonical Text	i canonical text 	I. Canonical text
['SA_XX_nagsu_pu-4']	NagSū I / evaṃ mayā śrutam ekasmin samaye bhagavāñ śrāvastyāṃ viharati sma jetavane 'nāthapiṇḍadasyārāme 	evam mayā śrutam ekasmin samaye bhagavān śrāvastyām viharati sma jetavane nāthapiṇḍadasya ārāme 	Thus have I heard. At one time the Blessed One was dwelling in Shravasti, in the Jeta Grove, in the grove of Anathapindada.
['SA_XX_nagsu_pu-5']	SHT beginning of MS	sht beginning or ms 	The beginning of the manuscript
['SA_XX_nagsu_pu-6']	opens here as follows /	opens here as follows 	Opens here as follows.
['SA_XX_nagsu_pu-7']	śrāvastyāṃ nidānaṃ pūrvvaṃ me bhikṣavaḥ saṃbodhim /	śrāvastyām nidānam pūrvvam me bhikṣavaḥ saṃbodhim 	In Shravasti, in the past, monks, before my enlightenment.🔽In Shravasti, monks, before my enlightenment,
['SA_XX_nagsu_pu-8']	NagSū I / tatra bhagavān bhikṣūn āmantrayati sma pūrvaṃ me bhikṣavo anuttarāṃ samyaksaṃbodhim	tatra bhagavān bhikṣūn āmantrayati sma pūrvam me bhikṣavaḥ anuttarām samyaksaṃbodhim 	The Blessed One addressed the monks: Monks, before I fully awakened to unsurpassed, perfect enlightenment,
['SA_XX_nagsu_pu-9', 'SA_XX_nagsu_pu-10']	anabhisaṃbuddhasyaikākino rahasigatasya pratisaṃlīnasyaivaṃ cetasi cetaḥparivitarka udapādi🔽NagSū I / kṛcchraṃ batāyaṃ loka āpanno yad uta jāyate 'pi jīryate 'pi mriyate 'pi	an abhisaṃbuddhasya ekākinaḥ rahasi gatasya pratisaṃlīnasya evam cetasi cetaḥ parivitarkaḥ udapādi  i kṛcchram bata ayam lokaḥ āpannaḥ yat uta jāyate pi jīryate pi mriyate pi 	while I was still a bodhisattva, alone and secluded in meditation, this train of thought arose in my mind:🔽'Alas, this world has fallen into distress, in that it is born, ages, dies, passes away, and is reborn. And yet, these beings do not understand the escape from old age and death,
