segmentnr	original	analyzed	translated
['SA_GR13_sratrppu-0']	namaḥ śivāya śaktyai ca bindave śāśvatāya ca /	namaḥ śivāya śaktyai ca bindave śāśvatāya ca 	Salutations to Shiva, Shakti, Bindu, and the eternal one.
['SA_GR13_sratrppu-1']	gurave ca gaṇeśāya kārtikeyāya dhīmate // //	gurave ca gaṇeśāya kārtikeyāya dhīmate 	To the Guru, Ganesha, and the wise Kartikeya.
['SA_GR13_sratrppu-2']	binduśaktiśivākhyāni trīṇi siddhāntasāgarāt /	bindu śakti śiva ākhyāni trīṇi siddhānta sāgarāt 	The three oceans of the Siddhantasaagara, known as Bindu, Shakti, and Shiva,
['SA_GR13_sratrppu-3']	samuddhṛtya satāṃ dhartuṃ hṛtkaṇṭhaśravaṇe sadā // //	samuddhṛtya satām dhartum hṛd kaṇṭha śravaṇe sadā 	are extracted and always held in the heart, throat, and ears of the good.
['SA_GR13_sratrppu-4']	ratnāni vāṅmayaiḥ sūtrair nibadhyante mayā tataḥ /	ratnāni vāc mayaiḥ sūtraiḥ nibadhyante mayā tatas 	Then, the jewels are strung together with the threads of language and are composed by me.
['SA_GR13_sratrppu-5']	kṣantumarhanti tatsanto nāsūyā paricārake // //	kṣantum arhanti tat santaḥ na asūyā paricārake 	The good ones should forgive that, not begrudge the servant.
['SA_GR13_sratrppu-6', 'SA_GR13_sratrppu-7', 'SA_GR13_sratrppu-8']	rañjanātsarvatattveṣu rāgādebhyo 'dhikārayoḥ /🔽īśvarāṇāṃ śivānāṃ ca dhāraṇīyatayā dhiyā // //🔽puṃsāmapratighodāra marīcinicayena ca /	rañjanāt sarva tattveṣu rāgāt ebhyaḥ dhikārayoḥ  īśvarāṇām śivānām ca dhāraṇīya tayā dhiyā  puṃsām apratigha udāra marīci nicayena ca 	Due to the attachment to all principles, and due to the attachments, the authorizations of🔽the lords and the auspicious ones are to be held by the mind.🔽And due to the collection of the unobstructed, vast rays of the souls,
['SA_GR13_sratrppu-9']	ratnānīṣṭavidhānācca bindvādyāḥ śivaśāsane // //	ratnāni iṣṭa vidhānāt ca bindu ādyāḥ śiva śāsane 	and due to the desired arrangements, the Bindu and others are the jewels in the Shiva teaching.
['SA_GR13_sratrppu-10']	ratnatrayaṃ samāśritya vartate tattvasaṃhatiḥ /	ratnatrayam samāśritya vartate tattva saṃhatiḥ 	The collection of principles exists depending on the three jewels,
['SA_GR13_sratrppu-11']	adhvaitatprāpyate ṣoḍhā varṇyate parameṣṭhinā // //	adhvā etat prāpyate ṣoḍhā varṇyate parameṣṭhinā 	and the path is attained in six ways and is described by the Supreme Lord.
