segmentnr	original	analyzed	translated
['MBbhagavadgiitaa_ramakanthaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBbhagavadgiitaa_ramakanthaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha: The Indological Research Institute www.muktabodha.org Muktabodha: The Indological Research Institute. All Rights Reserved. Texts may be used for non-commercial purposes only. Texts must not be changed in any way. Texts must not be sold in any form. Texts must not be used in any way that is harmful, abusive, undignified, libelous, or slanderous to any individual or community. Muktabodha and the individual authors own the copyright to their respective texts. Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalog Number:
['MBbhagavadgiitaa_ramakanthaHK-2']	Uniform title / bhagavadgītā	uniform title bhagavadgītā 	Uniform Title: Bhagavadgītā
['MBbhagavadgiitaa_ramakanthaHK-3']	Main title / bhagavadgītā with commentary sarvatobhadra	main title bhagavadgītā with commentary sarvatobhadra 	Main Title: Bhagavadgītā with the commentary Sarvatobhadra
['MBbhagavadgiitaa_ramakanthaHK-4']	Commentator /ramakaṇṭha	commentatoḥ ramakaṇṭha 	Commentator: Ramakantha
['MBbhagavadgiitaa_ramakanthaHK-5']	Editor /śāstrī kṛṣṇa	e t itoḥ śāstrī kṛṣṇa 	Editor: Śāstrī Kṛṣṇa
['MBbhagavadgiitaa_ramakanthaHK-6']	Description / Photographic facsimiles from vol of the Kashmir Series of Texts and Studies /	description photographic facsimiles from vol of the kashmir series of texts and studies 	Description: Photographic facsimiles from vol. of the Kashmir Series of Texts and Studies.
['MBbhagavadgiitaa_ramakanthaHK-7']	Publisher / Research Department Jammu and Kashmir State	publisher research depatment jammu and kashmir state 	Publisher: Research Department Jammu and Kashmir State
['MBbhagavadgiitaa_ramakanthaHK-8']	Publication year /	publication year 	Publication year:
['MBbhagavadgiitaa_ramakanthaHK-9']	Publication city / Bombay	publication citi bombay 	Publication city: Bombay
['MBbhagavadgiitaa_ramakanthaHK-10']	Publication country / India	publication country india 	Publication country: India
['MBbhagavadgiitaa_ramakanthaHK-11']	oṃ	om 	Om🔽🔽
['MBbhagavadgiitaa_ramakanthaHK-12']	kāśmīra saṃskṛtagranthāvaliḥ /	kāśmīra saṃskṛta grantha āvaliḥ 	Kashmir Sanskrit Texts Series.
['MBbhagavadgiitaa_ramakanthaHK-13']	granthāṅkaḥ	grantha aṅkaḥ 	Volume number
['MBbhagavadgiitaa_ramakanthaHK-14']	śrīmadbhagavadgītā	          	Shrimad Bhagavad Gita
['MBbhagavadgiitaa_ramakanthaHK-15']	rājānakarāmakaṇṭhaviracitasarvatobhadrākhyavivaraṇopetā /	                     	Along with the commentary called Sarvatobhadra composed by Rajanaka Ramakantha.🔽By the order of His Highness Raja Raja Shri Maharaja Shri Hari Singh Ji,
['MBbhagavadgiitaa_ramakanthaHK-16', 'MBbhagavadgiitaa_ramakanthaHK-17', 'MBbhagavadgiitaa_ramakanthaHK-18']	śrīrājarājeśvara mahārājādhirāja kāśmīranarendra śrīharisiṃhajī🔽bahādurājñayā🔽risarca kāryālayādhyakṣa paṇḍita madhusūdanakaula śāstriṇā	śrī rāja rāja īśvara mahārāja adhirāja kāśmīra narendra śrī harisiṃhajī  bahā durājñayā  risarca kāryālaya adhyakṣa paṇḍita madhusūdana kaula śāstriṇā 	the ruler of Kashmir,🔽the Pandit Madhusudan Kaul Shastri, the head of the Research Department,
['MBbhagavadgiitaa_ramakanthaHK-19']	uddiṣṭakāryālayasthetarapaṇḍitasahāyena	uddiṣṭa kārya ālaya stha itara paṇḍita sahāyena 	assisted by other learned scholars in the department,
['MBbhagavadgiitaa_ramakanthaHK-20']	saṃśodhanādisaṃskaraṇottaraṃ	saṃśodhana ādi saṃskaraṇa uttaram 	after thorough research and editing,
['MBbhagavadgiitaa_ramakanthaHK-21']	saṃpādya	saṃpādya 	has compiled
['MBbhagavadgiitaa_ramakanthaHK-22', 'MBbhagavadgiitaa_ramakanthaHK-23']	mumbayyāṃ nirṇayasāgara mudraṇālaye mudrāpayitvā🔽prākāśyamupanītā /	mumbayyām nirṇayasāgara mudraṇa ālaye mudrāpayitvā  prākāśyam upanītā 	and had it printed in the Nirnaya Sagar Press in Bombay,🔽and thus presented to the public.
['MBbhagavadgiitaa_ramakanthaHK-24']	saṃvat /kāśmīra śrīnagarasraistābdaḥ /	saṃvat kāśmīra śrīnagara sraista abdaḥ 	The year of the Kali Yuga and the year of the reign of His Highness the ruler of Kashmir, Shri Nagar,
['MBbhagavadgiitaa_ramakanthaHK-25']	asya granthasya mudrāpaṇādyadhikārāḥ proktamahārājacaryaiḥ	asya granthasya mudrāpaṇa ādi adhikārāḥ prokta mahā rāja caryaiḥ 	The rights of printing and publishing this book have been acquired by the aforementioned Maharaja Chari's.
['MBbhagavadgiitaa_ramakanthaHK-26']	svāyattīkṛtāḥ santi	su āyattīkṛtāḥ santi 	They have made it their own.
['MBbhagavadgiitaa_ramakanthaHK-27']	śrīsomānandanāthaprabhṛtiguruvarādiṣṭasannītimārgo	śrī somānandanātha prabhṛti guru vara ādiṣṭa sannīti mārgaḥ 	The path of the teachings bestowed by the excellent gurus beginning with the venerable Somananda,
['MBbhagavadgiitaa_ramakanthaHK-28']	labdhvā yatraiva samyakpaṭimani ghaṭanāmīśvarādvaitavādaḥ /	labdhvā yatra eva samyak paṭimani ghaṭanām īśvara advaita vādaḥ 	Where the doctrine of the non-duality of the Lord is properly applied to the right object,
['MBbhagavadgiitaa_ramakanthaHK-29']	kāśmīrebhyaḥ prasṛtya prakaṭaparimalo rañjayansarvadeśān	kāśmīrebhyaḥ prasṛtya prakaṭa parimalaḥ rañjayan sarva deśān 	Having spread from Kashmir, delighting all the countries with its manifest fragrance,
