segmentnr	original	analyzed	translated
['SA_GS39_minsmaru-0']	harakopānalenaiva bhasmībhūyākarot smaraḥ /	hara kopa analena eva bhasmībhūya akarot smaraḥ 	By the fire of Hara's anger alone, Kama was reduced to ashes.
['SA_GS39_minsmaru-1']	arddhaṃ nārīśarīraṃ hi yaś ca tasmai namo 'stu te // //	arddham nārī śarīram hi yaḥ ca tasmai namaḥ stu te 	Salutations to you, who is half a woman's body.
['SA_GS39_minsmaru-2']	samyag ārādhitaḥ kāmaḥ sugandhikusumādibhiḥ /	samyak ārādhitaḥ kāmaḥ sugandhi kusuma ādibhiḥ 	When properly worshipped with fragrant flowers and other offerings, Kama
['SA_GS39_minsmaru-3']	vidadhāti varastrīṇāṃ mānagranthivimocanam // //	vidadhāti vara strīṇām māna granthi vimocanam 	releases the knot of pride in the most beautiful women.
['SA_GS39_minsmaru-4']	smaran nirjitya rudreṇa paścād uddīpitaḥ smaraḥ /	smaran nirjitya rudreṇa paścāt uddīpitaḥ smaraḥ 	After being conquered by Rudra, Kama was later rekindled.
['SA_GS39_minsmaru-5']	tena tannāmadheyena nirmitā smaradīpikā // //	tena tad nāmadheyena nirmitā smaradīpikā 	By him, the Smaradipaka was created under that name.
['SA_GS39_minsmaru-6']	anekakāmaśāstrāṇāṃ sāram ākṛṣya yatnataḥ /	aneka kāmaśāstrāṇām sāram ākṛṣya yatnataḥ 	Having carefully extracted the essence of many Kama Shastras,
['SA_GS39_minsmaru-7']	bālavyutpattaye strīṇāṃ cittasantoṣaṇāya ca /	bāla vyutpattaye strīṇām citta santoṣaṇāya ca 	for the understanding of young women and to please their minds,
['SA_GS39_minsmaru-8']	prabodhāya varastrīṇāṃ tuṣṭyai ratisukhāya ca // //	prabodhāya vara strīṇām tuṣṭyai rati sukhāya ca 	for the enlightenment of beautiful women, for their satisfaction and sexual pleasure,
['SA_GS39_minsmaru-9']	gargeṇābhāṣitāṃ samyag vakṣyāmi smaradīpikām /	gargeṇa ābhāṣitām samyak vakṣyāmi smaradīpikām 	I will properly recite the Smaradipaka, spoken by Garga.
['SA_GS39_minsmaru-10']	yasya vijñānamātreṇa mūrkho 'pi ratiraṅgadhīḥ // //	yasya vijñāna mātreṇa rati raṅga dhīḥ 	By merely knowing it, even a fool becomes skilled in the art of love.
['SA_GS39_minsmaru-11', 'SA_GS39_minsmaru-12']	bālikā taruṇī prauḍhā vṛddhā ceti viśeṣataḥ /🔽jñātavyo hy anvitaḥ kāmo dhruvaṃ śṛṅgāram icchatā // //	bālikā taruṇī prauḍhā vṛddhā ca iti viśeṣataḥ  jñātavyaḥ hi anvitaḥ kāmaḥ dhruvam śṛṅgāram icchatā 	Young, youthful, mature, and old women - these should be known in particular,🔽as Kama, when understood, certainly desires romance.
['SA_GS39_minsmaru-13']	kāmaśāstrasya tattvajñā jāyante sundarīpriyāḥ /	kāmaśāstrasya tattva jñāḥ jāyante sundarī priyāḥ 	Those who know the truth of the Kama Shastra become fond of beautiful women.
['SA_GS39_minsmaru-14']	kāmaśāstram ajānanto ramante paśuvat striyam // //	kāmaśāstram a jānantaḥ ramante paśu vat striyam 	They enjoy women like animals, not knowing the science of love.
['SA_GS39_minsmaru-15']	nānānibandhaiḥ suratopacāraiḥ krīḍāsukhaṃ janmaphalaṃ narāṇām /	nānā nibandhaiḥ surata upacāraiḥ krīḍā sukham janma phalam narāṇām 	The pleasure of play is the fruit of birth for men, with various bonds and amorous practices.
['SA_GS39_minsmaru-16']	kiṃ saurabheyīśatamadhyavartī vṛṣo 'pi saṃbhogasukhaṃ na bhuṅkte // //	kim saurabheyī śata madhya vartī saṃbhoga sukham na bhuṅkte 	Does not even a bull in the midst of a hundred cows enjoy the pleasure of intercourse?
['SA_GS39_minsmaru-17']	svanārīrakṣaṇaṃ puṃsāṃ paranāryanurañjanam /	sva nārī rakṣaṇam puṃsām para nārī anurañjanam 	The protection of one's own wife by men and the pleasing of another's wife,
['SA_GS39_minsmaru-18']	bandhabhedeṅgitajñānam etat phalam udāhṛtam // //	bandha bheda iṅgita jñānam etat phalam udāhṛtam 	the knowledge of gestures in breaking the bonds - this is said to be the fruit.
['SA_GS39_minsmaru-19']	yena saṃvatsaro dṛṣṭaḥ sakṛt kāmaḥ susevitaḥ /	yena saṃvatsaraḥ dṛṣṭaḥ sakṛt kāmaḥ su sevitaḥ 	By whom the year is seen, once lust is well served,
['SA_GS39_minsmaru-20', 'SA_GS39_minsmaru-21']	tena sarvam idaṃ dṛṣṭaṃ punar āvartitaṃ jagat // //🔽prathamaṃ lakṣaṇaṃ puṃsāṃ strīṇāṃ ca tadanantaram /	tena sarvam idam dṛṣṭam punar āvartitam jagat  prathamam lakṣaṇam puṃsām strīṇām ca tad anantaram 	by him this entire revolving world is seen.🔽First the characteristics of men, then those of women,
['SA_GS39_minsmaru-22']	dhvajasya lakṣaṇaṃ proktaṃ bhagalakṣaṇasaṃyutam // //	dhvajasya lakṣaṇam proktam bhaga lakṣaṇa saṃyutam 	the characteristics of the penis are described along with the characteristics of the vagina.
['SA_GS39_minsmaru-23']	kāmasthānāni saṃlakṣya punaḥ samyakpracālanam /	kāmasthānāni saṃlakṣya punar samyak pracālanam 	Having observed the places of love, the proper stimulation again,
['SA_GS39_minsmaru-24']	punaḥ ṣoḍaśa bandhāś ca tathaivādhomukhāś ca ṣaṭ // //	punar ṣoḍaśa bandhāḥ ca tathā eva adhomukhāḥ ca ṣaṭ 	and again the sixteen bonds, and likewise the six inverted ones.
['SA_GS39_minsmaru-25']	dvau bandhau sundarīṇāṃ ca paścān mukharataṃ tathā /	dvau bandhau sundarīṇām ca paścāt mukharatam tathā 	And the two bonds of beautiful women, then the oral sex,
['SA_GS39_minsmaru-26']	bāhyaṃ rataṃ tataḥ kuryād rataṃ deśaviśeṣajam // //	bāhyam ratam tatas kuryāt ratam deśa viśeṣa jam 	then one should perform external sex, sex born from specific regions.
['SA_GS39_minsmaru-27']	iṅgitasya parijñānaṃ dūtyāś ca tadanantaram /	iṅgitasya parijñānam dūtyāḥ ca tad anantaram 	The recognition of gestures and then the messenger,
['SA_GS39_minsmaru-28']	tathāṣṭanāyikāyāś ca mantrauṣadhisutodayaḥ // //	tathā aṣṭa nāyikāyāḥ ca mantra oṣadhi suta udayaḥ 	And likewise the arising of the eight heroines, mantras, herbs, and sons,
['SA_GS39_minsmaru-29']	śaśo mṛgo vṛṣaś caiva caturthas tu hayas tathā /	śaśaḥ mṛgaḥ vṛṣaḥ ca eva caturthaḥ tu hayaḥ tathā 	The hare, the deer, the bull, and the fourth is the horse.
['SA_GS39_minsmaru-30']	kathayāmi kramāt puṃsām etaj jāticatuṣṭayam // //	kathayāmi kramāt puṃsām etat jāti catuṣṭayam 	I shall tell in order this set of four types of men.
['SA_GS39_minsmaru-31']	mṛducapalasuśīlaḥ komalāṅgaḥ suveṣaḥ sakalaguṇanidhānaṃ satyavādī śaśo 'sau // //	mṛdu capala su śīlaḥ komala aṅgaḥ su veṣaḥ sakala guṇa nidhānam satya vādī sau 	The hare is soft, fickle, well-behaved, tender-limbed, well-dressed, a repository of all good qualities, truthful, and so on.
['SA_GS39_minsmaru-32']	vadati madhuravāṇīṃ nṛtyagītānuraktaḥ /	vadati madhura vāṇīm nṛtya gīta anuraktaḥ 	He speaks in a sweet voice and is devoted to dancing and singing.
['SA_GS39_minsmaru-33']	dvijasuragurubhakto bandhuyukto dhanāḍhyaḥ // //	              	He is devoted to Brahmins, gods, and elders, has relatives, and is wealthy.
['SA_GS39_minsmaru-34']	strījito gāyanaś caiva nārīsattvaparaḥ sukhī /	strī jitaḥ gāyanaḥ ca eva nārī sattva paraḥ sukhī 	He is controlled by women, a singer, devoted to women, happy,
['SA_GS39_minsmaru-35']	ṣaḍaṅgulo bhaven meḍhraḥ śrīmāṃś ca śaśako mataḥ // //	ṣaṣ aṅgulaḥ bhavet meḍhraḥ śrīmān ca śaśakaḥ mataḥ 	and his penis should be six fingers long. The hare is considered prosperous.
