segmentnr	original	analyzed	translated
['SA_GS40_vrasrscu-0']	Vāgbhaṭa / Rasaratnasamuccaya / with	vāgbhaṭa rasaratnasamuccaya 	Vāgbhaṭa. Rasaratnasamuccaya.
['SA_GS40_vrasrscu-1']	Rasaratnasamuccayabodhinī /	        	With Rasaratnasamuccayabodhinī.
['SA_GS40_vrasrscu-2']	comm / by Āśubodhavidyābhūṣaṇa and Nityabodhavidyāratna	āśu bodha vidyā bhūṣaṇa and nitya bodha vidyā ratna 	Commentary by Āśubodhavidyābhūṣaṇa and Nityabodhavidyāratna.
['SA_GS40_vrasrscu-3']	Rasaratnasamuccayaṭīkā	       	Rasaratnasamuccayatikā
['SA_GS40_vrasrscu-4']	VRrs /	vrrs 	Vvrs
['SA_GS40_vrasrscu-5']	yasyānandabhavena maṅgalakalāsaṃbhāvitena sphuradhāmnā siddharasāmṛtena karuṇāvīkṣāsudhāsindhunā /	yasya ānanda bhavena maṅgala kalā saṃbhāvitena sphura dhāmnā siddha rasa amṛtena karuṇā vīkṣā sudhā sindhunā 	By whose blissful existence, graced with the auspicious arts, with a radiant abode, with the nectar of perfected mercury, with the ocean of nectarine glances of compassion,
['SA_GS40_vrasrscu-6']	bhaktānāṃ prabhavaprasaṃhṛtijarārāgādirogāḥ kṣaṇācchāntiṃ yānti jagatpradhānabhiṣaje tasmai parasmai namaḥ // / //	bhaktānām prabhava prasaṃhṛti jarā rāga ādi rogāḥ kṣaṇāt śāntim yānti jagat pradhāna bhiṣaje tasmai parasmai namaḥ 	The diseases of birth, dissolution, old age, passion, etc. of devotees are instantly pacified. Salutations to that Supreme One, the chief physician of the world.
['SA_GS40_vrasrscu-7']	ādimaścandrasenaśca laṅkeśaśca viśāradaḥ /	ādimaḥ candrasenaḥ ca laṅkeśaḥ ca viśāradaḥ 	Ādima, Candra-sena, the fearless lord of Lanka,
['SA_GS40_vrasrscu-8']	kapālī mattamāṇḍavyau bhāskaraḥ śūrasenakaḥ // / //	kapālī matta māṇḍavyau bhāskaraḥ śūrasenakaḥ 	Kapālin, Matta-māṇḍavya, Bhāskara, Śūra-sena,
['SA_GS40_vrasrscu-9']	ratnakośaśca śambhuśca sāttviko naravāhanaḥ /	ratnakośaḥ ca śambhuḥ ca sāttvikaḥ naravāhanaḥ 	Ratna-kośa, Śambhu, Sāttvika, Nara-vāhana,
['SA_GS40_vrasrscu-10']	indrado gomukhaścaiva kambalir vyāḍireva ca // / //	indradaḥ gomukhaḥ ca eva kambaliḥ vyāḍiḥ eva ca 	Indra-dā, Go-mukha, Kaṃbali, and Vyāḍi,
['SA_GS40_vrasrscu-11']	nāgārjunaḥ surānando nāgabodhir yaśodhanaḥ /	         	Nāgārjuna, Sura-nanda, Nāga-bodhi, Yaśodhana,
['SA_GS40_vrasrscu-12']	khaṇḍaḥ kāpāliko brahmā govindo lampako hariḥ // / //	          	Khaṇḍa, Kāpālika, Brahmā, Govinda, Laṃpaka, Hari,
['SA_GS40_vrasrscu-13']	saptaviṃśatisaṃkhyākā rasasiddhipradāyakāḥ /	            	The twenty-seven, bestowers of the perfection of mercury.
['SA_GS40_vrasrscu-14']	rasāṅkuśo bhairavaśca nandī svacchandabhairavaḥ // / //	rasāṅkuśaḥ bhairavaḥ ca nandī svacchandabhairavaḥ 	Rasamangala, Bhairava, Nandi, Svacchandabhairava,
['SA_GS40_vrasrscu-15']	manthānabhairavaścaiva kākacaṇḍīśvarastathā /	manthānabhairavaḥ ca eva kākacaṇḍīśvaraḥ tathā 	Manthana Bhairava, and Kakacandeshvara,
['SA_GS40_vrasrscu-16']	vāsudeva ṛṣiḥ śṛṅgaḥ kriyātantrasamuccayī // / //	             	Vasudeva Rishi, Shringa, Kriya Tantra Samucchiti,
['SA_GS40_vrasrscu-17']	rasendratilako yogī bhālukī maithilāhvayaḥ /	            	Rasendra Tilaka, Yogi, Baluki, and the one called Mithila,
['SA_GS40_vrasrscu-18']	mahādevo narendraśca vāsudevo harīśvaraḥ // / //	mahādevaḥ narendraḥ ca vāsudevaḥ hari īśvaraḥ 	Mahadeva, Narendra, Vasudeva, Hari, Ishvara,
['SA_GS40_vrasrscu-19']	eteṣāṃ kriyate 'nyeṣāṃ tantrāṇyālokya saṃgrahaḥ /	eteṣām kriyate nyeṣām tantrāṇi ālokya saṃgrahaḥ 	A collection is made by looking at the Tantras of these and others,
['SA_GS40_vrasrscu-20']	rasānāmatha siddhānāṃ cikitsārthopayoginām // / //	rasānām atha siddhānām cikitsā artha upayoginām 	Of the Rasas and Siddhas useful for the sake of treatment.
