segmentnr	original	analyzed	translated
['SA_MBM_ahaayaagakramaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['SA_MBM_ahaayaagakramaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Entered by the Muktabodha Staff under the direction of Mark S. G. Dyczkowski. Catalog Number:
['SA_MBM_ahaayaagakramaHK-2']	Uniform title / mahāyāgakrama	uniform title mahāyāga krama 	Uniform Title: Maha-yaga-krama
['SA_MBM_ahaayaagakramaHK-3']	Author /bhaskararaya	authoḥ bhaskara raya 	Author: Bhaskara-raya
['SA_MBM_ahaayaagakramaHK-4']	Notes / Dataentered by the staff of Muktabodha under the supervision of Mark S /G / Dyczkowski /	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 	Notes: Entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['SA_MBM_ahaayaagakramaHK-5']	Release / February /	relase february 	Release: February 2009
['SA_MBM_ahaayaagakramaHK-6']	Publisher / Asthana Vidwan K / P / Narayana Sastry	publisher asthana vidvan k p 	Publisher: Asthan Vidwan KP Narayana Sastri
['SA_MBM_ahaayaagakramaHK-7']	Publication year /	publication year 	Publication Year:
['SA_MBM_ahaayaagakramaHK-8']	Publication city / Bangalore	publication citi bangalore 	Publication City: Bangalore
['SA_MBM_ahaayaagakramaHK-9']	Publication country / India	publication country india 	Publication Country: India
