segmentnr	original	analyzed	translated
['SA_GK16_mamkpb_u-0']	atha prathama ullāsaḥ //	atha prathamaḥ ullāsaḥ 	Now, the first chapter.
['SA_GK16_mamkpb_u-1']	granthārambhe vighnavighātāya samuciteṣṭadevatāṃ granthakṛt parāmṛśati	grantha ārambhe vighna vighātāya samucita iṣṭadevatām granthakṛt parāmṛśati 	At the beginning of the text, the author refers to the proper chosen deity for the destruction of obstacles,
['SA_GK16_mamkpb_u-2']	niyatikṛtaniyamarahitāṃ hlādaikamayīmananyaparatantrām /	niyati kṛta niyama rahitām hlāda eka mayīm ananya paratantrām 	Free from the restrictions imposed by fate, consisting solely of bliss, not dependent on anything else,
['SA_GK16_mamkpb_u-3']	navarasarucirāṃ nirmitimādadhatī bhāratī kaverjayati // //	nava rasa rucirām nirmitim ādadhatī bhāratī kaveḥ jayati 	The poet's speech, creating a form charming with fresh sentiments, triumphs.
['SA_GK16_mamkpb_u-4']	niyatiśaktyā niyatarūpā sukhaduḥkhamohakhabhāvā paramāṇvādyupādānakarmādisahakārikāraṇaparatantrā ṣaḍrasā na ca hṛdyaiva taiḥ /	niyati śaktyā niyata rūpā sukha duḥkha moha kha bhāvā paramāṇu ādi upādāna karma ādi sahakāri kāraṇa paratantrā ṣaṣ rasā na ca hṛdyā eva taiḥ 	Brahma's creation is of a fixed form by the power of fate, consisting of pleasure, pain, and delusion, dependent on the cooperating causes such as the primordial atoms and karma, and is not pleasing to the six rasas.
['SA_GK16_mamkpb_u-5']	tādṛśī brahyaṇo nirmitirnirmāṇam /	tādṛśī brahyaṇaḥ nirmitiḥ nirmāṇam 	Such is Brahma's creation, his making.
['SA_GK16_mamkpb_u-6']	etadvilakṣaṇa tu kavivāṅūnirmitiḥ /	tu 	But the poet's speech creation is different from that.
['SA_GK16_mamkpb_u-7']	ata eva jayati /	atas eva jayati 	And for that very reason, it triumphs.
['SA_GK16_mamkpb_u-8', 'SA_GK16_mamkpb_u-9']	jayatyarthena ca namaskāra ākṣipyate /🔽iti tāṃ pratyasmi praṇata iti labhyate //	jayati arthena ca namaskāraḥ ākṣipyate  iti tām prati asmi praṇataḥ iti labhyate 	And by the word triumphs, homage is implied.🔽So it is understood that I am bowing to her.
['SA_GK16_mamkpb_u-10', 'SA_GK16_mamkpb_u-11', 'SA_GK16_mamkpb_u-12']	ihābhidheyaṃ saprayojanamityāha🔽kāvyaṃ yaśase' /🔽rthakṛte vyavahāravide śivetarakṣataye /	iha abhidheyam sa prayojanam iti āha  kāvyam yaśase  rtha kṛte vyavahāra vide śiva itara kṣataye 	Here, the author says that the subject matter has a purpose,🔽Poetry is for fame, for the sake of wealth, for the knowledge of usage, for the protection from evil,
['SA_GK16_mamkpb_u-13']	sadyaḥ paranirvṛtaye kāntāsaṃmitatayopadeśayuje // //	sadyas para nirvṛtaye kāntā saṃmita tayā upadeśa yuje 	For immediate supreme satisfaction, and for the sake of instruction in the form of a beloved.
['SA_GK16_mamkpb_u-14']	kālidāsānādīnāmiva yaśaḥ śrīharṣāderdhāvakādīnāmiva dhanam rājādigatocitācāraparijñānam	kālidāsa an ādīnām iva yaśaḥ śrīharṣa ādeḥ dhāvaka ādīnām iva dhanam rāja ādi gata ucita ācāra parijñānam 	The knowledge of the proper conduct of kings and others, like the fame of Kalidasa and others, the wealth of Shriharṣa and others, like the wealth of Dhāvakas and others,
['SA_GK16_mamkpb_u-15']	ādityādermayūrādīnāmivānarthanivāraṇam sakalaprayojanamaulibhūtaṃ samanantarameva	āditya ādeḥ mayūra ādīnām iva anartha nivāraṇam sakala prayojana mauli bhūtam samanantaram eva 	The prevention of harm from the sun and others, like that of peacocks and others, the foremost of all purposes, which has just been
['SA_GK16_mamkpb_u-16']	rasāsvādanasamudbhūrta vigalidavedyāntaramānandam prabhusaṃmitaśabdapradhānavedādiśāstrebhyaḥ	rasa āsvādana vigalita vedya antaram ānandam prabhu saṃmita śabda pradhāna veda ādi śāstrebhyaḥ 	The bliss arising from the enjoyment of rasa, the melting away of other objects of knowledge, from the scriptures such as the Vedas, which are authoritative and have words as their primary element,
['SA_GK16_mamkpb_u-17']	suhṛtsaṃmitārthatātparyavatpurāṇādītihāsebhyaśva śabdārthayorguṇabhāvena rasāṅgabhūtavyāpārapravaṇatayā	suhṛd saṃmita artha tātparyavat purāṇa ādi itihāsebhyaḥ ca śabda arthayoḥ guṇa bhāvena rasa aṅga bhūta vyāpāra pravaṇa tayā 	And from the Purāṇas and Itihāsas, which have meanings approved by well-wishers, by inclining towards the activity that is an auxiliary to rasa through the relation of quality between words and meanings,
['SA_GK16_mamkpb_u-18']	vilakṣaṇaṃ yat kāvyaṃ lokottaravarṇanānipuṇakavikarma tat kānteva sarasatāpādanenābhimukhīkṛtya	vilakṣaṇam yat kāvyam lokottara varṇanā nipuṇa kavi karma tat kāntā iva sarasa tā āpādanena abhimukhīkṛtya 	That poetry which is different, the work of a poet skilled in depicting the extraordinary, having made it face one like a beloved by producing charm,
['SA_GK16_mamkpb_u-19']	rāmādivadvartitavyaṃ na rāvaṇādivadityupadeśaṃ ca yathāyogaṃ kaveḥ sahṛdayasya ca	rāma ādi vat vartitavyam na rāvaṇa ādi vat iti upadeśam ca yathāyogam kaveḥ sahṛdayasya ca 	One should conduct oneself like Rama and not like Ravana, thus instructing the poet and the connoisseur as appropriate,
['SA_GK16_mamkpb_u-20']	karotīti sarvathā tatra yatanīyam //	karoti iti sarvathā tatra yatanīyam 	Therefore, one should strive in that in every way.
['SA_GK16_mamkpb_u-21']	evamasya prayojanamuktvā kāraṇamāha	evam asya prayojanam uktvā kāraṇam āha 	Having thus stated the purpose of this, he states the reason:
['SA_GK16_mamkpb_u-22']	śaktirnipuṇatā lokaśāstrakāvyādyavekṣaṇāt /	śaktiḥ nipuṇa tā loka śāstra kāvya ādi avekṣaṇāt 	Skill comes from observing the world, scriptures, poetry, and other things,
['SA_GK16_mamkpb_u-23']	kāvyajñaśikṣayābyāsa iti hetustadudbhave // //	kāvya jña śikṣayā abyāsaḥ iti hetuḥ tad udbhave 	The cause of its arising is the practice of learning from those who know poetry.
['SA_GK16_mamkpb_u-24']	śaktiḥ kavitvabījarūpaḥ saṃskāraviśeṣaḥ /	             	Shakti is a particular impression in the form of the seed of poetic talent.
['SA_GK16_mamkpb_u-25']	yāṃ vinā kāvyaṃ na prasaret /	yām vinā kāvyam na prasaret 	Without which poetry would not spread.
['SA_GK16_mamkpb_u-26']	prasṛtaṃ vā /	prasṛtam vā 	Or if it has spread,
['SA_GK16_mamkpb_u-27']	upahasanīyaṃ syāt /	upahasanīyam syāt 	it would be contemptible.
['SA_GK16_mamkpb_u-28']	lokasya sthāvarajaṅgamātmakalokavṛttasya /	lokasya sthāvara jaṅgama ātmaka loka vṛttasya 	Of the world, which consists of moving and unmoving beings.
['SA_GK16_mamkpb_u-29']	śāstrāṇāṃ chandovyākaraṇābhidhānakośakalācaturvargagajaturagakhaḍgād ilakṣaṇagranthānām /	śāstrāṇām chandaḥ vyākaraṇa abhidhāna kośa kalā caturvarga gaja turaga khaḍgāt i lakṣaṇa granthānām 	And of the scriptures, which are the texts on prosody, grammar, lexicography, arts, the four goals of life, elephants, horses, swords, etc.
['SA_GK16_mamkpb_u-30']	kāvyānāṃ ca mahākavisaṃbandhinām /	kāvyānām ca mahā kavi saṃbandhinām 	And of the poems belonging to great poets.
['SA_GK16_mamkpb_u-31']	ādigrahaṇāditihāsānāṃ ca vimarśanādvyutpattiḥ /	ādi grahaṇāt itihāsānām ca vimarśanāt vyutpattiḥ 	By mentioning etc., there is learning from the examination of the Itihasas (epics and puranas).
