segmentnr	original	analyzed	translated
['MBamsumatkaasyapaamgamaHK-0']	Muktabodha Etext in UTF	muktabodha etext in utf	Muktabodha Text in UTF-8
['MBamsumatkaasyapaamgamaHK-1']	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww /muktabodha /org Muktabodha Indological Research Institute All Rights Reserved /Etexts may be viewed only online or downloaded for private study /Etexts may not / under any circumstances / be copied / republished /reproduced / distributed or sold / either in original or altered form / withoutthe express permission of Muktabodha Indological Research Institute in writing /Dataentered by the staff of Muktabodha under the direction of Mark S / G / Dyczkowski /Catalog number /	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /	Muktabodha Indological Research Institute www.muktabodha.org Muktabodha Indological Research Institute. All Rights Reserved. Texts may be viewed online or downloaded for private study. Texts may not be otherwise copied, republished, redistributed, or resold, either in whole or in part, in any form, without the prior written permission of Muktabodha Indological Research Institute. Entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski. Catalogue Number:
['MBamsumatkaasyapaamgamaHK-2']	Uniform title / aṃśumatkāśyapāgama	uniform title aṃśumant kāśyapa āgama 	Uniform Title: Ansumatkaśyapāgama
['MBamsumatkaasyapaamgamaHK-3']	Main title / aṃśumadāgama	main title aṃśumant āgama 	Main Title: Ansumatāgama
['MBamsumatkaasyapaamgamaHK-4']	Manuscript / IFP transcript	manuscript ifp transcript 	Manuscript: IFP Transcript
['MBamsumatkaasyapaamgamaHK-5']	Description / IFP transcript of RE / Palmleaf beginning leaf 	description ifp transcript 	Description: IFP transcript of RE palmleaf beginning leaf
['MBamsumatkaasyapaamgamaHK-6']	Notes / Transcribed by the staff of Muktabodha under the supervision of Mark S / G / Dyczkowski /	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.
['MBamsumatkaasyapaamgamaHK-7']	Revision / October /	revision october 	Revision: October.
['MBamsumatkaasyapaamgamaHK-8', 'MBamsumatkaasyapaamgamaHK-9']	Publication country / India🔽aṃśumatkāśyapāgamaḥ	publication country india  aṃśumat kāśyapa āgamaḥ 	Publication country: India🔽The Scripture of Ansumat Kashyapa
['MBamsumatkaasyapaamgamaHK-10']	aṃśumadāgamaḥ	aṃśumadāgamaḥ 	The Scripture of Ansumat
['MBamsumatkaasyapaamgamaHK-11']	śuklāmbaradharaṃ viṣṇuṃ śaśivarṇaṃ caturbhujam /	śukla ambara dharam viṣṇum śaśi varṇam catur bhujam 	I meditate on Vishnu, who wears white garments, has the complexion of the moon, four arms,
['MBamsumatkaasyapaamgamaHK-12']	prasannavadanaṃ dhyāyet sarvavighnopaśāntaye // //	prasanna vadanam dhyāyet sarva vighna upaśāntaye 	and a serene face, for the pacification of all obstacles.
['MBamsumatkaasyapaamgamaHK-13']	śaśidharaṃ mahādevaṃ sarvalokaikanāyakam /	śaśi dharam mahādevam sarva loka eka nāyakam 	I bow to the great god Shiva, the sole leader of all worlds,
['MBamsumatkaasyapaamgamaHK-14', 'MBamsumatkaasyapaamgamaHK-15']	mahendra madhyagaṃ śāntaṃ pārvatī sahitaṃ param // //🔽devadānavasiddhādyaiḥ sevitaṃ surapūjitam /	mahendra madhya gam śāntam pārvatī sahitam param  deva dānava siddha ādyaiḥ sevitam sura pūjitam 	who resides in the middle of the great Indra, is peaceful, and is supreme, accompanied by Parvati.
['MBamsumatkaasyapaamgamaHK-16']	praṇamya caraṇau deva saṃghaissaha tu kāśyapaḥ // //	praṇamya caraṇau deva saṃghaiḥ saha tu kāśyapaḥ 	I bow to the feet of the god, who is served by gods, demons, Siddhas, and others, and is worshipped by the gods, along with the assemblies, O Kashyapa.
['MBamsumatkaasyapaamgamaHK-17']	śuce paramasadbhāva praśāntaṃ sṛṣṭikāraṇam /	śuce parama sadbhāva praśāntam sṛṣṭi kāraṇam 	The pure, supreme reality, the tranquil cause of creation,
['MBamsumatkaasyapaamgamaHK-18']	jagatāmabhivṛddhyarthaṃ yogināmupakārakam // //	jagatām abhivṛddhi artham yoginām upakārakam 	which is beneficial for the growth of the worlds and helpful to the yogis.
['MBamsumatkaasyapaamgamaHK-19']	devānāṃ ca hitārthāya śivajñānasamudbhavam /	devānām ca hita arthāya śiva jñāna samudbhavam 	For the welfare of the gods, it arises from Shiva's knowledge,
['MBamsumatkaasyapaamgamaHK-20']	mahārthamalpagranthaṃ ca karṣaṇādijñānasīmakam // //	mahārtham alpa grantham ca karṣaṇa ādi jñāna sīmakam 	which is of great meaning, concise, and the limit of knowledge such as agriculture.
['MBamsumatkaasyapaamgamaHK-21']	aṃśumāniti tantraṃ ca tvayoktaṃ hi purātanam /	aṃśumān iti tantram ca tvayā uktam hi purātanam 	The ancient scripture called Anshuman was spoken by you.
['MBamsumatkaasyapaamgamaHK-22']	tantraṃ tava ca devānāṃ yantrāṇāmadhikāriṇām // //	tantram tava ca devānām yantrāṇām adhikāriṇām 	The system of you and the gods, who are the authorities on machines,
['MBamsumatkaasyapaamgamaHK-23']	alpāyuṣyādi dharmāṇāṃ narāṇāṃ cādhikāriṇām /	alpa āyuṣya ādi dharmāṇām narāṇām ca adhikāriṇām 	And for men who are the authorities on dharma such as short lifespan,
['MBamsumatkaasyapaamgamaHK-24']	anugrahāntaṃ tatteṣāṃ saṃkṣepādvada me prabho // //	anugraha antam tat teṣām saṃkṣepāt vada me prabho 	Please tell me in brief about their grace, O Lord.
['MBamsumatkaasyapaamgamaHK-25']	sādhu sādhu mahāvipra / yattvayā paricoditam /	sādhu sādhu mahā vipra yat tvayā paricoditam 	Well done, well done, O great Brahmin, that you have inquired.
['MBamsumatkaasyapaamgamaHK-26']	durlabhaṃ tadahaṃ vakṣye śṛṇuṣvaikāgramānasaḥ // //	durlabham tat aham vakṣye śṛṇuṣva ekāgra mānasaḥ 	I will tell you what is difficult to obtain. Listen with a one-pointed mind.
['MBamsumatkaasyapaamgamaHK-27']	puṣyamāsādi ṣaṇmāsā māghamāsetarāḥ śubhāḥ /	puṣya māsa ādi ṣaṣ māsāḥ māgha māsa itarāḥ śubhāḥ 	The six months beginning with Pushya, and the other auspicious months ending with Magha,
['MBamsumatkaasyapaamgamaHK-28']	dakṣiṇe cāśvayuṅmāsaṃ śrāvaṇī kṛttikā tathā // //	dakṣiṇe ca āśvayuj māsam śrāvaṇī kṛttikā tathā 	And in the south, the Ashvayuj month, Shravana, Krittika,
['MBamsumatkaasyapaamgamaHK-29']	p / pūjitā dakṣiṇādīnāṃ śeṣā māsā vivarjitāḥ /	pūjitāḥ dakṣiṇa ādīnām śeṣāḥ māsāḥ vivarjitāḥ 	When worshipped, the remaining months beginning with Dakshina are avoided.
['MBamsumatkaasyapaamgamaHK-30']	pauṣṇādityamaghāsvātī sāvitrī tvaṣṭṭa maitrakaḥ // //	pauṣṇa āditya maghā svātī sāvitrī tvaṣṭṛ maitrakaḥ 	Pousha, Aditya, Magha, Aswini, Savitri, Tvashtri, Maitra,
['MBamsumatkaasyapaamgamaHK-31']	śravaṇārdrā prajeśastiṣyāśvayuk ca trayottarāḥ /	śravaṇa ārdrā prajā īśaḥ tiṣya aśvayuj ca traya uttarāḥ 	Shravana, Ardra, Prajapatis, Pushya, Ashvayuj, the three Uttaras,
['MBamsumatkaasyapaamgamaHK-32']	dineṣu pūjitāstvetāḥ pratipatṣaṣṭhi saptamī // //	dineṣu pūjitāḥ tu etāḥ pratipad ṣaṣṭhi saptamī 	When worshipped on these days, the lunar days of pratipat, shashthi, saptami,
['MBamsumatkaasyapaamgamaHK-33']	tṛtīyā paṃcamī caiva dvitīyā ca trayodaśī /	tṛtīyā paṃcamī ca eva dvitīyā ca trayodaśī 	Tithi, panchami, dvittiya, trayodashi,
